protein	log2FC	p-val
sp|P60624|RL24_ECOLI	-0.659	4.151e-09
sp|P33920|NDPA_ECOLI	-0.783	9.585e-10
sp|P12282|MOEB_ECOLI	-0.312	0.533
sp|P76316|DCYD_ECOLI	0.324	0.001
sp|P0A993|F16PA_ECOLI	0.32	0.009
sp|P0ADA5|YAJG_ECOLI	-0.685	0.022
sp|P31979|NUOF_ECOLI	-2.228	2.533e-10
sp|P63284|CLPB_ECOLI	2.373	0.0
sp|P0A7N9|RL33_ECOLI	-0.087	1.0
sp|P0A7B1|PPK1_ECOLI	1.319	0.0
sp|P64596|YRAP_ECOLI	1.016	2.084e-09
sp|P0A9F6|GCVA_ECOLI	0.82	0.875
sp|P37005|LAST_ECOLI	-0.362	0.247
sp|P0ABS1|DKSA_ECOLI	0.984	6.642e-08
sp|P0ACI0|ROB_ECOLI	-0.017	0.911
sp|P21179|CATE_ECOLI	0.198	0.002
sp|P10441|LPXB_ECOLI	0.497	0.028
sp|P25437|FRMA_ECOLI	0.54	0.045
sp|P10378|ENTE_ECOLI	1.313	2.301e-06
sp|P07604|TYRR_ECOLI	0.421	0.016
sp|P0AEX3|KGTP_ECOLI	0.729	5.406e-05
sp|P0A9Y6|CSPC_ECOLI	-0.171	0.106
sp|P76194|SUFE_ECOLI	2.986	1.819e-08
sp|P23003|TRMA_ECOLI	-1.156	7.146e-11
sp|P20083|PARE_ECOLI	0.026	0.673
sp|P0AB61|YCIN_ECOLI	-1.325	0.0006701
sp|P0A8M3|SYT_ECOLI	0.133	0.065
sp|P0AAV4|PXPB_ECOLI	-1.32	4.811e-06
sp|P0A853|TNAA_ECOLI	2.445	1.625e-09
sp|P37648|YHJJ_ECOLI	0.368	0.11
sp|P0A8I8|RLMH_ECOLI	1.784	0.003
sp|P0A6A8|ACP_ECOLI	0.652	0.029
sp|P0A6C1|END4_ECOLI	-0.281	0.013
sp|P0AAI3|FTSH_ECOLI	-0.317	7.521e-05
sp|P0A9K9|SLYD_ECOLI	-1.333	1.877e-07
sp|P39298|YJFP_ECOLI	0.858	0.158
sp|P77808|CINAL_ECOLI	-0.054	0.383
sp|P39451|ADHP_ECOLI	2.662	9.365e-05
sp|P0A8H6|YIHI_ECOLI	-0.851	0.0001112
sp|P29012|ALR2_ECOLI	2.955	4.441e-16
sp|P0A9Q1|ARCA_ECOLI	1.145	0.0
sp|P0ADN6|YIFL_ECOLI	0.191	0.017
sp|P68066|GRCA_ECOLI	-0.278	0.028
sp|P0AFK9|POTD_ECOLI	-0.202	0.687
sp|P24178|YFFB_ECOLI	0.647	0.004
sp|P08331|CPDB_ECOLI	0.661	4.281e-08
sp|P76172|YNFD_ECOLI	1.865	6.938e-07
sp|P0AGG8|TLDD_ECOLI	-0.51	0.0004054
sp|P77338|MSCK_ECOLI	1.278	4.263e-14
sp|P0ADT5|YGIC_ECOLI	-2.376	4.821e-09
sp|P08244|PYRF_ECOLI	-0.355	0.012
sp|P0A858|TPIS_ECOLI	0.531	8.668e-07
sp|P0ADE8|YGFZ_ECOLI	-0.071	0.092
sp|P0A951|ATDA_ECOLI	0.534	0.042
sp|P77376|YDGJ_ECOLI	0.73	0.0007231
sp|P37747|GLF_ECOLI	-1.487	0.0
sp|P00935|METB_ECOLI	-2.389	0.0
sp|P28249|ASMA_ECOLI	0.919	3.534e-08
sp|P0AFP6|GCH1L_ECOLI	0.197	0.022
sp|P63224|GMHA_ECOLI	-0.384	0.0009206
sp|P0AAI9|FABD_ECOLI	-0.937	4.437e-07
sp|P0AFJ1|YJDM_ECOLI	1.604	4.39e-06
sp|P37330|MASZ_ECOLI	2.17	0.0
sp|P05458|PTRA_ECOLI	-0.579	0.146
sp|P45531|TUSC_ECOLI	0.748	0.004
sp|P05055|PNP_ECOLI	-0.536	4.663e-15
sp|P77756|QUEC_ECOLI	-0.546	0.004
sp|P0AES6|GYRB_ECOLI	0.554	3.022e-12
sp|P37666|GHRB_ECOLI	-0.547	0.003
sp|P0A6F3|GLPK_ECOLI	2.707	0.0
sp|P00562|AK2H_ECOLI	-1.225	0.0
sp|P0A738|MOAC_ECOLI	1.152	1.465e-13
sp|P0A6T5|GCH1_ECOLI	-3.272	0.0
sp|P36683|ACNB_ECOLI	-4.598	0.0
sp|P0A6R0|FABH_ECOLI	-0.529	9.744e-05
sp|P16676|CYSA_ECOLI	-2.037	0.0
sp|P0A6G3|PNCC_ECOLI	0.124	0.566
sp|P0A6Y8|DNAK_ECOLI	1.613	0.0
sp|P0AG86|SECB_ECOLI	-0.097	0.02
sp|P42588|PAT_ECOLI	-0.457	0.009
sp|P75949|NAGZ_ECOLI	-0.936	1.399e-05
sp|P0ADU2|YGIN_ECOLI	1.28	1.356e-12
sp|P09372|GRPE_ECOLI	0.484	5.429e-06
sp|P77775|YFCH_ECOLI	1.467	0.0
sp|P0A7X6|RIMM_ECOLI	-1.405	1.334e-06
sp|P27550|ACSA_ECOLI	3.545	0.0
sp|P0A6I0|KCY_ECOLI	0.616	3.219e-06
sp|P22259|PCKA_ECOLI	0.94	4.283e-13
sp|P00550|PTM3C_ECOLI	2.392	0.0
sp|P39408|YJJV_ECOLI	1.417	1.958e-05
sp|P75958|LOLE_ECOLI	0.968	0.005
sp|P0A7G2|RBFA_ECOLI	0.008	0.086
sp|P27250|AHR_ECOLI	1.423	1.758e-11
sp|P75780|FIU_ECOLI	3.246	0.0
sp|P21507|SRMB_ECOLI	0.259	0.015
sp|P0A7D4|PURA_ECOLI	-0.314	0.661
sp|Q46868|UBIK_ECOLI	-0.777	6.3e-05
sp|P77735|YAJO_ECOLI	1.426	0.0
sp|P67660|YHAJ_ECOLI	0.06	0.811
sp|P69853|DMSD_ECOLI	-0.06	0.563
sp|P0A744|MSRA_ECOLI	1.096	1.883e-05
sp|P15078|CSTA_ECOLI	0.494	0.0007683
sp|P0A7Y0|RNC_ECOLI	-0.07	0.37
sp|P29131|FTSN_ECOLI	0.143	0.493
sp|P24205|LPXM_ECOLI	0.319	0.282
sp|P0AF90|RRAB_ECOLI	0.169	0.895
sp|P0A7E5|PYRG_ECOLI	-0.993	0.0
sp|P06959|ODP2_ECOLI	0.626	0.0
sp|P0A7F9|QUEA_ECOLI	-1.803	1.525e-06
sp|P24228|DACB_ECOLI	0.59	0.001
sp|P60390|RSMH_ECOLI	0.181	0.034
sp|P75959|NAGK_ECOLI	-0.467	0.06
sp|P0AGJ5|YFIF_ECOLI	0.759	0.0004419
