protein	log2FC	p-val
sp|P13009|METH_ECOLI	-0.511	4.111e-12
sp|P0A6C5|ARGA_ECOLI	-0.41	2.432e-05
sp|P00562|AK2H_ECOLI	-0.15	0.039
sp|P64534|RCNB_ECOLI	0.706	6.366e-06
sp|P32162|YIIS_ECOLI	1.784	8.743e-08
sp|P75849|GLO22_ECOLI	-0.273	0.013
sp|P39342|YJGR_ECOLI	0.933	0.0
sp|P33232|LLDD_ECOLI	0.684	1.256e-05
sp|P0C093|SLMA_ECOLI	0.169	0.253
sp|P0AC55|GLNK_ECOLI	-0.903	4.221e-08
sp|P64455|YDCY_ECOLI	0.824	0.056
sp|P25714|YIDC_ECOLI	-0.137	0.587
sp|P00888|AROF_ECOLI	-1.983	0.0
sp|P06610|BTUE_ECOLI	0.797	3.544e-05
sp|P22255|CYSQ_ECOLI	0.847	1.1e-11
sp|P0AAI5|FABF_ECOLI	0.149	0.354
sp|P0A9H1|MUG_ECOLI	0.754	0.0006199
sp|P23331|KITH_ECOLI	0.051	0.815
sp|P0A8E7|YAJQ_ECOLI	0.169	0.009
sp|P30863|DKGB_ECOLI	0.858	2.953e-06
sp|P24202|MRR_ECOLI	0.282	0.087
sp|P0AF96|TABA_ECOLI	0.416	4.275e-06
sp|P0AFB8|NTRC_ECOLI	-0.571	0.001
sp|P0AFJ5|PHOB_ECOLI	1.262	0.0002192
sp|P00864|CAPP_ECOLI	0.684	0.0
sp|P0AEB2|DACA_ECOLI	0.017	0.707
sp|P0A7L0|RL1_ECOLI	-0.22	0.002
sp|P77721|YDJF_ECOLI	0.479	0.063
sp|P0A738|MOAC_ECOLI	-0.044	0.694
sp|P0AGL7|RSME_ECOLI	0.444	0.007
sp|P0AEP3|GALU_ECOLI	0.355	0.0009595
sp|P0ABD8|BCCP_ECOLI	0.497	0.003
sp|P0AEC3|ARCB_ECOLI	0.92	5.161e-09
sp|P76177|YDGH_ECOLI	0.298	0.0002676
sp|P0ACA3|SSPA_ECOLI	0.264	0.005
sp|P0AA25|THIO_ECOLI	0.042	0.878
sp|P0ACP5|GNTR_ECOLI	-0.122	0.484
sp|P09029|PURK_ECOLI	0.049	0.549
sp|P75949|NAGZ_ECOLI	0.282	0.097
sp|P0A988|DPO3B_ECOLI	0.171	0.789
sp|P0A8E1|YCFP_ECOLI	1.178	2.398e-11
sp|P0ABA4|ATPD_ECOLI	-0.978	5.307e-14
sp|P0A8P3|FETP_ECOLI	0.262	0.0009246
sp|P10443|DPO3A_ECOLI	1.079	0.0001242
sp|P0AED5|UVRY_ECOLI	-0.015	0.245
sp|P02930|TOLC_ECOLI	0.222	6.239e-05
sp|P0AC41|SDHA_ECOLI	-0.039	0.115
sp|P25524|CODA_ECOLI	-0.573	8.913e-09
sp|P0ABH7|CISY_ECOLI	0.053	0.265
sp|P00582|DPO1_ECOLI	0.029	0.196
sp|P0AG90|SECD_ECOLI	0.064	0.987
sp|P25894|LOIP_ECOLI	0.714	1.879e-05
sp|P0ABK2|CYDB_ECOLI	-0.129	0.696
sp|P0ABB8|ATMA_ECOLI	-0.872	0.0001238
sp|P0A7C2|LEXA_ECOLI	0.326	0.02
sp|P42599|YGJR_ECOLI	1.572	1.673e-07
sp|P08395|SPPA_ECOLI	0.364	0.074
sp|P16659|SYP_ECOLI	-0.164	0.076
sp|P17443|MURG_ECOLI	0.607	0.000271
sp|P31547|METI_ECOLI	-0.592	0.02
sp|P08660|AK3_ECOLI	0.262	0.034
sp|P60390|RSMH_ECOLI	0.091	0.5
sp|P24215|UXUA_ECOLI	-0.07	0.625
sp|P27298|OPDA_ECOLI	0.098	0.49
sp|P22525|YCBB_ECOLI	1.282	6.458e-06
sp|P17315|CIRA_ECOLI	-0.06	0.203
sp|P0ACK5|DEOR_ECOLI	-0.053	0.242
sp|P0A6C8|ARGB_ECOLI	-0.482	5.652e-05
sp|P29018|CYDD_ECOLI	0.383	0.086
sp|P27431|ROXA_ECOLI	0.174	0.167
sp|P0A698|UVRA_ECOLI	1.113	0.0
sp|P64588|YQJI_ECOLI	-0.195	0.109
sp|P23837|PHOQ_ECOLI	0.531	0.146
sp|P0A6T1|G6PI_ECOLI	0.646	3.109e-14
sp|P76108|YDCS_ECOLI	1.066	0.003
sp|P0A7A7|PLSB_ECOLI	0.739	7.891e-11
sp|P37095|PEPB_ECOLI	-0.663	0.0
sp|P0A8T7|RPOC_ECOLI	0.125	0.01
sp|P15640|PUR2_ECOLI	0.0002316	0.603
sp|P75876|RLMI_ECOLI	-0.501	0.015
sp|P39831|YDFG_ECOLI	0.431	6.887e-05
sp|P18843|NADE_ECOLI	-0.065	0.735
sp|P0AD61|KPYK1_ECOLI	0.254	0.002
sp|P0AG55|RL6_ECOLI	0.004	0.965
sp|P24554|RADA_ECOLI	-0.171	0.305
sp|P63224|GMHA_ECOLI	0.028	0.872
sp|P15042|DNLJ_ECOLI	-0.372	0.0001412
sp|P0A6U5|RSMG_ECOLI	0.158	0.876
sp|P00909|TRPC_ECOLI	-0.268	0.004
sp|P64448|YNBE_ECOLI	0.773	0.003
sp|P0A821|SELA_ECOLI	-0.058	0.115
sp|P0ACL2|EXUR_ECOLI	-0.419	0.175
sp|P0A7A5|PIMT_ECOLI	0.133	0.764
sp|P77444|SUFS_ECOLI	1.057	3.109e-15
sp|P76576|YFGM_ECOLI	-0.445	0.0005104
sp|P0A7F6|SPED_ECOLI	-0.835	4.362e-09
sp|P25738|MSYB_ECOLI	1.163	1.107e-10
sp|P0A705|IF2_ECOLI	-0.291	1.2e-06
sp|P0AGE9|SUCD_ECOLI	-0.286	1.107e-07
sp|P77300|XYNR_ECOLI	0.01	0.991
sp|P33363|BGLX_ECOLI	-0.059	0.276
sp|P0AGG0|THIL_ECOLI	0.1	0.5
sp|P0AGE0|SSB_ECOLI	-0.075	0.37
sp|P0AG14|SOHB_ECOLI	0.25	0.0009316
sp|P0AE78|CORC_ECOLI	0.702	1.62e-07
sp|P23894|HTPX_ECOLI	-0.651	6.685e-05
sp|P41052|MLTB_ECOLI	0.489	0.053
sp|P76491|5DNU_ECOLI	0.087	0.431
sp|P0AEE5|DGAL_ECOLI	-1.548	0.0
sp|P06988|HISX_ECOLI	-0.516	4.852e-09
sp|P77257|LSRA_ECOLI	1.048	0.0001581
sp|P10371|HIS4_ECOLI	-0.898	3.952e-14
sp|P03813|YGEA_ECOLI	-0.224	0.446
sp|P0A742|MSCL_ECOLI	0.348	0.012
sp|P33224|AIDB_ECOLI	2.567	0.000262
sp|P0A722|LPXA_ECOLI	-0.613	0.0001344
sp|P09158|SPEE_ECOLI	-0.815	4.983e-08
sp|P39161|UXUR_ECOLI	0.719	0.024
sp|P45470|YHBO_ECOLI	1.715	0.0
sp|P0A850|TIG_ECOLI	-0.664	0.0
sp|P0A9W3|ETTA_ECOLI	-0.296	2.479e-08
sp|P63284|CLPB_ECOLI	1.591	0.0
sp|P0A734|MINE_ECOLI	0.316	0.006
sp|P77454|GLSA1_ECOLI	4.86	1.625e-09
sp|P0AC19|FOLX_ECOLI	0.639	0.0007415
sp|P64463|YDFZ_ECOLI	2.482	2.962e-13
sp|P23003|TRMA_ECOLI	-0.96	7.212e-12
sp|P0AB91|AROG_ECOLI	0.606	0.011
sp|P0AAV6|YBGS_ECOLI	1.806	1.008e-06
sp|P76149|SAD_ECOLI	0.941	5.869e-05
sp|P15723|DGTP_ECOLI	0.397	0.04
sp|P26648|FTSP_ECOLI	-0.363	0.187
sp|P11875|SYR_ECOLI	-0.646	8.438e-15
sp|Q46856|YQHD_ECOLI	-0.505	1.091e-08
sp|P08312|SYFA_ECOLI	-0.426	5.136e-10
sp|P0ACF0|DBHA_ECOLI	0.261	0.002
sp|P06616|ERA_ECOLI	-0.494	0.099
sp|P05459|PDXB_ECOLI	0.12	0.016
sp|P06971|FHUA_ECOLI	0.825	0.0
sp|P00954|SYW_ECOLI	-0.064	0.641
sp|P0A7D4|PURA_ECOLI	0.081	0.006
sp|P32662|GPH_ECOLI	0.298	0.014
sp|P75728|UBIF_ECOLI	0.254	0.366
sp|P37647|KDGK_ECOLI	0.412	0.001
sp|P21893|RECJ_ECOLI	0.035	0.862
sp|P24255|RP54_ECOLI	0.052	0.621
sp|P77182|MNMC_ECOLI	1.095	1.243e-05
sp|P0ABE2|BOLA_ECOLI	0.253	0.121
sp|P09030|EX3_ECOLI	-0.078	0.986
sp|P30748|MOAD_ECOLI	0.641	0.0001229
sp|P76272|YEBT_ECOLI	0.854	4.447e-05
sp|P0AEZ9|MOAB_ECOLI	1.191	0.0
sp|P45771|YRDD_ECOLI	1.679	1.367e-06
sp|Q2M7R5|YIBT_ECOLI	0.638	0.0004526
sp|P69913|CSRA_ECOLI	-0.68	0.05
sp|P23869|PPIB_ECOLI	0.812	1.748e-05
sp|P0AC33|FUMA_ECOLI	-0.261	1.877e-05
sp|P60624|RL24_ECOLI	0.156	0.243
sp|P0A8D3|YAII_ECOLI	0.308	0.687
sp|P21420|NMPC_ECOLI	0.674	0.005
sp|P0AEI6|NUDJ_ECOLI	0.301	0.403
sp|P07395|SYFB_ECOLI	-0.356	1.332e-15
sp|P27242|WAAU_ECOLI	0.532	0.116
sp|P00490|PHSM_ECOLI	-0.11	0.514
sp|P0ADQ7|YGAM_ECOLI	0.715	0.007
sp|P13029|KATG_ECOLI	-0.033	0.574
sp|P31802|NARP_ECOLI	0.469	0.036
sp|P21363|YCIE_ECOLI	0.134	0.536
sp|P0A9W9|YRDA_ECOLI	-0.6	2.4e-08
sp|P0A763|NDK_ECOLI	-0.653	4.461e-10
sp|P0A9N4|PFLA_ECOLI	0.863	0.015
sp|P08622|DNAJ_ECOLI	0.018	0.562
sp|P52697|6PGL_ECOLI	1.271	0.0
sp|P39180|AG43_ECOLI	1.603	0.0
sp|P76014|DHAL_ECOLI	-0.464	0.11
sp|P37613|PANZ_ECOLI	0.194	0.368
sp|P0A8X2|YCEI_ECOLI	-1.243	1.821e-14
sp|P0A6P9|ENO_ECOLI	0.188	0.042
sp|P31433|YICH_ECOLI	0.671	0.0003387
sp|P34209|YDCF_ECOLI	0.36	0.008
sp|P0A6K6|DEOB_ECOLI	1.511	0.0
sp|P0A937|BAME_ECOLI	0.714	0.004
sp|P0AFA7|NHAB_ECOLI	0.127	0.622
sp|P0A8V0|RBN_ECOLI	0.159	0.906
sp|P0A6D0|ARGR_ECOLI	-0.386	0.096
sp|P0AD27|YEJM_ECOLI	0.75	0.002
sp|P0AF90|RRAB_ECOLI	0.517	0.0001266
sp|P25906|PDXI_ECOLI	0.741	1.208e-06
sp|P0AAS0|YLAC_ECOLI	-0.551	0.157
sp|P31680|DJLA_ECOLI	-0.036	0.036
sp|P37773|MPL_ECOLI	-0.163	0.165
sp|P39408|YJJV_ECOLI	2.296	8.079e-09
sp|P0C0L2|OSMC_ECOLI	1.323	5.329e-15
sp|P39406|RSMC_ECOLI	-0.2	0.261
sp|P0A9V1|LPTB_ECOLI	-0.234	0.041
sp|P0AG67|RS1_ECOLI	-0.21	0.00011
sp|P0A921|PA1_ECOLI	0.135	0.31
sp|P00934|THRC_ECOLI	-0.299	7.911e-06
sp|P07913|TDH_ECOLI	0.952	6.067e-05
sp|P0AB67|PNTB_ECOLI	-0.539	4.05e-07
sp|P33030|YEIR_ECOLI	0.479	7.58e-05
sp|P0A6M8|EFG_ECOLI	-0.367	1.332e-15
sp|P0AFD4|NUOH_ECOLI	-0.642	0.002
sp|P0A8U6|METJ_ECOLI	0.38	0.0003703
sp|P04968|ILVA_ECOLI	0.297	0.009
sp|P75957|LOLD_ECOLI	0.13	0.705
sp|P76397|MDTA_ECOLI	0.102	0.443
sp|P0ABP8|DEOD_ECOLI	0.098	0.957
sp|P75830|MACA_ECOLI	0.514	0.246
sp|P68699|ATPL_ECOLI	0.51	0.002
sp|P0A7I0|RF1_ECOLI	0.147	0.272
sp|P37760|RMLD_ECOLI	-0.218	0.005
sp|P0A9X4|MREB_ECOLI	-0.213	0.0001666
sp|P30860|ARTJ_ECOLI	-0.755	6.459e-10
sp|P0AG48|RL21_ECOLI	-0.462	0.0002091
sp|P69441|KAD_ECOLI	0.174	0.707
sp|P76291|CMOB_ECOLI	-0.013	0.693
sp|P64581|YQJD_ECOLI	0.72	4.197e-06
sp|P0AAG3|GLTL_ECOLI	0.143	0.481
sp|P55734|YGAP_ECOLI	1.158	8.523e-05
sp|P18335|ARGD_ECOLI	-0.436	1.778e-08
sp|P0AAI3|FTSH_ECOLI	0.158	0.052
sp|P69423|TATC_ECOLI	-0.574	0.021
sp|P0ADY7|RL16_ECOLI	-0.389	0.002
sp|P66948|BEPA_ECOLI	1.036	4.916e-13
sp|P37744|RMLA1_ECOLI	-0.183	0.014
sp|P0ABV2|EXBD_ECOLI	0.68	3.904e-06
sp|P12008|AROC_ECOLI	-0.327	0.0001298
sp|P40120|OPGD_ECOLI	-0.404	0.011
sp|P31678|OTSB_ECOLI	0.988	2.338e-07
sp|P0A955|ALKH_ECOLI	1.253	0.0007045
sp|P04391|OTC1_ECOLI	-0.729	7.572e-13
sp|P45579|HCXA_ECOLI	-1.117	3.414e-07
sp|P64483|YEAK_ECOLI	0.133	0.119
sp|P22188|MURE_ECOLI	0.587	3.108e-10
sp|P64519|YODD_ECOLI	0.629	0.016
sp|P21499|RNR_ECOLI	0.772	3.553e-15
sp|P0A9T4|TAS_ECOLI	0.351	0.007
sp|P14081|SELB_ECOLI	-0.344	0.003
sp|P26612|AMY2_ECOLI	1.015	2.308e-07
sp|P0AGJ9|SYY_ECOLI	-0.08	0.196
sp|P0AFY8|SEQA_ECOLI	0.553	5.702e-06
sp|P77285|RSXG_ECOLI	-0.068	0.875
sp|P76550|YFFS_ECOLI	-0.401	0.133
sp|P0A7U7|RS20_ECOLI	0.307	0.124
sp|P0AFI7|PDXH_ECOLI	0.913	1.312e-08
sp|P45578|LUXS_ECOLI	1.08	0.0
sp|P77148|YDHS_ECOLI	1.25	1.47e-09
sp|P75831|MACB_ECOLI	0.24	0.555
sp|P00936|CYAA_ECOLI	0.014	0.911
sp|P0AF28|NARL_ECOLI	-0.399	0.0001636
sp|P76402|YEGP_ECOLI	2.035	1.677e-11
sp|P00893|ILVI_ECOLI	-0.041	1.0
sp|P0A7J7|RL11_ECOLI	-0.378	0.000166
sp|P30958|MFD_ECOLI	0.716	0.0
sp|P23917|MAK_ECOLI	0.332	0.026
sp|P0CB39|EPTC_ECOLI	0.306	0.129
sp|P0AEQ6|GLNP_ECOLI	0.204	0.55
sp|P29680|DCUP_ECOLI	1.754	7.904e-06
sp|P0AFK9|POTD_ECOLI	-0.197	0.112
sp|P17169|GLMS_ECOLI	-0.527	2.464e-12
sp|P00895|TRPE_ECOLI	-0.371	3.38e-10
sp|P0A6X3|HFQ_ECOLI	-0.243	0.027
sp|P0AFL6|PPX_ECOLI	0.79	0.0006356
sp|P0A6W9|GSH1_ECOLI	0.074	0.856
sp|P75792|SUPH_ECOLI	0.368	0.017
sp|P12295|UNG_ECOLI	0.97	1.102e-07
sp|P32157|YIIM_ECOLI	0.661	0.009
sp|P0AAZ7|YCAR_ECOLI	-0.215	0.228
sp|P0A746|MSRB_ECOLI	-0.158	0.066
sp|P08331|CPDB_ECOLI	0.322	0.013
sp|P0ACY1|YDJA_ECOLI	0.089	0.395
sp|P31119|AAS_ECOLI	0.601	0.241
sp|P0ADV5|YHBW_ECOLI	-0.138	0.074
sp|P0A9C5|GLN1B_ECOLI	-0.172	0.019
sp|P0ADU2|YGIN_ECOLI	1.034	1.106e-10
sp|P36680|ZAPD_ECOLI	-0.452	0.007
sp|P02918|PBPA_ECOLI	-0.011	0.946
sp|P0A881|TRPR_ECOLI	0.288	0.063
sp|P0A9H7|CFA_ECOLI	1.972	7.327e-15
sp|P0AB24|EFEO_ECOLI	2.051	0.0
sp|P0A8K5|YAEP_ECOLI	1.002	1.942e-05
sp|P21179|CATE_ECOLI	1.171	0.0
sp|P0AFF2|NUPC_ECOLI	-0.425	0.035
sp|P0A8R0|RRAA_ECOLI	0.677	0.0001952
sp|P15067|GLGX_ECOLI	0.92	5.261e-08
sp|P00452|RIR1_ECOLI	-0.136	0.016
sp|P04425|GSHB_ECOLI	0.409	2.95e-06
sp|P0AAC0|USPE_ECOLI	0.305	6.42e-07
sp|P22256|GABT_ECOLI	0.179	0.021
sp|Q47146|FADE_ECOLI	-0.714	2.91e-05
sp|P0AB80|ILVE_ECOLI	0.384	0.17
sp|P04816|LIVK_ECOLI	-0.428	4.698e-07
sp|P23843|OPPA_ECOLI	0.322	2.615e-08
sp|P77213|GCS2_ECOLI	0.972	0.0002748
sp|P0A8K1|PSD_ECOLI	-0.187	0.267
sp|P0AGG8|TLDD_ECOLI	-0.009	0.94
sp|P0A9F1|MNTR_ECOLI	-0.009	0.906
sp|P0ABN5|DCUA_ECOLI	-0.401	0.13
sp|P06968|DUT_ECOLI	-0.354	0.103
sp|P0A715|KDSA_ECOLI	0.219	0.555
sp|P64624|YHEO_ECOLI	0.958	3.792e-05
sp|P0A8Y5|YIDA_ECOLI	0.026	0.563
sp|P0A6E1|AROL_ECOLI	-0.422	0.003
sp|P43329|HRPA_ECOLI	0.121	0.26
sp|P0A9Q7|ADHE_ECOLI	0.954	0.0
sp|P0AAH0|PSTB_ECOLI	-0.53	0.0009518
sp|P69425|TATB_ECOLI	0.203	0.052
sp|P0ABA0|ATPF_ECOLI	-0.611	3.215e-07
sp|P28304|QOR1_ECOLI	1.091	0.0
sp|P37005|LAST_ECOLI	-0.059	0.4
sp|P0A7N4|RL32_ECOLI	0.25	0.062
sp|P0AGE6|CHRR_ECOLI	1.475	0.0
sp|P0A8D6|YMDB_ECOLI	1.004	3.644e-07
sp|P75960|NPD_ECOLI	0.44	0.0002411
sp|P0A744|MSRA_ECOLI	0.971	1.251e-07
sp|P0AG00|WZZE_ECOLI	-0.158	0.786
sp|P0A6L2|DAPA_ECOLI	0.223	0.137
sp|P33012|SBMC_ECOLI	2.383	1.647e-08
sp|P22729|LIVM_ECOLI	-0.359	0.061
sp|P0AEX3|KGTP_ECOLI	0.532	0.005
sp|P33362|YEHZ_ECOLI	0.459	4.298e-06
sp|P21367|YCAC_ECOLI	1.766	0.0
sp|P52643|LDHD_ECOLI	1.455	8.882e-16
sp|P21513|RNE_ECOLI	-0.039	0.692
sp|P0C8J6|GATY_ECOLI	-0.182	0.027
sp|P23865|PRC_ECOLI	0.06	0.455
sp|Q46920|QUEF_ECOLI	0.514	0.013
sp|P77214|CUSF_ECOLI	-0.271	0.019
sp|P33355|YEHS_ECOLI	0.643	0.064
sp|P0AB28|YCED_ECOLI	0.2	0.533
sp|P0ABQ0|COABC_ECOLI	0.305	5.117e-05
sp|P0ADQ2|YIID_ECOLI	1.041	6.084e-14
sp|P0A8V2|RPOB_ECOLI	-0.034	0.736
sp|P0ADK0|YIAF_ECOLI	0.178	0.299
sp|P23930|LNT_ECOLI	0.768	0.005
sp|P0A840|SURE_ECOLI	0.489	0.082
sp|P07109|HISP_ECOLI	-0.267	0.298
sp|P39173|YEAD_ECOLI	-0.334	2.946e-05
sp|P39835|GNTT_ECOLI	2.716	1.57e-11
sp|P0A6P5|DER_ECOLI	0.442	9.816e-05
sp|P39172|ZNUA_ECOLI	-1.481	0.0
sp|P0A8F4|URK_ECOLI	0.344	0.101
sp|P0AG86|SECB_ECOLI	0.089	0.272
sp|P76541|EUTL_ECOLI	0.772	0.015
sp|P37330|MASZ_ECOLI	0.104	0.051
sp|P00803|LEP_ECOLI	0.107	0.328
sp|P77625|HXPA_ECOLI	0.147	0.066
sp|P76113|CURA_ECOLI	0.81	2.875e-12
sp|P0A9B6|E4PD_ECOLI	-0.262	0.568
sp|P64429|YPFJ_ECOLI	0.771	3.971e-08
sp|P0A825|GLYA_ECOLI	0.125	0.009
sp|P23893|GSA_ECOLI	0.032	0.794
sp|P0ADR8|PPNN_ECOLI	1.142	0.0
sp|P0A884|TYSY_ECOLI	-0.371	0.012
sp|P0A794|PDXJ_ECOLI	0.571	3.781e-09
sp|P61714|RISB_ECOLI	-0.414	0.004
sp|P0ADG7|IMDH_ECOLI	0.111	0.51
sp|P0AG07|RPE_ECOLI	-0.105	0.948
sp|P08178|PUR5_ECOLI	0.069	0.817
sp|P0A908|MIPA_ECOLI	-0.44	0.003
sp|Q47147|YAFJ_ECOLI	0.437	0.015
sp|P0AG20|RELA_ECOLI	0.036	0.223
sp|P0AEI4|RIMO_ECOLI	-0.944	3.672e-07
sp|P0AC84|GLO2_ECOLI	0.391	0.012
sp|P0ACY3|YEAG_ECOLI	1.336	0.0
sp|P69054|DHSC_ECOLI	-0.395	0.047
sp|P0ADE4|TAMA_ECOLI	0.756	1.433e-05
sp|P04982|RBSD_ECOLI	-0.43	0.014
sp|P76172|YNFD_ECOLI	-0.111	0.851
sp|P0A759|NAGB_ECOLI	1.692	0.0
sp|P76316|DCYD_ECOLI	0.414	0.0001455
sp|P0ADV9|LPTC_ECOLI	-0.361	1.0
sp|P13445|RPOS_ECOLI	0.332	0.027
sp|P61887|RMLA2_ECOLI	0.513	0.079
sp|P60906|SYH_ECOLI	-0.44	3.406e-05
sp|P31455|YIDR_ECOLI	0.756	6.04e-06
sp|P0ABT2|DPS_ECOLI	2.227	0.0
sp|P23857|PSPE_ECOLI	1.169	1.955e-06
sp|P0A9M8|PTA_ECOLI	0.738	0.0
sp|P32144|CSQR_ECOLI	0.534	0.000423
sp|P77434|ALAC_ECOLI	-0.443	0.051
sp|P05825|FEPA_ECOLI	0.791	4.441e-16
sp|P64423|ZNTB_ECOLI	1.859	2.772e-07
sp|P0A8B2|YFCN_ECOLI	0.021	0.819
sp|P76536|YFEX_ECOLI	0.168	0.233
sp|P0AEH5|ELAB_ECOLI	2.093	7.767e-13
sp|P68191|SRA_ECOLI	1.242	9.809e-12
sp|P52061|IXTPA_ECOLI	-0.751	8.961e-06
sp|P0A9B2|G3P1_ECOLI	0.184	0.268
sp|P37634|RLMJ_ECOLI	-0.264	0.143
sp|P0A7Z0|RPIA_ECOLI	0.354	0.004
sp|P32177|FDHD_ECOLI	2.026	1.508e-06
sp|P08390|USG_ECOLI	0.23	0.372
sp|P69828|PTKA_ECOLI	-0.572	2.963e-06
sp|P19624|PDXA_ECOLI	0.048	0.584
sp|P0A8C1|YBJQ_ECOLI	0.21	0.572
sp|P77522|SUFB_ECOLI	0.549	6.443e-06
sp|P67826|CUTC_ECOLI	0.444	0.196
sp|P0A7A2|GPMB_ECOLI	-0.229	0.336
sp|P37745|RMLC_ECOLI	-0.233	0.062
sp|P00363|FRDA_ECOLI	0.094	0.662
sp|P21599|KPYK2_ECOLI	0.054	0.72
sp|P23882|FMT_ECOLI	0.427	0.002
sp|P0AAS7|YBCJ_ECOLI	0.826	0.088
sp|P0ABU2|YCHF_ECOLI	-0.644	2.942e-12
sp|P16869|FHUE_ECOLI	1.084	0.0001694
sp|P0A8S1|ARGP_ECOLI	0.599	0.003
sp|P06129|BTUB_ECOLI	-0.195	0.069
sp|P03841|MALM_ECOLI	-2.354	3.32e-12
sp|P0ADT2|YGIB_ECOLI	0.785	0.011
sp|P02931|OMPF_ECOLI	-1.035	0.0
sp|P17115|GUTQ_ECOLI	0.36	0.092
sp|P09147|GALE_ECOLI	-0.282	0.029
sp|P15373|PRLF_ECOLI	1.297	4.492e-09
sp|P0A7G6|RECA_ECOLI	0.056	0.721
sp|P37648|YHJJ_ECOLI	0.657	2.271e-06
sp|P0A800|RPOZ_ECOLI	-0.115	0.088
sp|P0A6Q6|FABZ_ECOLI	0.27	0.109
sp|P0AF98|LPTF_ECOLI	0.72	0.001
sp|P11880|MURF_ECOLI	0.76	1.554e-07
sp|P75796|GSIA_ECOLI	1.95	7.678e-07
sp|P76223|YNJB_ECOLI	0.578	0.352
sp|P22333|ADD_ECOLI	0.2	0.424
sp|P0A962|ASPG1_ECOLI	-0.34	0.077
sp|P39285|MSCM_ECOLI	0.268	0.102
sp|P76128|DDPA_ECOLI	-0.336	0.373
sp|P68206|YJBJ_ECOLI	2.064	0.0001493
sp|P0ACR4|YEIE_ECOLI	-0.202	0.404
sp|P22731|LIVF_ECOLI	-0.861	2.859e-05
sp|P0AA39|RLUC_ECOLI	-0.875	3.253e-08
sp|P77774|BAMB_ECOLI	-0.097	0.35
sp|P0A7D1|PTH_ECOLI	0.191	0.319
sp|P33368|YOHF_ECOLI	1.957	1.244e-08
sp|P0A879|TRPB_ECOLI	-0.638	8.216e-15
sp|P60757|HIS1_ECOLI	-1.055	0.0
sp|P63389|YHES_ECOLI	0.174	0.46
sp|P0AAV4|PXPB_ECOLI	0.257	0.148
sp|P0ABU7|EXBB_ECOLI	0.309	0.006
sp|P75767|GNGF_ECOLI	0.684	0.004
sp|P0AFC3|NUOA_ECOLI	0.227	0.694
sp|P0ABH0|FTSA_ECOLI	0.137	0.008
sp|P45523|FKBA_ECOLI	-0.216	0.001
sp|P27550|ACSA_ECOLI	-0.471	6.605e-05
sp|P0A7J3|RL10_ECOLI	0.205	0.105
sp|P21169|DCOR_ECOLI	0.125	0.201
sp|P0C018|RL18_ECOLI	-0.13	0.123
sp|P08373|MURB_ECOLI	0.755	6.211e-05
sp|P0AFM9|PSPB_ECOLI	-0.688	0.0006058
sp|P0A890|TUSA_ECOLI	-0.161	0.248
sp|P21177|FADB_ECOLI	-1.211	1.533e-07
sp|P0A8J8|RHLB_ECOLI	0.024	0.715
sp|P0A8N5|SYK2_ECOLI	1.144	4.441e-16
sp|P15047|ENTA_ECOLI	1.02	2.467e-07
sp|P11458|NADA_ECOLI	0.646	4.085e-07
sp|P0A6T3|GAL1_ECOLI	-0.582	0.015
sp|P0A790|PAND_ECOLI	-0.06	0.886
sp|P0AEX5|KPPR_ECOLI	0.963	9.266e-08
sp|P27828|WECB_ECOLI	-0.235	0.018
sp|P0AFG8|ODP1_ECOLI	0.623	0.0
sp|P0A720|KTHY_ECOLI	0.122	0.036
sp|P0A7B5|PROB_ECOLI	0.09	0.051
sp|P0A927|TSX_ECOLI	-0.432	0.385
sp|P0A6Y8|DNAK_ECOLI	0.792	0.0
sp|P0A9T8|YBBA_ECOLI	0.125	0.814
sp|P0A7M6|RL29_ECOLI	-0.703	3.339e-05
sp|P64604|MLAD_ECOLI	-0.322	0.009
sp|P29131|FTSN_ECOLI	0.095	0.671
sp|P0AD57|ISPB_ECOLI	-0.458	0.08
sp|P06986|HIS8_ECOLI	-0.608	4.222e-08
sp|P00393|DHNA_ECOLI	0.079	0.069
sp|P39337|YJGM_ECOLI	-0.076	0.509
sp|P0A9J6|RBSK_ECOLI	0.162	0.107
sp|P30177|YBIB_ECOLI	0.495	2.565e-07
sp|P75797|GSIB_ECOLI	1.14	0.0
sp|P75694|YAHO_ECOLI	0.963	5.002e-12
sp|P0AFB1|NLPI_ECOLI	-0.015	0.46
sp|P0A6H1|CLPX_ECOLI	0.119	0.01
sp|P0A7R9|RS11_ECOLI	-0.303	0.026
sp|P76015|DHAK_ECOLI	-0.41	0.055
sp|P00946|MANA_ECOLI	0.164	0.181
sp|P0A9W6|IBAG_ECOLI	0.041	0.608
sp|P10346|GLNQ_ECOLI	-0.393	0.046
sp|P28903|NRDD_ECOLI	-0.426	0.756
sp|P23839|YICC_ECOLI	-0.081	0.414
sp|P67080|PLPHP_ECOLI	-0.028	0.688
sp|P0A7F3|PYRI_ECOLI	0.291	2.914e-05
sp|P07014|SDHB_ECOLI	-0.388	0.006
sp|P33644|POLOX_ECOLI	0.697	0.107
sp|P68767|AMPA_ECOLI	0.071	0.781
sp|P15977|MALQ_ECOLI	-0.599	0.012
sp|P06960|OTC2_ECOLI	-1.957	8.244e-06
sp|P0AEX9|MALE_ECOLI	-2.347	0.0
sp|P0A9R4|FER_ECOLI	-0.464	0.0003721
