protein	log2FC	p-val
sp|P0A9K3|PHOL_ECOLI	0.419	0.00012
sp|P0AGB0|SERB_ECOLI	0.025	0.962
sp|P0AF08|APBC_ECOLI	0.163	0.202
sp|P39411|NCPP_ECOLI	0.043	1.0
sp|P45799|NUDE_ECOLI	-0.291	0.098
sp|P17169|GLMS_ECOLI	0.039	0.917
sp|P37744|RMLA1_ECOLI	-0.079	0.077
sp|P76187|YDHF_ECOLI	0.752	0.001
sp|P0A8F4|URK_ECOLI	-0.049	0.926
sp|P23847|DPPA_ECOLI	-0.016	0.753
sp|P0ABA0|ATPF_ECOLI	-0.157	0.027
sp|P0AEZ9|MOAB_ECOLI	0.422	0.0006093
sp|P37759|RMLB1_ECOLI	-0.713	5.312e-12
sp|P0AFV4|MEPS_ECOLI	-0.228	0.038
sp|P07001|PNTA_ECOLI	-0.795	4.441e-16
sp|P77718|THII_ECOLI	-0.435	0.005
sp|P0AFD6|NUOI_ECOLI	-0.226	0.043
sp|P37647|KDGK_ECOLI	-0.012	0.967
sp|P00909|TRPC_ECOLI	0.241	0.031
sp|P22255|CYSQ_ECOLI	0.46	0.0008634
sp|P0A8X2|YCEI_ECOLI	-0.337	0.0003794
sp|P0AGD3|SODF_ECOLI	-0.38	8.61e-05
sp|P27127|RFAB_ECOLI	0.216	0.876
sp|P0A9D4|CYSE_ECOLI	-0.041	0.783
sp|P63177|RLMB_ECOLI	0.349	0.047
sp|P0A7B1|PPK1_ECOLI	0.048	0.726
sp|P0A6C5|ARGA_ECOLI	-0.231	0.045
sp|P67095|YFCE_ECOLI	0.882	0.003
sp|P0ABF1|PCNB_ECOLI	0.161	0.396
sp|Q47690|MMUM_ECOLI	0.265	0.402
sp|P30860|ARTJ_ECOLI	0.341	0.0005727
sp|P0A9J6|RBSK_ECOLI	-0.114	0.447
sp|P76346|MTFA_ECOLI	0.029	0.939
sp|P0C8J8|GATZ_ECOLI	1.494	0.0
sp|P15640|PUR2_ECOLI	-0.518	1.829e-06
sp|P0A877|TRPA_ECOLI	-0.216	0.004
sp|P0A8W8|YFBU_ECOLI	0.408	0.0003741
sp|P0AEJ6|EUTB_ECOLI	-0.348	0.083
sp|P0AGF2|CSDE_ECOLI	0.273	0.272
sp|P31063|YEDD_ECOLI	0.264	0.078
sp|P0A729|NTPPB_ECOLI	0.782	4.735e-05
sp|P27833|WECE_ECOLI	0.247	0.116
sp|P68066|GRCA_ECOLI	-0.393	0.002
sp|P0AC81|LGUL_ECOLI	0.223	0.067
sp|P06961|CCA_ECOLI	0.39	0.082
sp|P08244|PYRF_ECOLI	0.02	0.765
sp|P0A6Q6|FABZ_ECOLI	0.368	0.001
sp|P00935|METB_ECOLI	0.231	0.05
sp|P0A8R0|RRAA_ECOLI	0.69	1.839e-05
sp|P39099|DEGQ_ECOLI	0.1	0.274
sp|P69776|LPP_ECOLI	0.136	0.169
sp|P76145|TAM_ECOLI	1.003	0.001
sp|P09099|XYLB_ECOLI	0.778	0.0001131
sp|P65556|YFCD_ECOLI	0.093	0.138
sp|P05791|ILVD_ECOLI	-0.207	0.022
sp|P08622|DNAJ_ECOLI	-0.031	0.702
sp|P52643|LDHD_ECOLI	0.128	0.39
sp|P0ADN2|YIFE_ECOLI	0.134	0.227
sp|P61175|RL22_ECOLI	-0.194	0.027
sp|P0AAF6|ARTP_ECOLI	0.196	0.349
sp|P39315|QOR2_ECOLI	0.58	0.0001187
sp|P0ABS8|HOLE_ECOLI	-0.085	0.906
sp|P15770|AROE_ECOLI	0.075	0.475
sp|P0AEU7|SKP_ECOLI	0.414	0.0004016
sp|P0A9R4|FER_ECOLI	0.28	0.212
sp|P39172|ZNUA_ECOLI	-0.09	0.714
sp|P0A7M9|RL31_ECOLI	1.281	8.309e-10
sp|P0A717|KPRS_ECOLI	-0.018	0.395
sp|P00864|CAPP_ECOLI	-0.274	4.153e-06
sp|P09996|YIDB_ECOLI	0.781	0.0007238
sp|P0ACP1|CRA_ECOLI	0.086	0.613
sp|P20083|PARE_ECOLI	-0.779	0.000917
sp|P77754|SPY_ECOLI	0.674	1.502e-05
sp|P0A7R9|RS11_ECOLI	0.0002403	0.978
sp|P23003|TRMA_ECOLI	-0.188	0.066
sp|P0A6T3|GAL1_ECOLI	3.463	0.0
sp|P68187|MALK_ECOLI	-1.045	1.734e-05
sp|P0AC86|PHSG_ECOLI	-0.07	0.509
sp|P09424|MTLD_ECOLI	0.554	1.154e-07
sp|P20099|BISC_ECOLI	0.411	0.038
sp|P10100|RLPA_ECOLI	0.294	0.087
sp|P0ABA4|ATPD_ECOLI	0.025	0.97
sp|P0A847|TGT_ECOLI	-0.22	0.042
sp|P39830|YBAL_ECOLI	0.157	0.432
sp|P24182|ACCC_ECOLI	0.031	0.71
sp|P76578|A2MG_ECOLI	0.118	0.113
sp|P04825|AMPN_ECOLI	-0.158	0.000923
sp|P22186|MRAZ_ECOLI	0.587	0.008
sp|P31806|NNR_ECOLI	1.076	1.801e-05
sp|P62517|OPGH_ECOLI	-0.266	0.13
sp|P75682|YAGE_ECOLI	-0.509	0.002
sp|P0A7E1|PYRD_ECOLI	-0.028	0.832
sp|P0A9Q7|ADHE_ECOLI	0.205	0.002
sp|P0AG40|RIBF_ECOLI	-0.084	0.535
sp|P0A6R3|FIS_ECOLI	-1.066	0.0001999
sp|P00962|SYQ_ECOLI	0.004	0.732
sp|P0ABI4|CORA_ECOLI	0.187	0.421
sp|P41407|AZOR_ECOLI	-0.598	0.001
sp|P75691|YAHK_ECOLI	0.68	2.975e-12
sp|P22523|MUKB_ECOLI	-0.359	3.044e-05
sp|P0A9G4|CUER_ECOLI	-0.013	1.0
sp|P33221|PURT_ECOLI	0.165	0.226
sp|P06715|GSHR_ECOLI	0.552	0.0001143
sp|P30859|ARTI_ECOLI	0.234	0.072
sp|P06971|FHUA_ECOLI	0.173	0.012
sp|P0A8G3|UXAC_ECOLI	-0.013	0.88
sp|P0A7W1|RS5_ECOLI	-0.358	0.004
sp|P28903|NRDD_ECOLI	-0.089	0.376
sp|P43671|PQIB_ECOLI	0.43	0.182
sp|P39451|ADHP_ECOLI	-0.247	0.187
sp|P0AG00|WZZE_ECOLI	-0.536	0.011
sp|P36659|CBPA_ECOLI	0.33	0.174
sp|P0A8L1|SYS_ECOLI	-0.062	0.385
sp|P0A905|SLYB_ECOLI	-0.055	0.473
sp|P39342|YJGR_ECOLI	0.785	1.91e-14
sp|P77148|YDHS_ECOLI	1.195	2.657e-06
sp|P0ADQ7|YGAM_ECOLI	0.937	0.0002055
sp|P0AB24|EFEO_ECOLI	0.08	0.391
sp|P46118|HEXR_ECOLI	-0.039	0.789
sp|P37642|YHJD_ECOLI	-0.467	0.126
sp|P75949|NAGZ_ECOLI	0.061	0.882
sp|P31660|PRPC_ECOLI	3.79	0.0
sp|P0ADF8|ILVN_ECOLI	-0.317	0.042
sp|P23882|FMT_ECOLI	0.282	0.055
sp|P0ABK2|CYDB_ECOLI	0.539	0.025
sp|P27247|PLSX_ECOLI	0.636	0.017
sp|P76142|LSRB_ECOLI	1.938	1.834e-13
sp|P32664|NUDC_ECOLI	0.578	0.0005802
sp|P22634|MURI_ECOLI	-0.052	0.793
sp|P0A9M2|HPRT_ECOLI	0.537	0.383
sp|P0AG18|PURE_ECOLI	0.205	0.623
sp|P15877|DHG_ECOLI	0.678	0.089
sp|P37745|RMLC_ECOLI	-0.0002277	0.94
sp|P0AF18|NAGA_ECOLI	1.437	0.0
sp|P09372|GRPE_ECOLI	-0.108	0.223
sp|P0ABD5|ACCA_ECOLI	-0.052	0.488
sp|P0AG93|SECF_ECOLI	-0.645	0.002
sp|P0A9C5|GLN1B_ECOLI	-0.262	1.822e-05
sp|P37146|RIR4_ECOLI	0.021	1.0
sp|P0A6V1|GLGC_ECOLI	-0.532	1.132e-06
sp|P37690|ENVC_ECOLI	0.24	0.298
sp|P60438|RL3_ECOLI	-0.06	0.523
sp|P33599|NUOCD_ECOLI	-0.049	0.114
sp|P0A6T5|GCH1_ECOLI	-0.019	0.693
sp|P32162|YIIS_ECOLI	0.689	0.004
sp|P60390|RSMH_ECOLI	0.584	3.923e-06
sp|P0A6L4|NANA_ECOLI	-1.077	1.548e-08
sp|P0A9Z1|GLNB_ECOLI	0.018	0.605
sp|P16701|CYST_ECOLI	-0.608	0.062
sp|P0AG59|RS14_ECOLI	-0.003	0.271
sp|P45748|TSAC_ECOLI	-0.199	0.137
sp|P0ABZ6|SURA_ECOLI	0.153	0.169
sp|P32662|GPH_ECOLI	-0.037	0.977
sp|Q46925|CSDA_ECOLI	0.556	0.05
sp|P0AAI9|FABD_ECOLI	-0.404	0.0009381
sp|P0A9T0|SERA_ECOLI	0.004	0.489
sp|P21338|RNI_ECOLI	0.193	0.39
sp|P0ACB4|HEMG_ECOLI	0.408	0.008
sp|P75863|YCBX_ECOLI	-0.032	0.83
sp|P76341|HIUH_ECOLI	0.21	0.296
sp|P0A9F1|MNTR_ECOLI	0.18	0.901
sp|Q46856|YQHD_ECOLI	0.184	0.016
sp|P09147|GALE_ECOLI	3.173	0.0
sp|P0A6N8|EFPL_ECOLI	-0.122	0.255
sp|P37751|WBBK_ECOLI	0.105	0.891
sp|P76256|TSAB_ECOLI	-0.071	0.371
sp|P31475|YIEP_ECOLI	-0.211	0.367
sp|P0A8W2|SLYA_ECOLI	-0.238	0.037
sp|P09127|HEMX_ECOLI	0.244	0.005
sp|P00370|DHE4_ECOLI	-0.624	2.598e-11
sp|P0A9A9|FUR_ECOLI	0.024	0.912
sp|P76491|5DNU_ECOLI	-0.136	0.183
sp|P0A8P3|FETP_ECOLI	0.548	0.0001612
sp|P46889|FTSK_ECOLI	-0.063	0.843
sp|P0AEK2|FABG_ECOLI	-0.011	0.686
sp|P77338|MSCK_ECOLI	-0.248	0.31
sp|P37648|YHJJ_ECOLI	0.618	0.0001622
sp|P37128|NUDK_ECOLI	-0.047	0.756
sp|P11447|ARLY_ECOLI	-0.38	6.203e-07
sp|P0AAT9|YBEL_ECOLI	0.986	1.001e-05
sp|P0AGE9|SUCD_ECOLI	-0.383	3.034e-09
sp|P0A9P6|DEAD_ECOLI	-0.856	6.781e-12
sp|P75694|YAHO_ECOLI	1.401	6.083e-09
sp|P0A8R7|YCJF_ECOLI	0.252	0.442
sp|P08956|T1RK_ECOLI	-0.316	0.227
sp|P40120|OPGD_ECOLI	-0.047	0.477
sp|P36767|RDGC_ECOLI	0.203	0.078
sp|P23893|GSA_ECOLI	0.059	0.187
sp|P0AB58|LAPB_ECOLI	0.293	0.248
sp|P0A7F3|PYRI_ECOLI	0.765	3.419e-14
sp|P0A8H6|YIHI_ECOLI	0.019	0.8
sp|P0A6W9|GSH1_ECOLI	0.23	0.023
sp|P0AEC3|ARCB_ECOLI	0.028	0.985
sp|P37005|LAST_ECOLI	-0.105	0.329
sp|P62615|ISPE_ECOLI	0.201	0.359
sp|P18335|ARGD_ECOLI	0.407	0.002
sp|P60546|KGUA_ECOLI	0.224	0.057
sp|P52062|YGGW_ECOLI	0.018	0.855
sp|P0A7C2|LEXA_ECOLI	0.127	0.292
sp|P29680|DCUP_ECOLI	0.431	0.254
sp|P00490|PHSM_ECOLI	-0.983	0.0
sp|P76342|MSRP_ECOLI	0.957	0.001
sp|P08192|FOLC_ECOLI	-0.397	0.179
sp|P0A6Z6|NIKR_ECOLI	0.57	0.023
sp|P0AEE1|DCRB_ECOLI	0.186	0.087
sp|P0A9F3|CYSB_ECOLI	0.09	0.643
sp|P11880|MURF_ECOLI	0.154	0.275
sp|P76621|GLAH_ECOLI	-0.176	0.235
sp|P46852|YHHW_ECOLI	0.847	5.066e-08
sp|P0ACF0|DBHA_ECOLI	0.262	0.027
sp|P0A8V0|RBN_ECOLI	-0.435	0.028
sp|P0A780|NUSB_ECOLI	0.083	0.336
sp|P0AFU8|RISA_ECOLI	-0.066	0.956
sp|P0AEA8|CYSG_ECOLI	-0.006	0.731
sp|P0AF20|NAGC_ECOLI	0.261	0.084
sp|P0A6Y8|DNAK_ECOLI	-0.239	4.498e-09
sp|P23871|HEMH_ECOLI	0.255	0.358
sp|P0A7I0|RF1_ECOLI	0.18	0.282
sp|P0AFL6|PPX_ECOLI	-0.033	1.0
sp|P00861|DCDA_ECOLI	-0.263	0.01
sp|P37634|RLMJ_ECOLI	0.553	0.001
sp|P0A6X7|IHFA_ECOLI	0.686	1.149e-10
sp|P69811|PTFAH_ECOLI	-0.476	0.0003098
sp|P0AGD7|SRP54_ECOLI	0.004	0.767
sp|P0ADA5|YAJG_ECOLI	-0.266	0.145
sp|P0A759|NAGB_ECOLI	2.454	0.0
sp|P75959|NAGK_ECOLI	-0.1	0.777
sp|P27550|ACSA_ECOLI	0.267	9.951e-07
sp|P21369|PNCA_ECOLI	0.49	0.056
sp|P0A7B5|PROB_ECOLI	-0.023	0.936
sp|P33362|YEHZ_ECOLI	0.739	6.631e-06
sp|P19624|PDXA_ECOLI	0.463	0.003
sp|P61949|FLAV_ECOLI	-0.013	0.503
sp|P06129|BTUB_ECOLI	-0.334	3.398e-05
sp|P30014|RNT_ECOLI	0.227	0.54
sp|P13024|FDHE_ECOLI	0.382	0.09
sp|P0A7B8|HSLV_ECOLI	-0.419	0.069
sp|P00547|KHSE_ECOLI	-0.424	0.0008526
sp|P0AAH0|PSTB_ECOLI	0.568	0.148
sp|P33018|SFGH2_ECOLI	0.239	0.148
sp|P37095|PEPB_ECOLI	-0.153	0.023
sp|P60651|SPEB_ECOLI	0.31	0.085
sp|P0A832|SSRP_ECOLI	-0.063	0.539
sp|P37645|YHJG_ECOLI	0.845	1.132e-05
sp|P0AG24|SPOT_ECOLI	-0.273	0.138
sp|P39265|ALSB_ECOLI	-0.293	0.089
sp|P00448|SODM_ECOLI	0.201	0.032
sp|P0A9K7|PHOU_ECOLI	-0.033	0.777
sp|P0A840|SURE_ECOLI	0.301	0.363
sp|P23200|MGLC_ECOLI	1.205	2.713e-06
sp|P06710|DPO3X_ECOLI	0.371	0.065
sp|P0ABJ9|CYDA_ECOLI	0.021	0.933
sp|P0AB71|ALF_ECOLI	0.582	1.456e-08
sp|P39838|RCSD_ECOLI	-0.076	0.688
sp|P64604|MLAD_ECOLI	0.142	0.092
sp|P0A9M5|XGPT_ECOLI	0.377	0.889
sp|P37757|YDDE_ECOLI	0.489	0.172
sp|P0AES6|GYRB_ECOLI	-0.233	0.001
sp|P37615|YHHM_ECOLI	0.616	0.012
sp|P77213|GCS2_ECOLI	0.529	0.101
sp|P36649|CUEO_ECOLI	0.376	0.002
sp|P36879|YADG_ECOLI	0.347	0.074
sp|P0A7E5|PYRG_ECOLI	-0.029	0.069
sp|P77444|SUFS_ECOLI	0.172	0.318
sp|P0A8I3|YAAA_ECOLI	-0.122	0.097
sp|P0ACA7|GSTB_ECOLI	0.403	0.181
sp|P23857|PSPE_ECOLI	-1.178	2.706e-06
sp|P69786|PTGCB_ECOLI	-0.169	0.053
sp|P69853|DMSD_ECOLI	-0.52	0.033
sp|P0A9I3|GCVR_ECOLI	0.763	0.007
sp|P69831|PTKC_ECOLI	-0.969	4.217e-12
sp|P0ACP7|PURR_ECOLI	0.369	0.004
sp|P0AE82|CPXA_ECOLI	0.3	0.106
sp|P26616|MAO1_ECOLI	-0.15	0.012
sp|P0A6F9|CH10_ECOLI	-0.747	1.277e-07
sp|P15034|AMPP_ECOLI	0.566	1.364e-09
sp|P0A6H5|HSLU_ECOLI	-0.37	4.141e-06
sp|P0ACL9|PDHR_ECOLI	-0.147	0.674
sp|P12995|BIOA_ECOLI	0.43	0.025
sp|P25894|LOIP_ECOLI	0.731	0.0004287
sp|P0ABV6|TOLR_ECOLI	0.418	0.108
sp|P77247|HXPB_ECOLI	-0.637	9.881e-05
sp|P0AAN9|IRAP_ECOLI	-0.527	0.011
sp|P76536|YFEX_ECOLI	-0.42	0.0009571
sp|P0AEI4|RIMO_ECOLI	-0.056	0.368
sp|Q47083|CBL_ECOLI	0.168	0.735
sp|P43672|UUP_ECOLI	-0.119	0.605
sp|P11446|ARGC_ECOLI	0.123	0.791
sp|Q46845|YGHU_ECOLI	0.783	2.838e-13
sp|P0AED9|DCM_ECOLI	-0.19	0.652
sp|P76270|MSRC_ECOLI	0.239	0.349
sp|P76015|DHAK_ECOLI	0.269	0.127
sp|P45395|KDSD_ECOLI	-0.377	0.002
sp|P13009|METH_ECOLI	-0.304	1.895e-09
sp|P21165|PEPQ_ECOLI	0.238	0.0007681
sp|P04079|GUAA_ECOLI	-0.088	0.1
sp|P36979|RLMN_ECOLI	-0.615	3.273e-05
sp|P0AFG0|NUSG_ECOLI	-0.141	0.289
sp|P33920|NDPA_ECOLI	0.036	0.48
sp|P24255|RP54_ECOLI	0.318	0.115
sp|P33224|AIDB_ECOLI	0.679	0.004
sp|P0A6P7|ENGB_ECOLI	0.036	0.752
sp|P0AB52|YCHN_ECOLI	0.417	0.029
sp|P0A8N5|SYK2_ECOLI	0.226	0.037
sp|P0AC53|G6PD_ECOLI	0.45	8.132e-08
sp|P0A722|LPXA_ECOLI	0.214	0.039
sp|P08178|PUR5_ECOLI	0.182	0.72
sp|P0AD24|YEJL_ECOLI	-0.281	0.301
sp|P07623|METAS_ECOLI	0.112	0.15
sp|P69411|RCSF_ECOLI	-0.121	0.044
sp|P68191|SRA_ECOLI	0.185	0.354
sp|P0A9Q9|DHAS_ECOLI	-0.249	0.001
sp|P0AC41|SDHA_ECOLI	-0.34	5.769e-10
sp|P0AB98|ATP6_ECOLI	-0.466	0.074
sp|P0A7X6|RIMM_ECOLI	0.031	0.714
sp|P09323|PTW3C_ECOLI	0.781	4.246e-12
sp|P68679|RS21_ECOLI	-0.11	0.336
sp|P05194|AROD_ECOLI	0.179	0.079
sp|P0A7A7|PLSB_ECOLI	-0.057	0.803
sp|P0AET8|HDHA_ECOLI	0.655	2.713e-06
sp|P0ADE4|TAMA_ECOLI	0.263	0.173
sp|Q59385|COPA_ECOLI	0.242	0.042
sp|P15288|PEPD_ECOLI	-0.198	0.048
sp|P68739|NFI_ECOLI	0.609	0.021
sp|P64581|YQJD_ECOLI	0.696	2.409e-06
sp|P76008|LDCA_ECOLI	0.237	0.543
sp|P0A7Y0|RNC_ECOLI	-0.03	0.803
sp|P31680|DJLA_ECOLI	-0.555	0.079
sp|P25906|PDXI_ECOLI	1.09	1.206e-13
sp|P0AG20|RELA_ECOLI	-0.023	0.858
sp|P22729|LIVM_ECOLI	-0.138	0.745
sp|P0A6A0|UBIB_ECOLI	0.301	0.411
sp|P0A6A6|LEUC_ECOLI	0.439	9.74e-06
sp|P0ABZ4|KDSC_ECOLI	0.118	0.698
sp|P04995|EX1_ECOLI	0.515	0.169
sp|P06986|HIS8_ECOLI	0.457	0.009
sp|P77212|RCLA_ECOLI	0.927	1.94e-07
sp|P0A6M8|EFG_ECOLI	-0.004	0.386
sp|P09832|GLTD_ECOLI	0.226	0.017
sp|P0A805|RRF_ECOLI	-0.035	0.701
sp|P60872|YIDE_ECOLI	-0.381	0.234
sp|P27278|NADR_ECOLI	0.274	0.124
sp|P23839|YICC_ECOLI	0.366	0.004
sp|P33030|YEIR_ECOLI	0.098	0.638
sp|P07862|DDLB_ECOLI	0.069	0.956
sp|P76002|PLIG_ECOLI	0.169	0.333
sp|P0AEH1|RSEP_ECOLI	-0.017	0.822
sp|P45800|IGAA_ECOLI	-0.354	0.118
sp|P0A9V1|LPTB_ECOLI	-0.085	0.637
sp|P0A9L5|PPIC_ECOLI	0.324	0.724
sp|P76116|YNCE_ECOLI	-0.647	9.104e-14
sp|P0ADN6|YIFL_ECOLI	-0.003	0.929
sp|P25516|ACNA_ECOLI	0.424	2.371e-10
sp|P30870|GLNE_ECOLI	0.104	0.851
sp|P0A6N4|EFP_ECOLI	-0.177	0.159
sp|P0ABJ1|CYOA_ECOLI	-0.884	5.99e-10
sp|P22106|ASNB_ECOLI	-0.609	5.49e-10
sp|P0A953|FABB_ECOLI	0.227	0.014
sp|P10908|UGPQ_ECOLI	0.498	0.032
sp|P11557|DAMX_ECOLI	0.449	2.407e-06
sp|P00894|ILVH_ECOLI	0.154	0.148
sp|P35340|AHPF_ECOLI	-0.1	0.048
sp|P33219|YEBF_ECOLI	0.142	0.862
sp|P75876|RLMI_ECOLI	0.464	0.004
sp|P62620|ISPG_ECOLI	0.11	0.149
sp|P0A8N0|MATP_ECOLI	-0.012	0.605
sp|P0A8X0|YJGA_ECOLI	-0.093	0.652
sp|P0AD10|YECJ_ECOLI	-0.353	0.055
sp|P0A8R4|SLYX_ECOLI	-0.243	0.232
sp|P76403|YEGQ_ECOLI	-0.513	0.0002645
sp|P69797|PTNAB_ECOLI	-0.898	0.0
sp|P0A9P0|DLDH_ECOLI	-0.26	1.262e-06
sp|P23865|PRC_ECOLI	0.09	0.21
sp|P32680|YJAG_ECOLI	-0.329	0.415
sp|P25535|UBII_ECOLI	-0.182	0.317
sp|P06989|HIS2_ECOLI	0.134	0.476
sp|P76097|YDCJ_ECOLI	1.371	7.838e-14
sp|P64483|YEAK_ECOLI	0.134	0.253
sp|P0A9D2|GSTA_ECOLI	0.735	3.066e-05
sp|P0AFM6|PSPA_ECOLI	-0.603	4.672e-09
sp|P0AFB1|NLPI_ECOLI	0.003	0.776
sp|P0A9T8|YBBA_ECOLI	0.601	0.0006733
sp|P0A6L0|DEOC_ECOLI	0.482	0.004
sp|P77399|FADJ_ECOLI	-0.435	0.0004661
sp|P23305|YIGA_ECOLI	-0.269	0.185
sp|P0AE28|AROM_ECOLI	0.89	0.028
sp|P0A7A9|IPYR_ECOLI	0.205	0.06
sp|P0ADP2|YIGI_ECOLI	-0.092	0.48
sp|P52697|6PGL_ECOLI	0.443	0.005
sp|P0AGE0|SSB_ECOLI	-0.089	0.373
sp|P41409|RIHA_ECOLI	-0.225	0.118
sp|P25522|MNME_ECOLI	0.059	0.557
sp|P60595|HIS5_ECOLI	-0.116	0.154
sp|P21499|RNR_ECOLI	-0.224	0.041
sp|P02930|TOLC_ECOLI	0.444	2.59e-08
sp|P0AF93|RIDA_ECOLI	0.351	0.044
sp|Q47150|DINJ_ECOLI	0.073	0.911
sp|P0A855|TOLB_ECOLI	0.2	0.032
sp|P32131|HEMN_ECOLI	0.506	0.008
sp|P77499|SUFC_ECOLI	0.312	0.011
sp|P0AA63|YQJA_ECOLI	-0.761	0.0005359
sp|P00561|AK1H_ECOLI	-0.838	0.0
sp|P26646|ACUI_ECOLI	0.445	4.481e-05
sp|P0A705|IF2_ECOLI	-0.423	5.329e-15
sp|Q57261|TRUD_ECOLI	0.048	0.57
sp|P0A6D7|AROK_ECOLI	-0.182	0.072
sp|P15078|CSTA_ECOLI	-0.532	2.944e-05
sp|P08957|T1MK_ECOLI	-0.197	0.085
sp|P77171|YDCI_ECOLI	-0.392	0.003
sp|P52007|YECM_ECOLI	0.32	0.085
sp|P77721|YDJF_ECOLI	0.437	0.037
sp|P0A9G8|MODE_ECOLI	0.486	0.005
sp|P0A927|TSX_ECOLI	-0.611	0.000444
sp|P31678|OTSB_ECOLI	0.703	0.000892
sp|P25526|GABD_ECOLI	0.455	6.994e-05
sp|P0AFX0|HPF_ECOLI	0.657	0.0003798
sp|P0A7A5|PIMT_ECOLI	0.16	0.441
sp|P0A9P4|TRXB_ECOLI	-0.202	0.034
sp|P39377|IADA_ECOLI	-0.184	0.275
sp|P76113|CURA_ECOLI	1.001	2.105e-12
sp|P76291|CMOB_ECOLI	-0.033	0.473
sp|P09126|HEM4_ECOLI	0.691	0.005
sp|P63389|YHES_ECOLI	-0.529	0.000313
sp|P0A8J8|RHLB_ECOLI	0.289	0.002
sp|P0AC62|GLRX3_ECOLI	0.692	1.024e-05
sp|P27298|OPDA_ECOLI	0.26	0.004
sp|P24203|YJIA_ECOLI	-0.476	0.002
sp|P69908|DCEA_ECOLI	0.867	0.001
sp|P22188|MURE_ECOLI	-0.202	0.023
sp|P18133|PNCB_ECOLI	0.287	0.007
sp|P75792|SUPH_ECOLI	0.139	0.446
sp|P02931|OMPF_ECOLI	-0.194	0.0003631
sp|P27431|ROXA_ECOLI	0.211	0.067
sp|P0A7Z4|RPOA_ECOLI	0.144	0.626
sp|P0ADP7|UBIJ_ECOLI	-0.329	0.25
sp|P0A734|MINE_ECOLI	-0.121	0.109
sp|P76290|CMOA_ECOLI	0.246	0.158
sp|P0A7T7|RS18_ECOLI	-0.148	0.273
sp|P0AGB6|RPOE_ECOLI	0.61	0.0006282
sp|P0AFB5|NTRB_ECOLI	-0.192	0.673
sp|P36683|ACNB_ECOLI	0.088	0.841
sp|P12281|MOEA_ECOLI	0.324	0.03
sp|P0AA53|QMCA_ECOLI	0.193	0.7
sp|P0A9X4|MREB_ECOLI	0.367	0.005
sp|P0A6R0|FABH_ECOLI	-0.081	0.164
sp|P0A7V3|RS3_ECOLI	-0.636	1.525e-13
sp|P62399|RL5_ECOLI	-0.136	0.11
sp|P0ADC1|LPTE_ECOLI	0.517	0.003
sp|P15977|MALQ_ECOLI	-0.702	0.0003575
sp|P27828|WECB_ECOLI	-0.518	0.008
sp|P64588|YQJI_ECOLI	-0.226	0.344
sp|P0A8E1|YCFP_ECOLI	0.233	0.046
sp|P0ADT8|YGIM_ECOLI	0.477	0.001
sp|P0A7M2|RL28_ECOLI	0.055	0.411
sp|P37685|ALDB_ECOLI	1.498	0.0
sp|P0AFI2|PARC_ECOLI	-0.589	1.524e-06
sp|P0AFZ3|SSPB_ECOLI	-0.256	0.066
sp|P77667|SUFA_ECOLI	-0.635	0.037
sp|P68699|ATPL_ECOLI	-0.281	0.12
sp|P07913|TDH_ECOLI	0.412	0.05
sp|P69924|RIR2_ECOLI	0.503	4.669e-06
sp|P00579|RPOD_ECOLI	0.126	0.233
sp|P0A940|BAMA_ECOLI	-0.005	0.621
sp|P0AFM4|PSIF_ECOLI	1.342	0.0001237
sp|P45523|FKBA_ECOLI	-0.134	0.297
sp|P64506|YEBY_ECOLI	-0.164	0.662
sp|Q47622|SAPA_ECOLI	0.543	0.045
sp|P39401|OPGB_ECOLI	-0.728	0.001
sp|P76330|DGCQ_ECOLI	-1.021	0.000742
sp|P77712|FADM_ECOLI	0.744	0.003
sp|P0A6G3|PNCC_ECOLI	0.177	0.693
sp|P0A8A0|YEBC_ECOLI	-0.211	0.163
sp|P37774|YECC_ECOLI	0.2	0.476
sp|P0ACR4|YEIE_ECOLI	-0.059	0.942
sp|P0A890|TUSA_ECOLI	0.292	0.188
sp|P52108|RSTA_ECOLI	0.231	0.586
sp|P0ACP5|GNTR_ECOLI	0.374	0.02
sp|P37773|MPL_ECOLI	0.176	0.628
sp|P76235|YEAH_ECOLI	0.528	0.005
sp|P00893|ILVI_ECOLI	-0.11	0.016
sp|P06983|HEM3_ECOLI	0.141	0.764
sp|P17115|GUTQ_ECOLI	-0.257	0.092
sp|P0A7N9|RL33_ECOLI	-0.16	0.208
sp|P33570|TKT2_ECOLI	0.908	0.0
sp|P03841|MALM_ECOLI	-0.461	1.569e-06
sp|P80668|FEAB_ECOLI	0.455	0.041
sp|P50457|PUUE_ECOLI	-2.276	2.639e-10
sp|P07813|SYL_ECOLI	0.024	0.612
sp|P27249|GLND_ECOLI	-0.039	0.849
sp|P07650|TYPH_ECOLI	0.581	7.525e-06
sp|P10384|FADL_ECOLI	0.84	2.056e-11
sp|P76149|SAD_ECOLI	0.161	0.381
sp|P0AC44|DHSD_ECOLI	-0.568	0.009
sp|P0AB80|ILVE_ECOLI	-0.246	0.017
sp|P0ABB4|ATPB_ECOLI	-0.325	2.036e-09
sp|P0ABH7|CISY_ECOLI	-0.172	0.0002581
sp|P76503|FADI_ECOLI	-0.384	0.00088
sp|P21645|LPXD_ECOLI	0.521	0.004
sp|P27848|YIGL_ECOLI	-0.946	1.372e-06
