protein	log2FC	p-val
sp|P0AE82|CPXA_ECOLI	0.561	0.0003545
sp|P76339|HPRS_ECOLI	0.477	0.106
sp|P0A6I9|COAE_ECOLI	0.397	0.06
sp|P07109|HISP_ECOLI	0.195	0.582
sp|P75874|YCCU_ECOLI	0.219	0.146
sp|Q57261|TRUD_ECOLI	-0.27	0.12
sp|P0A8M6|YEEX_ECOLI	0.096	0.121
sp|P32680|YJAG_ECOLI	0.081	0.909
sp|P08957|T1MK_ECOLI	-0.208	0.016
sp|P77737|OPPF_ECOLI	0.368	0.008
sp|P04425|GSHB_ECOLI	-0.228	0.05
sp|P52062|YGGW_ECOLI	1.319	0.004
sp|P76128|DDPA_ECOLI	2.241	0.0
sp|P0A7N4|RL32_ECOLI	-0.251	0.059
sp|P23893|GSA_ECOLI	-0.125	0.598
sp|P04036|DAPB_ECOLI	-0.832	7.416e-14
sp|P33232|LLDD_ECOLI	1.553	0.0
sp|P0A7P5|RL34_ECOLI	-0.285	0.11
sp|P07004|PROA_ECOLI	-0.058	0.143
sp|P0A6F1|CARA_ECOLI	-0.786	0.0
sp|P06992|RSMA_ECOLI	-0.459	0.172
sp|P0ABJ1|CYOA_ECOLI	-0.267	0.005
sp|P0A8P3|FETP_ECOLI	-0.269	0.03
sp|P0AC02|BAMD_ECOLI	-0.336	0.029
sp|P0AEU0|HISJ_ECOLI	-0.412	0.003
sp|P05791|ILVD_ECOLI	-0.492	2.702e-13
sp|P04968|ILVA_ECOLI	0.074	0.815
sp|P60757|HIS1_ECOLI	-0.534	6.314e-09
sp|P26365|AMIB_ECOLI	0.26	0.753
sp|P0AGD1|SODC_ECOLI	0.299	0.022
sp|P76270|MSRC_ECOLI	0.002	0.322
sp|P0A817|METK_ECOLI	-0.762	0.0
sp|P09996|YIDB_ECOLI	0.127	0.64
sp|P35340|AHPF_ECOLI	0.233	9.449e-06
sp|P15640|PUR2_ECOLI	-0.239	0.0006741
sp|P38521|YGGL_ECOLI	0.348	0.051
sp|P76372|WZZB_ECOLI	-0.296	0.004
sp|P0AFI2|PARC_ECOLI	0.341	0.01
sp|P0ABD5|ACCA_ECOLI	0.016	0.677
sp|P07003|POXB_ECOLI	0.369	0.003
sp|P06988|HISX_ECOLI	-0.548	7.846e-09
sp|P0ADS6|YGGE_ECOLI	0.088	0.884
sp|P16659|SYP_ECOLI	0.126	0.002
sp|P0A858|TPIS_ECOLI	-0.313	2.244e-05
