protein	log2FC	p-val
sp|P0C0V0|DEGP_ECOLI	-1.023	0.0
sp|P32125|MOBB_ECOLI	1.108	0.0006585
sp|P18335|ARGD_ECOLI	-0.392	1.339e-06
sp|P45955|CPOB_ECOLI	-0.007	0.86
sp|P25536|NTPPA_ECOLI	0.307	0.808
sp|P0A786|PYRB_ECOLI	0.319	0.0001547
sp|P21893|RECJ_ECOLI	-0.269	0.406
sp|P0A8R7|YCJF_ECOLI	1.105	0.0005925
sp|P77293|GTRB_ECOLI	0.712	0.0001755
sp|P15034|AMPP_ECOLI	0.241	0.009
sp|P0A8M3|SYT_ECOLI	0.114	0.299
sp|P0AEL6|FEPB_ECOLI	0.184	0.612
sp|P0A6L2|DAPA_ECOLI	-0.168	0.028
sp|P06999|PFKB_ECOLI	-0.016	0.783
sp|P0AGJ9|SYY_ECOLI	-0.245	0.015
sp|P0ADE4|TAMA_ECOLI	0.584	0.052
sp|P0ADW3|YHCB_ECOLI	0.082	0.326
sp|P10100|RLPA_ECOLI	-0.123	0.474
sp|P0A917|OMPX_ECOLI	-1.367	0.0
sp|P00957|SYA_ECOLI	-0.253	9.926e-07
sp|P22188|MURE_ECOLI	-0.119	0.116
sp|P0A6X3|HFQ_ECOLI	0.016	0.854
sp|P0A903|BAMC_ECOLI	-0.165	0.007
sp|P0AG99|SECG_ECOLI	-0.359	0.041
sp|P69853|DMSD_ECOLI	-0.304	0.15
sp|P33232|LLDD_ECOLI	1.074	8.671e-12
sp|P0A6E4|ASSY_ECOLI	-0.91	0.0
sp|P69924|RIR2_ECOLI	0.643	0.0002565
sp|P76076|YDBL_ECOLI	0.347	0.676
sp|P06612|TOP1_ECOLI	0.113	0.086
sp|P0ADT8|YGIM_ECOLI	-0.806	9.442e-08
sp|P26648|FTSP_ECOLI	0.305	0.072
sp|P0AFI7|PDXH_ECOLI	0.109	0.652
sp|P0AFB8|NTRC_ECOLI	-1.43	0.0
sp|P0AB24|EFEO_ECOLI	0.806	1.688e-14
