protein	log2FC	p-val
sp|P0A9M8|PTA_ECOLI	-0.077	0.315
sp|P0AEM0|FKBX_ECOLI	-0.268	0.185
sp|P0A832|SSRP_ECOLI	0.104	0.684
sp|P22524|MUKE_ECOLI	0.661	8.87e-05
sp|P0A6U8|GLGA_ECOLI	0.222	0.098
sp|P76121|YDDH_ECOLI	0.744	0.005
sp|P06961|CCA_ECOLI	0.644	0.012
sp|P77775|YFCH_ECOLI	1.024	5.185e-11
sp|P0A8M3|SYT_ECOLI	0.069	0.935
sp|P0A6E4|ASSY_ECOLI	0.002	0.445
sp|P0ABT2|DPS_ECOLI	0.452	1.97e-06
sp|P09546|PUTA_ECOLI	-0.721	6.285e-05
sp|P31120|GLMM_ECOLI	0.176	0.178
sp|P45531|TUSC_ECOLI	-0.132	0.586
sp|P37595|IAAA_ECOLI	0.082	0.762
sp|P32162|YIIS_ECOLI	0.744	0.001
sp|P02924|ARAF_ECOLI	1.253	0.0
sp|P0A9A6|FTSZ_ECOLI	0.128	0.044
sp|P0AGG0|THIL_ECOLI	-0.211	0.237
sp|P0AEG6|DSBC_ECOLI	0.064	0.695
sp|P36680|ZAPD_ECOLI	0.344	0.079
sp|P0AEJ2|ENTC_ECOLI	-0.876	0.0001057
sp|P34209|YDCF_ECOLI	1.174	1.665e-11
sp|P0ACB4|HEMG_ECOLI	0.481	0.002
sp|P0C079|RELB_ECOLI	-0.378	0.709
sp|P68187|MALK_ECOLI	-0.17	0.304
sp|P0A6P5|DER_ECOLI	0.05	0.719
sp|P0AFG3|ODO1_ECOLI	-0.788	0.0
sp|P76256|TSAB_ECOLI	-0.066	0.704
sp|P0ADC1|LPTE_ECOLI	0.859	1.237e-05
sp|P69425|TATB_ECOLI	0.223	0.154
sp|P45470|YHBO_ECOLI	1.917	2.944e-11
sp|P09996|YIDB_ECOLI	1.047	2.871e-05
sp|P0A915|OMPW_ECOLI	-0.323	0.291
sp|P22564|RIHC_ECOLI	-0.182	0.338
