protein	log2FC	p-val
sp|P0A9L5|PPIC_ECOLI	0.522	0.02
sp|P23894|HTPX_ECOLI	0.255	0.077
sp|P0A6K3|DEF_ECOLI	-0.675	0.0002696
sp|P22259|PCKA_ECOLI	3.395	0.0
sp|P0A6E1|AROL_ECOLI	-0.29	0.125
sp|P75797|GSIB_ECOLI	0.456	0.002
sp|P02358|RS6_ECOLI	-0.695	4.725e-09
sp|P67603|YQFB_ECOLI	0.387	0.051
sp|P0ACL0|GLPR_ECOLI	0.467	0.035
sp|P16456|SELD_ECOLI	0.408	0.0002948
sp|P0AB38|LPOB_ECOLI	0.125	0.548
sp|P52697|6PGL_ECOLI	0.571	0.0004975
sp|P0AGA6|UHPA_ECOLI	0.13	0.691
sp|P61517|CAN_ECOLI	-0.584	7.741e-05
sp|P52108|RSTA_ECOLI	0.241	0.049
sp|P75823|LTAE_ECOLI	0.651	5.642e-06
sp|P0A968|CSPD_ECOLI	2.029	8.783e-08
sp|P04983|RBSA_ECOLI	2.616	4.821e-09
sp|P16384|MIAA_ECOLI	0.932	5.46e-05
sp|P60716|LIPA_ECOLI	1.021	0.0
sp|P0ADY3|RL14_ECOLI	-0.25	0.02
sp|P0AD10|YECJ_ECOLI	-0.676	0.0007325
sp|P04079|GUAA_ECOLI	-0.893	0.0
sp|P76170|YNFB_ECOLI	0.001	0.681
sp|P76149|SAD_ECOLI	-0.319	0.303
sp|P76004|YCGM_ECOLI	0.24	0.596
sp|P0A8U0|SYDP_ECOLI	0.129	0.421
sp|P0A7F3|PYRI_ECOLI	-0.268	0.009
sp|P09158|SPEE_ECOLI	-0.916	5.779e-09
sp|P77717|YBAY_ECOLI	-0.712	0.097
sp|P0A832|SSRP_ECOLI	0.17	0.481
sp|P45578|LUXS_ECOLI	-0.21	0.337
sp|P75777|YBHG_ECOLI	-0.02	0.84
sp|P76243|YEAO_ECOLI	-0.227	0.395
sp|P75957|LOLD_ECOLI	-0.039	0.937
sp|P0A6Z1|HSCA_ECOLI	-0.437	1.887e-05
sp|P0AFV4|MEPS_ECOLI	1.416	8.521e-12
sp|P25522|MNME_ECOLI	0.135	0.136
sp|P0A9L8|P5CR_ECOLI	-0.094	0.417
sp|P00562|AK2H_ECOLI	-0.665	9.907e-11
sp|P64479|YDIZ_ECOLI	0.039	0.67
sp|P76658|HLDE_ECOLI	0.157	0.115
sp|P31133|POTF_ECOLI	1.028	8.882e-16
sp|P32695|DUSA_ECOLI	-0.007	0.693
sp|P0C0K3|SRKA_ECOLI	0.685	0.0001013
sp|P0A6Q3|FABA_ECOLI	-0.219	0.065
sp|P0A7M2|RL28_ECOLI	-0.291	0.068
sp|P0A9M8|PTA_ECOLI	1.798	0.0
sp|P39285|MSCM_ECOLI	0.249	0.582
sp|P76539|YPEA_ECOLI	-0.06	0.874
sp|P0A9P6|DEAD_ECOLI	-1.129	3.686e-14
sp|P77775|YFCH_ECOLI	0.834	5.496e-07
sp|P46130|YBHC_ECOLI	0.108	0.359
sp|P0AFG8|ODP1_ECOLI	1.676	0.0
sp|P43672|UUP_ECOLI	-0.035	0.366
sp|P0A6G7|CLPP_ECOLI	0.176	0.487
sp|P0A9R7|FTSE_ECOLI	0.329	0.011
sp|P0A7W1|RS5_ECOLI	-0.291	0.003
sp|P77202|DSBG_ECOLI	-0.379	0.171
sp|P0C8J6|GATY_ECOLI	2.149	0.0
sp|P0A9H1|MUG_ECOLI	-0.076	0.988
sp|P76397|MDTA_ECOLI	0.25	0.203
sp|P0A9G8|MODE_ECOLI	0.195	0.346
sp|P0A8G6|NQOR_ECOLI	0.203	0.131
sp|P77499|SUFC_ECOLI	0.223	0.08
sp|P0ADF8|ILVN_ECOLI	-1.449	4.58e-10
sp|P0A6W9|GSH1_ECOLI	-0.009	0.604
sp|P76121|YDDH_ECOLI	0.758	0.01
sp|P0AG67|RS1_ECOLI	-0.354	3.459e-09
sp|P65367|YQCA_ECOLI	0.553	0.044
sp|P64602|MLAB_ECOLI	-0.067	0.519
sp|P0A9Q1|ARCA_ECOLI	0.268	0.118
sp|P45523|FKBA_ECOLI	-0.021	0.893
sp|P15047|ENTA_ECOLI	-0.161	0.911
sp|P08142|ILVB_ECOLI	-0.931	3.109e-14
sp|P75780|FIU_ECOLI	-1.176	2.009e-12
sp|P38054|CUSA_ECOLI	-0.354	0.0003086
sp|P0ACQ4|OXYR_ECOLI	0.195	0.111
sp|P76290|CMOA_ECOLI	-0.331	0.166
sp|P17315|CIRA_ECOLI	-0.016	0.911
sp|P76177|YDGH_ECOLI	0.139	0.064
sp|P00393|DHNA_ECOLI	0.287	0.004
sp|P0AG93|SECF_ECOLI	0.647	7.083e-05
sp|P0A8V0|RBN_ECOLI	0.131	0.589
sp|P24242|ASCG_ECOLI	0.692	0.034
sp|P08331|CPDB_ECOLI	1.306	0.0
sp|P24215|UXUA_ECOLI	0.951	1.142e-07
sp|P0A7U3|RS19_ECOLI	-0.686	5.901e-06
sp|P78067|YNJE_ECOLI	0.546	0.244
sp|P0AG14|SOHB_ECOLI	0.132	0.183
sp|P0ADQ7|YGAM_ECOLI	0.124	0.343
sp|P0AA04|PTHP_ECOLI	-0.435	0.007
sp|P0A959|ALAA_ECOLI	0.271	0.055
sp|P05793|ILVC_ECOLI	-0.868	0.0
sp|P0AAT6|IOJAP_ECOLI	-1.72	0.0001117
sp|P0AA43|RSUA_ECOLI	-0.357	0.006
sp|P0A7E9|PYRH_ECOLI	0.214	0.217
sp|P02359|RS7_ECOLI	-0.4	8.474e-05
sp|P0ADU5|YGIW_ECOLI	0.09	0.42
sp|P31433|YICH_ECOLI	1.068	1.555e-08
sp|P0A8A2|YEEN_ECOLI	-0.708	2.303e-05
sp|P27830|RMLB2_ECOLI	-0.659	0.046
sp|P07109|HISP_ECOLI	0.503	0.029
sp|P0AEN8|FUCM_ECOLI	1.317	1.076e-07
sp|P64530|RCNR_ECOLI	-0.133	0.408
sp|P0AG80|UGPB_ECOLI	1.307	0.0
sp|P39411|NCPP_ECOLI	-0.166	0.174
sp|P06610|BTUE_ECOLI	-0.287	0.108
sp|P76329|MPGP_ECOLI	1.575	0.005
sp|P66948|BEPA_ECOLI	0.94	1.337e-09
sp|P09424|MTLD_ECOLI	0.109	0.375
sp|P63284|CLPB_ECOLI	0.016	0.721
sp|P46889|FTSK_ECOLI	-0.099	0.608
sp|P23908|ARGE_ECOLI	-0.449	1.627e-05
sp|P69423|TATC_ECOLI	0.378	0.346
sp|P0AEE5|DGAL_ECOLI	4.098	0.0
sp|P04968|ILVA_ECOLI	0.573	4.938e-08
sp|P42593|FADH_ECOLI	2.895	0.0
sp|P06983|HEM3_ECOLI	0.101	0.387
sp|P37613|PANZ_ECOLI	2.024	0.003
sp|P23839|YICC_ECOLI	0.163	0.226
sp|P32053|INTA_ECOLI	0.118	0.603
sp|P77748|YDIJ_ECOLI	0.373	1.784e-05
sp|P24255|RP54_ECOLI	0.257	0.045
sp|P76194|SUFE_ECOLI	0.936	0.014
sp|P15042|DNLJ_ECOLI	-0.106	0.297
sp|P22634|MURI_ECOLI	0.408	0.009
sp|P0A8X2|YCEI_ECOLI	0.479	8.203e-05
sp|P0AFJ1|YJDM_ECOLI	0.673	0.012
sp|P76034|YCIT_ECOLI	0.561	0.004
sp|P0ACX3|YDHR_ECOLI	0.022	0.926
sp|P77774|BAMB_ECOLI	0.328	0.004
sp|P0AE91|CREA_ECOLI	-0.014	0.951
sp|P0A6F5|CH60_ECOLI	0.335	1.32e-06
sp|P0A722|LPXA_ECOLI	0.125	0.397
sp|P00350|6PGD_ECOLI	-0.626	0.0
sp|P25665|METE_ECOLI	-0.823	0.0
sp|P19926|AGP_ECOLI	1.737	0.0
sp|P11447|ARLY_ECOLI	-0.835	0.0
sp|P23869|PPIB_ECOLI	0.26	0.892
sp|P0A9T8|YBBA_ECOLI	0.459	0.018
sp|P15770|AROE_ECOLI	-0.032	0.986
