protein	log2FC	p-val
sp|P76014|DHAL_ECOLI	1.255	2.326e-12
sp|P0A8G0|UVRC_ECOLI	0.12	0.438
sp|P27431|ROXA_ECOLI	0.149	0.155
sp|P21513|RNE_ECOLI	-0.254	5.987e-07
sp|P0A6G3|PNCC_ECOLI	0.78	0.0007609
sp|P0ABZ4|KDSC_ECOLI	-0.396	0.008
sp|P75874|YCCU_ECOLI	0.327	0.117
sp|P0A705|IF2_ECOLI	-0.005	0.737
sp|P0AGB6|RPOE_ECOLI	-0.128	0.354
sp|P0AFK0|PMBA_ECOLI	-0.204	0.098
sp|P64554|QUEE_ECOLI	-0.245	0.043
sp|P0AAC8|ISCA_ECOLI	-0.095	0.951
sp|P0A8C4|YGFB_ECOLI	-0.729	0.001
sp|P06149|DLD_ECOLI	0.689	0.0
sp|P15723|DGTP_ECOLI	1.135	2.414e-07
sp|P69853|DMSD_ECOLI	-0.015	0.958
sp|P0A8V2|RPOB_ECOLI	0.018	0.383
sp|Q46925|CSDA_ECOLI	-0.112	1.0
sp|P0ACB4|HEMG_ECOLI	0.186	0.528
sp|P41052|MLTB_ECOLI	0.016	0.752
sp|P0A698|UVRA_ECOLI	0.385	0.0001898
sp|Q46871|YQJH_ECOLI	0.161	0.149
sp|P0AB65|ACYP_ECOLI	0.516	0.106
sp|P27829|WECC_ECOLI	0.045	0.833
sp|P0AGD7|SRP54_ECOLI	-0.108	0.034
sp|P0ADX7|YHHA_ECOLI	0.492	0.198
sp|P33221|PURT_ECOLI	-0.342	3.732e-07
sp|P03813|YGEA_ECOLI	1.455	1.983e-05
sp|P0A8M6|YEEX_ECOLI	-0.011	0.926
sp|P27837|YIFK_ECOLI	0.929	0.003
sp|P23837|PHOQ_ECOLI	0.73	0.041
sp|P0A915|OMPW_ECOLI	2.6	1.625e-09
sp|P0ADX1|YHFA_ECOLI	0.773	0.966
sp|P0AEI4|RIMO_ECOLI	-0.202	0.004
sp|P07623|METAS_ECOLI	-1.553	0.0
sp|P0AEU0|HISJ_ECOLI	-0.555	8.467e-13
sp|P0CG19|RNPH_ECOLI	0.921	0.0001682
sp|P75780|FIU_ECOLI	-0.784	3.396e-09
sp|P22256|GABT_ECOLI	1.418	0.0
sp|P0AGF2|CSDE_ECOLI	-0.316	0.391
sp|P78055|FSAA_ECOLI	0.351	0.02
sp|P0A8Y5|YIDA_ECOLI	-0.306	0.033
sp|P17169|GLMS_ECOLI	-0.198	0.005
sp|P0AGG8|TLDD_ECOLI	-0.262	0.016
sp|P78067|YNJE_ECOLI	0.743	0.016
sp|P0ABH9|CLPA_ECOLI	0.136	0.174
sp|P77718|THII_ECOLI	-0.479	3.111e-07
sp|P18335|ARGD_ECOLI	-0.592	1.501e-12
sp|P0AGE0|SSB_ECOLI	0.22	0.151
sp|P0A6L4|NANA_ECOLI	1.923	2.576e-14
sp|P08506|DACC_ECOLI	0.825	0.0
sp|P31441|ADEC_ECOLI	1.248	3.664e-07
sp|P06129|BTUB_ECOLI	-0.151	0.005
sp|P41407|AZOR_ECOLI	0.137	0.068
sp|P76342|MSRP_ECOLI	0.364	0.056
sp|P30748|MOAD_ECOLI	-0.394	0.012
sp|P07117|PUTP_ECOLI	0.303	0.267
sp|P0AG86|SECB_ECOLI	0.109	0.66
sp|Q46920|QUEF_ECOLI	0.534	0.0004991
sp|P0AG78|SUBI_ECOLI	-0.308	0.000108
sp|P0ABH0|FTSA_ECOLI	0.178	0.125
sp|P0A8R7|YCJF_ECOLI	1.291	2.968e-05
sp|P00960|SYGA_ECOLI	-0.326	0.0009615
sp|P0A927|TSX_ECOLI	-0.848	2.312e-06
sp|P0AC92|GNSA_ECOLI	-0.93	0.008
sp|P30843|BASR_ECOLI	0.822	0.001
sp|P09126|HEM4_ECOLI	0.615	0.005
sp|P10408|SECA_ECOLI	-0.011	0.727
sp|P0A8C1|YBJQ_ECOLI	0.831	0.0003245
sp|P0AD12|YEEZ_ECOLI	-0.226	0.041
sp|P17846|CYSI_ECOLI	-0.251	3.093e-05
sp|P0A6P9|ENO_ECOLI	-0.318	1.158e-07
sp|P69828|PTKA_ECOLI	1.164	0.0
sp|P77171|YDCI_ECOLI	0.346	0.023
sp|P23331|KITH_ECOLI	-0.67	0.007
sp|P0A7E3|PYRE_ECOLI	-0.321	0.286
sp|P0AES6|GYRB_ECOLI	0.12	0.006
sp|P77712|FADM_ECOLI	1.173	0.002
sp|P0A944|RIMI_ECOLI	0.328	0.155
sp|P00894|ILVH_ECOLI	-0.057	0.66
sp|P0C0S1|MSCS_ECOLI	-1.055	2.47e-12
sp|P69908|DCEA_ECOLI	0.411	0.112
sp|P36649|CUEO_ECOLI	0.336	0.0007
sp|P0ACY1|YDJA_ECOLI	-0.032	0.366
sp|P37744|RMLA1_ECOLI	0.046	0.954
sp|P06992|RSMA_ECOLI	-0.284	0.623
sp|P60240|RAPA_ECOLI	-0.143	0.018
sp|P0A823|SFSA_ECOLI	0.254	0.574
sp|P41409|RIHA_ECOLI	1.32	3.02e-14
sp|P0AAC4|YBHL_ECOLI	0.121	0.769
sp|P00452|RIR1_ECOLI	0.365	4.886e-10
sp|P0AB10|PQIC_ECOLI	0.322	0.071
sp|P0AAQ2|YAJD_ECOLI	1.037	3.355e-06
sp|P0AEY5|MDAB_ECOLI	0.013	0.388
sp|P0AEC3|ARCB_ECOLI	0.355	0.031
sp|P15640|PUR2_ECOLI	-0.291	0.0001503
sp|P19926|AGP_ECOLI	1.673	0.0
sp|P37634|RLMJ_ECOLI	-0.484	0.0001205
sp|P60595|HIS5_ECOLI	-0.295	0.008
sp|P61320|LOLB_ECOLI	0.43	7.718e-05
sp|P0A7P5|RL34_ECOLI	-0.72	0.0003434
sp|P0A7V0|RS2_ECOLI	-0.27	1.728e-05
sp|P0A7Y8|RNPA_ECOLI	-0.225	0.09
sp|P32132|TYPA_ECOLI	-0.714	0.0
sp|P62623|ISPH_ECOLI	-0.259	0.003
sp|P0AEA8|CYSG_ECOLI	0.254	0.453
sp|P0ADS6|YGGE_ECOLI	0.251	0.001
sp|P0ACB2|HEM2_ECOLI	-0.228	0.019
sp|P0A7R1|RL9_ECOLI	-0.301	2.444e-05
sp|P0A9F6|GCVA_ECOLI	0.549	0.145
sp|P0AGG0|THIL_ECOLI	0.4	0.058
sp|P31475|YIEP_ECOLI	-0.124	0.267
sp|P0A7E5|PYRG_ECOLI	-0.16	0.0001179
sp|P0AED5|UVRY_ECOLI	0.485	0.0005354
sp|P33136|OPGG_ECOLI	-0.002	0.473
sp|P13669|MNGR_ECOLI	-0.335	0.198
sp|P0A9F3|CYSB_ECOLI	-0.245	0.053
sp|P23847|DPPA_ECOLI	1.098	0.0
sp|P0AGJ5|YFIF_ECOLI	0.136	0.727
sp|Q46856|YQHD_ECOLI	1.034	0.0
sp|P0A8M3|SYT_ECOLI	0.282	0.003
sp|P00968|CARB_ECOLI	-0.541	0.0
sp|P0AFR4|YCIO_ECOLI	-0.058	0.183
sp|P15993|AROP_ECOLI	-0.012	0.529
sp|P36879|YADG_ECOLI	0.311	0.012
sp|P00888|AROF_ECOLI	0.29	0.034
sp|P0A7K6|RL19_ECOLI	-0.165	0.453
sp|P0AFB8|NTRC_ECOLI	-1.304	1.711e-12
sp|P17115|GUTQ_ECOLI	0.235	0.6
sp|P0AG84|YGHA_ECOLI	0.271	0.129
sp|P0ACC7|GLMU_ECOLI	-0.213	0.002
sp|P63389|YHES_ECOLI	-0.211	0.087
sp|P22524|MUKE_ECOLI	0.101	0.451
sp|P0A7L0|RL1_ECOLI	-0.313	3.715e-05
sp|P08622|DNAJ_ECOLI	0.002	0.127
sp|P0AB52|YCHN_ECOLI	0.416	0.036
sp|P0A7Y4|RNH_ECOLI	-0.055	1.0
sp|P0ABV2|EXBD_ECOLI	-0.392	0.001
sp|P77554|YAHJ_ECOLI	0.123	0.573
sp|P64448|YNBE_ECOLI	0.354	0.207
sp|P0ADG4|SUHB_ECOLI	-0.283	0.002
sp|P0A9R7|FTSE_ECOLI	0.412	0.013
sp|P00935|METB_ECOLI	-0.873	2.22e-16
sp|P0AC38|ASPA_ECOLI	3.655	0.0
sp|P0AC02|BAMD_ECOLI	-0.104	0.247
sp|P00350|6PGD_ECOLI	-0.712	0.0
sp|P23305|YIGA_ECOLI	0.166	0.531
sp|P10441|LPXB_ECOLI	0.48	0.034
sp|P76193|YNHG_ECOLI	-0.81	1.133e-09
sp|P39334|BDCR_ECOLI	-0.345	0.289
sp|P0AC75|KDTA_ECOLI	0.21	0.527
sp|P77211|CUSC_ECOLI	0.773	0.0
sp|P0AEY3|MAZG_ECOLI	-0.792	0.035
sp|P06987|HIS7_ECOLI	-0.291	0.0001443
sp|P05791|ILVD_ECOLI	-0.644	0.0
sp|P0A761|NANE_ECOLI	1.169	6.167e-09
sp|P11458|NADA_ECOLI	-0.352	0.000177
sp|P27303|EMRA_ECOLI	-1.08	0.003
sp|P76397|MDTA_ECOLI	0.669	4.337e-05
sp|Q59385|COPA_ECOLI	0.548	3.231e-13
sp|P0A879|TRPB_ECOLI	-0.153	0.001
sp|P39377|IADA_ECOLI	-0.465	0.014
sp|P21369|PNCA_ECOLI	1.179	0.001
sp|P0AEE1|DCRB_ECOLI	-0.163	0.049
sp|P09030|EX3_ECOLI	-0.637	9.121e-06
sp|P43672|UUP_ECOLI	-0.197	0.031
sp|P0A7A7|PLSB_ECOLI	0.427	3.209e-06
sp|P36938|PGM_ECOLI	0.27	9.109e-05
sp|P02358|RS6_ECOLI	-0.711	2.605e-11
sp|P04425|GSHB_ECOLI	0.167	0.065
sp|P0A6W9|GSH1_ECOLI	-0.067	0.574
sp|P0A853|TNAA_ECOLI	3.2	5.527e-11
sp|P0ACG1|STPA_ECOLI	-1.413	0.0
sp|P11875|SYR_ECOLI	-0.275	0.003
sp|P69423|TATC_ECOLI	0.412	0.072
sp|P0A6S5|FTSB_ECOLI	-0.16	0.819
sp|P0AEB0|CYSW_ECOLI	0.364	0.075
sp|P37595|IAAA_ECOLI	-0.137	0.18
sp|P0AA10|RL13_ECOLI	-0.312	8.113e-05
sp|P0AFX0|HPF_ECOLI	0.62	0.0008797
sp|P0AE48|YTFP_ECOLI	0.183	0.85
sp|P26648|FTSP_ECOLI	0.411	0.048
sp|P75957|LOLD_ECOLI	-0.427	0.002
sp|P37903|USPF_ECOLI	1.78	0.0
sp|P0AEZ1|METF_ECOLI	-0.387	1.619e-08
sp|P0AE78|CORC_ECOLI	0.185	0.706
sp|P55734|YGAP_ECOLI	0.686	0.011
sp|P23857|PSPE_ECOLI	2.201	6.135e-08
sp|P0A8J2|DNAT_ECOLI	-0.208	0.727
sp|P0A6X7|IHFA_ECOLI	0.077	0.362
sp|P0AC69|GLRX4_ECOLI	-0.17	0.023
sp|P60546|KGUA_ECOLI	-0.351	0.01
sp|P0AB14|YCCJ_ECOLI	0.369	0.023
sp|P0A7X6|RIMM_ECOLI	-0.5	0.0003666
sp|P25519|HFLX_ECOLI	0.457	4.411e-08
sp|P0A7I0|RF1_ECOLI	0.012	0.893
sp|P0AB61|YCIN_ECOLI	0.148	0.292
sp|P28635|METQ_ECOLI	-0.289	3.911e-06
sp|P0AF03|MOG_ECOLI	0.669	6.77e-05
sp|P0AF67|TSAE_ECOLI	-0.19	0.309
sp|P33030|YEIR_ECOLI	-0.289	0.121
sp|P62399|RL5_ECOLI	-0.424	5.476e-08
sp|P0ADY3|RL14_ECOLI	-0.025	0.23
sp|P31060|MODF_ECOLI	0.021	0.725
sp|P0A6F5|CH60_ECOLI	0.352	1.616e-09
sp|P0A9D4|CYSE_ECOLI	0.584	1.798e-05
sp|P0AG00|WZZE_ECOLI	0.438	0.001
sp|P00909|TRPC_ECOLI	-0.256	9.745e-05
sp|P46852|YHHW_ECOLI	0.458	0.0004106
sp|P76038|PUUD_ECOLI	-1.122	3.354e-05
sp|P0A817|METK_ECOLI	-0.844	0.0
sp|P77791|MAA_ECOLI	0.255	0.383
sp|P0A796|PFKA_ECOLI	-0.018	0.582
sp|P0C054|IBPA_ECOLI	0.138	0.035
sp|P77202|DSBG_ECOLI	0.105	0.978
sp|P50457|PUUE_ECOLI	0.103	0.864
sp|P33195|GCSP_ECOLI	0.376	1.314e-05
sp|P0A9G8|MODE_ECOLI	-0.202	0.949
sp|P76407|YEGS_ECOLI	0.158	0.573
sp|P00936|CYAA_ECOLI	-0.363	0.432
sp|P0A7T3|RS16_ECOLI	-0.326	0.026
sp|P0A6T3|GAL1_ECOLI	0.968	1.71e-13
sp|P0A8F0|UPP_ECOLI	-0.077	0.222
sp|P04805|SYE_ECOLI	-0.337	1.586e-07
sp|P0ACR4|YEIE_ECOLI	0.567	0.04
sp|P33940|MQO_ECOLI	-1.323	0.01
sp|P39451|ADHP_ECOLI	1.268	1.055e-07
sp|P0AFG6|ODO2_ECOLI	0.317	3.131e-06
sp|P77581|ASTC_ECOLI	1.365	6.311e-08
sp|P64581|YQJD_ECOLI	0.295	0.004
sp|P0ABQ0|COABC_ECOLI	0.497	1.941e-05
sp|P64499|YEBO_ECOLI	-1.402	7.181e-07
sp|P07813|SYL_ECOLI	-0.157	1.611e-07
sp|P0AB71|ALF_ECOLI	-0.129	0.0001075
sp|P0AFW8|ROF_ECOLI	0.186	0.323
sp|P32680|YJAG_ECOLI	0.382	0.076
sp|P04693|TYRB_ECOLI	0.091	0.656
sp|P0A9L3|FKBB_ECOLI	-0.344	0.0002355
sp|P31680|DJLA_ECOLI	1.153	2.133e-07
sp|P08142|ILVB_ECOLI	0.528	1.11e-09
sp|P0A6G7|CLPP_ECOLI	0.295	0.01
sp|P68679|RS21_ECOLI	-0.636	1.151e-06
sp|P0A7M2|RL28_ECOLI	0.187	0.798
sp|P0A9Q1|ARCA_ECOLI	0.402	0.0001475
sp|P76116|YNCE_ECOLI	-0.112	0.164
sp|P0A9H7|CFA_ECOLI	-0.332	0.119
sp|P0A9V1|LPTB_ECOLI	0.082	0.43
sp|P0A9S5|GLDA_ECOLI	0.59	0.014
sp|P00954|SYW_ECOLI	-0.386	1.12e-05
sp|P0AFH6|OPPC_ECOLI	0.382	0.14
sp|P0AFF6|NUSA_ECOLI	-0.251	1.525e-06
sp|P0A786|PYRB_ECOLI	0.483	5.045e-13
sp|P0A746|MSRB_ECOLI	0.364	0.015
sp|P60624|RL24_ECOLI	-0.23	0.025
sp|P31473|RAVA_ECOLI	1.022	1.935e-05
sp|P06968|DUT_ECOLI	-0.173	0.721
sp|P09147|GALE_ECOLI	0.243	0.063
sp|P21888|SYC_ECOLI	-0.264	0.004
sp|P02359|RS7_ECOLI	-0.243	0.008
sp|P0ACA3|SSPA_ECOLI	-0.026	0.749
sp|P10442|RNH2_ECOLI	1.037	0.001
sp|P0A9T4|TAS_ECOLI	0.083	0.391
sp|P0AE08|AHPC_ECOLI	0.151	0.043
sp|P0ADX9|RSMD_ECOLI	0.383	0.061
sp|P24554|RADA_ECOLI	-0.145	0.237
sp|P52119|RATB_ECOLI	0.232	0.093
sp|P31119|AAS_ECOLI	0.712	0.000322
sp|P0AG14|SOHB_ECOLI	0.175	0.144
sp|P17315|CIRA_ECOLI	0.057	0.956
sp|P0AED7|DAPE_ECOLI	-0.046	0.294
sp|P0A8W2|SLYA_ECOLI	-0.116	0.325
sp|P75838|YCAO_ECOLI	-1.21	3.579e-13
sp|P0A7F9|QUEA_ECOLI	-1.158	1.164e-07
sp|P15288|PEPD_ECOLI	0.15	0.095
sp|P0AG55|RL6_ECOLI	0.007	0.81
sp|P0AEH5|ELAB_ECOLI	1.203	2.83e-09
sp|P39337|YJGM_ECOLI	-0.573	0.017
sp|P0AES0|GSP_ECOLI	-0.953	1.897e-12
sp|P00963|ASNA_ECOLI	-0.919	0.0
sp|P15254|PUR4_ECOLI	-0.134	2.603e-06
sp|P39280|EPMB_ECOLI	-0.815	0.0007163
sp|P0AF50|YJBR_ECOLI	0.38	0.003
sp|P0ABU2|YCHF_ECOLI	-0.373	1.619e-07
sp|P0A9P4|TRXB_ECOLI	-0.24	0.053
sp|P42593|FADH_ECOLI	2.014	0.0
sp|P76558|MAO2_ECOLI	1.628	0.0
sp|P23836|PHOP_ECOLI	0.109	0.16
sp|P37615|YHHM_ECOLI	0.199	0.302
sp|P69795|PTQB_ECOLI	0.943	1.459e-05
sp|P0ADI7|YECD_ECOLI	0.344	0.15
sp|P03817|MIOC_ECOLI	0.444	0.001
sp|P60752|MSBA_ECOLI	0.302	0.016
sp|P0A8V0|RBN_ECOLI	-0.004	1.0
sp|P0AA82|CODB_ECOLI	-0.21	0.425
sp|P0A7W7|RS8_ECOLI	-0.04	0.133
sp|P0A7K2|RL7_ECOLI	-0.304	6.692e-05
sp|P77279|FETA_ECOLI	0.494	0.026
sp|P12998|BIOF_ECOLI	-0.617	0.089
sp|P18196|MINC_ECOLI	-0.187	0.31
sp|P08839|PT1_ECOLI	-1.162	0.0
sp|P0AFM2|PROX_ECOLI	-1.149	1.668e-10
sp|P60716|LIPA_ECOLI	0.096	0.1
sp|P0AEN1|FRE_ECOLI	0.299	0.023
sp|P31134|POTG_ECOLI	1.087	1.322e-07
sp|P21165|PEPQ_ECOLI	0.387	6.031e-06
sp|P14900|MURD_ECOLI	0.043	0.556
sp|P13482|TREA_ECOLI	1.286	6.912e-12
sp|P76071|INSH5_ECOLI	0.281	0.04
sp|P61316|LOLA_ECOLI	-0.259	0.044
sp|P69428|TATA_ECOLI	-0.178	0.04
sp|P0ACF8|HNS_ECOLI	0.31	0.033
sp|P68767|AMPA_ECOLI	0.381	1.881e-05
sp|P0A8S1|ARGP_ECOLI	0.179	0.735
sp|P35340|AHPF_ECOLI	0.272	1.203e-05
sp|P0ADZ0|RL23_ECOLI	-0.496	1.655e-05
sp|P31801|CHAA_ECOLI	0.732	0.015
sp|P27838|CYAY_ECOLI	0.077	0.935
sp|Q47147|YAFJ_ECOLI	-0.048	0.233
sp|P0AFH8|OSMY_ECOLI	-0.746	4.441e-16
sp|P25437|FRMA_ECOLI	0.628	1.943e-09
sp|P77182|MNMC_ECOLI	0.4	0.139
sp|P37649|PDEK_ECOLI	0.768	0.0005658
sp|P29680|DCUP_ECOLI	1.419	2.463e-05
sp|P0A7J0|RIBB_ECOLI	1.256	4.809e-13
sp|P0C066|MLTC_ECOLI	0.018	0.796
sp|P0ADF8|ILVN_ECOLI	0.388	0.012
sp|P0ADA5|YAJG_ECOLI	-0.017	0.728
sp|P0A6E1|AROL_ECOLI	-0.667	0.000157
sp|P06610|BTUE_ECOLI	0.335	0.015
sp|P0AG24|SPOT_ECOLI	0.506	0.003
sp|P0A9G4|CUER_ECOLI	0.196	0.401
sp|P0A9P0|DLDH_ECOLI	0.076	0.853
sp|P37631|YHIN_ECOLI	0.055	0.779
sp|P0AGK4|YHBY_ECOLI	1.043	0.0006133
sp|P0ADE4|TAMA_ECOLI	-0.064	0.641
sp|P0A812|RUVB_ECOLI	0.25	0.064
sp|P13035|GLPD_ECOLI	6.783	1.025e-12
sp|P0AGD3|SODF_ECOLI	-0.019	0.995
sp|P76145|TAM_ECOLI	0.76	0.002
sp|P00864|CAPP_ECOLI	-0.508	0.0
sp|P64479|YDIZ_ECOLI	-0.013	0.751
sp|P25524|CODA_ECOLI	0.159	0.336
sp|P31063|YEDD_ECOLI	0.064	0.896
sp|P06960|OTC2_ECOLI	-0.944	1.991e-06
sp|P0ADF6|EDD_ECOLI	-0.537	0.053
sp|P26616|MAO1_ECOLI	0.117	0.079
sp|P0A832|SSRP_ECOLI	-0.071	0.659
sp|P76291|CMOB_ECOLI	0.327	0.011
sp|P00959|SYM_ECOLI	-0.453	2.9e-13
sp|P15082|SRLR_ECOLI	0.864	0.005
sp|P0ABS5|DNAG_ECOLI	1.057	1.112e-05
sp|P0ADC3|LOLC_ECOLI	0.036	0.622
sp|P0C093|SLMA_ECOLI	-0.202	0.121
sp|P0A8G9|EX7S_ECOLI	0.207	0.226
sp|P64612|ZAPE_ECOLI	0.362	0.134
sp|P0AE63|CHAB_ECOLI	1.688	0.0005572
sp|P77293|GTRB_ECOLI	0.05	0.934
sp|P0A7Z0|RPIA_ECOLI	-0.032	0.344
sp|P64455|YDCY_ECOLI	-0.388	0.082
sp|P0ABH7|CISY_ECOLI	0.958	0.0
sp|P13029|KATG_ECOLI	0.882	0.0
sp|P0A8Y3|YIHX_ECOLI	1.105	9.156e-11
sp|P28903|NRDD_ECOLI	0.726	0.0004218
sp|P24232|HMP_ECOLI	-0.132	0.633
sp|P77338|MSCK_ECOLI	0.622	0.0006061
sp|P36979|RLMN_ECOLI	-0.071	0.322
sp|P0ADY7|RL16_ECOLI	-0.057	0.605
sp|P0AB67|PNTB_ECOLI	-0.287	9.536e-05
sp|P77748|YDIJ_ECOLI	0.312	5.329e-05
sp|P75915|YCDY_ECOLI	-0.302	0.043
sp|P31455|YIDR_ECOLI	-0.019	0.627
sp|P0A862|TPX_ECOLI	-0.037	0.613
sp|P03841|MALM_ECOLI	2.094	0.0
sp|Q47083|CBL_ECOLI	-0.05	0.888
sp|P0ABA6|ATPG_ECOLI	0.448	1.698e-08
sp|P0A7U7|RS20_ECOLI	-0.3	0.015
sp|P0AE18|MAP1_ECOLI	0.044	0.522
sp|P21156|CYSD_ECOLI	-0.307	0.0008821
sp|P0ACV4|LAPA_ECOLI	0.176	0.753
sp|P0ADR6|RLMM_ECOLI	0.029	0.746
sp|P39411|NCPP_ECOLI	0.187	0.866
sp|P32684|RLUF_ECOLI	-0.055	0.847
sp|P0A9A9|FUR_ECOLI	0.206	0.252
sp|P22729|LIVM_ECOLI	0.405	0.032
sp|P0ADQ7|YGAM_ECOLI	0.284	0.147
sp|P0ABT2|DPS_ECOLI	0.756	1.776e-15
sp|P75849|GLO22_ECOLI	-0.13	0.322
sp|P10121|FTSY_ECOLI	-0.091	0.096
sp|P46853|YHHX_ECOLI	-0.243	0.0005804
sp|P0AEU7|SKP_ECOLI	-0.638	2.015e-08
sp|P77544|YFCF_ECOLI	-0.622	2.137e-06
sp|P75791|YBIU_ECOLI	-0.008	0.639
sp|P69913|CSRA_ECOLI	-0.917	5.952e-05
sp|P0ADG7|IMDH_ECOLI	-0.756	0.0
sp|P23843|OPPA_ECOLI	-0.08	0.128
sp|P0AFZ3|SSPB_ECOLI	-0.331	0.022
sp|P0AC44|DHSD_ECOLI	1.055	0.0004233
sp|P0A717|KPRS_ECOLI	0.076	0.881
sp|P0A7S9|RS13_ECOLI	-0.105	0.014
sp|P21499|RNR_ECOLI	0.557	3.563e-10
sp|P45523|FKBA_ECOLI	-0.067	0.522
sp|P17117|NFSA_ECOLI	-0.205	0.136
sp|P0A8R0|RRAA_ECOLI	-0.044	0.785
sp|P38038|CYSJ_ECOLI	-0.178	0.002
sp|P77444|SUFS_ECOLI	0.121	0.619
sp|P0A7F3|PYRI_ECOLI	0.213	0.036
sp|P31130|YDEI_ECOLI	0.376	0.063
sp|P0AD59|IVY_ECOLI	-0.075	0.031
sp|P0A7U3|RS19_ECOLI	-0.148	0.114
sp|P0A725|LPXC_ECOLI	0.61	5.724e-05
sp|P76008|LDCA_ECOLI	-0.247	0.32
sp|P05042|FUMC_ECOLI	0.886	0.0
sp|P21363|YCIE_ECOLI	0.332	0.215
sp|P75931|YCEM_ECOLI	0.744	4.918e-05
sp|P0A9A6|FTSZ_ECOLI	-0.285	1.867e-06
sp|P77218|EUTD_ECOLI	0.166	0.279
sp|P30850|RNB_ECOLI	-0.314	3.791e-08
sp|P09980|REP_ECOLI	0.664	0.006
sp|P33570|TKT2_ECOLI	0.43	5.659e-09
sp|P05458|PTRA_ECOLI	-0.308	0.017
sp|P0A867|TALA_ECOLI	0.262	0.054
sp|P60785|LEPA_ECOLI	0.116	0.303
sp|P46125|YEDI_ECOLI	0.723	0.002
sp|P0A6Q3|FABA_ECOLI	0.173	0.258
sp|P24205|LPXM_ECOLI	0.318	0.081
sp|P02919|PBPB_ECOLI	0.5	3.48e-05
sp|P0ABJ1|CYOA_ECOLI	0.099	0.597
sp|P24171|DCP_ECOLI	0.131	0.086
sp|P38489|NFSB_ECOLI	-0.585	5.932e-09
sp|P75736|YBFF_ECOLI	0.56	0.016
sp|P77302|DGCM_ECOLI	-0.401	0.103
sp|P06709|BIRA_ECOLI	0.109	0.211
sp|P0A6P5|DER_ECOLI	0.226	0.219
sp|P52697|6PGL_ECOLI	0.692	2.887e-06
sp|P09151|LEU1_ECOLI	0.351	7.883e-08
sp|P0ACY9|YEBG_ECOLI	-0.396	0.055
sp|P0AFG3|ODO1_ECOLI	0.66	0.0
sp|P64564|YGGT_ECOLI	0.1	0.53
sp|P04335|FRSA_ECOLI	0.064	0.874
sp|P69411|RCSF_ECOLI	0.666	0.023
sp|P45579|HCXA_ECOLI	0.025	0.523
sp|P31133|POTF_ECOLI	0.893	0.0
sp|P11447|ARLY_ECOLI	-0.665	0.0
sp|P06971|FHUA_ECOLI	0.109	0.003
sp|P07109|HISP_ECOLI	0.519	0.002
sp|P0AG20|RELA_ECOLI	0.243	0.14
sp|P21507|SRMB_ECOLI	0.386	0.0005167
sp|P45464|LPOA_ECOLI	0.102	0.638
sp|P77239|CUSB_ECOLI	0.528	3.286e-14
sp|P27550|ACSA_ECOLI	2.952	0.0
sp|P62517|OPGH_ECOLI	0.007	0.78
sp|P23845|CYSN_ECOLI	-0.151	0.013
sp|P0AAD6|SDAC_ECOLI	-0.047	0.582
sp|P0ADU5|YGIW_ECOLI	0.994	5.773e-15
sp|P23871|HEMH_ECOLI	0.617	0.003
sp|P0ABI4|CORA_ECOLI	0.102	0.627
sp|P0ACL2|EXUR_ECOLI	0.52	0.008
sp|P33219|YEBF_ECOLI	0.433	0.007
sp|P0A953|FABB_ECOLI	0.252	0.000798
sp|P0ADV5|YHBW_ECOLI	0.366	0.198
sp|P36548|AMIA_ECOLI	-0.049	0.77
sp|P38521|YGGL_ECOLI	0.467	0.398
sp|P40120|OPGD_ECOLI	0.615	2.928e-06
sp|P0AD65|MRDA_ECOLI	0.854	0.002
sp|P10443|DPO3A_ECOLI	0.87	0.003
sp|P0AAH8|SAPF_ECOLI	0.917	0.002
sp|P10908|UGPQ_ECOLI	0.544	0.004
sp|P0AB77|KBL_ECOLI	0.491	0.012
sp|Q46893|ISPD_ECOLI	0.615	0.001
sp|P77808|CINAL_ECOLI	-0.036	0.876
sp|P09551|ARGT_ECOLI	1.248	0.0
sp|P21177|FADB_ECOLI	1.714	0.0
sp|P77475|YQAB_ECOLI	-0.371	0.065
sp|P0ADV1|LPTA_ECOLI	0.18	0.028
sp|P65556|YFCD_ECOLI	-1.456	1.858e-10
sp|P08997|MASY_ECOLI	0.88	0.0
sp|P77348|MPPA_ECOLI	0.807	3.149e-07
sp|P0A8A2|YEEN_ECOLI	-0.633	5.944e-08
sp|P0A821|SELA_ECOLI	0.158	0.073
sp|P77569|MHPR_ECOLI	0.244	0.377
sp|P02930|TOLC_ECOLI	0.246	2.108e-08
sp|P00509|AAT_ECOLI	0.38	1.141e-09
sp|P09099|XYLB_ECOLI	0.418	0.151
sp|P0AG82|PSTS_ECOLI	0.901	0.0
sp|P51024|YAIL_ECOLI	0.904	8.591e-05
sp|P75821|YBJS_ECOLI	-0.059	0.932
sp|P75876|RLMI_ECOLI	-0.158	0.416
sp|P0AFK9|POTD_ECOLI	-0.074	0.69
sp|P0AD57|ISPB_ECOLI	-0.101	0.126
sp|P23721|SERC_ECOLI	-0.671	0.0
sp|P07395|SYFB_ECOLI	0.005	0.119
sp|P37690|ENVC_ECOLI	0.346	0.02
sp|P0A6M4|DTD_ECOLI	0.315	0.369
sp|P45799|NUDE_ECOLI	-0.325	0.002
sp|P16659|SYP_ECOLI	0.043	0.338
sp|P0AG90|SECD_ECOLI	0.199	0.137
