protein	log2FC	p-val
sp|P0A6M8|EFG_ECOLI	-0.18	0.002
sp|P64604|MLAD_ECOLI	0.307	0.004
sp|P0A9B2|G3P1_ECOLI	0.679	0.0
sp|P75949|NAGZ_ECOLI	0.042	0.317
sp|P0A7S3|RS12_ECOLI	-0.977	2.247e-08
sp|P76014|DHAL_ECOLI	0.245	0.112
sp|P0AEK2|FABG_ECOLI	-0.195	0.051
sp|P0ABQ0|COABC_ECOLI	-0.587	8.028e-05
sp|P0ADF8|ILVN_ECOLI	0.49	0.009
sp|P23871|HEMH_ECOLI	-0.555	0.007
sp|P0AE45|YTFL_ECOLI	-0.3	0.477
sp|P52061|IXTPA_ECOLI	-0.047	0.692
sp|P0ACN4|ALLR_ECOLI	0.907	2.033e-06
sp|P0A873|TRMD_ECOLI	-0.626	0.01
sp|P0AAV4|PXPB_ECOLI	1.11	3.334e-05
sp|P23839|YICC_ECOLI	0.403	2.749e-06
sp|P0AAB6|GALF_ECOLI	0.885	5.551e-15
sp|P77182|MNMC_ECOLI	-0.572	0.007
sp|P36659|CBPA_ECOLI	-0.565	0.0002232
sp|P0ABC7|HFLK_ECOLI	0.053	0.278
sp|P0AF20|NAGC_ECOLI	-0.386	0.01
sp|P30750|METN_ECOLI	2.139	0.0
sp|P64423|ZNTB_ECOLI	-1.123	0.0002469
sp|P38506|XNI_ECOLI	-0.319	0.395
sp|P0A9P0|DLDH_ECOLI	-0.397	7.014e-06
sp|P29131|FTSN_ECOLI	0.319	0.015
sp|P37642|YHJD_ECOLI	-0.569	0.042
sp|P64596|YRAP_ECOLI	-0.141	0.667
sp|P39371|NANM_ECOLI	-0.747	0.002
sp|P0A7L8|RL27_ECOLI	-1.048	3.973e-08
sp|P0A8I5|TRMB_ECOLI	-0.519	0.005
sp|P09053|AVTA_ECOLI	1.582	4.441e-16
sp|P45568|DXR_ECOLI	-0.895	0.0003371
sp|P77475|YQAB_ECOLI	-0.308	0.19
sp|P0AEM9|FLIY_ECOLI	3.591	0.0
sp|P0A7I4|RF3_ECOLI	-0.076	0.346
sp|P0A6J8|DDLA_ECOLI	-1.808	0.0
sp|P33916|YEJF_ECOLI	-2.028	0.0002275
sp|P0AF28|NARL_ECOLI	0.314	0.007
sp|P28304|QOR1_ECOLI	0.946	4.416e-10
sp|P77279|FETA_ECOLI	-0.774	0.0007879
sp|P28635|METQ_ECOLI	3.79	0.0
sp|P0AG90|SECD_ECOLI	-0.557	4.436e-08
sp|P0AET8|HDHA_ECOLI	0.644	0.0003818
