protein	log2FC	p-val
B7LRT1	2.162	8.882e-16
P69788	-0.199	0.174
P0AB53	1.185	8.463e-06
P16676	-2.061	1.617e-11
P36683	-0.634	0.0
B7LKU3	-1.34	0.0
P0AAG1	-0.661	9.892e-05
P0ACV1	0.098	0.885
B7M1W8	0.134	0.77
Q8X5J3	0.653	0.153
Q0TL93	0.464	0.01
P66680	-0.027	0.706
P0AF09	-0.723	0.059
Q1R309	-0.515	0.011
P77806	0.667	0.146
B7LK49	-0.078	0.5
B1IW64	-0.073	0.867
P07109	-0.68	0.006
P33643	-0.211	0.297
P0AE50	0.175	0.263
P0A709	0.099	0.712
P10121	-0.184	0.118
Q1RCS3	0.216	0.212
Q0TA96	0.208	0.38
P0AAZ6	0.147	0.883
P30863	0.602	0.1
Q0TKQ3	0.306	0.464
P63390	-0.242	0.172
P0A9A0	0.205	0.29
A8A4K6	-0.211	0.094
P0A7A6	0.451	0.06
P76506	0.595	0.005
Q0TDS9	0.005	0.784
B7LVP7	0.51	0.0005625
P77475	0.199	0.656
Q8FKE1	0.848	0.027
P0A9Z3	0.321	0.115
B7LS40	1.077	0.0001009
P0AF00	1.169	0.001
P0ACK7	0.104	0.272
B7LNS2	0.996	0.001
P76273	-0.017	0.869
P76389	0.572	0.318
P0AD05	0.587	0.206
P0A9R0	0.193	0.627
P13000	0.219	0.629
Q8XA82	-0.151	0.405
P77434	0.01	0.703
P0AFL8	-0.15	0.508
P75864	-0.201	0.262
P37590	-0.101	0.723
Q1RF97	-1.055	8.882e-16
P0A9A8	-0.756	4.501e-13
P0A946	0.278	0.733
P64613	-0.169	0.676
P75746	0.204	0.552
Q1RDU8	0.452	0.037
P0ADU6	2.976	4.875e-06
Q8FH99	0.773	0.002
P55293	0.032	0.934
B7LKD4	-0.133	0.044
Q8XA76	0.522	0.092
B7LKT3	-0.31	0.0005645
P06971	0.689	7.81e-07
P37147	0.512	0.189
P0AC77	-0.036	0.88
Q46769	0.571	0.008
P10346	-0.215	0.654
P06282	0.124	0.531
Q8X7U3	-0.094	0.632
Q0TJ25	0.023	0.61
Q1RET3	-0.616	0.0004977
Q1RES0	0.665	0.009
B7LUM3	-0.057	0.567
B7LLY5	-0.189	0.695
P0AFX8	0.689	0.013
P0AF68	-0.334	0.151
P0AG29	0.092	0.801
P29217	1.221	1.534e-13
Q8XBL0	-0.382	0.423
P30011	-0.244	0.17
P04335	0.24	0.303
P23883	-0.037	0.985
P08390	-0.06	0.871
Q1RES6	0.258	0.497
P0AAQ4	-1.651	0.0001062
B7LRN4	-0.212	0.174
P04391	0.008	0.969
P0A9B1	-0.131	0.444
Q46856	1.176	1.937e-08
P0CB40	-0.206	0.077
P0AG14	0.059	0.877
Q1R4J1	-1.545	2.724e-08
B7LUR8	-0.409	0.436
B7LQ77	1.677	4.569e-08
P27833	0.063	0.935
P76403	-0.313	0.027
P08395	-0.761	6.233e-06
Q1R9R2	-2.026	7.833e-07
P0AEJ3	1.963	2.22e-16
P11880	0.144	0.488
P61517	0.019	0.742
P0A903	0.483	4.053e-06
P39337	-0.03	0.977
P61318	0.051	0.688
B7LVZ1	0.286	0.015
Q8XCK0	1.462	0.0001381
Q8X711	-0.023	0.982
P28304	1.413	1.307e-07
P0AC34	-0.033	0.297
Q1RD95	0.035	0.85
B1IQ63	-0.231	0.194
P00393	-0.09	0.736
B7LM45	-0.58	0.011
P0ABV0	-0.413	0.085
P0AGD5	-0.406	0.048
P75849	0.222	0.23
P24228	0.223	0.199
P0A9G9	0.251	0.454
B7LXH5	-0.213	0.338
P0A8X3	0.381	0.317
P06999	0.39	0.017
B7LRS3	-0.681	0.261
Q0TFB7	-0.187	0.277
P76537	0.337	0.171
P06129	0.24	0.019
P0AES0	-0.009	0.725
P06988	0.104	0.817
P02943	0.637	0.0006593
P0AG78	0.267	0.633
P0AEE6	3.641	0.0
P25519	0.223	0.176
B7LS19	-0.139	0.466
B7LRS5	-1.683	1.473e-05
Q8FAG0	0.408	0.053
P0ADA2	-0.696	0.034
P00562	-0.289	0.009
P76268	0.291	0.13
P77182	-0.251	0.55
P15038	-0.208	0.508
P31467	-0.071	0.906
B7N4F3	-0.661	0.126
P24203	0.083	0.732
P75913	0.11	0.98
P29744	-2.197	1.252e-12
P37902	1.185	0.0
P76272	-0.022	0.932
Q1RDU6	1.249	0.014
B7LWA8	0.068	0.959
Q8FBP7	-0.101	0.559
Q1R6E7	-0.201	0.037
P37647	0.544	0.062
P0AGI3	1.144	0.01
P0ABS3	1.034	8.501e-08
P0A974	-2.017	0.0006813
P0A9K7	0.041	0.699
P0ADE5	0.065	0.941
P75728	0.383	0.611
P0C0K4	0.043	0.882
P09546	-0.608	0.142
Q8XBE0	-0.254	0.109
P0ADG6	-0.023	0.555
B7LW38	-1.468	0.0003082
B7LMG1	0.607	0.0001323
B7LPB9	-0.233	0.145
P06715	-0.334	0.011
P05041	-0.32	0.158
P0ADA3	-0.58	1.0
B7LWP5	0.405	7.831e-06
P0AGG9	-0.144	0.166
P21889	0.054	0.585
P0AFK1	0.207	0.131
P38054	-0.356	0.293
P37595	0.644	0.209
P0A9R5	0.07	0.638
Q1RD62	0.06	0.659
P0A8F6	-0.149	0.626
P46853	0.593	0.031
P0ACP6	0.54	0.066
B1IWD8	-0.084	0.579
P0AGB8	0.718	0.004
P09831	-1.045	0.0
Q8XEC3	-1.048	0.000526
Q1R6A3	0.803	2.34e-13
P00490	0.252	0.004
Q1RG95	0.456	0.369
Q8X988	0.344	0.271
A7ZWV5	0.247	0.444
P25526	2.324	1.757e-11
P09148	0.472	0.057
P04968	-0.439	2.428e-05
Q1R5D7	1.581	0.061
P00561	-0.188	0.026
P0A7I6	-0.38	0.013
P07001	0.126	0.46
B7LLP8	-0.683	0.004
P75745	0.2	0.668
Q46925	0.073	0.671
P0AG88	0.337	0.138
B7N8H4	-0.122	0.726
P0AEA9	0.22	0.246
B7LK93	2.083	7.578e-11
B7LVB3	0.541	0.012
B7LLV9	-0.156	0.029
P0AAB8	2.023	2.353e-07
P27278	0.077	0.757
Q8XAD2	0.039	0.756
P0AEQ5	0.738	5.541e-06
Q1R981	0.135	0.854
P0ADS0	0.434	0.001
Q0TLQ8	1.019	0.006
P45537	-0.025	1.0
P23367	0.214	0.649
P78061	-1.389	0.0001942
P21829	-1.028	0.04
P0AEC3	-0.058	0.972
P04995	0.309	0.425
P25553	1.987	0.0
P0AEG7	-0.384	0.051
B7LW80	-0.132	0.286
Q8X5H9	-1.312	0.0007143
B7LYG4	0.166	0.623
P19934	-0.656	0.052
P45799	-0.261	0.084
Q7A937	-0.0007736	0.484
P37908	-0.215	0.354
P33195	-0.245	0.021
B7LJI7	-0.501	0.126
B6I4S1	0.152	0.453
B7LRS6	-0.605	0.025
P75823	-0.307	0.076
P76008	-0.032	0.775
P00954	-0.08	0.154
P0AAY0	0.043	0.541
B7LKT5	0.753	0.002
B7LWA9	-0.16	0.459
P29018	-0.091	0.487
P09551	1.418	2.87e-12
P0A6A5	-0.126	0.166
P0A908	-0.272	0.288
P09151	-0.552	1.535e-07
Q1RCN4	0.163	0.24
Q1RF98	0.595	0.002
P21513	0.203	0.039
Q47083	-0.241	0.439
P0AGK0	0.021	0.952
P30864	0.125	0.891
Q1RDS7	-0.021	0.99
P64602	0.448	0.222
P39315	0.546	0.07
P42596	-0.338	0.199
B7LLI1	-0.86	0.002
P0AAI7	-0.085	0.628
P0A9V3	0.068	0.811
B1IUF8	-0.309	0.406
P0A9N6	0.027	0.851
P36999	-0.156	0.945
P0ACF6	1.055	0.001
P06989	-1.204	3.281e-05
P45771	0.45	0.075
P09147	0.753	5.144e-05
P0A6W2	-0.179	0.671
Q1RCQ9	-0.293	0.273
P31827	0.887	0.043
B7LY40	0.021	0.884
Q1R448	0.496	0.008
B7LNS4	0.699	0.002
B7LW61	0.177	0.341
P0AGF3	1.076	1.403e-05
P10384	2.298	0.0
P0AE86	0.518	0.305
P0AEB4	-0.17	0.042
Q1R624	-0.38	0.078
Q8XCM4	-0.4	0.011
P0AFQ9	-0.523	0.071
Q1R4L0	0.42	0.425
P27830	0.455	0.506
P68568	-0.006	0.948
P25745	-0.066	0.513
Q8FIS3	0.125	0.759
P05523	0.218	0.607
P31120	-0.073	0.424
P0AES7	-0.016	0.997
P0ABK6	-0.023	0.446
Q8X4Q8	-0.235	0.718
B7LRR1	1.456	2.845e-06
B7LK77	0.062	0.888
P00894	0.311	0.083
C6UCN7	-0.633	1.668e-07
B7NKT7	-0.413	0.061
P03841	0.106	0.506
P0AFB9	-0.42	0.229
P0A7E2	0.004	0.969
P0AGL8	-0.414	0.09
P46837	-0.429	0.000118
Q8FJ81	0.593	0.072
B7LV29	0.418	0.157
P06992	0.387	0.181
P39405	-0.629	0.082
P0AFG7	0.257	0.128
P0A8T8	-0.044	0.295
P37759	-0.35	0.165
P77544	0.082	0.73
P0A8D8	1.915	3.543e-08
P0AGB1	-0.291	0.259
P0ACF2	0.353	0.043
Q8X9J6	-0.332	0.163
Q8FL16	0.074	0.408
B7LQ74	1.226	0.588
P0ADV6	-0.471	0.123
P16528	-0.295	0.234
P61951	0.543	0.003
Q1RCI7	0.053	0.986
P32131	-0.244	0.258
P37313	-0.313	0.036
B7LQD8	-0.579	0.06
P42216	-0.746	0.021
P75919	-1.027	0.027
B7LSH9	-0.092	0.456
P32132	-0.38	0.004
P11446	-0.228	0.144
P00895	-0.265	0.018
B7LKB2	0.322	0.198
P39172	2.189	4.885e-15
P37760	0.416	0.289
Q8FCA0	0.02	0.625
Q8X4I9	0.0007672	1.0
P22256	1.835	4.441e-16
P0AB56	0.959	0.002
P08179	0.046	0.931
Q1RG12	0.012	0.694
Q8X5V6	-0.06	0.315
Q8X5L9	0.813	4.857e-05
B7LWG2	0.618	0.157
P39342	1.742	2.01e-09
P0AD98	0.441	0.0001884
P0AAU1	3.657	8.984e-13
P0A888	-1.054	2.384e-05
B7LLY4	-0.194	0.221
B7LN84	-0.176	0.159
Q1R3P3	0.087	0.495
P0A9D3	1.049	8.419e-08
Q1RGE4	0.532	0.007
P0A6D9	0.409	0.141
P00888	-1.694	2.22e-16
Q8FIN9	0.37	0.185
P0AF25	-0.008	0.915
P0C0L2	3.326	5.933e-13
Q1R8B7	-0.297	0.038
B7LVT0	-0.023	0.935
Q1RDL3	4.331	2.354e-14
P15877	0.706	6.674e-06
P0ACS1	0.255	0.25
B7LPH3	-0.908	0.106
Q8X8X5	0.396	0.057
P39408	0.083	1.0
P69426	-0.229	0.305
P0A9S6	0.941	0.025
P25665	-0.813	0.006
Q8XE27	0.148	0.475
B7LKC3	-0.429	0.0004042
P22106	0.046	0.822
P77737	-0.175	0.27
Q8X9Y8	0.0001202	0.684
P28249	0.293	0.046
B7LRR8	-0.875	0.001
P76002	1.857	3.253e-09
P76104	-0.747	3.928e-05
P0A719	0.149	0.449
P39310	1.474	6.201e-10
B1IWX5	-0.493	4.975e-08
P0A6T2	0.059	0.476
P0AFI3	0.029	0.897
B7LRJ9	1.054	0.002
P0AGJ6	0.188	0.234
Q46829	0.253	0.327
P0AFZ1	-0.156	0.637
Q8X739	0.199	0.9
Q1RG10	-0.438	0.317
B7LUL6	0.099	0.441
P75867	0.278	0.181
P69412	0.258	0.228
Q46868	1.243	0.083
Q1RB92	0.171	0.375
P63419	2.521	1.139e-10
P0ADL0	0.164	0.211
P0AC43	-0.187	0.066
B7UHL8	1.36	5.899e-06
P0A906	1.098	7.222e-06
P0A938	0.24	0.495
Q8CXZ9	0.205	0.331
B7LM53	-0.547	0.074
P0AB69	-0.263	0.058
P0ABB9	0.214	0.31
P37659	-0.367	0.083
P37648	0.49	7.237e-06
B7LK79	-0.097	0.231
P31133	0.52	0.0001938
P0AG42	-0.077	0.779
B7LK78	0.289	0.039
Q1R8U4	-0.552	0.178
P76046	-0.111	0.335
P0A9D0	0.506	0.266
Q1R4N5	-0.005	0.69
P0AEZ5	0.547	0.0005331
P27298	-0.094	0.263
Q8X574	0.292	0.9
P0ADT7	-0.17	0.699
P76578	0.981	0.0001514
Q1R5Y2	-0.134	0.249
A8A2Q7	0.19	0.169
B7LR50	-0.156	0.088
P69430	0.327	0.55
P0AC86	-0.089	0.189
B7LK04	0.671	3.491e-05
P0AE10	0.05	0.981
P46130	0.109	0.844
P29131	0.271	0.595
B7LPC3	0.43	0.126
P0A9E7	-1.494	5.334e-09
P0ADX3	-0.133	1.0
P0ABH2	-0.271	0.038
P0A9L8	0.419	0.062
P0AEH2	-0.743	0.048
P0A9C3	-0.251	0.092
B7LR34	0.379	0.367
P15028	0.943	0.0002079
Q8XC50	-0.5	0.002
B7LLY2	0.724	0.002
P0A864	0.198	0.163
P21338	0.717	0.024
B7LLP9	0.16	0.544
Q46948	0.12	0.664
P17952	0.073	0.873
B7MDH8	0.139	0.701
P0A9W4	-0.173	0.317
Q0TEZ0	-0.047	0.685
P09127	0.528	0.003
B1IRE9	-0.155	0.07
P52007	0.283	0.579
P30178	0.213	0.132
P0AG91	-0.359	0.001
P0ADN4	0.323	0.091
P51981	0.419	0.107
B7LRR4	-1.212	2.023e-06
Q8XEJ1	0.781	0.009
B7LW64	-0.025	0.557
P76372	0.118	0.433
B7LPL6	-0.56	0.098
Q8X6X6	0.011	0.945
P58578	0.184	0.277
B7LRS8	0.113	0.828
P55253	0.053	0.525
P0A795	-0.019	0.784
B7LRT2	-0.272	0.355
P0ADA6	0.552	0.002
P39406	-0.158	0.496
P0AAR3	0.177	0.23
P37349	-0.065	0.428
Q8XEG2	-0.29	0.0007874
P69799	0.27	0.212
