protein	log2FC	p-val
P0ACK7	0.532	0.344
P0ACQ6	-0.716	6.581e-06
A8A4K6	-0.206	0.117
P09996	0.39	0.371
P75937	-3.49	0.0
B7LPE7	-0.062	0.74
Q1RAS0	-0.242	0.535
P0A957	0.469	0.136
Q1RDS7	0.114	0.221
P76268	0.536	0.038
P23886	0.015	0.707
Q8X4Q8	0.394	0.923
B7LVK4	-0.421	0.422
P0AB53	0.688	0.007
P0ADG0	-0.408	0.333
P76502	-2.917	1.625e-09
P0AEH2	-1.221	0.0001255
P0AG19	0.298	0.29
P39377	0.325	0.185
P0AB78	0.402	0.064
Q1R9D6	-0.233	0.116
P0A9C7	-0.208	0.015
Q47622	0.521	0.363
Q1RE59	1.935	1.605e-05
P77348	1.343	1.878e-06
B7UHL8	1.307	1.13e-08
P63388	0.042	0.776
Q1R8L9	-0.076	0.096
P15034	0.552	0.153
B7LKD4	-0.193	0.01
P45531	1.397	0.057
P0ADS0	0.603	0.0002117
P0AEX5	0.161	0.697
B1IQK7	-0.206	0.37
B7LRJ9	1.582	1.399e-05
B7LVZ2	0.462	0.014
P0AF68	0.016	1.0
P08312	-0.333	0.005
P22524	0.239	0.502
Q8FBT3	-0.136	0.327
P39406	-0.197	0.261
P19926	3.624	1.527e-09
Q8FL00	0.221	0.817
P31827	1.569	0.0002807
P08997	3.159	3.109e-15
Q1RA54	0.523	0.005
P0AE89	0.591	0.027
P76034	-0.433	0.104
P00562	-0.274	0.031
Q8XDS0	2.08	5.691e-05
P09127	0.177	0.252
P0AG22	0.041	0.811
P0ADE5	0.42	0.589
P0AD57	0.387	0.332
P76273	0.32	0.771
B7LPA4	-0.36	0.054
Q46845	0.36	0.318
P0AE93	0.325	0.054
B7LKB1	-0.486	0.138
P0A9E7	-1.646	3.432e-06
P04693	-0.579	5.574e-06
B7M6N5	0.477	0.145
P05458	-0.002	0.553
Q8FB69	-0.002	0.968
B7LW69	1.108	0.0006548
P37128	0.067	0.862
Q8X6X5	0.394	0.061
P0ACB9	0.237	0.375
Q8XCJ9	-0.221	0.267
P0AET9	0.015	0.229
P03841	-1.227	0.009
P16700	0.359	0.001
P37692	-0.019	0.991
P31060	-0.195	0.092
P37659	-0.957	0.01
P0AG91	-0.327	0.004
P0A9A8	-0.937	3.997e-15
P0A6D9	0.028	0.607
B7LRS2	-0.271	0.191
P15288	0.19	0.357
P77667	2.167	2.933e-07
P37631	0.777	0.153
P0A6Q4	0.169	0.615
P33030	0.469	0.652
P0A7Z2	0.478	0.034
P77247	0.145	0.37
P0A9L8	0.647	0.011
P65871	0.149	0.613
P0A9D0	-0.373	0.199
P20099	-0.053	0.756
P0A9P5	-0.186	0.103
B7LPC4	0.389	0.15
P00888	-2.206	5.329e-15
P0AG25	-0.132	0.901
P24554	-0.633	0.01
P0ABF3	-1.026	1.994e-07
Q8X9X2	1.615	0.005
P76422	-0.318	0.099
P0AES0	-0.28	0.097
P0A8F6	-0.396	0.149
P00370	0.136	0.137
P0A913	0.224	0.475
P61318	0.617	0.004
Q1R8L7	0.223	0.514
A8A0M6	1.645	5.274e-07
P00954	-0.068	0.971
Q0TAD8	1.772	0.0
P0ACN9	0.072	1.0
B7LWP5	0.416	3.292e-05
P25516	1.643	0.0
P52647	0.365	0.015
P0ACG2	0.627	0.001
P0AB90	-0.122	0.649
P45799	-0.531	0.003
P33570	1.48	0.022
P07604	0.199	0.779
Q8FKE3	-0.536	0.002
B1IU77	-0.613	4.264e-09
Q1R5V3	0.029	0.863
Q8XBE0	-0.481	0.008
B7LPH4	-0.151	0.398
P0AES4	-0.176	0.123
P23930	0.115	0.953
P00960	-0.149	0.667
P0AE20	0.006	0.873
P00946	0.115	0.713
P00561	-0.274	0.0002671
P76027	-0.111	0.687
B7LK49	-0.067	0.424
P04825	0.535	2.497e-06
P0ADU0	0.641	0.192
P0A6G4	-0.293	0.552
Q8X769	2.359	0.0
P77739	4.018	1.852e-13
Q8XE74	-0.013	0.921
P0A6C7	-0.704	0.035
P00887	0.081	0.504
P0ACU8	1.131	5.531e-05
P0AEB4	-0.873	8.776e-11
Q1RCS3	-0.286	0.154
P63390	-0.434	0.006
Q1R7U7	0.286	0.475
P0AEQ2	2.807	2.165e-08
B7LS46	-0.011	0.878
P0AFK1	-0.111	0.381
P0A864	0.352	0.006
P69788	-0.055	0.733
Q1R8U4	0.534	0.735
P0A9M8	0.298	0.028
Q8FAG0	0.796	0.002
P00452	-0.192	0.036
Q46925	0.231	0.64
B7LK46	-0.353	0.683
P78067	0.44	0.504
P76423	-0.64	0.09
P10121	-0.266	0.008
P0A946	0.065	0.966
P0AEW8	-0.756	3.949e-06
P15254	0.115	0.291
P77285	-0.816	0.004
P05523	-0.017	1.0
Q0TG79	1.005	9.348e-05
P0AAZ6	-0.1	0.512
P0ACG0	0.552	0.009
P0ABV8	-0.552	0.068
P0AB72	0.193	0.118
P0AFL8	-0.038	0.882
B7LWA8	-0.199	0.173
P14081	-0.033	0.448
Q8XD48	-0.17	0.238
P39285	0.608	0.149
B1IWX5	-0.313	0.015
P0AEP5	0.434	0.013
B7LUW4	-1.014	2.125e-05
A8A765	-0.142	0.131
Q8XAD2	-0.295	0.028
P0A9J9	-0.185	0.19
Q8X612	0.334	0.326
P0AEC7	0.266	0.725
P13036	1.247	0.0
P0AEE6	3.289	0.0
P0ACL0	-0.546	0.024
Q8XCW1	0.038	0.942
B7LQ77	1.826	2.745e-06
P29018	-0.118	0.495
P0A9J2	0.08	0.483
P13029	0.13	0.105
P64605	0.471	0.145
P0AFZ4	-0.006	0.986
Q1R6E7	-0.196	0.038
K0BE10	0.025	0.974
P09158	-0.232	0.172
Q1R4Y7	0.537	0.012
B7LW38	-1.107	0.005
P76004	1.543	1.71e-08
P0AGE7	0.631	0.038
B7NKT7	-0.333	0.041
Q8FCF1	0.264	0.105
P24171	0.109	0.518
P75849	0.425	0.165
P0ADL0	0.371	0.107
B7LVB3	0.076	0.748
P08390	0.133	0.605
P76578	0.549	0.055
P09373	0.416	4.092e-07
B7LKC3	-0.436	2.746e-05
P0ABQ1	-0.103	0.259
B1LLX7	0.555	0.161
P75823	-0.115	0.878
P39199	-0.364	0.061
P28861	-0.129	0.966
B7LRT5	-0.879	3.804e-05
P0A7A6	0.281	0.29
B7LRR1	1.48	6.199e-06
B7LPT2	0.426	0.079
Q57261	-0.058	0.639
B7LUZ5	-0.279	0.011
P0AFB9	0.232	0.583
B7LR52	-1.28	0.000547
P77338	0.144	0.563
P15028	0.386	0.127
P0A877	0.405	0.0007619
Q1R4F9	-0.251	0.014
P0A8I6	-0.056	0.861
P31802	0.535	0.089
P32176	-2.313	1.38e-08
Q8XCV3	-0.018	1.0
P77395	0.1	0.823
B1IUF7	0.429	0.03
Q1R4J1	-1.51	3.176e-11
P17117	-0.548	0.008
P13000	-0.281	0.295
P0A9W7	0.298	0.771
Q1RD70	0.792	0.01
Q1R8K0	-0.188	0.472
P0AAY0	-0.448	0.012
P0A8N4	-1.792	0.0
P75745	0.103	0.804
P18335	-0.023	0.668
P77748	-0.742	1.789e-12
P76177	-4.748	1.625e-09
P0AG42	-0.267	0.194
P24255	-0.65	0.009
B7LR50	-0.49	0.065
P0AF00	1.016	2.699e-05
P75691	1.588	6.328e-06
P31455	0.823	0.003
P0AEZ1	-0.023	0.959
Q8XA55	0.022	0.863
Q8X7U3	-0.342	0.209
P0A8W3	1.072	0.015
P0ACM1	-0.191	0.448
P0A9D8	0.008	0.995
P23830	-0.412	0.007
P0A9V3	-0.411	0.004
P0A8T8	0.027	0.931
P65765	0.626	4.575e-06
B7LKB2	-0.049	0.573
P09169	0.716	1.074e-07
P26648	-0.042	1.0
P0A9B1	0.029	0.914
B7LVN5	-0.801	0.0003668
P0ADK2	0.292	0.095
P39342	1.815	6.181e-08
B7LRT1	1.731	5.937e-11
P0ACJ2	-0.198	0.395
A7ZM66	0.6	0.255
Q0TIU8	-0.014	0.929
P06988	0.343	0.029
B7LWG2	0.897	0.026
Q46939	-0.056	0.81
Q8X574	0.929	0.088
P61321	0.503	0.018
P0AD13	0.389	0.186
P0ADE7	3.451	9.731e-09
P0AF19	0.854	0.0001211
B7LR34	0.001	1.0
B7LRS8	-0.354	0.292
P31133	0.656	0.0006682
P0AB24	1.18	0.0
P0A709	-0.033	0.851
P0A9D3	1.183	2.554e-11
B7LVJ5	0.312	0.466
P0AEB8	-0.438	0.117
Q8CW88	0.261	0.197
Q8FFV3	1.351	3.242e-06
P66828	0.196	0.827
Q8FEE5	-0.009	0.898
Q1R7N6	0.908	0.0006785
P04968	-0.546	9.837e-06
P00934	-0.027	0.949
P76561	0.656	0.101
P0ABU1	0.107	0.855
P24178	0.481	0.077
P0A9L1	-0.066	0.494
P08192	-0.464	0.05
P0AEQ5	0.951	1.057e-07
P64602	0.339	0.212
B7LNT5	0.788	0.005
P23865	-1.194	8.472e-08
Q1RDL3	3.872	1.998e-15
P08395	-1.267	3.557e-07
P76576	-0.249	0.103
P0AEG5	0.229	0.383
Q1RES6	0.369	0.246
P64452	2.568	0.0
P26647	-0.34	0.34
P0ABQ5	0.646	0.028
B7LK93	2.083	2.275e-12
P0AGD5	-0.409	0.147
Q8FH06	0.423	0.001
P28630	-0.352	0.569
B7N9Q7	-0.115	0.547
Q1RG12	0.24	0.023
Q8XEC3	-1.739	5.954e-05
Q1RFY9	-0.208	0.031
P76046	0.123	0.819
P0AGF1	-0.14	0.271
P0ABV0	-1.026	0.0002917
B7LNS3	1.111	6.398e-08
P76256	0.392	0.472
P0AB82	-0.283	0.037
P00895	-0.111	0.25
P0AAQ4	-1.196	0.0006209
Q1R4N5	-0.067	0.675
P31120	-0.064	0.646
B7LS19	-0.047	0.203
P37590	0.292	0.414
B7LNI3	-0.292	0.463
P11880	0.121	0.747
Q8FJB1	-0.035	0.974
Q1RDU6	1.281	0.000131
B1LJ30	-0.361	0.042
B7LPQ9	-0.084	0.366
Q8XAW7	0.936	3.477e-09
P51024	-0.098	0.54
P30860	0.305	0.028
P34209	-0.144	0.331
P25524	-0.396	0.005
B7LST2	0.298	0.26
Q1RGI8	0.192	0.043
B7LRS3	-0.514	0.302
P0A9N6	-0.249	0.232
P76008	-0.05	0.738
P37610	0.622	0.241
P0AAB8	2.964	5.75e-05
B7LLH1	-0.242	0.002
P0AC64	0.903	0.0004472
Q1RDU8	0.821	0.003
P0A9L7	-0.145	0.445
P0AFH9	3.239	2.962e-13
Q8XDE7	0.133	0.673
P0ADG6	0.089	0.921
B7LQD8	-0.478	0.119
P0ADB2	2.029	0.0001324
P63179	-0.202	0.167
P69229	0.258	0.078
B7LPH3	-0.389	0.548
P63624	-0.73	4.579e-07
P0AD60	0.905	0.0005241
Q8X988	0.361	0.273
P39172	1.617	1.087e-12
B1IW23	0.106	0.437
B7LMH2	0.27	0.07
P07395	-0.173	0.05
Q1R637	-0.354	0.002
P33195	-0.297	0.002
P11447	0.104	0.497
P00957	-0.155	0.028
