protein	log2FC	p-val
sp|P03024|GALR_ECOLI	-0.204	0.349
sp|P21169|DCOR_ECOLI	-0.007	0.343
sp|P29012|ALR2_ECOLI	-0.117	0.326
sp|P0AG55|RL6_ECOLI	0.024	0.422
sp|P75820|AMID_ECOLI	-0.14	0.53
sp|P77247|HXPB_ECOLI	0.141	0.21
sp|P33136|OPGG_ECOLI	0.075	0.394
sp|P26646|ACUI_ECOLI	0.319	0.003
sp|P0A8X0|YJGA_ECOLI	-0.3	0.011
sp|P0A7J0|RIBB_ECOLI	0.09	0.403
sp|P21151|FADA_ECOLI	1.97	0.0
sp|P25437|FRMA_ECOLI	0.232	0.137
sp|P23869|PPIB_ECOLI	-0.428	0.005
sp|P0A6T1|G6PI_ECOLI	-0.439	8.562e-13
sp|P15640|PUR2_ECOLI	-0.078	0.872
sp|P25539|RIBD_ECOLI	-0.072	0.838
sp|P0A840|SURE_ECOLI	-0.402	0.03
sp|P77398|ARNA_ECOLI	1.272	0.008
sp|P31060|MODF_ECOLI	-0.193	0.175
sp|P0ADE4|TAMA_ECOLI	-0.278	0.147
sp|P26612|AMY2_ECOLI	-0.08	0.592
sp|P0A881|TRPR_ECOLI	0.398	0.123
sp|P0A9U6|PUUR_ECOLI	-0.089	0.513
sp|P0ABV2|EXBD_ECOLI	-0.846	1.272e-07
sp|P0A7D1|PTH_ECOLI	0.108	0.246
sp|P0ABE2|BOLA_ECOLI	-0.085	0.765
sp|P0A8A2|YEEN_ECOLI	-0.441	0.002
sp|P0AF70|YJEI_ECOLI	-0.245	0.476
sp|P0AE18|MAP1_ECOLI	-0.283	0.0004073
sp|P33940|MQO_ECOLI	-0.704	0.007
sp|P0A993|F16PA_ECOLI	0.561	6.626e-07
sp|P0AFX9|RSEB_ECOLI	-0.288	0.146
sp|P60757|HIS1_ECOLI	-0.132	0.057
sp|P0A937|BAME_ECOLI	-0.237	0.222
sp|P0A9J8|CMPDT_ECOLI	0.817	0.0
sp|P0AC19|FOLX_ECOLI	0.029	0.89
sp|P0A7C2|LEXA_ECOLI	0.328	0.07
sp|P06715|GSHR_ECOLI	0.229	0.027
sp|P69805|PTND_ECOLI	-0.524	0.0005145
sp|P0ADA1|TESA_ECOLI	-0.026	0.812
sp|P0DMC7|RCSB_ECOLI	0.078	0.726
sp|P0AG63|RS17_ECOLI	-0.387	0.024
sp|P0A6Z3|HTPG_ECOLI	0.255	0.0004919
sp|P0AB24|EFEO_ECOLI	-1.474	0.0
sp|P0ADV1|LPTA_ECOLI	0.423	0.0006777
sp|P0A6Y1|IHFB_ECOLI	0.38	0.329
sp|P0ABS8|HOLE_ECOLI	0.582	0.08
sp|P0ADQ7|YGAM_ECOLI	0.565	0.054
sp|P0AA63|YQJA_ECOLI	-0.493	0.165
sp|P0AC53|G6PD_ECOLI	-0.585	9.326e-15
sp|P0A873|TRMD_ECOLI	0.163	0.455
sp|P0AC30|FTSX_ECOLI	-0.066	0.847
sp|P0A8W0|NANR_ECOLI	0.145	0.109
sp|P11446|ARGC_ECOLI	-0.136	0.236
sp|P06612|TOP1_ECOLI	0.026	0.429
sp|P02930|TOLC_ECOLI	0.088	0.091
sp|P0A9C5|GLN1B_ECOLI	-0.28	2.24e-05
sp|P0AGD7|SRP54_ECOLI	-0.082	0.455
sp|P0AAH0|PSTB_ECOLI	-0.078	0.958
sp|P39177|USPG_ECOLI	-0.018	0.619
sp|P0AEU0|HISJ_ECOLI	0.24	0.017
sp|P0AE67|CHEY_ECOLI	-0.288	0.349
sp|P0A935|MLTA_ECOLI	0.201	0.178
sp|P64483|YEAK_ECOLI	-0.0008932	0.866
sp|P33602|NUOG_ECOLI	0.938	0.0
sp|P0A9K7|PHOU_ECOLI	-0.069	0.29
sp|P0A887|UBIE_ECOLI	0.37	0.0001531
sp|P25522|MNME_ECOLI	0.302	0.02
sp|P0ACY3|YEAG_ECOLI	0.269	0.034
sp|P28861|FENR_ECOLI	-1.299	1.205e-07
sp|P45800|IGAA_ECOLI	0.399	0.122
sp|P30750|METN_ECOLI	-0.112	0.706
sp|P0A9J0|RNG_ECOLI	0.318	0.041
sp|P23857|PSPE_ECOLI	1.298	4.831e-07
sp|P00509|AAT_ECOLI	0.157	0.009
sp|P0AEL6|FEPB_ECOLI	-0.568	0.0003928
sp|P76506|MLAA_ECOLI	0.038	0.891
sp|P08622|DNAJ_ECOLI	0.067	0.724
sp|P0ACF8|HNS_ECOLI	0.353	0.001
sp|P0ACY9|YEBG_ECOLI	0.34	0.247
sp|P39285|MSCM_ECOLI	-0.176	0.284
sp|P0ABC3|HFLC_ECOLI	0.027	0.909
sp|P27550|ACSA_ECOLI	2.893	0.0
sp|P0ABB0|ATPA_ECOLI	0.492	8.216e-15
sp|P0A998|FTNA_ECOLI	0.235	0.041
sp|P0A8B5|YBAB_ECOLI	0.348	0.008
sp|P0ABU9|TOLQ_ECOLI	-0.28	0.287
sp|P0A7V8|RS4_ECOLI	-0.137	0.031
sp|P0AD12|YEEZ_ECOLI	-0.346	0.001
sp|P0A853|TNAA_ECOLI	3.545	0.0
sp|P0AA25|THIO_ECOLI	0.249	0.355
sp|P0A9M2|HPRT_ECOLI	0.176	0.196
sp|P05458|PTRA_ECOLI	-0.062	0.721
sp|P77625|HXPA_ECOLI	-0.341	0.019
sp|P0A8P6|XERC_ECOLI	-0.15	0.738
sp|P06968|DUT_ECOLI	0.298	0.14
sp|P0A9P6|DEAD_ECOLI	-0.038	0.554
sp|P22188|MURE_ECOLI	-0.238	0.0008942
sp|P25714|YIDC_ECOLI	0.181	0.267
sp|P0A968|CSPD_ECOLI	1.888	1.554e-08
sp|P08245|YCIH_ECOLI	0.254	0.316
sp|P15373|PRLF_ECOLI	0.1	0.701
sp|P0A6Y5|HSLO_ECOLI	0.009	0.841
sp|P76187|YDHF_ECOLI	0.191	0.279
sp|P75818|YBJP_ECOLI	0.03	0.473
sp|P0A8R4|SLYX_ECOLI	1.021	1.196e-05
sp|P0A720|KTHY_ECOLI	-1.31	0.006
sp|P0A744|MSRA_ECOLI	-0.279	0.233
sp|P25526|GABD_ECOLI	0.3	0.0002231
sp|P12295|UNG_ECOLI	0.08	0.697
sp|P63224|GMHA_ECOLI	0.531	6.24e-08
sp|P36680|ZAPD_ECOLI	-0.006	0.67
sp|P00960|SYGA_ECOLI	0.02	0.405
sp|P35340|AHPF_ECOLI	-0.508	3.597e-14
sp|P39315|QOR2_ECOLI	-0.085	0.154
sp|P12281|MOEA_ECOLI	-0.284	0.067
sp|P0AB55|YCII_ECOLI	-0.492	0.01
sp|P22106|ASNB_ECOLI	-0.535	1.083e-08
sp|P0AG27|YIBN_ECOLI	0.273	0.013
sp|Q46857|DKGA_ECOLI	-0.296	0.027
sp|P0A8V2|RPOB_ECOLI	-0.118	2.073e-05
sp|P23538|PPSA_ECOLI	1.85	0.0
sp|P0ACJ8|CRP_ECOLI	0.545	1.719e-11
sp|P02929|TONB_ECOLI	-0.743	3.634e-05
sp|P37327|YFDC_ECOLI	0.209	0.963
sp|P0A729|NTPPB_ECOLI	0.366	0.007
sp|P76561|YPFH_ECOLI	0.046	0.67
sp|P08506|DACC_ECOLI	0.214	0.03
sp|P0ADS6|YGGE_ECOLI	-0.376	3.459e-05
sp|P0AES6|GYRB_ECOLI	-0.033	0.117
sp|P0AEK2|FABG_ECOLI	0.217	0.038
sp|P0AGB6|RPOE_ECOLI	-0.186	0.19
sp|P0AB38|LPOB_ECOLI	-0.194	0.373
sp|P0AFP4|YBBO_ECOLI	0.288	0.457
sp|P0AAG0|DPPD_ECOLI	1.022	1.246e-09
sp|P0A9Z1|GLNB_ECOLI	0.267	0.234
sp|P06987|HIS7_ECOLI	0.167	0.036
sp|P38489|NFSB_ECOLI	0.08	0.23
sp|P0AEE5|DGAL_ECOLI	3.1	0.0
sp|P0A800|RPOZ_ECOLI	0.055	0.787
sp|P0ABH9|CLPA_ECOLI	-0.314	0.002
sp|P12758|UDP_ECOLI	0.355	2.997e-05
sp|P76397|MDTA_ECOLI	0.01	0.826
sp|P77182|MNMC_ECOLI	0.598	0.061
sp|P0A9Q9|DHAS_ECOLI	-0.27	0.001
sp|P36938|PGM_ECOLI	-0.016	0.914
sp|P0AFG6|ODO2_ECOLI	0.427	1.401e-06
sp|P0AG67|RS1_ECOLI	0.082	0.686
sp|P33643|RLUD_ECOLI	0.169	0.478
sp|P0AE78|CORC_ECOLI	-0.143	0.015
sp|P0ADQ2|YIID_ECOLI	0.256	0.032
sp|P0ADS2|ZAPA_ECOLI	0.244	0.074
sp|P02413|RL15_ECOLI	-0.039	0.43
sp|P31063|YEDD_ECOLI	0.065	0.973
sp|P67095|YFCE_ECOLI	-0.458	0.041
sp|P11447|ARLY_ECOLI	-0.241	0.002
sp|P0AGD1|SODC_ECOLI	0.236	0.476
sp|P0ABH0|FTSA_ECOLI	0.041	0.478
sp|P0A794|PDXJ_ECOLI	0.088	0.681
sp|P0A927|TSX_ECOLI	0.482	0.011
sp|P07395|SYFB_ECOLI	0.2	0.0009918
sp|P37387|XYLF_ECOLI	-4.193	0.0
sp|P32664|NUDC_ECOLI	-0.163	0.259
sp|P0ADE6|KBP_ECOLI	0.983	0.0
sp|P0ABK5|CYSK_ECOLI	0.456	2.087e-07
sp|P33570|TKT2_ECOLI	0.232	0.039
sp|P32132|TYPA_ECOLI	-0.461	3.21e-10
sp|P21507|SRMB_ECOLI	0.354	0.0002548
sp|P76256|TSAB_ECOLI	-0.659	0.005
sp|P0AAI3|FTSH_ECOLI	-0.097	0.083
sp|P18392|RSTB_ECOLI	0.301	0.316
sp|P39377|IADA_ECOLI	-0.223	0.404
sp|P0C066|MLTC_ECOLI	0.223	0.67
sp|P15047|ENTA_ECOLI	-0.895	7.086e-05
sp|P25524|CODA_ECOLI	0.803	2.183e-10
sp|P69503|APT_ECOLI	-0.404	0.002
sp|P00547|KHSE_ECOLI	-0.968	2.225e-13
sp|P22255|CYSQ_ECOLI	-0.003	0.921
sp|P30847|BAES_ECOLI	-0.092	0.756
sp|P32662|GPH_ECOLI	-0.218	0.444
sp|P0AEZ3|MIND_ECOLI	-0.04	0.444
sp|P0A955|ALKH_ECOLI	-0.225	0.092
sp|P33018|SFGH2_ECOLI	0.252	0.236
sp|P28248|DCD_ECOLI	0.264	0.136
sp|P0AFK0|PMBA_ECOLI	0.083	0.603
sp|P0A8C4|YGFB_ECOLI	-0.042	0.73
sp|P0ABS5|DNAG_ECOLI	0.564	0.031
sp|P56262|DLHH_ECOLI	0.62	2.626e-05
sp|P0A9F3|CYSB_ECOLI	0.013	0.718
sp|P23908|ARGE_ECOLI	-0.344	0.0009683
sp|P77376|YDGJ_ECOLI	0.585	0.009
sp|P39172|ZNUA_ECOLI	0.845	2.297e-06
sp|P0A867|TALA_ECOLI	0.052	0.695
sp|P0ADT5|YGIC_ECOLI	0.853	2.419e-06
sp|P09546|PUTA_ECOLI	-0.155	0.058
sp|P0AAS7|YBCJ_ECOLI	-0.087	0.538
sp|P0ABD8|BCCP_ECOLI	0.438	0.006
sp|Q46829|BGLA_ECOLI	-0.124	0.301
sp|P0AGG2|TESB_ECOLI	-0.463	0.0007908
sp|P0A8V6|FADR_ECOLI	0.518	0.001
sp|P77718|THII_ECOLI	-0.091	0.202
sp|Q46868|UBIK_ECOLI	-0.02	0.772
sp|P17993|UBIG_ECOLI	0.107	0.303
sp|P77695|GNSB_ECOLI	-0.129	0.704
sp|P77529|YDJN_ECOLI	-0.277	0.198
sp|P69228|BAER_ECOLI	-0.423	0.017
sp|P15067|GLGX_ECOLI	0.173	0.278
sp|P0A8G0|UVRC_ECOLI	-0.439	0.146
sp|P0ACA1|YIBF_ECOLI	0.318	0.029
sp|P36929|RSMB_ECOLI	-0.115	0.567
sp|P0A6L0|DEOC_ECOLI	-0.86	2.339e-10
sp|P0A749|MURA_ECOLI	0.115	0.515
sp|P0AD05|YECA_ECOLI	-0.142	0.557
sp|P0A7S3|RS12_ECOLI	-0.26	0.047
sp|P15639|PUR9_ECOLI	0.163	0.05
sp|P60340|TRUB_ECOLI	-0.225	1.0
sp|P0AFL6|PPX_ECOLI	-0.105	0.267
sp|P28249|ASMA_ECOLI	0.062	0.539
sp|P62707|GPMA_ECOLI	-0.06	0.175
sp|P15042|DNLJ_ECOLI	0.019	0.87
sp|P77475|YQAB_ECOLI	0.439	0.082
sp|P0A9T0|SERA_ECOLI	-0.691	2.709e-14
sp|Q59385|COPA_ECOLI	0.531	3.886e-10
sp|P30859|ARTI_ECOLI	1.082	0.0
sp|P24251|CRL_ECOLI	-0.261	0.038
sp|P77202|DSBG_ECOLI	0.648	0.009
sp|P24255|RP54_ECOLI	-0.262	0.054
sp|P0A6T5|GCH1_ECOLI	-0.672	3.997e-15
sp|P00954|SYW_ECOLI	0.176	0.071
sp|P15038|HELD_ECOLI	-0.11	0.617
sp|P0AFF6|NUSA_ECOLI	0.085	0.114
sp|P27242|WAAU_ECOLI	0.062	0.951
sp|P0A8D3|YAII_ECOLI	-0.664	0.001
sp|P0C0K3|SRKA_ECOLI	0.4	0.192
sp|P0AGE9|SUCD_ECOLI	0.821	0.0
sp|Q46871|YQJH_ECOLI	-0.1	0.942
sp|P45748|TSAC_ECOLI	-0.164	0.207
sp|P76172|YNFD_ECOLI	-0.555	0.247
sp|P0AC33|FUMA_ECOLI	1.349	0.0
sp|P0A8Y5|YIDA_ECOLI	-0.482	0.006
sp|P69811|PTFAH_ECOLI	-0.53	0.004
sp|P0A9Q7|ADHE_ECOLI	-0.817	0.0
sp|P06960|OTC2_ECOLI	-0.057	0.521
sp|P76594|PKA_ECOLI	1.263	0.0001041
sp|P0ABJ1|CYOA_ECOLI	0.304	0.141
sp|P31979|NUOF_ECOLI	1.008	0.0
sp|P03841|MALM_ECOLI	2.443	0.0
sp|P61517|CAN_ECOLI	-0.272	0.0005934
sp|P30863|DKGB_ECOLI	-0.146	0.63
sp|P0A6F3|GLPK_ECOLI	1.677	0.0
sp|P75863|YCBX_ECOLI	0.066	0.894
sp|Q47146|FADE_ECOLI	0.497	0.0002682
sp|P04968|ILVA_ECOLI	-1.026	0.0
sp|P0AG20|RELA_ECOLI	-0.006	0.258
sp|P18196|MINC_ECOLI	-0.423	0.012
sp|P0A799|PGK_ECOLI	-0.241	2.077e-06
sp|P69783|PTGA_ECOLI	0.009	0.936
sp|P25906|PDXI_ECOLI	1.114	1.554e-14
sp|P64588|YQJI_ECOLI	-0.364	0.024
sp|P0AF36|ZAPB_ECOLI	-0.412	0.018
sp|P0A6F9|CH10_ECOLI	0.839	6.554e-09
sp|P0ADN2|YIFE_ECOLI	-0.073	0.342
sp|P0AG80|UGPB_ECOLI	1.55	7.492e-12
sp|P37749|WBBI_ECOLI	0.039	0.824
sp|P0AB65|ACYP_ECOLI	-0.052	0.681
sp|P0AEZ1|METF_ECOLI	-0.261	0.0002233
sp|P41407|AZOR_ECOLI	-0.871	9.736e-08
sp|P24193|HYPE_ECOLI	-0.172	0.518
sp|P21367|YCAC_ECOLI	1.363	5.344e-11
sp|P0A7D4|PURA_ECOLI	-0.295	1.066e-06
sp|P0ABV6|TOLR_ECOLI	-0.887	1.111e-05
sp|P39452|RIR3_ECOLI	-1.035	2.764e-05
sp|P0A7L3|RL20_ECOLI	0.02	0.953
sp|P0A910|OMPA_ECOLI	-0.118	0.004
sp|P0ABF6|CDD_ECOLI	-0.066	0.567
sp|P62768|YAEH_ECOLI	0.121	0.308
sp|P0AGL7|RSME_ECOLI	-0.063	0.672
sp|P0AFR4|YCIO_ECOLI	-0.098	0.352
sp|P0AAF6|ARTP_ECOLI	0.418	0.086
sp|P77499|SUFC_ECOLI	-0.741	3.328e-11
sp|P0AEN8|FUCM_ECOLI	-0.069	0.782
sp|P37690|ENVC_ECOLI	0.232	0.127
sp|P0AAC4|YBHL_ECOLI	-0.092	0.485
sp|P0AC44|DHSD_ECOLI	1.091	0.0001295
sp|P23847|DPPA_ECOLI	0.893	0.0
sp|P76535|MURQ_ECOLI	1.118	1.879e-05
sp|P0A6V1|GLGC_ECOLI	0.201	0.207
sp|P25519|HFLX_ECOLI	0.25	0.216
sp|P0A6H5|HSLU_ECOLI	0.116	0.266
sp|P75914|YCDX_ECOLI	-0.145	0.538
sp|P05055|PNP_ECOLI	0.293	0.0004378
sp|P0A8E1|YCFP_ECOLI	-0.208	0.042
sp|P68767|AMPA_ECOLI	-0.073	0.341
sp|P76035|YCIW_ECOLI	0.355	0.233
sp|P0AGF2|CSDE_ECOLI	-0.208	0.428
sp|P08178|PUR5_ECOLI	-0.014	0.678
sp|P04951|KDSB_ECOLI	-0.032	0.757
sp|P0A722|LPXA_ECOLI	0.04	0.037
sp|P69908|DCEA_ECOLI	0.262	0.095
sp|P0AA10|RL13_ECOLI	0.26	0.003
sp|P77781|MENI_ECOLI	-0.194	0.357
sp|P0A9F1|MNTR_ECOLI	0.064	0.85
sp|P0A784|ORN_ECOLI	0.025	0.531
sp|P0A6N8|EFPL_ECOLI	0.222	0.182
sp|P0ACD4|ISCU_ECOLI	-0.908	2.398e-14
sp|P37194|SLP_ECOLI	-0.796	2.978e-05
sp|P0ACP5|GNTR_ECOLI	0.149	0.824
sp|P0A9M0|LON_ECOLI	-0.003	0.201
sp|P30014|RNT_ECOLI	0.058	0.866
sp|P0AEC3|ARCB_ECOLI	0.19	0.061
sp|P37344|PSPF_ECOLI	0.121	0.786
sp|P0AA39|RLUC_ECOLI	0.39	0.005
sp|P0AC84|GLO2_ECOLI	0.527	0.001
sp|P0ABD5|ACCA_ECOLI	0.402	1.266e-06
sp|P0AF20|NAGC_ECOLI	-0.135	0.255
sp|P0A7U7|RS20_ECOLI	-0.12	0.268
sp|P39310|YTFB_ECOLI	-0.053	0.872
sp|P39180|AG43_ECOLI	0.256	0.244
sp|P42641|OBG_ECOLI	0.266	0.304
sp|P64451|YDCL_ECOLI	0.935	3.693e-10
sp|P36659|CBPA_ECOLI	0.094	0.706
sp|P08997|MASY_ECOLI	1.282	0.0
sp|P0C0L2|OSMC_ECOLI	0.127	0.485
sp|P0ACF4|DBHB_ECOLI	0.516	0.0003721
sp|P64506|YEBY_ECOLI	0.162	0.54
sp|P0A8M0|SYN_ECOLI	-0.026	0.219
sp|P04982|RBSD_ECOLI	2.171	5.107e-15
sp|P77667|SUFA_ECOLI	-1.024	9.154e-05
sp|P33599|NUOCD_ECOLI	0.798	0.0
sp|P10121|FTSY_ECOLI	0.08	0.436
sp|P52697|6PGL_ECOLI	0.063	0.441
sp|P77544|YFCF_ECOLI	-0.079	0.869
sp|P0AFX0|HPF_ECOLI	-0.137	0.288
sp|P27248|GCST_ECOLI	0.564	0.0002958
sp|P0A6D7|AROK_ECOLI	-0.017	0.704
sp|P0ADE8|YGFZ_ECOLI	0.164	0.275
sp|P37146|RIR4_ECOLI	-1.803	4.784e-05
sp|P0AG40|RIBF_ECOLI	0.062	0.625
sp|P16926|MREC_ECOLI	0.23	0.112
sp|P0A7B8|HSLV_ECOLI	0.346	0.118
sp|P52647|NIFJ_ECOLI	0.348	0.018
sp|P40120|OPGD_ECOLI	0.331	0.02
sp|P0A7A9|IPYR_ECOLI	0.102	0.12
sp|P39830|YBAL_ECOLI	-0.206	0.136
sp|P21513|RNE_ECOLI	-0.134	0.052
sp|P64612|ZAPE_ECOLI	0.443	0.045
sp|P0A953|FABB_ECOLI	0.251	0.122
sp|P0AE85|CPXP_ECOLI	1.852	4.909e-12
sp|P31680|DJLA_ECOLI	-0.641	0.098
sp|P34209|YDCF_ECOLI	0.131	0.481
sp|P0A8G3|UXAC_ECOLI	0.897	9.235e-06
sp|P0AB14|YCCJ_ECOLI	0.092	0.652
sp|P0A901|BLC_ECOLI	0.341	0.197
sp|P0AA16|OMPR_ECOLI	0.731	6.886e-08
sp|P28903|NRDD_ECOLI	-0.152	0.258
sp|P75780|FIU_ECOLI	-1.892	0.0
sp|P60560|GUAC_ECOLI	0.253	0.065
sp|P17315|CIRA_ECOLI	-1.815	0.0
sp|P0AAB8|USPD_ECOLI	-0.225	0.615
sp|P32144|CSQR_ECOLI	0.528	0.085
sp|P0ADI4|ENTB_ECOLI	-1.494	9.548e-14
sp|P0A7N4|RL32_ECOLI	-0.482	0.114
sp|P0A6U3|MNMG_ECOLI	0.248	0.21
sp|P21420|NMPC_ECOLI	1.301	0.025
sp|P0AAT9|YBEL_ECOLI	0.309	0.164
sp|P75809|YBJI_ECOLI	-1.149	0.0001572
sp|P07623|METAS_ECOLI	-0.151	0.36
sp|P29217|YCEH_ECOLI	-0.705	6.151e-07
sp|P0AEB2|DACA_ECOLI	-0.164	0.115
sp|P68066|GRCA_ECOLI	-0.011	0.797
sp|P25553|ALDA_ECOLI	2.594	0.0
sp|P37689|GPMI_ECOLI	-1.951	0.0
sp|P04079|GUAA_ECOLI	0.237	7.179e-05
sp|P0A7K2|RL7_ECOLI	-0.068	0.17
sp|P0A763|NDK_ECOLI	1.01	6.839e-14
sp|P0A8Y3|YIHX_ECOLI	0.412	0.024
sp|P75822|YBJT_ECOLI	-0.432	0.111
sp|P07862|DDLB_ECOLI	-0.375	0.008
sp|P0A8N0|MATP_ECOLI	0.66	0.014
sp|P60546|KGUA_ECOLI	-0.092	0.37
sp|Q57261|TRUD_ECOLI	0.095	0.309
sp|P0AD33|YFCZ_ECOLI	0.374	0.075
sp|P09372|GRPE_ECOLI	-0.082	0.286
sp|P0AFV4|MEPS_ECOLI	3.058	9.736e-08
sp|P0A991|ALF1_ECOLI	0.868	3.096e-11
sp|P77173|ZIPA_ECOLI	-0.27	0.492
sp|P36767|RDGC_ECOLI	0.365	0.004
sp|P00968|CARB_ECOLI	0.333	6.395e-14
sp|P0A6X7|IHFA_ECOLI	-0.122	0.176
sp|P0AG30|RHO_ECOLI	0.194	0.057
sp|P0A7G6|RECA_ECOLI	0.082	0.23
sp|P0A959|ALAA_ECOLI	0.415	0.005
sp|P0A7G2|RBFA_ECOLI	-0.253	0.103
sp|P09169|OMPT_ECOLI	0.273	0.001
sp|P45799|NUDE_ECOLI	0.193	0.049
sp|P30178|HCXB_ECOLI	-0.191	0.016
sp|P00894|ILVH_ECOLI	-0.229	0.011
sp|P00895|TRPE_ECOLI	-0.048	0.458
sp|P0ACB2|HEM2_ECOLI	-0.271	0.158
sp|P75798|GSIC_ECOLI	0.131	0.817
sp|P0A9K9|SLYD_ECOLI	0.337	0.016
sp|P25738|MSYB_ECOLI	0.699	0.002
sp|P0ADN6|YIFL_ECOLI	-0.316	0.219
sp|P23721|SERC_ECOLI	-0.266	0.003
sp|P0ACA7|GSTB_ECOLI	-0.213	0.172
sp|P33650|FEOB_ECOLI	-0.008	0.973
sp|P0A858|TPIS_ECOLI	-0.249	0.005
sp|P00582|DPO1_ECOLI	0.048	0.617
sp|P24188|YCEA_ECOLI	0.563	0.012
sp|P0AC81|LGUL_ECOLI	0.015	0.663
sp|P76658|HLDE_ECOLI	0.002	0.649
sp|P36979|RLMN_ECOLI	0.868	3.949e-09
sp|P29013|YCGB_ECOLI	0.503	0.172
sp|P0ADF8|ILVN_ECOLI	0.114	0.211
sp|P0ACJ0|LRP_ECOLI	-0.1	0.092
sp|P0A9Y6|CSPC_ECOLI	0.134	0.654
sp|P0A8F8|UVRB_ECOLI	-0.262	0.001
sp|P24205|LPXM_ECOLI	-0.078	0.595
sp|P76055|TTCA_ECOLI	-0.14	0.9
sp|P51024|YAIL_ECOLI	0.649	0.005
sp|P32131|HEMN_ECOLI	0.296	0.397
sp|P22731|LIVF_ECOLI	0.911	9.127e-07
sp|P76170|YNFB_ECOLI	0.064	0.88
sp|P37671|YIAJ_ECOLI	-0.097	0.649
sp|P0ABI4|CORA_ECOLI	0.336	0.227
sp|P0AEM9|FLIY_ECOLI	0.241	3.159e-05
sp|P30870|GLNE_ECOLI	0.053	0.719
sp|P46852|YHHW_ECOLI	0.015	0.915
sp|P0AEB7|YOAB_ECOLI	0.766	7.871e-05
sp|P0A742|MSCL_ECOLI	-0.1	0.552
sp|P0AEQ6|GLNP_ECOLI	0.416	0.159
sp|P0AEX3|KGTP_ECOLI	0.122	0.767
sp|P31828|PQQL_ECOLI	0.907	0.01
sp|P31134|POTG_ECOLI	0.624	0.009
sp|P77444|SUFS_ECOLI	-0.851	9.03e-12
sp|P52108|RSTA_ECOLI	0.157	0.844
sp|P17117|NFSA_ECOLI	0.756	5.926e-06
sp|P31808|YCIK_ECOLI	-0.216	0.056
sp|P0AEG6|DSBC_ECOLI	-0.061	0.831
sp|P0A8J8|RHLB_ECOLI	-0.192	0.016
sp|P77399|FADJ_ECOLI	0.17	0.953
sp|P69797|PTNAB_ECOLI	-0.138	0.089
sp|P75915|YCDY_ECOLI	-0.245	0.079
sp|P39286|RSGA_ECOLI	-0.276	0.027
sp|P09127|HEMX_ECOLI	0.376	0.001
sp|P0A6V8|GLK_ECOLI	0.017	0.98
sp|P75682|YAGE_ECOLI	0.689	0.006
sp|P37051|PURU_ECOLI	-0.052	0.289
sp|P04425|GSHB_ECOLI	-0.232	0.067
sp|P76149|SAD_ECOLI	0.418	0.144
sp|P36673|TRER_ECOLI	0.439	0.129
sp|P0AG18|PURE_ECOLI	-0.234	0.114
sp|P52096|YAER_ECOLI	0.044	1.0
sp|P00490|PHSM_ECOLI	0.387	0.001
sp|P0ADK8|YIBL_ECOLI	0.159	0.792
sp|P0A6U5|RSMG_ECOLI	-0.409	0.009
sp|P25894|LOIP_ECOLI	0.257	0.149
sp|P0ADZ7|YAJC_ECOLI	0.067	0.483
sp|P0ABD3|BFR_ECOLI	1.198	7.365e-12
sp|P0A9D4|CYSE_ECOLI	0.143	0.333
sp|P0AB77|KBL_ECOLI	-0.29	0.074
sp|P0A8V0|RBN_ECOLI	0.031	1.0
sp|P0ABJ9|CYDA_ECOLI	0.008	0.859
sp|P38521|YGGL_ECOLI	-0.221	0.416
sp|P0A7I0|RF1_ECOLI	0.018	0.944
sp|P0AEW4|CPDA_ECOLI	-0.118	0.699
sp|P0A7V0|RS2_ECOLI	-0.007	0.442
sp|P37313|DPPF_ECOLI	0.81	1.255e-08
sp|P77526|YFCG_ECOLI	0.034	0.491
sp|P0AD10|YECJ_ECOLI	0.124	0.414
sp|P0A6C5|ARGA_ECOLI	-0.049	0.8
sp|P39838|RCSD_ECOLI	-0.046	0.276
sp|P0ABA4|ATPD_ECOLI	0.764	6.484e-11
sp|P05020|PYRC_ECOLI	0.665	1.347e-12
sp|P07023|TYRA_ECOLI	1.029	7.105e-15
sp|P22729|LIVM_ECOLI	0.83	0.0001622
sp|P0A9L3|FKBB_ECOLI	0.558	2.663e-05
sp|P36562|COBT_ECOLI	-0.326	0.613
sp|P0AGJ5|YFIF_ECOLI	-0.092	0.892
sp|P28635|METQ_ECOLI	-0.288	0.002
sp|P17854|CYSH_ECOLI	0.209	0.046
sp|Q47083|CBL_ECOLI	-0.252	0.087
sp|P05459|PDXB_ECOLI	0.234	0.017
sp|P0AEX9|MALE_ECOLI	2.765	0.0
sp|P09053|AVTA_ECOLI	-0.125	0.168
sp|P76402|YEGP_ECOLI	1.173	0.0002429
sp|P0AAX8|YBIS_ECOLI	-0.035	0.751
sp|P0A8A8|RIMP_ECOLI	-0.136	0.23
sp|P0A6A8|ACP_ECOLI	0.442	0.038
sp|P19624|PDXA_ECOLI	0.266	0.021
sp|P0AB89|PUR8_ECOLI	0.058	0.313
sp|P0AB67|PNTB_ECOLI	-0.565	7.252e-08
sp|P65556|YFCD_ECOLI	-0.225	0.112
sp|P0AC41|SDHA_ECOLI	0.81	0.0
sp|P64624|YHEO_ECOLI	-0.038	0.278
sp|P0A894|RAPZ_ECOLI	-0.165	0.141
sp|P63389|YHES_ECOLI	-0.129	0.363
sp|P0A8F0|UPP_ECOLI	0.781	2.442e-15
