protein	log2FC	p-val
sp|P15047|ENTA_ECOLI	-0.381	0.032
sp|P0ACY3|YEAG_ECOLI	0.384	3.918e-05
sp|P76558|MAO2_ECOLI	0.291	1.12e-06
sp|P0CE48|EFTU2_ECOLI	0.042	0.767
sp|P69228|BAER_ECOLI	0.037	0.519
sp|P75876|RLMI_ECOLI	0.192	0.083
sp|P21179|CATE_ECOLI	0.545	2.22e-16
sp|P0A6U8|GLGA_ECOLI	0.295	0.058
sp|P15078|CSTA_ECOLI	-0.389	0.00056
sp|P05791|ILVD_ECOLI	-0.475	2.374e-08
sp|P77717|YBAY_ECOLI	0.609	0.002
sp|P33362|YEHZ_ECOLI	-0.058	0.895
sp|P0ADQ2|YIID_ECOLI	-0.132	0.92
sp|P0A991|ALF1_ECOLI	0.649	7.084e-10
sp|P38054|CUSA_ECOLI	0.197	0.024
sp|P0AAB6|GALF_ECOLI	0.436	8.453e-05
sp|P0A937|BAME_ECOLI	-0.184	0.261
sp|P52096|YAER_ECOLI	0.061	0.38
sp|P02925|RBSB_ECOLI	-0.237	0.0003668
sp|P0A725|LPXC_ECOLI	0.168	0.072
sp|P37649|PDEK_ECOLI	0.225	0.397
sp|P39265|ALSB_ECOLI	-1.255	6.497e-11
sp|P0A809|RUVA_ECOLI	-0.783	0.23
sp|P11458|NADA_ECOLI	0.107	0.393
sp|P0AF96|TABA_ECOLI	0.278	0.418
sp|P0AB55|YCII_ECOLI	0.312	0.036
sp|P45577|PROQ_ECOLI	0.589	0.007
sp|P0A9D8|DAPD_ECOLI	0.056	0.432
sp|P0AEQ3|GLNH_ECOLI	-0.278	0.0001858
sp|P07650|TYPH_ECOLI	-0.039	0.785
sp|P0A8K1|PSD_ECOLI	-0.248	0.008
sp|P0AC41|SDHA_ECOLI	1.073	0.0
sp|P37747|GLF_ECOLI	0.663	4.633e-08
sp|P77791|MAA_ECOLI	-0.935	0.0002688
sp|Q47083|CBL_ECOLI	0.866	0.005
sp|P00968|CARB_ECOLI	-0.216	2.651e-08
sp|P0A8A2|YEEN_ECOLI	-0.094	0.147
sp|P28306|MLTG_ECOLI	-0.824	0.002
sp|P0AF90|RRAB_ECOLI	0.946	0.003
sp|P75863|YCBX_ECOLI	-0.287	0.083
sp|P42593|FADH_ECOLI	0.235	0.027
sp|P29217|YCEH_ECOLI	0.4	0.03
sp|P33232|LLDD_ECOLI	0.095	0.659
sp|P0C018|RL18_ECOLI	0.005	0.285
sp|P0ACC7|GLMU_ECOLI	-0.262	0.004
sp|P0AFG6|ODO2_ECOLI	0.828	0.0
sp|P10346|GLNQ_ECOLI	-0.152	0.117
sp|P0A9S5|GLDA_ECOLI	0.176	0.053
sp|P0AFK0|PMBA_ECOLI	0.093	0.516
sp|P27249|GLND_ECOLI	-0.372	0.041
sp|P0AE12|AMN_ECOLI	0.154	0.034
sp|P0A698|UVRA_ECOLI	-0.256	0.002
sp|P0A6D3|AROA_ECOLI	-0.0002722	0.08
sp|P0A6F5|CH60_ECOLI	-0.03	0.199
sp|P37327|YFDC_ECOLI	0.016	0.245
sp|P33570|TKT2_ECOLI	0.168	0.0004444
sp|P0A8Y3|YIHX_ECOLI	-0.022	0.641
sp|P09373|PFLB_ECOLI	0.449	4.741e-13
sp|P0AFG3|ODO1_ECOLI	0.834	0.0
sp|P30178|HCXB_ECOLI	0.941	3.563e-09
sp|P0A935|MLTA_ECOLI	0.201	0.543
sp|P0AG80|UGPB_ECOLI	-0.113	0.0007136
sp|P76503|FADI_ECOLI	-0.35	0.002
sp|P05852|TSAD_ECOLI	-0.173	0.206
sp|P77737|OPPF_ECOLI	-0.328	0.066
sp|P0A9C9|GLPX_ECOLI	-0.072	0.817
sp|P50456|MLC_ECOLI	0.093	0.49
sp|P0AGB0|SERB_ECOLI	-0.135	0.635
sp|P76569|YFGD_ECOLI	0.167	0.997
sp|P0AGD7|SRP54_ECOLI	-0.05	0.052
sp|P68919|RL25_ECOLI	0.224	0.329
sp|P0ABB8|ATMA_ECOLI	-0.572	0.009
sp|P32131|HEMN_ECOLI	-0.467	0.008
sp|P0A6H5|HSLU_ECOLI	-0.057	0.426
sp|P06720|AGAL_ECOLI	-0.186	0.056
sp|P36680|ZAPD_ECOLI	0.203	0.197
sp|P0AB80|ILVE_ECOLI	-0.216	0.039
sp|P0AC75|KDTA_ECOLI	-0.212	0.443
sp|P69503|APT_ECOLI	-0.862	2.663e-05
sp|P0AG86|SECB_ECOLI	-0.314	0.0002942
sp|P67087|RSMI_ECOLI	-0.346	3.071e-05
sp|P0A8X0|YJGA_ECOLI	0.064	0.337
sp|P08373|MURB_ECOLI	0.104	0.622
sp|P0A8D3|YAII_ECOLI	-0.017	0.451
sp|P0A9Y6|CSPC_ECOLI	-0.256	0.02
sp|Q46939|YQEF_ECOLI	-0.21	0.471
sp|P0AAX8|YBIS_ECOLI	-0.099	0.973
sp|P69913|CSRA_ECOLI	0.947	0.0003991
sp|P0ADS2|ZAPA_ECOLI	-0.18	0.188
sp|P0A6P7|ENGB_ECOLI	-0.53	0.000318
sp|P0AE08|AHPC_ECOLI	0.141	0.123
sp|P31130|YDEI_ECOLI	0.425	0.092
sp|P0AAS7|YBCJ_ECOLI	0.584	0.029
sp|P0A799|PGK_ECOLI	0.352	1.813e-06
sp|P31550|THIB_ECOLI	-0.48	0.108
sp|P0AFB1|NLPI_ECOLI	0.16	0.573
sp|P39173|YEAD_ECOLI	-0.074	0.574
sp|P02930|TOLC_ECOLI	0.129	0.452
sp|P77804|YDGA_ECOLI	0.393	2.23e-05
sp|P0A988|DPO3B_ECOLI	-0.065	0.081
sp|Q46856|YQHD_ECOLI	-0.179	0.761
sp|P09053|AVTA_ECOLI	0.552	7.244e-06
sp|P39172|ZNUA_ECOLI	-0.784	1.426e-05
sp|P00954|SYW_ECOLI	-0.284	0.0003642
sp|P0ADE8|YGFZ_ECOLI	0.171	0.093
sp|P31142|THTM_ECOLI	0.389	8.348e-05
sp|P0A7V0|RS2_ECOLI	-0.052	0.081
sp|P21177|FADB_ECOLI	-0.297	5.982e-06
sp|P0A746|MSRB_ECOLI	0.163	0.082
sp|P0AFD1|NUOE_ECOLI	-0.054	0.701
sp|P0AAV4|PXPB_ECOLI	0.081	0.721
sp|Q46868|UBIK_ECOLI	0.043	0.583
sp|P18133|PNCB_ECOLI	0.217	0.032
sp|P0A7K2|RL7_ECOLI	0.048	0.649
sp|P0A9A9|FUR_ECOLI	0.091	0.617
sp|P60785|LEPA_ECOLI	-0.54	2.022e-07
sp|P0AFC3|NUOA_ECOLI	-0.505	0.052
sp|P21599|KPYK2_ECOLI	-0.051	0.139
sp|P0ADP0|YIGB_ECOLI	-0.028	0.888
sp|P76397|MDTA_ECOLI	0.311	0.115
sp|P0AG07|RPE_ECOLI	0.552	0.006
sp|P31060|MODF_ECOLI	0.028	0.979
sp|P16703|CYSM_ECOLI	0.456	0.0001016
sp|P0A836|SUCC_ECOLI	0.981	0.0
sp|P0AG55|RL6_ECOLI	-0.321	8.519e-05
sp|P0A9G8|MODE_ECOLI	0.664	0.008
sp|P24202|MRR_ECOLI	-0.171	0.125
sp|P0ACI0|ROB_ECOLI	0.541	0.025
sp|P76008|LDCA_ECOLI	0.344	0.113
sp|P0C8J6|GATY_ECOLI	1.047	0.0
sp|P65556|YFCD_ECOLI	0.2	0.929
sp|P0ACD4|ISCU_ECOLI	0.516	2.261e-06
sp|P24171|DCP_ECOLI	0.255	0.012
sp|P38038|CYSJ_ECOLI	0.065	0.191
sp|P45523|FKBA_ECOLI	-0.013	0.822
sp|P63284|CLPB_ECOLI	0.424	1.415e-09
sp|P0ACA7|GSTB_ECOLI	0.534	2.162e-05
sp|P0C054|IBPA_ECOLI	1.069	0.0003228
sp|P0AFF2|NUPC_ECOLI	0.228	0.187
sp|P0AE52|BCP_ECOLI	-0.08	0.078
sp|P76035|YCIW_ECOLI	0.426	0.691
sp|P61175|RL22_ECOLI	-0.233	0.23
sp|P09126|HEM4_ECOLI	0.196	0.793
sp|P77444|SUFS_ECOLI	0.265	0.028
sp|P0AD12|YEEZ_ECOLI	-0.19	0.268
sp|P77432|LSRK_ECOLI	-0.858	0.046
sp|P0A6H1|CLPX_ECOLI	-0.293	7.386e-06
sp|P27431|ROXA_ECOLI	0.022	0.875
sp|P0A8J4|YBED_ECOLI	-0.053	0.483
sp|P75957|LOLD_ECOLI	-0.188	0.253
sp|P31064|YEDE_ECOLI	-0.266	0.01
sp|P0A8G6|NQOR_ECOLI	0.665	4.974e-10
sp|P27247|PLSX_ECOLI	0.879	0.0004151
sp|P0A9L3|FKBB_ECOLI	-0.196	0.11
sp|P15042|DNLJ_ECOLI	-0.032	0.625
sp|P0A8R4|SLYX_ECOLI	-0.524	0.063
sp|P0AFT5|BTSR_ECOLI	0.533	0.015
sp|P76506|MLAA_ECOLI	-0.118	0.266
sp|P0A9L8|P5CR_ECOLI	0.814	0.0003564
sp|P0AD05|YECA_ECOLI	0.825	8.917e-06
sp|P27434|RODZ_ECOLI	-0.133	0.638
sp|P0A8N3|SYK1_ECOLI	0.09	0.556
sp|P62517|OPGH_ECOLI	-0.108	0.528
sp|P0ADK8|YIBL_ECOLI	-0.364	0.106
sp|P0AA39|RLUC_ECOLI	-0.307	0.042
sp|P0A9N4|PFLA_ECOLI	0.064	0.472
sp|P0ADV7|MLAC_ECOLI	-0.289	0.027
sp|P0ABZ6|SURA_ECOLI	0.004	0.159
sp|P0AAZ7|YCAR_ECOLI	-0.313	0.157
sp|P25746|HFLD_ECOLI	-0.133	0.58
sp|P24228|DACB_ECOLI	-0.088	0.522
sp|P06987|HIS7_ECOLI	-0.886	9.453e-12
sp|P0ADK0|YIAF_ECOLI	0.06	0.947
sp|P0A738|MOAC_ECOLI	0.041	0.345
sp|P0A825|GLYA_ECOLI	-0.201	2.642e-05
sp|P33136|OPGG_ECOLI	-0.261	0.0002337
sp|P25524|CODA_ECOLI	0.012	0.955
sp|P0AF24|NAGD_ECOLI	-0.122	0.726
sp|P30863|DKGB_ECOLI	0.244	0.329
sp|P0AA04|PTHP_ECOLI	-0.269	0.12
sp|P0A6T5|GCH1_ECOLI	-0.302	0.0001442
sp|P0AB14|YCCJ_ECOLI	0.255	0.05
sp|P36767|RDGC_ECOLI	-0.037	0.636
sp|P0AF20|NAGC_ECOLI	0.047	0.821
sp|P0A7A5|PIMT_ECOLI	-0.332	0.125
sp|P0A8F4|URK_ECOLI	0.073	0.697
sp|P68679|RS21_ECOLI	-0.592	8.065e-05
sp|P25437|FRMA_ECOLI	-0.099	0.079
sp|P33643|RLUD_ECOLI	0.246	0.305
sp|P0AG40|RIBF_ECOLI	-0.324	0.046
sp|P23836|PHOP_ECOLI	0.596	4.032e-06
sp|P13482|TREA_ECOLI	0.354	0.016
sp|P0A7X3|RS9_ECOLI	0.058	0.231
sp|P22255|CYSQ_ECOLI	0.039	0.808
sp|Q47150|DINJ_ECOLI	0.185	0.855
sp|P0A6Q6|FABZ_ECOLI	-0.391	0.0002223
sp|P0A6F1|CARA_ECOLI	-0.006	0.34
sp|P64588|YQJI_ECOLI	-0.05	0.704
sp|P12994|YBHB_ECOLI	0.349	0.072
sp|P40120|OPGD_ECOLI	-0.316	0.015
sp|P09394|GLPQ_ECOLI	0.23	0.271
sp|P0A9U3|YBIT_ECOLI	-0.402	0.0004198
sp|P37902|GLTI_ECOLI	-0.117	0.007
sp|P0ACE7|HINT_ECOLI	0.391	0.005
sp|P0A927|TSX_ECOLI	-0.414	0.012
sp|P76149|SAD_ECOLI	-0.432	0.218
sp|Q47622|SAPA_ECOLI	-0.111	0.66
sp|P00861|DCDA_ECOLI	-0.369	0.001
sp|P77712|FADM_ECOLI	1.657	0.0004385
sp|P0A6T1|G6PI_ECOLI	0.055	0.609
sp|P0ABJ1|CYOA_ECOLI	0.73	1.252e-08
sp|P77808|CINAL_ECOLI	0.256	0.129
sp|P24554|RADA_ECOLI	-0.195	0.544
sp|P31802|NARP_ECOLI	-0.087	0.647
sp|P37759|RMLB1_ECOLI	0.281	0.02
sp|P15640|PUR2_ECOLI	-0.244	0.002
sp|P0ABI8|CYOB_ECOLI	0.706	4.669e-06
sp|P26612|AMY2_ECOLI	0.075	0.243
sp|P17854|CYSH_ECOLI	0.045	0.61
sp|P06961|CCA_ECOLI	0.503	0.03
sp|P31678|OTSB_ECOLI	0.01	0.73
sp|P67910|HLDD_ECOLI	0.085	0.587
sp|P76403|YEGQ_ECOLI	0.457	0.0002209
sp|P0AGD3|SODF_ECOLI	0.141	0.559
sp|P0A7R5|RS10_ECOLI	-0.32	0.008
sp|P0A6D7|AROK_ECOLI	0.131	0.29
sp|P0ADI7|YECD_ECOLI	-0.104	0.264
sp|P76539|YPEA_ECOLI	0.392	0.283
sp|P0A8T7|RPOC_ECOLI	-0.126	0.0002357
sp|P0AD33|YFCZ_ECOLI	0.071	0.072
sp|P0ABD3|BFR_ECOLI	0.983	0.0
sp|P00894|ILVH_ECOLI	-0.343	1.083e-05
sp|P0A752|NADD_ECOLI	-0.421	0.081
sp|P0A759|NAGB_ECOLI	-0.33	6.082e-05
sp|P42620|YQJG_ECOLI	0.675	7.628e-07
sp|P0AGA2|SECY_ECOLI	-0.066	0.889
sp|P41407|AZOR_ECOLI	0.324	0.008
sp|P0A9V1|LPTB_ECOLI	-0.03	0.836
sp|P0A879|TRPB_ECOLI	-0.019	0.138
sp|P0AGI8|TRKA_ECOLI	-0.241	0.353
sp|P0A7T3|RS16_ECOLI	-0.416	0.0001841
sp|P0AC92|GNSA_ECOLI	0.486	0.659
sp|P0C079|RELB_ECOLI	-1.077	0.03
sp|P0A7M2|RL28_ECOLI	-0.036	0.169
sp|P07024|USHA_ECOLI	0.276	0.014
sp|P77529|YDJN_ECOLI	-0.158	0.24
sp|P0ABH0|FTSA_ECOLI	-0.063	0.066
sp|P39187|YTFJ_ECOLI	-0.047	0.698
sp|P37745|RMLC_ECOLI	-0.042	0.457
sp|P63224|GMHA_ECOLI	0.176	0.073
sp|P0A6X3|HFQ_ECOLI	0.323	0.374
sp|P0AFJ5|PHOB_ECOLI	-0.571	0.13
sp|P22729|LIVM_ECOLI	-1.053	6.432e-05
sp|P0AE85|CPXP_ECOLI	0.145	0.191
sp|P09996|YIDB_ECOLI	0.485	0.01
sp|P0A8H6|YIHI_ECOLI	-0.122	0.288
sp|P0AEZ1|METF_ECOLI	0.252	0.044
sp|P76170|YNFB_ECOLI	0.549	0.002
sp|P0AED7|DAPE_ECOLI	-0.031	0.701
sp|P65367|YQCA_ECOLI	0.265	0.076
sp|P14900|MURD_ECOLI	0.64	0.0008221
sp|P76243|YEAO_ECOLI	0.568	0.016
sp|P75792|SUPH_ECOLI	-0.102	0.791
sp|P45470|YHBO_ECOLI	0.61	8.989e-05
sp|P0A6R3|FIS_ECOLI	-0.852	0.0003606
sp|P0AB38|LPOB_ECOLI	-0.024	0.785
sp|P37690|ENVC_ECOLI	-0.397	0.011
sp|P0A6G7|CLPP_ECOLI	0.19	0.031
sp|P0ABV6|TOLR_ECOLI	-0.278	0.387
sp|P0A8I8|RLMH_ECOLI	-0.279	0.036
sp|P37005|LAST_ECOLI	-1.092	4.421e-06
sp|P24251|CRL_ECOLI	-1.169	1.776e-15
sp|P00960|SYGA_ECOLI	0.235	0.039
sp|P20099|BISC_ECOLI	-0.03	0.899
sp|P0ABA4|ATPD_ECOLI	0.312	0.006
sp|P39838|RCSD_ECOLI	-0.312	0.004
sp|P0ADF8|ILVN_ECOLI	-0.22	0.153
sp|P06612|TOP1_ECOLI	-0.207	0.007
sp|P0A9P0|DLDH_ECOLI	-0.221	0.005
sp|P30749|MOAE_ECOLI	-0.399	0.018
sp|P0A6J1|CYSC_ECOLI	0.788	8.849e-07
sp|P0A894|RAPZ_ECOLI	-0.34	0.025
sp|P0A9E5|FNR_ECOLI	0.235	0.164
sp|P76268|KDGR_ECOLI	0.117	0.112
sp|P62707|GPMA_ECOLI	0.469	1.319e-10
sp|P0C066|MLTC_ECOLI	0.397	0.054
sp|P64455|YDCY_ECOLI	0.271	0.315
sp|P0A9J0|RNG_ECOLI	-0.188	0.017
sp|P00893|ILVI_ECOLI	0.18	0.144
sp|P04036|DAPB_ECOLI	0.628	1.977e-08
sp|P77690|ARNB_ECOLI	0.222	0.307
sp|P60293|MUKF_ECOLI	-0.171	0.34
sp|P0ADE4|TAMA_ECOLI	0.194	0.414
sp|P07003|POXB_ECOLI	0.988	0.0
sp|P0A6E6|ATPE_ECOLI	-0.02	0.088
sp|P0AGE9|SUCD_ECOLI	1.073	0.0
sp|P0A707|IF3_ECOLI	0.044	0.045
sp|P0A877|TRPA_ECOLI	0.066	0.937
sp|Q47147|YAFJ_ECOLI	0.073	0.123
sp|P37749|WBBI_ECOLI	0.15	0.722
sp|P25745|MNMA_ECOLI	0.368	1.888e-05
sp|P0A8W8|YFBU_ECOLI	0.047	0.684
sp|P26602|UBIC_ECOLI	-0.262	0.14
sp|P00904|TRPGD_ECOLI	-0.623	0.0001346
sp|P76272|YEBT_ECOLI	-0.219	0.304
sp|P62768|YAEH_ECOLI	0.148	0.559
sp|P64624|YHEO_ECOLI	-0.079	0.538
sp|P0AEC0|YOAE_ECOLI	0.097	0.682
sp|P0AC30|FTSX_ECOLI	-0.235	0.206
sp|P19926|AGP_ECOLI	0.704	3.935e-13
sp|P22259|PCKA_ECOLI	0.57	5.789e-12
sp|P0AG20|RELA_ECOLI	-0.069	0.549
sp|P18390|YJJA_ECOLI	0.134	0.633
sp|P0AB91|AROG_ECOLI	-0.015	0.018
sp|P0ABQ0|COABC_ECOLI	0.026	0.128
sp|P0ADE6|KBP_ECOLI	0.261	0.323
sp|P77611|RSXC_ECOLI	0.165	0.309
sp|P17117|NFSA_ECOLI	-0.139	0.234
sp|P07118|SYV_ECOLI	-0.133	0.003
sp|P0AF93|RIDA_ECOLI	0.885	7.73e-11
sp|P0A6K3|DEF_ECOLI	0.015	0.503
sp|P0AEN1|FRE_ECOLI	0.2	0.423
sp|P0ACY1|YDJA_ECOLI	0.431	9.064e-05
sp|Q57261|TRUD_ECOLI	0.214	0.057
sp|P22106|ASNB_ECOLI	-0.135	0.398
sp|P0AA31|YEDF_ECOLI	0.841	0.021
sp|P0AE82|CPXA_ECOLI	-0.088	0.252
sp|P0ADY7|RL16_ECOLI	-0.32	0.015
sp|P0A962|ASPG1_ECOLI	-0.129	0.089
sp|P09546|PUTA_ECOLI	-0.009	0.838
sp|P0ADC3|LOLC_ECOLI	-0.336	0.246
sp|P0ABA0|ATPF_ECOLI	-0.145	0.15
sp|P0A8M6|YEEX_ECOLI	-0.29	1.775e-05
sp|P23882|FMT_ECOLI	0.387	0.00066
sp|P04335|FRSA_ECOLI	-0.023	0.973
sp|P77239|CUSB_ECOLI	0.127	0.078
sp|P0A9T8|YBBA_ECOLI	0.539	0.001
sp|P0ABS5|DNAG_ECOLI	-0.562	0.012
sp|P0AE06|ACRA_ECOLI	-0.041	0.914
sp|P0AF50|YJBR_ECOLI	0.622	0.043
sp|P67660|YHAJ_ECOLI	0.067	0.732
sp|P08395|SPPA_ECOLI	-0.097	0.872
sp|P09030|EX3_ECOLI	-0.095	0.98
sp|P09158|SPEE_ECOLI	-0.13	0.092
sp|P67095|YFCE_ECOLI	0.629	0.0001816
sp|P03018|UVRD_ECOLI	0.535	0.022
sp|P77748|YDIJ_ECOLI	0.212	0.013
sp|P0AFK9|POTD_ECOLI	-0.196	0.018
sp|P25742|RFAQ_ECOLI	0.378	0.119
sp|P77213|GCS2_ECOLI	0.761	0.002
sp|P0A6G3|PNCC_ECOLI	0.204	0.669
sp|P0AEG4|DSBA_ECOLI	0.004	0.956
sp|P0AG44|RL17_ECOLI	-0.245	0.011
sp|P77173|ZIPA_ECOLI	0.04	0.989
sp|P76034|YCIT_ECOLI	0.302	0.198
sp|P0A8V6|FADR_ECOLI	-0.563	7.284e-05
sp|P0A6M8|EFG_ECOLI	0.081	0.937
sp|P0A742|MSCL_ECOLI	-0.126	0.144
sp|P0A7R1|RL9_ECOLI	-0.535	3.723e-07
sp|P37666|GHRB_ECOLI	-0.637	4.211e-08
sp|P75797|GSIB_ECOLI	0.307	0.005
sp|P21888|SYC_ECOLI	-0.178	0.505
sp|P0C037|PPNP_ECOLI	-0.641	0.011
sp|P0AG51|RL30_ECOLI	-0.1	0.455
sp|P0C0L7|PROP_ECOLI	0.294	0.169
sp|P17169|GLMS_ECOLI	0.01	0.107
sp|P07001|PNTA_ECOLI	-1.049	4.441e-16
sp|P21889|SYD_ECOLI	-0.063	0.044
sp|P21338|RNI_ECOLI	0.1	0.766
sp|P0A6C1|END4_ECOLI	0.033	0.998
sp|P0A6J5|DADA_ECOLI	1.059	1.11e-15
sp|P27278|NADR_ECOLI	-0.15	0.532
sp|P37349|DHAM_ECOLI	-0.34	0.014
sp|P31134|POTG_ECOLI	-0.083	0.524
sp|P0A7E5|PYRG_ECOLI	-0.144	0.009
sp|P0A9Q7|ADHE_ECOLI	0.082	0.395
sp|P0A7W7|RS8_ECOLI	0.122	0.889
sp|P0A7J0|RIBB_ECOLI	0.301	0.35
sp|P0A749|MURA_ECOLI	-0.279	0.001
sp|P22333|ADD_ECOLI	-1.048	6.599e-09
sp|P00956|SYI_ECOLI	0.002	0.488
sp|P32173|MOBA_ECOLI	0.641	0.324
sp|P0A870|TALB_ECOLI	0.116	0.021
sp|P0ADV5|YHBW_ECOLI	0.557	0.003
sp|P07014|SDHB_ECOLI	1.115	0.0
sp|P41409|RIHA_ECOLI	0.037	0.508
sp|P77735|YAJO_ECOLI	0.509	4.753e-09
sp|P27248|GCST_ECOLI	-0.158	0.25
sp|P0AES0|GSP_ECOLI	-0.049	0.515
sp|P76116|YNCE_ECOLI	-0.511	1.499e-09
sp|P0A7U7|RS20_ECOLI	-0.031	0.383
sp|P0AG63|RS17_ECOLI	0.52	0.515
sp|P0A9M5|XGPT_ECOLI	0.566	0.023
sp|P69222|IF1_ECOLI	-0.119	0.613
sp|P76576|YFGM_ECOLI	-0.182	0.04
sp|P00909|TRPC_ECOLI	-0.232	0.033
sp|P0AB43|YCGL_ECOLI	-0.204	0.118
sp|P0AEB2|DACA_ECOLI	-0.143	0.231
sp|P27298|OPDA_ECOLI	-0.074	0.195
sp|P0A8P3|FETP_ECOLI	0.049	0.8
sp|P0AG00|WZZE_ECOLI	-0.13	0.273
sp|P05055|PNP_ECOLI	-0.257	0.0002609
sp|P0AEI1|MIAB_ECOLI	-0.3	0.011
sp|P15977|MALQ_ECOLI	-0.798	7.619e-06
sp|P39176|ERFK_ECOLI	0.664	0.0003156
sp|P0AGJ9|SYY_ECOLI	-0.12	0.65
sp|P25539|RIBD_ECOLI	-0.065	0.488
sp|P0ADI4|ENTB_ECOLI	0.012	0.95
sp|P0A959|ALAA_ECOLI	0.278	0.188
sp|P0A7V8|RS4_ECOLI	-0.183	0.016
sp|P0AA91|YEAY_ECOLI	0.034	0.868
sp|P32162|YIIS_ECOLI	1.354	0.0002811
sp|P23908|ARGE_ECOLI	-0.315	0.0003985
sp|P29745|PEPT_ECOLI	0.545	2.19e-05
sp|P0A6B4|ALR1_ECOLI	0.882	0.012
sp|P08956|T1RK_ECOLI	-0.436	0.003
sp|Q46920|QUEF_ECOLI	0.053	0.636
sp|P77485|CUSS_ECOLI	0.138	0.252
sp|P0A9X4|MREB_ECOLI	-0.02	0.122
sp|P0AGG2|TESB_ECOLI	0.705	0.0002341
sp|P0A6Z3|HTPG_ECOLI	-0.072	0.197
sp|P0AB65|ACYP_ECOLI	-0.088	0.862
sp|P09127|HEMX_ECOLI	-0.078	0.434
sp|P09148|GAL7_ECOLI	-0.158	0.271
sp|P67080|PLPHP_ECOLI	0.05	0.796
sp|P0A9S1|FUCO_ECOLI	1.331	8.82e-06
sp|P0ABH9|CLPA_ECOLI	-0.306	0.0002043
sp|P23909|MUTS_ECOLI	-0.044	0.691
sp|P05041|PABB_ECOLI	0.213	0.287
sp|P43671|PQIB_ECOLI	-0.003	0.321
sp|P0A8M0|SYN_ECOLI	0.219	0.012
sp|P64483|YEAK_ECOLI	0.134	0.159
sp|P06989|HIS2_ECOLI	-0.635	0.014
sp|P0A8Y5|YIDA_ECOLI	-0.622	1.199e-05
sp|P0AD68|FTSI_ECOLI	-0.416	0.107
sp|P33599|NUOCD_ECOLI	-0.27	1.185e-05
sp|P0ADW3|YHCB_ECOLI	-0.126	0.12
sp|P0A734|MINE_ECOLI	-0.142	0.022
sp|P0A940|BAMA_ECOLI	-0.076	0.529
sp|P37440|UCPA_ECOLI	0.349	0.05
sp|P0ACL2|EXUR_ECOLI	-0.296	0.138
sp|P23845|CYSN_ECOLI	0.071	0.511
sp|P25906|PDXI_ECOLI	0.866	1.628e-10
sp|P0A8F8|UVRB_ECOLI	0.247	0.005
sp|P22731|LIVF_ECOLI	-0.435	0.017
sp|P0AAN9|IRAP_ECOLI	-0.305	0.029
sp|P09551|ARGT_ECOLI	-0.194	0.017
sp|P0AA82|CODB_ECOLI	-1.21	1.117e-05
sp|P0A8G0|UVRC_ECOLI	-0.064	0.758
sp|P0A9Q1|ARCA_ECOLI	0.178	0.087
sp|P69783|PTGA_ECOLI	0.047	0.829
sp|P39830|YBAL_ECOLI	-1.398	1.831e-05
sp|P0AE18|MAP1_ECOLI	0.111	0.251
sp|P0AFJ1|YJDM_ECOLI	1.181	8.575e-05
sp|P06616|ERA_ECOLI	0.216	0.37
sp|P0C8J8|GATZ_ECOLI	1.885	0.0
sp|P31806|NNR_ECOLI	0.809	0.002
sp|P0A8B2|YFCN_ECOLI	-0.263	0.252
sp|P0A7Z0|RPIA_ECOLI	0.249	0.075
sp|P27838|CYAY_ECOLI	0.089	0.676
sp|P0A8A8|RIMP_ECOLI	0.056	0.224
sp|P0ABC7|HFLK_ECOLI	-0.399	1.318e-06
sp|P0ABD8|BCCP_ECOLI	0.436	0.05
sp|P39406|RSMC_ECOLI	-0.283	0.008
sp|P0AFW8|ROF_ECOLI	0.54	0.269
sp|P0C0R7|RLME_ECOLI	-0.077	0.616
sp|P77330|BORD_ECOLI	-0.903	4.312e-05
sp|P61320|LOLB_ECOLI	0.319	0.007
sp|P31680|DJLA_ECOLI	0.771	0.02
sp|P0ABS8|HOLE_ECOLI	-0.164	0.605
sp|P77756|QUEC_ECOLI	0.111	0.895
sp|P0A9S3|GATD_ECOLI	0.663	5.467e-07
sp|P06959|ODP2_ECOLI	-0.513	0.0
sp|P0C0L2|OSMC_ECOLI	0.624	3.239e-05
sp|P39342|YJGR_ECOLI	-0.017	0.423
sp|P08179|PUR3_ECOLI	0.046	0.499
sp|P45530|TUSB_ECOLI	0.642	0.021
sp|P0A9D4|CYSE_ECOLI	-0.226	0.128
sp|P39377|IADA_ECOLI	0.169	0.232
sp|P0A8G9|EX7S_ECOLI	0.179	0.381
sp|P0AFM6|PSPA_ECOLI	0.435	5.871e-05
sp|P00959|SYM_ECOLI	-0.089	0.07
sp|P76342|MSRP_ECOLI	0.237	0.563
sp|P76014|DHAL_ECOLI	-0.056	0.497
sp|P0AGC3|SLT_ECOLI	0.322	0.092
sp|P31433|YICH_ECOLI	0.006	0.667
sp|P02919|PBPB_ECOLI	0.018	0.92
sp|P60438|RL3_ECOLI	0.016	0.62
sp|P0A9R7|FTSE_ECOLI	0.21	0.109
sp|P0AEG1|DPPC_ECOLI	0.507	0.037
sp|P0A720|KTHY_ECOLI	0.09	0.773
sp|P0AAG0|DPPD_ECOLI	0.142	0.13
sp|P76193|YNHG_ECOLI	0.669	5.647e-05
sp|P0AAB4|UBID_ECOLI	-0.285	0.022
sp|P22523|MUKB_ECOLI	-0.225	0.0002966
sp|P0AF08|APBC_ECOLI	0.336	0.2
sp|P0AB98|ATP6_ECOLI	0.037	0.545
