protein	log2FC	p-val
sp|P0A8C4|YGFB_ECOLI	0.386	0.067
sp|P12995|BIOA_ECOLI	0.336	0.531
sp|P07604|TYRR_ECOLI	-0.173	0.027
sp|P0AA31|YEDF_ECOLI	0.506	0.01
sp|P37329|MODA_ECOLI	-0.006	0.687
sp|P0A7F6|SPED_ECOLI	0.63	0.0002792
sp|P0A7S3|RS12_ECOLI	0.49	0.004
sp|P0A9A6|FTSZ_ECOLI	-0.027	0.588
sp|P00490|PHSM_ECOLI	-0.099	0.659
sp|P69330|CITD_ECOLI	0.961	0.001
sp|P13009|METH_ECOLI	-0.199	0.004
sp|P0A6R3|FIS_ECOLI	-0.077	0.995
sp|P0ABJ1|CYOA_ECOLI	-2.17	0.0
sp|P0A9H5|BTUR_ECOLI	-0.312	0.234
sp|P03004|DNAA_ECOLI	0.241	0.179
sp|P00961|SYGB_ECOLI	-0.222	5.063e-07
sp|P0A8A2|YEEN_ECOLI	-0.366	0.027
sp|P39265|ALSB_ECOLI	0.46	0.058
sp|P31677|OTSA_ECOLI	2.081	0.0
sp|P15640|PUR2_ECOLI	-1.168	0.0
sp|P07862|DDLB_ECOLI	-0.013	0.71
sp|P0A7I4|RF3_ECOLI	-0.332	0.002
sp|P0A7W1|RS5_ECOLI	-0.267	0.047
sp|P06961|CCA_ECOLI	0.735	0.002
sp|P0A796|PFKA_ECOLI	0.426	0.03
sp|P0A7E1|PYRD_ECOLI	-0.142	0.142
sp|P0A7P5|RL34_ECOLI	0.332	0.552
sp|P0A988|DPO3B_ECOLI	0.559	0.002
sp|P25894|LOIP_ECOLI	0.371	0.003
sp|P0AB77|KBL_ECOLI	-0.389	0.009
sp|P04995|EX1_ECOLI	-0.237	0.398
sp|P0A812|RUVB_ECOLI	0.0002903	0.521
sp|P77318|YDEN_ECOLI	1.976	4.885e-15
sp|P28631|HOLB_ECOLI	-0.049	0.726
sp|P75914|YCDX_ECOLI	-0.085	0.567
sp|P75728|UBIF_ECOLI	0.582	0.003
sp|P60560|GUAC_ECOLI	-0.28	0.036
sp|P0AG90|SECD_ECOLI	-0.36	0.0001482
sp|P0A7G6|RECA_ECOLI	0.081	0.314
sp|P0AEN1|FRE_ECOLI	0.02	0.321
sp|P0A800|RPOZ_ECOLI	0.326	0.016
sp|P27848|YIGL_ECOLI	-1.453	4.88e-11
sp|P06992|RSMA_ECOLI	0.095	0.372
sp|P0A6E4|ASSY_ECOLI	0.053	0.74
sp|P09147|GALE_ECOLI	3.285	0.0
sp|P06709|BIRA_ECOLI	-0.591	0.18
sp|P0A6Z6|NIKR_ECOLI	-0.275	0.345
sp|P08506|DACC_ECOLI	-0.289	0.002
sp|P33368|YOHF_ECOLI	1.807	1.116e-08
sp|P36659|CBPA_ECOLI	0.644	0.026
sp|P0ACC7|GLMU_ECOLI	-0.2	0.374
sp|P25526|GABD_ECOLI	0.576	7.802e-09
sp|P31802|NARP_ECOLI	0.375	0.049
sp|P22255|CYSQ_ECOLI	0.805	1.61e-07
sp|P52061|IXTPA_ECOLI	-0.815	6.935e-06
sp|P0A9M8|PTA_ECOLI	-1.455	0.0
sp|P0A9Q9|DHAS_ECOLI	-0.743	3.086e-13
sp|P76291|CMOB_ECOLI	0.313	0.291
sp|P37146|RIR4_ECOLI	0.0006346	0.978
sp|P46889|FTSK_ECOLI	0.274	0.357
sp|P69451|LCFA_ECOLI	0.514	0.0004454
sp|P08390|USG_ECOLI	0.497	0.028
sp|P13857|RIML_ECOLI	1.015	5.424e-05
sp|P60785|LEPA_ECOLI	-0.37	5.712e-05
sp|P0AEQ6|GLNP_ECOLI	-0.361	0.042
sp|P0AF28|NARL_ECOLI	0.221	0.167
sp|P0A8D6|YMDB_ECOLI	0.38	0.351
sp|P60340|TRUB_ECOLI	-0.079	0.993
sp|P32173|MOBA_ECOLI	-0.467	0.058
sp|P00904|TRPGD_ECOLI	-0.688	3.169e-08
sp|P00579|RPOD_ECOLI	0.289	0.021
sp|P75823|LTAE_ECOLI	-0.224	0.004
sp|P0ADC1|LPTE_ECOLI	-0.061	0.805
sp|P0A9A9|FUR_ECOLI	-0.267	0.025
sp|P42599|YGJR_ECOLI	0.926	0.0009244
sp|P0AB43|YCGL_ECOLI	0.104	0.877
sp|P0A9K7|PHOU_ECOLI	-0.238	0.183
sp|P67095|YFCE_ECOLI	0.482	0.053
sp|P65367|YQCA_ECOLI	0.277	0.174
