protein	log2FC	p-val
sp|P07762|GLGB_ECOLI	0.401	0.04
sp|P0AA91|YEAY_ECOLI	1.251	2.996e-09
sp|P31475|YIEP_ECOLI	-0.407	0.035
sp|P0A8U6|METJ_ECOLI	0.459	0.024
sp|P27434|RODZ_ECOLI	0.205	0.185
sp|P65367|YQCA_ECOLI	0.547	0.001
sp|P75728|UBIF_ECOLI	0.454	0.017
sp|P0ACE7|HINT_ECOLI	0.207	0.092
sp|P0AC30|FTSX_ECOLI	-0.119	0.497
sp|P19934|TOLA_ECOLI	0.036	0.988
sp|P07109|HISP_ECOLI	0.773	0.0008196
sp|P09996|YIDB_ECOLI	0.902	0.0001123
sp|P0A8Z0|YCIA_ECOLI	0.32	0.301
sp|P03841|MALM_ECOLI	2.66	0.0
sp|P39411|NCPP_ECOLI	0.094	0.831
sp|P0C0L7|PROP_ECOLI	-1.474	4.663e-15
sp|P77689|SUFD_ECOLI	-0.761	2.878e-08
sp|P0A9P4|TRXB_ECOLI	-0.308	0.001
sp|P00864|CAPP_ECOLI	-0.721	0.0
sp|P0AB77|KBL_ECOLI	-0.287	0.019
sp|P0AG51|RL30_ECOLI	-0.117	0.082
sp|P0AE48|YTFP_ECOLI	0.017	0.689
sp|P08395|SPPA_ECOLI	-0.77	0.0002335
sp|P0A7C6|PEPE_ECOLI	0.72	0.002
sp|P0A7U3|RS19_ECOLI	-0.112	0.135
sp|P75913|GHRA_ECOLI	0.407	0.0007829
sp|P0A6D7|AROK_ECOLI	-0.339	0.0008759
sp|P0A953|FABB_ECOLI	0.359	0.015
sp|P0A7C2|LEXA_ECOLI	0.35	0.02
sp|P00582|DPO1_ECOLI	0.112	0.101
sp|P0AAB8|USPD_ECOLI	0.298	0.282
sp|P18335|ARGD_ECOLI	0.866	1.11e-15
sp|P0ABF1|PCNB_ECOLI	-0.133	0.564
sp|P0A7I7|RIBA_ECOLI	-0.365	0.001
sp|P0A7Z0|RPIA_ECOLI	0.126	0.218
sp|P0A738|MOAC_ECOLI	-0.277	0.012
sp|P0AFG3|ODO1_ECOLI	-0.452	1.554e-15
sp|P0A8W2|SLYA_ECOLI	-0.066	0.527
sp|P0A9A9|FUR_ECOLI	0.42	0.0006221
sp|P60785|LEPA_ECOLI	-0.148	0.227
sp|P0AFV4|MEPS_ECOLI	3.026	1.625e-09
sp|P0AAN9|IRAP_ECOLI	-0.409	0.337
sp|P0ABI8|CYOB_ECOLI	-0.634	0.0001094
sp|P0AB43|YCGL_ECOLI	-0.421	0.032
