protein	z-value
fmt	4.336316573158417
glnD	6.1551869962240495
rplL	3.387511725821861
rsd	-1.5784974454637104
glyA	-7.054539252742387
lptE	5.758947358334117
rsmB	3.554377853222838
carA	-7.054539252742387
rodZ	1.8284724152172944
pheT	-7.054539252742387
bfr	7.054539252742387
panC	-3.1814521379285234
yqhD	7.054539252742387
thyA	-2.548268364889549
ynjB	4.475966775652265
yggT	-2.483769293250532
ydcS	7.054539252742387
yeaK	-6.063386718586811
dcyD	4.479175358584308
yddE	3.3041211984474437
fabA	2.5569777136751664
rpsH	-4.792734648044538
rlmE	0.8662501926564322
fepC	6.071724308312932
sdhA	-7.054539252742387
pyrG	-7.054539252742387
yhfA	7.054539252742387
tldD	-1.5155344053872466
yceF	2.915732187900637
dppD	-6.90795966747561
rcsF	6.224642516432851
aroE	4.250847878749513
entF	7.054539252742387
rho	-2.1555029078312433
fhuA	7.054539252742387
yfcG	5.349140636324674
hisF	-5.441266771870137
hemH	0.4124631294414046
fadJ	6.823053097931042
frmR	-0.29587443522656093
suhB	-3.8096866698326313
ppx	6.177336294181837
queF	3.3094391388878477
ychN	5.58034444126031
atpB	-1.7177767640958428
lptB	-2.73380313812243
pyrC	0.8579931339940061
ihfB	6.636623333764993
purB	-7.054539252742387
nagZ	-4.952787505506187
tesB	3.453676393754542
acuI	6.014462340772176
pflB	5.874598414945984
hemY	4.504029849590706
yqfB	2.4691607724194413
dsbA	-4.9682575349373925
lamB	0.95987539602091
rbsB	7.054539252742387
prfC	-7.054539252742387
yncD	0.5001066271622765
ybdK	6.419129106124075
chaB	6.4922519198364705
pdxI	7.054539252742387
prc	-3.830862976656983
dapE	-3.0993981129250208
gabD	7.054539252742387
wecC	-4.313024733529133
clpA	-7.054539252742387
ydcF	-0.06003215637553794
rluB	-1.7449066005297618
diaA	1.4123654295921002
nrdA	0.39441425291468307
def	-2.0809659683712147
ompF	-4.6652892704170865
mlaE	2.273434650942775
ubiG	-7.054539252742387
nudE	-3.446346282596019
csdE	2.71922494935725
cca	4.381325574972335
cysS	-2.2595409300554756
ydbK	2.2550553374017746
greA	-2.406573717013675
trpB	-7.054539252742387
aroB	-7.054539252742387
gntT	4.316257967628656
guaB	3.4544451855675122
lysU	7.054539252742387
rplI	-1.1055162426699725
trxA	2.1653774552199962
treR	5.167152617557942
ycaR	-5.892126558757398
xylB	7.054539252742387
yihI	-2.937921926148227
secD	0.8527972387409782
ydiJ	-3.460736409328611
surA	1.183910566965058
yccF	-4.15852382236297
metH	-7.054539252742387
gnsB	2.1269275927968643
slyX	0.16149688617814098
can	0.588626597482578
nuoE	-5.732737016031767
ygfZ	-0.9024378888109015
phoP	-4.773097023265057
mrp	-4.932410680777215
cusR	-7.009526038976049
yedP	4.604277631894394
galU	3.226797446113463
cysN	-7.054539252742387
tamA	4.225679133554238
murB	0.451229904785559
rsxG	2.454199843976964
galM	1.044167952489179
rapZ	-1.5630892658676254
patA	-0.057682957602756726
frdA	3.5268804254656665
ppiD	1.8404337701042945
sodB	-7.054539252742387
dkgB	7.054539252742387
yhgF	-5.7511710226577275
pdxK	2.3384454989162786
ompT	7.053987961879234
purU	0.8045450089832417
deoR	-2.0672690974033205
dhaL	-2.6603607055239373
folC	-2.357646234416233
hcxB	-5.738981560785504
rpsK	-6.155128511125375
matP	1.2194798159945064
gpmI	-7.054539252742387
ybeL	7.054539252742387
glsA1	6.964512825209711
ybaK	6.547702969718709
purT	-3.6578120026928427
yeeX	-1.302610693787011
nanE	1.5220362417358562
mdtA	4.306796838541749
cpdA	6.503822480692534
livK	-6.3170947941523234
ygaM	0.052843968065363595
ybiX	6.9002708140764435
wbbK	0.21483781201311053
amn	6.5673896708740225
rseA	-0.2822890361158215
mmuM	-1.8896522846552974
yfeX	-7.054539252742387
codA	-7.054539252742387
lolB	1.9073456794430772
cysD	-6.1094102048693975
mraZ	6.36996477298546
cra	-0.04679819314510445
fadL	7.054539252742387
yahJ	0.2846439679078867
aspC	-5.020665619279854
deoA	7.054539252742387
tgt	-7.054539252742387
roxA	2.6187159565147464
rpsA	-3.443746350075155
sohB	5.140080532259894
yqjI	0.3208246364842194
secA	-0.6098195933847782
luxS	5.9479139315409375
tyrR	3.3118274426033243
proA	-3.4115613783293077
nlpI	3.0611311843098825
ybhP	5.708827918254002
spoT	6.943065611833636
purA	-0.4928993902041758
qorA	7.054539252742387
yoaB	0.4852158379786209
lepB	1.8919916766163152
yaiI	-1.5601829698053524
ddlA	7.054539252742387
yqjG	7.054539252742387
cmk	4.601375136497943
der	6.2627757054983855
pstS	2.0176439731311837
hslJ	7.054539252742387
tig	-7.054539252742387
dgoR	0.2224032269272063
purK	-6.37798006785544
miaA	-3.8459973708734037
yibL	-0.688376095533137
ucpA	2.649313376949141
prr	7.054539252742387
sodC	7.054539252742387
sdaA	4.557849407920178
gyrB	6.150763921302218
yiiM	5.642988656332227
hemL	-4.479221774570996
gatD	0.8494485709052338
mtnN	3.725602056249141
ynbE	4.555397227852241
glmM	6.605557776319924
lpxC	-0.8317791025742045
ycfP	-1.2368453920376319
rpoS	4.32471570433821
yghA	7.054539252742387
dacC	3.0222225030610086
yegP	7.054539252742387
tktB	7.054539252742387
gppA	0.23140523317726766
fruA	7.054539252742387
dnaJ	3.256572408037552
leuS	-7.054539252742387
grxD	-4.45001981019326
asd	-6.468819470418753
yihD	-5.894745758431611
pflA	2.280949368941007
cnoX	4.738112824331969
acrB	4.2895298914979065
msbA	2.8274095165459587
mlc	1.7046430317497496
speE	-5.66037717791792
selD	-3.3678143420506887
modA	-1.5949308022020376
yheO	-0.5316044241037057
bamE	1.3104882756471725
manY	0.3464560610658367
sbcB	4.278203012858824
gldA	7.042040581678049
yihX	1.4253751438953792
infB	-5.092951251765078
yccX	6.5765282160446
yhbS	1.7159011838949811
yicC	0.5990297030113131
ygiB	-2.183486528006559
msyB	6.644714084191367
plsB	7.054539252742387
eutL	2.0335201492530506
acpP	3.548552434395503
damX	2.324216554312827
azoR	-7.054539252742387
rsmD	1.3511685942758922
ypeA	-0.2353829581866312
yafJ	1.6772877055474524
rnt	-2.5671415320801283
ppiC	-6.769022849859139
yecD	-2.4572633902054375
rsmI	-0.6784275948603243
eno	5.520721462059497
trxB	-1.433899060964831
lon	4.150992288601468
bglX	1.1232508868211095
yjaG	-1.0970314819681346
tdh	5.710888568316927
avtA	-6.031445031614141
ygfB	0.5724757480028783
psd	-0.8811844275279773
guaA	-7.054539252742387
yciH	-2.33734898823354
murD	2.271726453571492
yhiI	1.4929787533056542
rplR	-5.538115458547558
mreC	-3.0735880643513935
ftsA	-1.7384050339010086
lptF	3.090232306167813
mglA	4.677931077296495
chbB	1.4720773171593675
queE	-5.404092810222971
ybcJ	-0.17356680152226237
rpmG	-1.5080701615766003
mscS	7.054539252742387
prlF	3.321508111462806
rfbC	-6.343122121360404
fkpB	-5.724436903216214
rpsE	-5.7646482096504075
entB	-2.240811393787554
elaA	-0.10935528699998456
alaS	-5.441420369860714
ydjF	0.07687037992508881
spy	-7.054539252742387
lacI	0.04146429439605029
slyA	-0.5422065260753733
pgm	3.3497612787543813
aroK	-7.054539252742387
thiL	2.385206841516897
envC	2.293581915091067
uspD	7.054539252742387
tdk	3.1735659031837735
ppc	-6.691299515548379
uspE	6.923465318063364
ydhF	7.054539252742387
clpX	-2.78123020993556
trpGD	-7.054539252742387
dnaE	2.8781617390954826
cydC	2.887483399367919
gatA	-6.857023754391448
hisH	-7.009125041885678
purF	-7.054539252742387
pheS	-7.054539252742387
ydjN	-7.054539252742387
mscK	7.054539252742387
zapE	0.6600326487934272
purL	-7.054539252742387
argE	-3.407856655779105
ynfD	5.91886473084953
pqiB	5.650416284330042
rpmF	-1.1504254969660095
crp	7.054539252742387
yjjX	1.0237968875668788
yebF	-0.923151268865483
ybbO	-0.8290680527517733
dcd	-0.5598694363517279
yrdA	-7.054539252742387
uxuB	-3.630112124458393
tcdA	0.770505658106622
leuB	-6.964692950378705
gadA	7.054539252742387
speA	-7.054539252742387
ugpB	7.054539252742387
yidC	-3.0122461084608396
murG	4.662945593907657
bamB	1.2052660214433604
kbl	6.253034311841847
asnB	-7.054539252742387
tatA	0.872084873332499
glnH	-3.68393294802697
cueO	-5.8535230820901205
yhbW	-2.47840034669955
hrpA	2.79222578491693
gshA	-2.6335557729239336
argI	-7.054539252742387
ompC	7.054539252742387
rplF	-2.6283586650188737
yedD	1.8167800656663076
talA	7.054539252742387
cysJ	-7.054539252742387
raiA	6.565881747408669
nudF	-0.6393166393456292
glgX	6.965525570837382
rplD	-5.709378642554823
yajQ	4.3761002424445
rplB	-5.946325818610076
potG	-2.3433101872019
coaBC	4.381217744595609
rdgC	-5.282949433116477
otsB	6.279118908006665
nadR	0.1193475666922751
rplJ	2.7721648089620934
nrdE	3.090232306167813
mpl	-4.628663265318758
mipA	-4.653970283861954
nudJ	0.8504201390351462
trmB	1.2054149593858878
slyB	6.633659719308807
tsaE	-1.6665690635663946
rpoB	-1.2789550479232146
gpsA	7.054539252742387
gss	6.822280125102942
acs	7.054539252742387
proX	-6.656246961744729
yahO	7.054539252742387
fre	-0.9073731759850711
yfiF	3.6903471210868
purH	-7.054539252742387
galE	-1.6628441570558394
rseB	0.6742869820884893
aceA	5.359393445644496
mutS	1.2988346004165694
bamA	-6.047326889576509
ppsR	5.695367056957521
yjbJ	7.009526038976049
glyS	1.149988302804191
yejK	-5.668436695149754
cpoB	5.198210971529107
fliY	7.054539252742387
nrdB	1.781226248675147
iscU	-7.054539252742387
pepN	0.9617653318669469
glpD	5.6865266837058766
mtfA	2.4373448290529565
menC	-0.6479767316243347
yjbR	5.670484786124064
dapA	-4.466781858160268
fur	-1.9157077394794249
dcrB	5.172503181726961
argA	-6.648550151027326
dicA	3.2905267314918945
zwf	1.6117181560179992
purR	-3.6714946201883096
manA	3.064707109701552
fusA	-7.054539252742387
yjdM	6.08010247055347
gcvP	-3.6482209989814893
dcuA	-0.6075048159523011
hslV	3.0357688009033503
solA	-6.968628691129212
fliC	5.883633447077266
pdxH	2.1011106210623907
mlaF	0.003759951271145935
rpsD	-4.977656830345037
rsmE	-1.005168237958274
rcsD	6.683356752378161
rplK	-4.2335347961639025
ftsN	1.4859485898788871
yjjV	5.031000143816704
evgA	-0.7782266209568395
yceB	7.054539252742387
yhjG	7.054539252742387
dps	7.054539252742387
rdgB	-5.427756086286845
yohF	7.054539252742387
ribB	0.39467346573054063
kdgK	-0.7525355618609223
rlmB	-0.16764601014183603
yajC	-2.8245433273290828
gpt	0.10533943091395064
sbmC	6.6423870238458145
cusB	-7.054539252742387
hslO	2.3876020684064754
yggE	7.054539252742387
gabT	3.4945875806367273
gmhA	-1.2614948883308779
ybeZ	2.2980978358296564
ybiS	-2.5827607850240235
lrp	2.0073908944355643
ydgJ	3.419857110554253
ribA	-2.0400866322516125
epd	-4.6492345920850395
yniA	7.054539252742387
cysG	-2.0233120786148278
polA	-0.8429995097799002
trmD	0.7333915919498185
oppA	7.054539252742387
sucD	-2.7236750344888234
yifE	-3.554972521971665
pheA	-7.054539252742387
yfdC	6.334789903368603
ydfG	2.2083972128139924
dacB	3.0626223666935295
curA	7.054539252742387
glnS	-6.071786238311351
hdeB	6.686046230160741
ydeI	7.054539252742387
tnaA	7.009526038976049
pdxJ	6.411315725350096
glnQ	-2.522196304029303
yiaF	1.2632789391673556
moeA	2.4780420066466124
ilvH	-0.36240836178697433
dnaK	7.054539252742387
gph	-5.40826338334196
dksA	3.3335021360097628
ygeA	1.7539792862241947
cspE	-7.054539252742387
plsX	-1.1275930341422051
recA	-5.022659333683843
sdhB	-7.054539252742387
csrA	-2.34074091747914
yfhM	7.054539252742387
yciF	7.054539252742387
slp	7.054539252742387
yciI	4.164407458204995
yjeI	3.375131744918398
eco	7.054539252742387
metR	-2.8511877328827935
cyoA	-6.30511479169856
ychF	-7.054539252742387
yfaY	0.30176395234180226
baeR	2.6966293968726083
ycbZ	3.9020369956328387
ybgS	6.964512825209711
metL	-7.054539252742387
sppA	-1.8210298167389223
uvrA	7.054539252742387
nrdR	-1.076759615606856
ilvD	-4.707974356040105
ispA	0.5917768905914464
hsdM	-7.054539252742387
rof	1.343568402049563
acrA	0.08801682349647197
metC	-6.142402239885869
mug	5.880443277265164
thiI	-4.607731259568374
hemE	5.125242851167717
mak	2.6352935661267747
frmA	-0.7560941235560662
yfcH	7.054539252742387
fadD	7.009526038976049
bcp	-1.69315929460831
ilvE	1.1027530983386262
atpH	-3.9751852673751444
dadX	6.856734161650436
atpF	-1.4278890796035726
ygiW	7.054539252742387
tam	4.927862006997444
yigB	-2.2385598200224477
ycbB	3.722916262475596
ghrB	-4.260230958343254
hxpA	-0.7675755863504163
sapF	5.25282252621488
asnS	-6.870260620519229
lptD	7.054539252742387
yegS	5.731017715385315
pyrI	0.8818114305285761
mltB	4.189976119602304
lexA	-6.653292412389668
entC	-2.581171988747243
lplA	0.14247094692764384
ybiT	-5.653717800203331
purE	-0.931395787629847
proS	-1.671046647867683
usg	1.2968955024241022
nfsB	-7.054539252742387
tonB	-0.3671306274047989
smpB	3.4862188167634143
metJ	-2.2446768606489385
tsaB	-1.5913394431706311
add	0.30807359407083085
ribE	-3.603219800728205
rpoE	1.289916463913471
rpsT	-1.6361432404035183
xthA	-3.4235271584138096
fbp	1.9336934764644567
cysE	0.30085399079088915
ftsH	-4.571127493707437
yceD	-0.802222827320008
bioF	2.69118792564002
rpsJ	0.2403327197568855
ibpA	-1.6254006355166772
yciN	-4.350084147155328
ldhA	6.9710615472507085
rcnR	-0.18791482387892547
rihA	-0.7795932563005532
murE	-0.8931580626634693
rplC	-3.4703337059454156
yccU	5.467427098724759
yidQ	5.330290613928621
pspB	2.5492642175070106
rhlE	2.075129696045938
gor	1.2016372355521872
yhbO	7.054539252742387
leuA	-3.2894275062408838
dmsD	1.4502121098621137
degP	-6.7936247840950665
grcA	-3.6708989011383486
kdsB	-0.042982163977200095
hpf	7.054539252742387
psiF	6.764502242332736
wzzB	-0.8013286766027373
mrr	-1.8959094227747197
apt	-3.9413789058538504
maeA	-5.155011578663659
ycaC	7.054539252742387
tmk	3.8752129548289664
hscA	-7.054539252742387
phoU	-0.3075141943564991
fpr	5.2678812288991015
murQ	0.07275635817603748
ycaO	-7.009526038976049
hxpB	-3.7314111908002445
wecG	1.7482052249985227
pliG	6.260093961142071
mfd	7.054539252742387
yehS	3.3501736981763486
corC	5.583088877304643
yiaJ	0.0
yejL	1.7226846853889222
lptC	-1.7743819103449572
sucA	-1.6856160455089806
ybgI	2.90877683338392
mlaB	0.2976076355723064
gshB	1.639006360898416
nagB	7.054539252742387
ygjR	7.054539252742387
infC	0.05529853825612568
glpX	-1.8885045264472835
ratB	-2.6483670095178855
glgB	3.4445886379256243
gnsA	0.6249559034946874
astC	7.054539252742387
bioD1	2.9073358518871917
fnr	-6.814461857275127
yfiH	7.054539252742387
pssA	6.369677233764764
atpA	-7.054539252742387
trpR	1.613768728272044
znuA	-5.547064699835693
zur	4.003494914271382
yejM	6.585065434368723
yadG	1.2326966933448387
ycgL	-0.8465564221592727
iraP	2.362810314161375
rpoD	5.4062503024813156
livF	-0.4659018260710946
tamB	5.283489365032143
moaE	4.288973164340514
mscM	2.5558736643350786
pfkB	7.054539252742387
hemG	3.893577534600511
dgcM	0.26456481109925156
yceM	4.772765466966396
ftsZ	-7.054539252742387
ydgH	-6.047923558382486
nusB	1.8174784606710275
yiaD	-0.10649031516037169
pdhR	-1.911035647549118
sodA	7.054539252742387
yhjD	4.969655518925621
yqjE	5.0155208074075
ygiC	-6.906636858861861
elbB	0.4352025947643496
metF	-7.054539252742387
rcsB	-6.829551267698113
ftsY	-1.0784639005415786
tolR	0.6261604838103463
alsB	3.576066821205834
ydhQ	3.5682929076489303
sufB	7.054539252742387
rplE	-5.929923008786132
skp	6.822622939550174
pfkA	-1.7373593059236807
elaB	7.054539252742387
pyrD	-5.091349843259212
hslU	6.282643832512415
cdd	7.054539252742387
ybjQ	1.0498189654963899
era	-2.3631610928927014
sufC	7.054539252742387
yicH	5.869850743229114
pal	2.07497358508079
yfcE	2.3605908909032705
tyrA	-7.054539252742387
dnaT	-4.023375161015457
nfo	-2.5860457348276933
prmB	-0.6302057473326202
dgt	3.4617878282863233
orn	1.3257482501039364
ung	3.680561689867621
purD	-6.444956561372282
yfgD	-3.6825188153482724
lpoB	6.233711334258234
metN	-4.019315955340544
rpoA	3.881203086649385
rpsL	4.903497462587713
wecB	-3.3705787763853747
lysC	-7.054539252742387
rffG	-4.46947938543098
uvrD	-0.8790828647378658
argS	-7.054539252742387
rimL	3.40478815560213
prpD	-2.494913033730268
pgk	6.926875321688327
pyrB	2.3994448652218714
hdhA	6.827278496621647
atpC	-3.803636790731174
sad	1.0209656763788901
accC	-4.601752137841159
glgC	7.054539252742387
putA	4.019970000098813
fadM	3.174934492656096
rpmD	-3.219106059438524
ppnN	7.054539252742387
kbp	7.054539252742387
uxaC	6.731552879028521
queC	-2.830096962866096
cnu	-0.8827980260667603
poxB	7.054539252742387
ubiF	1.6839743744481523
fsaA	0.6702453972078686
cusC	-7.054539252742387
yjdC	2.6315400959896764
ptrA	-2.5527797827642704
ispF	-2.5141349626249223
accD	-7.054539252742387
prlC	-3.172864645121819
ndh	7.054539252742387
ydiZ	3.5778147264659936
gltA	2.287935025440252
yaiA	5.134509833934003
yecJ	-6.0472191924194085
ftsE	0.0072418851854262715
rsxC	0.4070108762644655
thrB	5.311416080195659
topA	5.670911916519118
dhaM	-1.844698178572732
yhjJ	1.4127644611496057
metG	-7.054539252742387
fucU	0.7437958354830783
ubiC	-2.8781617390954826
accA	-6.859892085745893
hinT	2.879420681707158
tsaC	-0.6546874070468505
nlpE	5.741918275995409
uspA	-0.04712048507257179
gpr	7.054539252742387
mlaD	-2.2802671902675336
ycdX	1.2007314568514937
pldA	2.3345653679926786
nusA	-3.1955697741375304
ilvC	-1.914770598317255
moaC	7.054539252742387
zipA	5.38838062359058
rlmI	-5.721193257494393
sucB	3.2445975075823514
hldD	7.054539252742387
argB	-7.054539252742387
ppiB	-0.18663683171454384
gsiB	7.054539252742387
mnmE	2.148926994177109
panD	-4.037343000503331
moaD	4.891579245287649
pgl	7.054539252742387
kdgR	1.2576169872652925
aroP	-5.97927142137091
livJ	-5.038558722160884
flu	7.054539252742387
dsbC	-2.2357982606750126
hisS	-6.262721488324542
manZ	5.410852088833971
cydA	1.0114302445386703
mlaA	1.183539494760728
lsrF	6.890609836924793
hflC	1.3415544750194726
aidB	4.983199929165648
sspA	3.603291869635727
yeeZ	4.758085010340157
speC	-3.6149092968158625
dnaN	-1.1991534732496412
yhhA	7.054539252742387
hisG	-7.054539252742387
clpP	0.4618019430014547
mioC	-3.591281664750666
aldA	-3.4268485801606796
helD	-1.8567847339811603
yhbY	4.733271763889745
lldD	7.054539252742387
glnA	-7.054539252742387
artP	2.457235066554389
yciT	-1.8379136754972392
ybiB	7.054539252742387
ypfJ	7.054539252742387
yeiR	-3.252174301672649
mazG	-1.388450197319147
ynhG	7.054539252742387
kch	1.6557248344116957
artI	7.054539252742387
