rnk	502
rnlA	132
rnpA	363
rnr	605
rnt	204
rob	673
rodZ	576
rof	791
rpe	1654
rph	1017
rpiA	2819
rpiB	52
rpiR	124
rplA	21791
rplB	17791
rplC	19167
rplD	18688
rplE	19113
rplF	16781
rplI	18410
rplJ	23350
rplK	21385
rplL	64335
rplM	22804
rplN	18836
rplO	16851
rplP	20173
rplQ	23606
rplR	18122
rplS	26080
rplT	22225
rplU	20068
rplV	19514
rplW	17428
rplX	17387
rplY	19540
rpmA	25031
rpmB	33382
rpmC	13870
rpmD	18522
rpmE	21585
rpmF	45388
rpmG	29757
rpmH	28497
rpmI	30428
rpmJ	15771
rpoA	8447
rpoB	4059
rpoC	3715
rpoD	2284
rpoE	212
rpoH	1154
rpoN	316
rpoS	10222
rpoZ	7159
rppH	233
rpsA	18934
rpsB	23487
rpsC	19343
rpsD	25885
rpsE	16467
rpsF	26478
rpsG	29110
rpsH	13620
rpsI	22455
rpsJ	18951
rpsK	19238
rpsL	31150
rpsM	19239
rpsN	22095
rpsO	25378
rpsP	25778
rpsQ	22711
rpsR	22547
rpsS	19074
rpsT	32415
rpsU	39044
rraA	1630
rraB	3435
rsd	719
rseA	1576
rseB	291
rseC	119
rseP	135
rsgA	331
rsmA	500
rsmB	211
rsmC	401
rsmD	178
rsmE	251
rsmF	85
rsmG	268
rsmH	344
rsmI	226
rspA	13
rspB	24
rssA	142
rssB	116
rstA	221
rstB	53
rsuA	754
rsxA	143
rsxB	103
rsxC	157
rsxD	104
rsxE	152
rsxG	162
rtcA	11
rtcB	45
rtcR	6
rtn	41
rumA	138
rumB	63
rusA	[0]
rutA	4
rutB	[3]
rutC	[4]
rutD	[2]
rutE	[4]
rutF	23
rutG	5
rutR	92
ruvA	249
ruvB	196
ruvC	61
rzoD+rzoR	[6]
rzoQ	[0]
rzpD	[5]
rzpQ	[2]
sad	152
safA	[0]
sanA	52
sapA	109
sapB	48
sapC	52
sapD	107
sapF	95
sbcB	159
sbcC	59
sbcD	90
sbmA	30
sbmC	226
sbp	831
scpA	[1]
scpB	23
scpC	[1]
sdaA	121
sdaB	80
sdaC	149
sdhA	3418
sdhB	4015
sdhC	3647
sdhD	2508
sdiA	87
secA	1148
secB	5193
secD	437
secE	1743
secF	462
secG	2964
secM	226
secY	1778
selA	199
selB	338
selD	881
selU	32
seqA	866
serA	19405
serB	242
serC	8655
serS	2024
setA	15
setB	[2]
setC	[1]
sfmA	11
sfmC	[0]
sfmD	[0]
sfmF	[4]
sfmH	[0]
sfsA	126
sfsB	43
sgcA	42
sgcB	[11]
sgcC	[3]
sgcE	15
sgcQ	27
sgcR	19
sgcX	[2]
sgrR	80
sgrT	[0]
shiA	163
shoB	[13]
sieB	19
sirA	287
sixA	599
skp	10662
slmA	568
slp	1270
slt	204
slyA	925
slyB	5758
slyD	7302
slyX	694
smf	10
smg	230
smpB	1537
smtA	69
sodA	20479
sodB	15086
sodC	483
sohA	348
sohB	538
solA	800
soxR	74
soxS	467
speA	1823
speB	1122
speC	249
speD	1745
speE	1960
speF	[0]
speG	679
spoT	158
sppA	170
spr	2535
spy	316
sra	15792
srlA	[7]
srlB	28
srlD	48
srlE	9
srlR	77
srmB	559
ssb	2329
sseA	517
sseB	366
ssnA	[0]
sspA	2668
sspB	553
sstT	586
ssuA	7
ssuB	12
ssuC	[2]
ssuD	20
ssuE	12
stfP	[1]
stfQ	[0]
stfR	2
sthA	492
stpA	7682
sucA	2121
sucB	5678
sucC	6381
sucD	6409
sufA	359
sufB	143
sufC	226
sufD	152
sufE	117
sufS	122
sugE	46
suhB	1591
sulA	373
surA	1291
surE	134
sxy	30
syd	268
symE	39
tabA	664
tadA	106
tag	213
talA	1399
talB	8930
tam	291
tap	[2]
tar	[2]
tas	872
tatA	2926
tatB	293
tatC	189
tatD	60
tatE	1286
tauA	39
tauB	8
tauC	[2]
tauD	19
tdcA	[1]
tdcB	[1]
tdcC	25
tdcD	8
tdcE	15
tdcF	24
tdcG	7
tdcR	[0]
tdh	263
tdk	404
tehA	27
tehB	768
tesA	289
tesB	278
tfaE	[7]
tfaP	18
tfaR+tfaQ	[17]
tgt	1127
thiB	1094
thiC	2352
thiD	754
thiE	1199
thiF	713
thiG	1502
thiH	848
thiI	483
thiK	29
thiL	153
thiM	978
thiP	41
thiQ	93
thiS	560
thrA	5761
thrB	2287
thrC	5880
thrL	19537
thrS	2984
thyA	651
tig	13128
tilS	122
tisB	[1]
tktA	4690
tktB	1215
tldD	438
tmcA	29
tmk	189
tnaA	16
tnaB	[0]
tnaC	55
tolA	133
tolB	2491
tolC	3141
tolQ	392
tolR	221
tomB	49
tonB	218
topA	677
topB	100
torA	3
torC	[1]
torD	[1]
torI	44
torR	101
torS	4
torT	[4]
torY	[1]
torZ	10
tpiA	7847
tpr	[0]
tpx	16961
tqsA	19
treA	243
treB	27
treC	23
treF	238
treR	143
trg	[1]
trkA	153
trkG	31
trkH	59
trmA	332
trmD	318
trmH	189
trmI	627
trmJ	502
trmL	145
trpA	2506
trpB	2331
trpC	840
trpD	719
trpE	1153
trpL	1842
trpR	549
trpS	2698
truA	120
truB	214
truC	57
truD	273
trxA	9265
trxB	2980
trxC	569
tsf	17031
tsgA	95
tsr	4
tsx	3927
ttcA	617
ttdA	[0]
ttdB	[1]
ttdR	[2]
ttdT	[0]
tufA+tufB	116583
tus	85
tynA	5
typA	3215
tyrA	561
tyrB	1747
tyrP	71
tyrR	345
tyrS	1834
ubiA	276
ubiB	72
ubiC	139
ubiD	295
ubiE	1229
ubiF	329
ubiG	882
ubiH	132
ubiX	124
ucpA	114
udk	468
udp	2011
ugd	49
ugpA	27
ugpB	317
ugpC	125
ugpE	34
ugpQ	256
uhpA	156
uhpB	14
uhpC	14
uhpT	4
uidA	5
uidB	[0]
uidC	[0]
uidR	113
ulaA	[1]
ulaB	44
ulaC	[10]
ulaD	21
ulaE	[5]
ulaF	8
ulaG	52
ulaR	121
umuC	12
umuD	27
ung	439
uof	119
upp	9464
uraA	1223
usg	578
ushA	512
uspA	17441
uspB	402
uspC	102
uspD	804
uspE	941
uspF	633
uspG	789
uup	244
uvrA	206
uvrB	197
uvrC	156
uvrD	126
uvrY	412
uxaA	20
uxaB	8
uxaC	102
uxuA	144
uxuB	90
uxuR	177
valS	1751
ves	[1]
viaA	33
visC	210
vsr	39
waaA	144
waaU	99
wbbI	1045
wbbJ	367
wbbK	380
wcaA	[3]
wcaB	[1]
wcaC	[1]
wcaD	[0]
wcaE	[2]
wcaF	[1]
wcaI	[0]
wcaJ	[1]
wcaK	10
wcaL	5
wcaM	7
wecH	15
wrbA	5479
wza	[2]
wzb	[1]
wzc	[1]
wzxC	[0]
wzxE	21
wzyE	26
wzzE	210
xanP	432
xanQ	3
xapA	[4]
xapB	[1]
xapR	18
xdhA	8
xdhB	15
xdhC	22
xdhD	8
xerC	212
xerD	73
xisE	[13]
xseA	267
xseB	557
xthA	1111
xylA	13
xylB	61
xylE	[0]
xylF	6
xylG	[1]
xylH	[4]
xylR	47
yaaA	494
yaaH	38
yaaI	[1]
yaaJ	9
yaaU	[1]
yaaW	[5]
yaaX	78
yaaY	[0]
yabI	30
yacC	238
yacF	373
yacG	796
yacH	[1]
yacL	374
yadB	42
yadC	[3]
yadD	8
yadE	14
yadG	292
yadH	178
yadI	12
yadK	[4]
yadL	14
yadM	13
yadN	[0]
yadS	49
yaeB	114
yaeF	[1]
yaeH	1682
yaeI	[3]
yaeJ	23
yaeP	665
yaeQ	139
yaeR	218
yafC	134
yafD	164
yafE	5
yafJ	212
yafK	786
yafL	[2]
yafM	49
yafN	128
yafO	30
yafP	23
yafQ	184
yafS	60
yafT	9
yafV	170
yafW	[0]
yafX	[0]
yafY	21
yafZ	[5]
yagA	[1]
yagE	22
yagF	9
yagG	17
yagH	47
yagI	74
yagK	10
yagL	15
yagM	7
yagN	2224
yagU	2520
yagV	12
yagW	10
yagX	[1]
yahA	483
yahB	19
yahC	[3]
yahD	25
yahE	[0]
yahF	5
yahG	9
yahI	[3]
yahJ	79
yahK	2250
yahL	[1]
yahM	[0]
yahN	7
yahO	3826
yaiA	606
yaiE	1957
yaiI	120
yaiL	526
yaiO	[3]
yaiP	[2]
yaiS	[3]
yaiV	[0]
yaiW	108
yaiY	48
yaiZ	124
yajC	8494
yajD	428
yajG	2277
yajI	63
yajL	540
yajO	661
yajQ	4633
yajR	32
ybaA	43
ybaB	4508
ybaE	10
ybaK	596
ybaL	124
ybaM	316
ybaN	66
ybaO	61
ybaP	50
ybaQ	429
ybaS	317
ybaT	73
ybaV	23
ybaY	2510
ybaZ	66
ybbA	77
ybbC	82
ybbJ	55
ybbL	147
ybbM	46
ybbN	1604
ybbO	136
ybbP	32
ybbW	[0]
ybbY	6
ybcF	[2]
ybcH	38
ybcI	[4]
ybcJ	1294
ybcK	[2]
ybcL	34
ybcM	42
ybcN	[0]
ybcO	[0]
ybcV	[0]
ybcW	[19]
ybdD	262
ybdF	143
ybdH	304
ybdJ	183
ybdK	122
ybdL	278
ybdM	46
ybdN	[3]
ybdO	[4]
ybdR	53
ybdZ	21
ybeB	796
ybeD	2166
ybeF	5
ybeL	1899
ybeQ	[1]
ybeR	[0]
ybeT	[1]
ybeU	[1]
ybeX	665
ybeY	475
ybeZ	885
ybfA	1546
ybfB	[2]
ybfC	34
ybfD+yhhI	[0]
ybfE	155
ybfF	330
ybfK	[0]
ybfP	[9]
ybgA	126
ybgC	244
ybgD	[2]
ybgE	99
ybgF	1511
ybgI	1725
ybgJ	241
ybgK	289
ybgL	137
ybgO	[0]
ybgP	[1]
ybgQ	[0]
ybgS	781
ybgT	1429
ybhA	453
ybhB	772
ybhC	1213
ybhD	[3]
ybhF	33
ybhG	127
ybhH	[1]
ybhI	[0]
ybhJ	8
ybhK	67
ybhL	832
ybhM	[6]
ybhN	15
ybhO	92
ybhP	127
ybhQ	130
ybhR	32
ybhS	27
ybhT	2118
ybiA	10
ybiB	875
ybiC	2062
ybiH	59
ybiI	81
ybiJ	488
ybiO	25
ybiP	38
ybiR	36
ybiS	1558
ybiT	477
ybiU	292
ybiV	363
ybiW	7
ybiX	28
ybiY	[0]
ybjC	38
ybjD	84
ybjE	121
ybjG	144
ybjH	[12]
ybjI	182
ybjJ	50
ybjK	26
ybjL	84
ybjM	22
ybjN	367
ybjO	30
ybjP	2099
ybjQ	911
ybjS	119
ybjT	57
ybjX	507
ycaC	1483
ycaD	60
ycaI	2
ycaK	117
ycaL	22
ycaM	[2]
ycaN	27
ycaO	448
ycaP	74
ycaQ	[4]
ycaR	1594
ycbB	135
ycbC	40
ycbF	[5]
ycbJ	28
ycbK	1407
ycbL	706
ycbU	8
ycbV	11
ycbW	280
ycbX	305
ycbZ	131
yccA	3556
yccB	95
yccE	5
yccF	303
yccJ	2670
yccK	297
yccM	[3]
yccS	45
yccT	27
yccU	1221
yccX	315
ycdT	7
ycdU	[0]
ycdX	649
ycdY	1195
ycdZ	51
yceA	1734
yceB	215
yceD	1290
yceF	749
yceG	70
yceH	641
yceI	1037
yceJ	19
yceK	36
yceM	122
yceO	[7]
yceQ	[0]
ycfD	756
ycfH	281
ycfJ	79
ycfL	82
ycfM	954
ycfP	1110
ycfQ	129
ycfS	125
ycfT	[0]
ycfZ	[4]
ycgB	287
ycgE	208
ycgF	41
ycgG	3
ycgJ	358
ycgL	890
ycgM	531
ycgN	246
ycgR	9
ycgV	3
ycgX	12
ycgY	[5]
ycgZ	292
ychA	147
ychE	10
ychF	1907
ychH	241
ychJ	328
ychM	34
ychN	1120
ychO	21
ychQ	[7]
yciA	426
yciB	214
yciC	182
yciE	158
yciF	164
yciG	519
yciH	628
yciI	2149
yciK	238
yciM	93
yciN	674
yciO	568
yciQ	5
yciS	351
yciT	304
yciU	523
yciV	45
yciW	490
yciX	642
yciY	895
yciZ	216
ycjD	[1]
ycjF	112
ycjG	101
ycjM	[0]
ycjN	[1]
ycjO	[0]
ycjP	[0]
ycjQ	13
ycjR	7
ycjS	[2]
ycjT	[2]
ycjU	[0]
ycjW	68
ycjX	98
ycjY	69
ycjZ	74
ydaC	[11]
ydaE	[0]
ydaF	[13]
ydaG	[13]
ydaL	140
ydaM	257
ydaN	158
ydaQ	[3]
ydaS	[9]
ydaT	26
ydaU	[5]
ydaV	[2]
ydbC	261
ydbD	1
ydbH	25
ydbJ	1385
ydbK	304
ydbL	114
ydcA	50
ydcC	[0]
ydcD	10
ydcF	454
ydcH	85
ydcI	506
ydcJ	11
ydcK	83
ydcL	882
ydcN	35
ydcO	12
ydcP	203
ydcR	90
ydcS	103
ydcT	10
ydcU	6
ydcV	[5]
ydcX	104
ydcY	1943
ydcZ	29
yddA	4
yddB	18
yddE	195
yddG	86
yddH	49
yddJ	[1]
yddM	130
yddW	122
ydeA	95
ydeE	18
ydeH	13
ydeI	213
ydeJ	38
ydeM	[3]
ydeN	32
ydeO	8
ydeP	23
ydeQ	[5]
ydeR	[0]
ydeS	[3]
ydfA	[22]
ydfB	[5]
ydfC	29
ydfD	[3]
ydfG	3017
ydfH	186
ydfI	15
ydfO	[4]
ydfR	[5]
ydfU	[1]
ydfV	[0]
ydfZ	260
ydgA	871
ydgC	121
ydgD	92
ydgH	2760
ydgI	9
ydgJ	468
ydgK	168
ydgU	[0]
ydhB	43
ydhC	40
ydhF	460
ydhI	41
ydhJ	27
ydhK	6
ydhL	46
ydhO	238
ydhP	107
ydhQ	707
ydhR	2425
ydhS	192
ydhT	[2]
ydhU	[4]
ydhV	[1]
ydhW	[1]
ydhX	[6]
ydhY	[2]
ydhZ	413
ydiB	8
ydiE	65
ydiF	8
ydiH	2849
ydiI	755
ydiJ	897
ydiK	137
ydiL	[4]
ydiM	[0]
ydiN	[0]
ydiO	20
ydiP	55
ydiQ	9
ydiR	18
ydiS	4
ydiT	[9]
ydiU	153
ydiV	17
ydiY	170
ydiZ	990
ydjA	1300
ydjE	[1]
ydjF	108
ydjG	16
ydjH	5
ydjI	17
ydjJ	10
ydjK	[0]
ydjL	10
ydjM	[7]
ydjN	2257
ydjO	[4]
ydjX	[3]
ydjY	23
ydjZ	10
yeaC	2258
yeaD	1683
yeaE	93
yeaG	1047
yeaH	148
yeaI	[1]
yeaJ	24
yeaK	565
yeaL	39
yeaM	34
yeaN	11
yeaO	485
yeaP	158
yeaQ	6474
yeaR	48
yeaV	[0]
yeaW	[3]
yeaX	8
yeaY	168
yeaZ	304
yebA	379
yebB	[1]
yebC	2970
yebE	85
yebF	3848
yebG	748
yebK	135
yebN	30
yebO	507
yebQ	4
yebR	1498
yebS	35
yebT	77
yebV	2582
yebW	88
yebY	1025
yebZ	63
yecA	379
yecC	440
yecD	291
yecE	37
yecF	868
yecH	42
yecJ	600
yecM	210
yecN	144
yecR	[5]
yecS	288
yecT	[5]
yedA	[4]
yedD	1276
yedE	392
yedF	735
yedI	161
yedJ	85
yedK	34
yedL	217
yedP	227
yedQ	42
yedR	191
yedV	43
yedW	80
yedY	85
yedZ	27
yeeA	24
yeeD	2008
yeeE	290
yeeF	1081
yeeJ	5
yeeN	1618
yeeO	13
yeeR	3
yeeS	[0]
yeeT	[1]
yeeU	[0]
yeeV	[2]
yeeX	6787
yeeY	12
yeeZ	600
yefM	722
yegD	70
yegE	26
yegH	59
yegI	[2]
yegJ	[9]
yegK	[0]
yegL	[1]
yegP	1974
yegQ	620
yegR	51
yegS	170
yegT	7
yegU	34
yegV	12
yegW	92
yegX	4
yehA	[2]
yehB	[1]
yehC	[0]
yehD	11
yehE	633
yehI	3
yehK	[2]
yehL	[1]
yehM	[0]
yehP	[1]
yehR	12
yehS	136
yehT	52
yehU	18
yehW	33
yehX	65
yehY	28
yeiA	14
yeiB	50
yeiE	111
yeiG	987
yeiH	46
yeiI	20
yeiL	[6]
yeiP	1752
yeiQ	48
yeiR	149
yeiS	103
yeiT	14
yeiW	[4]
yejA	59
yejB	20
yejE	26
yejF	31
yejG	834
yejH	43
yejK	578
yejL	1749
yejM	106
yfaA	[1]
yfaD	86
yfaE	89
yfaL	3
yfaP	[2]
yfaQ	[0]
yfaT	[0]
yfaY	182
yfaZ	269
yfbK	3
yfbL	[1]
yfbM	11
yfbN	[3]
yfbO	[10]
yfbP	8
yfbR	252
yfbS	13
yfbT	289
yfbU	2226
yfbV	489
yfcA	84
yfcC	[0]
yfcD	1385
yfcE	664
yfcF	253
yfcG	216
yfcH	287
yfcI	31
yfcJ	21
yfcL	946
yfcM	116
yfcN	236
yfcO	79
yfcP	[3]
yfcQ	[3]
yfcR	[1]
yfcS	[1]
yfcV	[0]
yfcZ	1233
yfdC	129
yfdE	6
yfdF	15
yfdK	20
yfdN	[0]
yfdP	[9]
yfdQ	46
yfdR	[0]
yfdS	[3]
yfdT	[1]
yfdV	[2]
yfdX	33
yfdY	101
yfeA	34
yfeC	38
yfeD	77
yfeH	105
yfeK	22
yfeN	[2]
yfeO	20
yfeR	28
yfeS	13
yfeW	15
yfeX	720
yfeY	257
yfeZ	59
yffB	559
yffL	56
yffM	[0]
yffN	[9]
yffO	41
yffP	40
yffQ	[6]
yffR	171
yffS	356
yfgC	228
yfgD	2194
yfgF	[1]
yfgG	882
yfgH	7
yfgI	11
yfgJ	459
yfgM	905
yfgO	91
yfhB	127
yfhG	70
yfhH	95
yfhL	209
yfhM	93
yfhR	[0]
yfiB	238
yfiC	82
yfiD	2863
yfiE	31
yfiF	1001
yfiH	176
yfiL	46
yfiM	16
yfiN	25
yfiP	54
yfiQ	33
yfiR	24
yfjD	54
yfjF	273
yfjG	437
yfjH	58
yfjI	6
yfjJ	[5]
yfjK	64
yfjL	34
yfjM	[2]
yfjO	110
yfjP	6
yfjQ	17
yfjR	[0]
yfjS	[10]
yfjT	16
yfjW	51
yfjX	[0]
yfjY	[1]
yfjZ	[2]
ygaC	246
ygaD	404
ygaH	94
ygaM	4734
ygaP	129
ygaU	3709
ygaV	32
ygaW	[4]
ygaZ	132
ygbA	30
ygbE	51
ygbF	13
ygbI	87
ygbJ	6
ygbK	[2]
ygbL	[2]
ygbM	25
ygbN	[2]
ygbT	13
ygcB	2
ygcE	7
ygcF	215
ygcG	[2]
ygcN	[1]
ygcO	[5]
ygcP	[8]
ygcQ	4
ygcR	[5]
ygcS	[0]
ygcU	[3]
ygcW	[1]
ygdB	[1]
ygdD	276
ygdG	58
ygdH	387
ygdI	1606
ygdQ	74
ygdR	632
ygeA	207
ygeG	[1]
ygeH	[0]
ygeI	[5]
ygeR	125
ygeV	7
ygeW	[0]
ygeX	[1]
ygeY	12
ygfA	41
ygfB	878
ygfF	37
ygfI	12
ygfK	[0]
ygfM	8
ygfQ	13
ygfS	[7]
ygfT	[1]
ygfU	[0]
ygfX	59
ygfY	974
ygfZ	1708
yggC	40
yggD	34
yggE	1776
yggF	[2]
yggG	461
yggI	42
yggL	2486
yggM	[1]
yggN	319
yggP	7
yggR	10
yggS	374
yggT	383
yggU	116
yggW	99
yggX	2665
yghA	386
yghB	123
yghD	[7]
yghG	104
yghJ	58
yghQ	[0]
yghR	[0]
yghS	[2]
yghT	[0]
yghU	1043
yghW	33
ygiB	1348
ygiC	359
ygiD	22
ygiF	370
ygiL	21
ygiM	488
ygiN	2417
ygiQ	225
ygiS	58
ygiV	23
ygiW	2776
ygiZ	[0]
ygjH	14
ygjI	[0]
ygjJ	[0]
ygjK	[1]
ygjP	65
ygjQ	[1]
ygjR	189
ygjV	15
yhaB	[0]
yhaC	[1]
yhaH	846
yhaI	[10]
yhaJ	216
yhaK	30
yhaL	318
yhaM	25
yhaO	[1]
yhaV	90
yhbE	23
yhbJ	587
yhbO	283
yhbP	48
yhbQ	20
yhbS	402
yhbT	313
yhbU	[3]
yhbV	[4]
yhbW	411
yhbX	[1]
yhbY	2765
yhcA	14
yhcB	1546
yhcC	[1]
yhcD	3
yhcF	39
yhcG	5
yhcH	136
yhcM	214
yhcN	314
yhcO	184
yhdE	184
yhdH	602
yhdJ	[2]
yhdL	766
yhdN	53
yhdP	37
yhdT	56
yhdU	134
yhdV	77
yhdX	[1]
yhdY	[1]
yhdZ	21
yheL	138
yheM	132
yheN	137
yheO	476
yheS	235
yheT	73
yheU	395
yheV	758
yhfA	1283
yhfG	459
yhfK	41
yhfL	[14]
yhfS	[2]
yhfT	[1]
yhfU	[8]
yhfW	[0]
yhfX	[0]
yhfY	18
yhfZ	35
yhgA	20
yhgE	15
yhgF	825
yhgN	72
yhhA	316
yhhH	[2]
yhhJ	97
yhhK	130
yhhL	127
yhhM	172
yhhN	195
yhhQ	116
yhhS	26
yhhT	26
yhhW	251
yhhX	634
yhhY	113
yhhZ	[0]
yhiD	30
yhiI	265
yhiJ	7
yhiM	27
yhiN	92
yhiQ	75
yhiR	247
yhjA	4
yhjB	44
yhjC	29
yhjD	155
yhjE	2380
yhjG	62
yhjH	[2]
yhjJ	152
yhjK	55
yhjR	243
yhjV	26
yhjX	[1]
yhjY	137
yiaA	[1]
yiaB	[2]
yiaC	18
yiaD	215
yiaF	1151
yiaG	2581
yiaJ	206
yiaK	[2]
yiaL	[1]
yiaM	[0]
yiaN	[0]
yiaO	[1]
yiaQ	19
yiaR	10
yiaS	14
yiaT	7
yiaU	21
yiaV	[1]
yiaW	[2]
yiaY	[0]
yibA	73
yibB	160
yibD	31
yibF	386
yibG	[5]
yibH	13
yibI	17
yibL	1131
yibN	1241
yibQ	101
yibT	983
yicC	884
yicG	7
yicH	125
yicI	8
yicJ	[1]
yicL	99
yicN	36
yicO	[0]
yicR	[4]
yicS	86
yidA	602
yidB	315
yidC	1094
yidD	151
yidE	45
yidF	11
yidG	19
yidH	60
yidI	22
yidJ	5
yidK	[0]
yidL	16
yidP	[2]
yidQ	440
yidR	144
yidX	9
yidZ	25
yieE	36
yieF	780
yieH	80
yieK	17
yieL	7
yieP	370
yifB	[2]
yifE	7863
yifK	173
yifL	2282
yigA	278
yigB	281
yigE	[4]
yigF	16
yigG	[0]
yigI	541
yigL	295
yigM	39
yigP	278
yigZ	77
yihA	892
yihD	1585
yihF	[2]
yihG	32
yihI	1430
yihL	25
yihM	37
yihN	4
yihO	[0]
yihP	[2]
yihQ	7
yihR	[3]
yihS	21
yihT	15
yihU	[5]
yihV	9
yihW	116
yihX	354
yihY	51
yiiD	362
yiiE	[1]
yiiF	56
yiiG	8
yiiM	360
yiiQ	182
yiiR	92
yiiS	879
yiiX	[5]
yijD	949
yijE	19
yijF	[0]
yijO	42
yijP	484
yjaA	[3]
yjaB	34
yjaG	419
yjaH	40
yjaZ	8
yjbB	60
yjbD	515
yjbE	80
yjbF	[3]
yjbG	[1]
yjbH	[1]
yjbJ	430
yjbL	[0]
yjbM	[1]
yjbQ	122
yjbR	541
yjbS	[2]
yjbT	[7]
yjcB	166
yjcC	21
yjcD	818
yjcE	77
yjcF	[0]
yjcH	97
yjcO	129
yjcS	[1]
yjcZ	[4]
yjdA	20
yjdC	596
yjdF	49
yjdI	254
yjdJ	375
yjdK	32
yjdL	[1]
yjdM	1188
yjdN	185
yjdO	[1]
yjdP	31
yjeA	106
yjeE	248
yjeF	173
yjeH	77
yjeI	3049
yjeJ	19
yjeK	163
yjeM	4
yjeN	[2]
yjeO	[3]
yjeP	51
yjeS	25
yjeT	56
yjeV	[14]
yjfC	[0]
yjfF	7
yjfI	[1]
yjfJ	[3]
yjfK	[0]
yjfL	[0]
yjfM	[0]
yjfN	44
yjfP	134
yjfY	[12]
yjfZ	13
yjgA	600
yjgB	317
yjgF	12479
yjgH	186
yjgI	17
yjgJ	202
yjgL	21
yjgM	319
yjgN	[1]
yjgR	186
yjgZ	[0]
yjhB	17
yjhC	121
yjhF	[1]
yjhG	16
yjhH	21
yjhI	[4]
yjhP	23
yjhQ	25
yjhU	286
yjhX	[2]
yjiA	320
yjiC	[1]
yjiG	[3]
yjiH	[2]
yjiJ	7
yjiK	15
yjiL	[2]
yjiM	5
yjiN	34
yjiR	40
yjiS	[6]
yjiX	[8]
yjiY	9
yjjA	352
yjjB	10
yjjG	369
yjjI	18
yjjJ	51
yjjK	2080
yjjL	[2]
yjjM	15
yjjN	[2]
yjjP	28
yjjQ	[0]
yjjU	142
yjjV	58
yjjW	[2]
yjjX	275
yjjY	[0]
yjjZ	21
yjtD	204
ykfA	15
ykfB	64
ykfF	[1]
ykfG	[2]
ykfH	[1]
ykfI	[1]
ykfM	[1]
ykgB	11
ykgC	101
ykgD	19
ykgE	13
ykgF	34
ykgG	36
ykgH	[3]
ykgI	36
ykgJ	76
ykgL	[1]
ykgM	2318
ykgO	2593
ykgR	[21]
ylaB	19
ylaC	361
ylbA	188
ylbF	[0]
ylcG	[2]
ylcH	[0]
ylcI	[5]
yliE	66
yliF	72
yliI	60
yliJ	2126
yliL	[0]
ymbA	175
ymcE	2
ymdA	20
ymdB	266
ymdC	33
ymdF	278
ymfA	[2]
ymfD	12
ymfE	26
ymfI	745
ymfJ	68
ymfL	13
ymfM	15
ymfQ	[0]
ymfR	[3]
ymgA	43
ymgC	26
ymgD	329
ymgE	217
ymgF	[13]
ymgG	124
ymgI	[0]
ymgJ	[2]
ymiA	463
ymiB	[7]
ymjA	271
ynaE+ydfK	[36]
ynaI	83
ynaJ	5636
ynaK	[6]
ynbA	[0]
ynbB	[0]
ynbC	3
ynbD	4
ynbE	155
ynbG	[0]
yncA	345
yncB	462
yncD	69
yncE	1004
yncG	57
yncH	[1]
yncJ	57
yncL	1093
yneE	65
yneF	[1]
yneG	43
yneH	72
yneJ	55
yneK	4
yneM	272
ynfA	104
ynfB	1337
ynfC	164
ynfD	692
ynfE	2
ynfF	29
ynfG	32
ynfH	15
ynfK	30
ynfL	24
ynfM	22
ynfN	[0]
ynfO	[10]
ynhF	5218
ynhG	561
yniA	185
yniB	149
yniC	525
yniD	91
ynjA	37
ynjB	76
ynjC	4
ynjD	19
ynjE	97
ynjF	42
ynjH	45
ynjI	7
yoaA	31
yoaB	3408
yoaC	486
yoaE	117
yoaF	261
yoaG	36
yoaH	589
yoaI	[24]
yoaJ	1031
yoaK	131
yobA	1425
yobB	60
yobD	82
yobF	805
yobH	264
yobI	[2]
yodB	75
yodC	268
yodD	424
yoeB	74
yoeI	2495
yohC	49
yohD	60
yohF	100
yohJ	25
yohK	24
yohN	504
yohO	546
yohP	992
yojI	84
yojO	[0]
ypaA	96
ypdA	13
ypdB	103
ypdC	14
ypdE	[3]
ypdF	[1]
ypdI	[3]
ypdK	570
ypeA	233
ypeB	54
ypeC	157
ypfG	18
ypfH	207
ypfJ	306
ypfM	1043
ypfN	229
yphA	471
yphB	12
yphC	39
yphD	[2]
yphE	[0]
yphF	4
yphG	2
yphH	25
ypjA	4
ypjD	161
ypjF	[10]
ypjJ	[1]
ypjK	[2]
yqaA	18
yqaB	217
yqaE	1439
yqcA	477
yqcC	192
yqcE	[0]
yqcG	[0]
yqeA	11
yqeB	9
yqeC	[0]
yqeF	116
yqeG	8
yqeH	[5]
yqeI	10
yqeJ	[5]
yqeK	[1]
yqeL	[15]
yqfA	40
yqfB	806
yqfG	[6]
yqgA	17
yqgB	555
yqgC	[0]
yqgE	442
yqgF	130
yqhA	585
yqhC	70
yqhD	309
yqhG	[4]
yqhH	[8]
yqiA	106
yqiB	129
yqiC	2423
yqiH	[4]
yqiI	[4]
yqiJ	[2]
yqiK	[2]
yqjA	209
yqjC	557
yqjD	10886
yqjE	691
yqjF	20
yqjG	195
yqjH	307
yqjI	358
yqjK	331
yraH	13
yraI	[1]
yraJ	[1]
yraK	6
yraM	250
yraN	20
yraP	692
yraQ	176
yraR	129
yrbA	1705
yrbG	24
yrbL	208
yrbN	[18]
yrdA	804
yrdB	157
yrdD	169
yrfF	78
yrfG	176
yrhB	15
yrhD	[0]
ysaA	15
ysaB	41
ysgA	1063
yshB	7384
ytcA	[0]
ytfB	276
