protein	log2FC	p-val
P77529	-0.941	0.061
P0A6W7	0.261	0.139
B7LRR8	-1.188	0.001
P0AGB1	-0.213	0.317
B7UHL8	1.82	1.201e-07
P0ADT7	-0.048	0.922
P76561	0.691	0.057
P0ABQ5	2.988	0.004
P24203	-0.02	0.92
P0A6D9	0.553	0.01
P06710	-0.069	0.815
B7LRS5	-1.738	5.845e-07
P0AD11	-0.255	0.443
P64506	0.371	0.234
P63390	-0.37	0.02
P0A960	-0.927	0.0009503
B7LNS2	0.758	0.039
P0ADW1	-0.31	0.809
P0A6T2	0.193	0.14
P00861	-0.06	0.748
P39377	0.096	0.637
P0A9D3	1.187	1.059e-08
Q8FIP7	-1.485	0.034
B1IWX5	-0.371	0.0002032
B7LVN5	-0.883	0.0001793
