protein	log2FC	p-val
sp|P17993|UBIG_ECOLI	0.28	0.055
sp|P37615|YHHM_ECOLI	-0.612	0.033
sp|P22939|ISPA_ECOLI	0.272	0.545
sp|P0A9G6|ACEA_ECOLI	-0.896	0.0
sp|P37690|ENVC_ECOLI	-0.557	0.022
sp|P0A9J6|RBSK_ECOLI	-0.631	0.008
sp|P0AEY3|MAZG_ECOLI	-0.677	0.027
sp|P0ACF4|DBHB_ECOLI	0.838	0.0001788
sp|P27550|ACSA_ECOLI	0.194	0.107
sp|P0AA43|RSUA_ECOLI	0.288	0.009
sp|P08506|DACC_ECOLI	-0.575	1.351e-06
sp|P0A8M6|YEEX_ECOLI	-0.08	0.804
sp|P0A744|MSRA_ECOLI	0.197	0.042
sp|P0A8R4|SLYX_ECOLI	-0.249	0.307
sp|P17445|BETB_ECOLI	-0.133	0.56
sp|P60906|SYH_ECOLI	-0.04	0.406
sp|P0A9M5|XGPT_ECOLI	0.319	0.012
sp|Q46920|QUEF_ECOLI	-0.364	0.122
sp|P06282|CDH_ECOLI	-2.171	0.003
sp|P0ADE6|KBP_ECOLI	-1.032	1.234e-12
sp|Q47147|YAFJ_ECOLI	-0.161	0.707
sp|P37177|PT1P_ECOLI	-0.703	0.0003398
sp|P39405|FHUF_ECOLI	-0.773	0.039
sp|P0A7C6|PEPE_ECOLI	0.093	0.186
sp|P16700|CYSP_ECOLI	0.315	0.009
sp|P0A8V2|RPOB_ECOLI	-0.128	0.002
sp|P03018|UVRD_ECOLI	-0.369	0.594
sp|P29018|CYDD_ECOLI	-1.018	2.821e-06
sp|P0ADS6|YGGE_ECOLI	-0.855	4.585e-08
sp|P25526|GABD_ECOLI	0.717	1.74e-08
sp|P38489|NFSB_ECOLI	0.266	0.065
sp|P17117|NFSA_ECOLI	0.375	0.027
sp|P0ACQ4|OXYR_ECOLI	-0.236	0.084
sp|P0ADB1|OSME_ECOLI	-0.038	0.817
sp|P22333|ADD_ECOLI	0.137	0.445
sp|P0C8J8|GATZ_ECOLI	2.602	6.982e-12
sp|P07762|GLGB_ECOLI	-0.82	2.092e-05
sp|P0AFP6|GCH1L_ECOLI	-0.078	0.238
sp|P20083|PARE_ECOLI	-1.181	4.223e-09
sp|P19934|TOLA_ECOLI	-0.249	0.461
sp|P0AC92|GNSA_ECOLI	-0.103	0.711
sp|P0A9L5|PPIC_ECOLI	0.295	0.063
sp|P0ABN5|DCUA_ECOLI	-0.023	0.285
sp|P0A7Z4|RPOA_ECOLI	-0.037	0.657
sp|P0A6U3|MNMG_ECOLI	-0.408	0.012
sp|P0A8T1|PRMA_ECOLI	0.112	0.66
sp|P37903|USPF_ECOLI	0.379	0.139
sp|P75791|YBIU_ECOLI	0.795	7.883e-08
sp|P0AB52|YCHN_ECOLI	-0.244	0.409
sp|P0A9F3|CYSB_ECOLI	0.21	0.303
sp|P66817|DIAA_ECOLI	-0.632	0.026
sp|P77247|HXPB_ECOLI	-0.003	0.799
sp|P77649|SELO_ECOLI	-0.328	0.997
sp|P33219|YEBF_ECOLI	0.201	0.271
sp|P06971|FHUA_ECOLI	-0.626	2.105e-12
sp|P0ACX3|YDHR_ECOLI	-0.274	0.033
sp|P0A6L2|DAPA_ECOLI	0.158	0.232
sp|P0A805|RRF_ECOLI	0.369	0.003
sp|P64554|QUEE_ECOLI	0.681	0.002
sp|P0A6T1|G6PI_ECOLI	-0.282	0.005
sp|P68739|NFI_ECOLI	-0.58	0.078
sp|P0AG51|RL30_ECOLI	0.437	0.122
sp|P0ABH7|CISY_ECOLI	-0.449	0.006
sp|P0ADS2|ZAPA_ECOLI	0.499	0.02
sp|P27434|RODZ_ECOLI	-0.002	0.946
sp|P27830|RMLB2_ECOLI	0.294	0.403
sp|P0A799|PGK_ECOLI	0.016	0.782
sp|P30860|ARTJ_ECOLI	0.313	0.008
sp|P31806|NNR_ECOLI	-1.208	0.0001961
sp|P0ADY7|RL16_ECOLI	0.175	0.422
sp|P45577|PROQ_ECOLI	0.244	0.025
sp|P0A836|SUCC_ECOLI	0.397	3.819e-06
sp|P32157|YIIM_ECOLI	-0.76	0.03
sp|P22634|MURI_ECOLI	-0.164	0.717
sp|P76541|EUTL_ECOLI	-0.777	0.126
sp|P69428|TATA_ECOLI	0.481	0.027
sp|P0A7M9|RL31_ECOLI	-0.091	0.918
sp|P0AE88|CPXR_ECOLI	0.051	0.416
sp|P15877|DHG_ECOLI	-0.951	0.166
sp|P37313|DPPF_ECOLI	-0.838	0.002
sp|P37760|RMLD_ECOLI	0.505	0.005
sp|P36979|RLMN_ECOLI	0.491	0.011
sp|P39099|DEGQ_ECOLI	0.161	0.052
sp|P76002|PLIG_ECOLI	-0.381	0.18
sp|P0ACR9|MPRA_ECOLI	-1.193	1.801e-07
sp|P33643|RLUD_ECOLI	0.564	0.217
sp|P0A6L4|NANA_ECOLI	0.605	0.054
sp|P0A9W9|YRDA_ECOLI	0.93	6.891e-10
sp|P45748|TSAC_ECOLI	0.284	0.085
sp|P13024|FDHE_ECOLI	-0.158	0.17
sp|P0AD12|YEEZ_ECOLI	-0.202	0.591
sp|P0AAQ2|YAJD_ECOLI	1.335	1.004e-07
sp|P0A812|RUVB_ECOLI	0.384	0.011
sp|P0A7X3|RS9_ECOLI	0.097	0.164
sp|P0AFU8|RISA_ECOLI	-0.563	0.004
sp|P37642|YHJD_ECOLI	-1.277	5.347e-05
sp|P0ADY1|PPID_ECOLI	0.135	0.085
sp|P60664|HIS6_ECOLI	0.262	0.004
sp|P39321|TAMB_ECOLI	-0.78	0.015
sp|P0A908|MIPA_ECOLI	0.269	0.154
sp|P76272|YEBT_ECOLI	-0.533	0.042
sp|P0ADT5|YGIC_ECOLI	-0.027	0.644
sp|P23836|PHOP_ECOLI	0.466	0.001
sp|P0AEQ3|GLNH_ECOLI	-0.204	0.276
sp|P0ABK2|CYDB_ECOLI	0.049	0.214
sp|P0ADF8|ILVN_ECOLI	0.784	0.0001646
sp|P07012|RF2_ECOLI	0.395	0.0006537
sp|P24232|HMP_ECOLI	-0.777	2.36e-05
sp|P23908|ARGE_ECOLI	0.242	0.021
sp|P05041|PABB_ECOLI	-0.758	0.008
sp|P68919|RL25_ECOLI	0.604	2.22e-05
sp|P30850|RNB_ECOLI	0.017	0.596
sp|P0C0V0|DEGP_ECOLI	-0.922	0.0
sp|P0A715|KDSA_ECOLI	-0.429	0.00051
sp|P04951|KDSB_ECOLI	0.339	0.006
sp|P46853|YHHX_ECOLI	0.202	0.12
sp|P0AEH5|ELAB_ECOLI	-1.242	1.313e-05
sp|P00893|ILVI_ECOLI	0.377	0.001
sp|P0A9C5|GLN1B_ECOLI	0.68	7.465e-13
sp|P0A7R5|RS10_ECOLI	0.301	0.03
sp|P0AFX0|HPF_ECOLI	-0.027	0.927
sp|P08312|SYFA_ECOLI	0.313	0.003
sp|P0AG63|RS17_ECOLI	-0.261	0.859
sp|P0A8C4|YGFB_ECOLI	-0.144	0.72
sp|P16703|CYSM_ECOLI	0.166	0.643
sp|P0A6C1|END4_ECOLI	-0.842	0.0001729
sp|P68066|GRCA_ECOLI	-2.398	0.0
sp|P75694|YAHO_ECOLI	0.707	0.0002532
sp|P0AF50|YJBR_ECOLI	-0.152	0.831
sp|P29131|FTSN_ECOLI	-0.692	3.933e-06
sp|P0A6Z6|NIKR_ECOLI	0.248	0.537
sp|P32162|YIIS_ECOLI	-1.248	0.000207
sp|P0A6J5|DADA_ECOLI	-1.771	5.773e-14
sp|P00887|AROH_ECOLI	-0.175	0.416
sp|P75957|LOLD_ECOLI	0.159	0.117
sp|P0A7E1|PYRD_ECOLI	0.482	4.862e-05
sp|P24203|YJIA_ECOLI	0.248	0.196
sp|P0AGK8|ISCR_ECOLI	0.63	0.023
sp|P67660|YHAJ_ECOLI	-0.313	0.659
sp|P25738|MSYB_ECOLI	-0.485	0.026
sp|P28304|QOR1_ECOLI	-0.497	0.0001943
sp|P60785|LEPA_ECOLI	-0.144	0.245
sp|P21829|YBHA_ECOLI	0.08	0.603
sp|P76270|MSRC_ECOLI	-0.128	0.616
sp|P0A8V6|FADR_ECOLI	1.145	0.0004321
sp|P09424|MTLD_ECOLI	-0.873	4.398e-10
sp|P36879|YADG_ECOLI	-0.063	0.686
sp|P0ABI4|CORA_ECOLI	-0.412	0.073
sp|P0A8G9|EX7S_ECOLI	0.031	0.732
sp|P0AF70|YJEI_ECOLI	0.402	0.236
sp|P77499|SUFC_ECOLI	-0.76	1.528e-07
sp|P09151|LEU1_ECOLI	-0.512	1.288e-07
sp|P0A7V0|RS2_ECOLI	0.221	0.027
sp|P33920|NDPA_ECOLI	0.356	0.0008409
sp|P0AFL6|PPX_ECOLI	-0.598	0.011
sp|P0AG55|RL6_ECOLI	0.022	0.671
sp|P0AF96|TABA_ECOLI	-0.059	0.129
sp|P69423|TATC_ECOLI	-0.126	0.528
sp|P0AAI3|FTSH_ECOLI	-0.136	0.246
sp|P03004|DNAA_ECOLI	-0.505	0.027
sp|P0A879|TRPB_ECOLI	0.135	0.01
sp|P0AFG3|ODO1_ECOLI	0.186	0.066
sp|P07003|POXB_ECOLI	-0.047	0.704
sp|P62620|ISPG_ECOLI	-0.357	8.59e-05
sp|P23917|MAK_ECOLI	0.166	0.46
sp|P0A7U3|RS19_ECOLI	0.516	0.0003648
sp|P39180|AG43_ECOLI	-2.854	0.0
sp|P0AB40|BHSA_ECOLI	-1.98	2.196e-07
sp|P0A6B7|ISCS_ECOLI	-0.072	0.556
sp|P0AG84|YGHA_ECOLI	-0.683	0.007
sp|P24182|ACCC_ECOLI	-0.294	0.05
sp|P0A850|TIG_ECOLI	0.635	0.0
sp|P0A7D7|PUR7_ECOLI	0.049	0.612
sp|P60624|RL24_ECOLI	-0.056	0.904
sp|P35340|AHPF_ECOLI	-0.541	1.087e-10
sp|P15034|AMPP_ECOLI	0.055	0.958
sp|P0ABB4|ATPB_ECOLI	0.754	0.0
sp|P0AE91|CREA_ECOLI	-0.778	0.046
sp|P0ADQ2|YIID_ECOLI	-1.228	1.251e-12
sp|P45579|HCXA_ECOLI	0.646	0.003
sp|P76243|YEAO_ECOLI	-0.55	0.064
sp|P0A722|LPXA_ECOLI	0.103	0.649
sp|P27306|STHA_ECOLI	0.695	2.783e-05
sp|P52644|HSLJ_ECOLI	-0.763	0.346
sp|P0C037|PPNP_ECOLI	1.424	0.0002457
sp|P76576|YFGM_ECOLI	0.542	0.009
sp|P77748|YDIJ_ECOLI	0.217	0.108
sp|P30125|LEU3_ECOLI	-0.25	0.023
sp|P77338|MSCK_ECOLI	-1.21	3.119e-11
sp|P37689|GPMI_ECOLI	0.214	0.073
sp|P77214|CUSF_ECOLI	0.717	0.006
sp|P04036|DAPB_ECOLI	-0.294	0.001
sp|P33221|PURT_ECOLI	-0.188	0.57
sp|P0A7J3|RL10_ECOLI	0.057	0.16
sp|P0A6P5|DER_ECOLI	-0.91	5.697e-09
sp|P21363|YCIE_ECOLI	-0.654	0.013
sp|P21179|CATE_ECOLI	1.224	0.0
sp|P00861|DCDA_ECOLI	0.221	0.094
sp|P37665|YIAD_ECOLI	-1.381	1.123e-07
sp|P31134|POTG_ECOLI	0.814	0.003
sp|P0AEF8|DPPB_ECOLI	-0.706	0.051
sp|P0C066|MLTC_ECOLI	-0.214	0.538
sp|P22188|MURE_ECOLI	-0.337	0.149
sp|P0A749|MURA_ECOLI	0.446	0.0001759
sp|P60422|RL2_ECOLI	-0.27	0.001
sp|P0A9T0|SERA_ECOLI	-0.259	0.014
sp|P0A917|OMPX_ECOLI	0.356	0.005
sp|P67603|YQFB_ECOLI	-0.45	0.038
sp|P02930|TOLC_ECOLI	-0.068	0.357
sp|P00393|DHNA_ECOLI	-0.48	1.688e-06
sp|P0A7Y4|RNH_ECOLI	-0.169	0.95
sp|P77625|HXPA_ECOLI	0.307	0.052
sp|P0AFB1|NLPI_ECOLI	0.446	0.013
sp|P69054|DHSC_ECOLI	0.291	0.392
sp|P0AA25|THIO_ECOLI	0.294	0.024
sp|P0AC81|LGUL_ECOLI	-0.211	0.491
sp|P77434|ALAC_ECOLI	-0.714	0.001
sp|P0A6I0|KCY_ECOLI	-0.126	0.288
sp|P30859|ARTI_ECOLI	0.24	0.645
sp|P77735|YAJO_ECOLI	0.093	0.343
sp|P25524|CODA_ECOLI	0.683	4.286e-06
sp|P25737|LYSP_ECOLI	0.319	0.215
sp|P60752|MSBA_ECOLI	0.237	0.26
sp|P16926|MREC_ECOLI	0.298	0.135
sp|P05020|PYRC_ECOLI	0.437	1.756e-05
sp|P0ADG7|IMDH_ECOLI	0.415	0.0004311
sp|P0AFZ3|SSPB_ECOLI	-0.166	0.545
sp|P0AGE0|SSB_ECOLI	0.203	0.171
sp|P0A840|SURE_ECOLI	-0.359	0.222
sp|P25536|NTPPA_ECOLI	-1.314	0.047
sp|P0AAG0|DPPD_ECOLI	-0.295	0.072
sp|P21645|LPXD_ECOLI	0.243	0.251
sp|P0AAA1|YAGU_ECOLI	-0.175	0.744
sp|P0A7A9|IPYR_ECOLI	0.194	0.047
sp|P24251|CRL_ECOLI	0.633	0.0009313
sp|P0AGD3|SODF_ECOLI	-0.265	0.018
sp|P0ADA5|YAJG_ECOLI	0.937	0.002
sp|P0A9G8|MODE_ECOLI	0.135	0.787
sp|P34209|YDCF_ECOLI	-0.56	0.008
sp|Q46927|TCDA_ECOLI	-1.033	0.029
sp|P0ACZ8|CUSR_ECOLI	0.19	0.169
sp|P0AA57|YOBA_ECOLI	0.458	0.018
sp|P76344|ZINT_ECOLI	0.581	0.269
sp|P08331|CPDB_ECOLI	-0.485	0.009
sp|P0ADK8|YIBL_ECOLI	0.345	0.226
sp|P37747|GLF_ECOLI	0.932	8.664e-13
sp|Q46857|DKGA_ECOLI	-1.075	7.808e-11
sp|P75728|UBIF_ECOLI	-0.675	0.0005287
sp|P0AFH8|OSMY_ECOLI	0.026	0.977
sp|P24255|RP54_ECOLI	-0.194	0.584
sp|P0A867|TALA_ECOLI	-0.38	0.0001175
sp|P0A862|TPX_ECOLI	-0.383	0.005
sp|P77774|BAMB_ECOLI	0.124	0.224
sp|P0A955|ALKH_ECOLI	-0.03	0.263
sp|P69783|PTGA_ECOLI	0.014	0.683
sp|P0A8M3|SYT_ECOLI	-0.628	7.378e-09
sp|P0AEB2|DACA_ECOLI	0.31	0.001
sp|P0AEE3|DEGS_ECOLI	0.223	0.411
sp|P37643|YHJE_ECOLI	-0.13	0.853
sp|P0A953|FABB_ECOLI	-0.047	0.936
sp|P09546|PUTA_ECOLI	-1.085	1.131e-10
sp|P0ADR8|PPNN_ECOLI	0.164	0.133
sp|P77737|OPPF_ECOLI	-0.14	0.817
sp|P0A8W5|YQGE_ECOLI	0.069	0.049
sp|P0AA99|YAFK_ECOLI	0.665	0.005
sp|P0ABP8|DEOD_ECOLI	-0.224	0.648
sp|P0AC86|PHSG_ECOLI	-0.306	0.181
sp|P0A8G3|UXAC_ECOLI	-0.726	0.0004176
sp|P0ABC7|HFLK_ECOLI	-0.102	0.196
sp|P10378|ENTE_ECOLI	-0.102	0.904
sp|P37349|DHAM_ECOLI	-0.438	0.005
sp|P0AEI1|MIAB_ECOLI	1.042	0.0
sp|P0A9L8|P5CR_ECOLI	0.435	0.058
sp|P0A6K3|DEF_ECOLI	0.431	0.046
sp|P0A9U6|PUUR_ECOLI	0.636	0.019
sp|P64540|YFCL_ECOLI	0.17	0.766
sp|Q2M7R5|YIBT_ECOLI	-0.587	0.071
sp|P25714|YIDC_ECOLI	0.024	0.51
sp|P68191|SRA_ECOLI	-0.08	0.512
sp|P0AFD6|NUOI_ECOLI	0.301	0.261
sp|P0AES4|GYRA_ECOLI	-0.251	0.0001161
sp|P45578|LUXS_ECOLI	-0.987	2.565e-09
sp|P77806|YBDL_ECOLI	0.934	0.0009036
sp|P00904|TRPGD_ECOLI	-0.522	0.0009426
sp|P36659|CBPA_ECOLI	-1.528	1.872e-09
sp|P0A800|RPOZ_ECOLI	0.244	0.048
sp|P0AD05|YECA_ECOLI	0.828	0.0002067
sp|P69828|PTKA_ECOLI	2.338	4.441e-16
sp|P77754|SPY_ECOLI	-0.685	3.431e-05
sp|P05459|PDXB_ECOLI	-0.02	0.767
sp|P0A8H6|YIHI_ECOLI	-0.06	0.983
sp|P0ACN4|ALLR_ECOLI	-1.016	5.452e-06
sp|P0A9B6|E4PD_ECOLI	-0.266	0.533
sp|P23882|FMT_ECOLI	-0.057	0.774
sp|P0AEK2|FABG_ECOLI	0.665	4.385e-07
sp|P00562|AK2H_ECOLI	-0.4	0.002
sp|P76143|LSRF_ECOLI	-1.414	0.0003475
sp|P0AA04|PTHP_ECOLI	0.094	0.361
sp|P60340|TRUB_ECOLI	-0.102	0.506
sp|P21889|SYD_ECOLI	0.381	3.385e-06
sp|P00963|ASNA_ECOLI	1.582	0.0
sp|P0AG82|PSTS_ECOLI	0.142	0.146
sp|P00936|CYAA_ECOLI	-0.605	0.041
sp|P76403|YEGQ_ECOLI	-0.168	0.419
sp|P0A8Y5|YIDA_ECOLI	0.784	3.976e-07
sp|P0A7A7|PLSB_ECOLI	-1.166	0.0
sp|P37440|UCPA_ECOLI	0.385	0.195
sp|P0C0K3|SRKA_ECOLI	0.296	0.441
sp|P12295|UNG_ECOLI	-0.594	0.088
sp|P76372|WZZB_ECOLI	0.263	0.067
sp|P0AEU7|SKP_ECOLI	0.346	0.042
sp|P0AEE1|DCRB_ECOLI	0.08	0.415
sp|P0ABJ1|CYOA_ECOLI	0.231	0.066
sp|P0A9Q1|ARCA_ECOLI	-0.421	0.0007928
sp|P0CK95|ACFD_ECOLI	-2.375	2.209e-06
sp|P0A7J7|RL11_ECOLI	0.471	0.002
sp|P0ACP5|GNTR_ECOLI	-0.06	0.47
sp|P0AE08|AHPC_ECOLI	-0.32	0.015
sp|P77581|ASTC_ECOLI	-0.009	0.142
sp|P64588|YQJI_ECOLI	-0.66	0.023
sp|P02925|RBSB_ECOLI	0.551	7.609e-06
sp|P0ABQ4|DYR_ECOLI	0.296	0.331
sp|P77689|SUFD_ECOLI	-0.575	0.0002415
sp|P05042|FUMC_ECOLI	0.655	0.014
sp|P23837|PHOQ_ECOLI	-0.322	0.839
sp|P37759|RMLB1_ECOLI	0.761	6.103e-09
sp|Q46864|MQSA_ECOLI	-0.833	0.005
sp|Q46868|UBIK_ECOLI	-0.118	0.632
sp|P45800|IGAA_ECOLI	-1.082	0.002
sp|P45531|TUSC_ECOLI	-0.688	0.064
sp|P0A7F6|SPED_ECOLI	0.744	0.0002713
sp|P0A8I5|TRMB_ECOLI	-0.311	0.201
sp|P0A6U5|RSMG_ECOLI	0.014	0.8
sp|P40874|MTOX_ECOLI	0.376	0.0009989
sp|P30750|METN_ECOLI	0.426	0.002
sp|Q46856|YQHD_ECOLI	-2.01	0.0
sp|P27248|GCST_ECOLI	0.343	0.008
sp|P0ADE8|YGFZ_ECOLI	-0.41	0.002
sp|P68679|RS21_ECOLI	0.045	0.715
sp|P43329|HRPA_ECOLI	-0.492	0.000587
sp|P0AGB0|SERB_ECOLI	1.128	8.344e-05
sp|P21599|KPYK2_ECOLI	-0.279	0.014
sp|P61320|LOLB_ECOLI	0.39	0.008
sp|P0ADI4|ENTB_ECOLI	1.017	3.13e-05
sp|P22731|LIVF_ECOLI	-0.192	0.233
sp|P76535|MURQ_ECOLI	0.448	0.154
sp|Q47146|FADE_ECOLI	-0.559	0.006
sp|P0AD33|YFCZ_ECOLI	-1.363	4.77e-05
sp|P0A7W7|RS8_ECOLI	0.363	0.002
sp|P0AG59|RS14_ECOLI	0.375	0.031
sp|P0A9J0|RNG_ECOLI	0.341	0.035
sp|P0AFJ7|PITA_ECOLI	0.45	0.038
sp|P62768|YAEH_ECOLI	-0.678	0.000614
sp|P77213|GCS2_ECOLI	-0.096	0.747
sp|P0AG96|SECE_ECOLI	0.26	0.495
sp|P0A7H6|RECR_ECOLI	-0.188	0.301
sp|P0A9S7|LIVG_ECOLI	-0.282	0.077
sp|P52643|LDHD_ECOLI	-1.374	1.437e-09
sp|P0A729|NTPPB_ECOLI	-0.546	0.059
sp|P0AF18|NAGA_ECOLI	-0.541	0.007
sp|P0A9C9|GLPX_ECOLI	-0.022	0.965
sp|P12998|BIOF_ECOLI	-0.121	0.863
sp|P09169|OMPT_ECOLI	-0.781	1.208e-13
sp|P0CG19|RNPH_ECOLI	-1.24	0.045
sp|P0A877|TRPA_ECOLI	0.358	2.676e-05
sp|P0A9P6|DEAD_ECOLI	0.965	8.352e-12
sp|P0AG90|SECD_ECOLI	-0.35	0.002
sp|P0A9R7|FTSE_ECOLI	-0.039	0.763
sp|P42641|OBG_ECOLI	1.26	1.475e-11
sp|P75736|YBFF_ECOLI	-0.724	0.001
sp|P0A8J8|RHLB_ECOLI	-0.171	0.652
sp|P0A6D7|AROK_ECOLI	0.208	0.115
sp|P45464|LPOA_ECOLI	0.542	6.482e-08
sp|P0AFX9|RSEB_ECOLI	-0.868	0.003
sp|P23909|MUTS_ECOLI	-0.467	0.011
sp|P0A8A8|RIMP_ECOLI	0.03	0.962
sp|P31224|ACRB_ECOLI	-0.378	0.005
sp|P52061|IXTPA_ECOLI	0.876	1.296e-05
sp|P0ABZ6|SURA_ECOLI	0.113	0.363
sp|P0A8K1|PSD_ECOLI	0.356	0.005
sp|P00909|TRPC_ECOLI	0.095	0.287
sp|P75913|GHRA_ECOLI	0.055	0.61
sp|P0A7M6|RL29_ECOLI	0.792	0.0002307
sp|P00582|DPO1_ECOLI	0.098	0.584
sp|P0A6Z3|HTPG_ECOLI	-1.528	0.0
sp|P08244|PYRF_ECOLI	0.525	0.0006152
sp|P39177|USPG_ECOLI	-1.37	8.362e-12
sp|P0ABA6|ATPG_ECOLI	0.634	6.574e-07
sp|P0AAF6|ARTP_ECOLI	0.353	0.021
sp|P37749|WBBI_ECOLI	0.32	0.339
sp|P31433|YICH_ECOLI	-0.756	1.304e-05
sp|P64448|YNBE_ECOLI	-0.583	0.09
sp|P0ACE7|HINT_ECOLI	-0.355	0.039
sp|P0ABD3|BFR_ECOLI	-0.029	0.83
sp|P0AE01|TRMJ_ECOLI	0.736	0.003
sp|P0AB61|YCIN_ECOLI	-0.438	0.185
sp|P60293|MUKF_ECOLI	-0.743	0.0002788
sp|P06715|GSHR_ECOLI	-0.214	0.085
sp|P0A9L3|FKBB_ECOLI	0.751	9.903e-07
sp|P06612|TOP1_ECOLI	-0.007	0.488
sp|P0AF93|RIDA_ECOLI	-0.24	0.041
sp|P13000|BIOD1_ECOLI	-0.519	0.01
sp|P13445|RPOS_ECOLI	0.627	0.003
sp|P76491|5DNU_ECOLI	0.152	0.582
sp|P0AEH1|RSEP_ECOLI	-0.872	0.002
sp|P0AB24|EFEO_ECOLI	-0.867	7.516e-10
sp|P0AB91|AROG_ECOLI	0.158	0.026
sp|P31677|OTSA_ECOLI	-0.64	0.0002878
sp|P63228|GMHBB_ECOLI	0.587	0.014
sp|P33363|BGLX_ECOLI	-0.146	0.085
sp|P0ABZ4|KDSC_ECOLI	0.153	0.37
sp|P0CE48|EFTU2_ECOLI	-0.034	0.559
sp|P76015|DHAK_ECOLI	0.355	0.007
sp|P52119|RATB_ECOLI	0.087	0.742
sp|Q47083|CBL_ECOLI	0.955	0.0002412
sp|P0A8E1|YCFP_ECOLI	-0.794	0.0001282
sp|P00509|AAT_ECOLI	0.097	0.487
sp|P0AEC3|ARCB_ECOLI	0.111	0.153
sp|P60716|LIPA_ECOLI	0.03	0.453
sp|P0AD59|IVY_ECOLI	-1.028	5.427e-06
sp|P0A6A6|LEUC_ECOLI	1.351	0.0
sp|P0A998|FTNA_ECOLI	1.094	1.898e-10
sp|P21170|SPEA_ECOLI	0.534	2.337e-05
sp|P0A9M2|HPRT_ECOLI	0.674	0.0005302
sp|P06610|BTUE_ECOLI	0.221	0.345
sp|P0ACP1|CRA_ECOLI	-0.294	0.203
sp|P0AED9|DCM_ECOLI	0.168	0.346
sp|P0ACL2|EXUR_ECOLI	-0.236	0.17
sp|P0AE18|MAP1_ECOLI	-0.155	0.256
sp|P76506|MLAA_ECOLI	0.247	0.318
sp|P64581|YQJD_ECOLI	-0.569	0.003
sp|P69222|IF1_ECOLI	0.237	0.515
sp|P36683|ACNB_ECOLI	0.834	0.0
sp|P0A6A8|ACP_ECOLI	-0.005	0.768
sp|P37626|YHII_ECOLI	-0.149	0.411
sp|P0ADW3|YHCB_ECOLI	0.346	0.009
sp|P0ACY3|YEAG_ECOLI	-0.023	0.514
sp|P0A6M8|EFG_ECOLI	0.405	1.784e-10
sp|P0AG99|SECG_ECOLI	0.194	0.691
sp|P32144|CSQR_ECOLI	-1.215	1.447e-05
sp|P0AEW6|INGK_ECOLI	0.382	0.026
sp|P0AGA6|UHPA_ECOLI	-0.476	0.095
sp|P0AG07|RPE_ECOLI	0.319	0.311
sp|P0ACF8|HNS_ECOLI	0.268	0.488
sp|P09147|GALE_ECOLI	0.517	0.002
sp|P0A9A6|FTSZ_ECOLI	0.525	6.101e-09
sp|P0A9Y6|CSPC_ECOLI	0.426	0.051
sp|P09372|GRPE_ECOLI	-0.671	1.547e-07
sp|P68206|YJBJ_ECOLI	-0.934	0.065
sp|P76330|DGCQ_ECOLI	-0.981	0.04
sp|P0C960|EMTA_ECOLI	1.635	6.518e-06
sp|P06616|ERA_ECOLI	0.129	0.632
sp|P36548|AMIA_ECOLI	-0.731	0.0004173
sp|P76536|YFEX_ECOLI	-1.221	2.154e-12
sp|P0A8X0|YJGA_ECOLI	-0.812	0.000233
sp|P45955|CPOB_ECOLI	0.254	0.108
sp|P17854|CYSH_ECOLI	0.663	3.21e-07
sp|P0ADZ0|RL23_ECOLI	-0.128	0.123
sp|P0A6J8|DDLA_ECOLI	-0.334	0.028
sp|P09148|GAL7_ECOLI	-0.668	0.107
sp|P0AE52|BCP_ECOLI	0.689	1.756e-08
sp|P21514|PDEL_ECOLI	-2.25	1.629e-07
sp|P10100|RLPA_ECOLI	-0.427	0.031
sp|P36929|RSMB_ECOLI	-0.107	0.816
sp|P00363|FRDA_ECOLI	-0.992	7.563e-05
sp|P0ABV6|TOLR_ECOLI	-0.409	0.145
sp|P75830|MACA_ECOLI	1.039	0.009
sp|P0ABU2|YCHF_ECOLI	0.262	0.012
sp|P0A8G0|UVRC_ECOLI	-1.351	2.803e-10
sp|P67910|HLDD_ECOLI	0.19	0.019
sp|P0AE78|CORC_ECOLI	-0.391	0.01
sp|P76537|YFEY_ECOLI	-0.904	0.011
sp|P0AEW9|K1PF_ECOLI	-1.013	8.906e-05
sp|P52647|NIFJ_ECOLI	-0.167	0.97
sp|P0A9H7|CFA_ECOLI	-0.902	7.249e-05
sp|P06959|ODP2_ECOLI	0.068	0.151
sp|P0A9F1|MNTR_ECOLI	0.728	0.008
sp|P23894|HTPX_ECOLI	-0.576	0.048
sp|P37051|PURU_ECOLI	-0.751	7.019e-07
sp|P62517|OPGH_ECOLI	-0.519	0.03
sp|P0AGF2|CSDE_ECOLI	-0.345	0.158
sp|P0AEY5|MDAB_ECOLI	-1.117	4.354e-06
sp|P41409|RIHA_ECOLI	0.2	0.4
sp|P42599|YGJR_ECOLI	-0.687	0.129
sp|P0A7G6|RECA_ECOLI	-0.321	0.02
sp|P0A8Z0|YCIA_ECOLI	-0.311	0.082
sp|P25519|HFLX_ECOLI	-0.246	0.075
sp|P33218|YEBE_ECOLI	-0.412	0.037
sp|P00957|SYA_ECOLI	-0.109	0.011
sp|P08957|T1MK_ECOLI	-0.151	0.176
sp|P61517|CAN_ECOLI	-0.066	0.417
sp|P38054|CUSA_ECOLI	-0.038	0.744
sp|P25522|MNME_ECOLI	-0.41	0.014
sp|P00448|SODM_ECOLI	0.281	0.024
