protein	log2FC	p-val
sp|P11071|ACEK_ECOLI	0.161	0.325
sp|P77258|NEMA_ECOLI	-0.106	0.971
sp|P0AD24|YEJL_ECOLI	-0.235	0.477
sp|P25665|METE_ECOLI	-0.748	0.0
sp|P60595|HIS5_ECOLI	-0.531	0.0001333
sp|P04951|KDSB_ECOLI	-0.187	0.151
sp|P24171|DCP_ECOLI	-0.13	0.102
sp|P60785|LEPA_ECOLI	-0.061	0.315
sp|P0ACA7|GSTB_ECOLI	-0.15	0.302
sp|P19636|EUTC_ECOLI	-0.089	0.493
sp|P0AAN3|HYPB_ECOLI	0.366	0.115
sp|P0A9R7|FTSE_ECOLI	0.257	0.348
sp|P38104|RSPA_ECOLI	0.439	0.011
sp|P68919|RL25_ECOLI	0.057	0.778
sp|P30125|LEU3_ECOLI	0.421	1.035e-06
sp|P0AF96|TABA_ECOLI	-0.289	0.0005574
sp|P0A799|PGK_ECOLI	0.176	0.01
sp|P69811|PTFAH_ECOLI	0.324	0.056
sp|P0A8U6|METJ_ECOLI	0.145	0.397
sp|P39829|GARD_ECOLI	0.461	0.035
sp|P0AG63|RS17_ECOLI	-0.273	0.133
sp|P37749|WBBI_ECOLI	-0.206	0.14
sp|P06999|PFKB_ECOLI	-0.292	0.002
sp|P27247|PLSX_ECOLI	0.226	0.4
sp|P04425|GSHB_ECOLI	0.129	0.409
sp|P29217|YCEH_ECOLI	0.062	0.849
sp|P10346|GLNQ_ECOLI	-0.047	0.725
sp|P0A8J4|YBED_ECOLI	0.049	0.882
sp|P21363|YCIE_ECOLI	0.461	0.026
sp|P00861|DCDA_ECOLI	-0.265	0.188
sp|P0A9X4|MREB_ECOLI	0.094	0.437
sp|P21165|PEPQ_ECOLI	-0.265	0.0005259
sp|P0A9S5|GLDA_ECOLI	0.302	0.027
sp|P52108|RSTA_ECOLI	0.435	0.03
sp|P45468|YRAQ_ECOLI	0.793	0.005
sp|P77318|YDEN_ECOLI	-0.222	0.157
sp|Q06065|ATOC_ECOLI	-0.385	0.09
sp|Q46868|UBIK_ECOLI	0.022	0.671
sp|P0AG55|RL6_ECOLI	0.046	0.822
sp|P0AFM4|PSIF_ECOLI	0.126	0.548
sp|P77775|YFCH_ECOLI	0.527	2.859e-05
sp|P0ABU2|YCHF_ECOLI	-0.474	1.265e-07
sp|P18133|PNCB_ECOLI	-0.224	0.001
sp|P0C960|EMTA_ECOLI	-0.545	0.006
sp|P0AAA1|YAGU_ECOLI	-0.101	0.477
sp|P27833|WECE_ECOLI	0.354	0.071
sp|P65367|YQCA_ECOLI	-0.172	0.686
sp|P06996|OMPC_ECOLI	0.443	4.241e-12
sp|P0ABS8|HOLE_ECOLI	-0.087	0.9
sp|P21151|FADA_ECOLI	-0.013	0.931
sp|P22523|MUKB_ECOLI	0.146	0.025
sp|P31433|YICH_ECOLI	0.02	0.881
sp|P0A6C1|END4_ECOLI	-0.279	0.071
sp|P69924|RIR2_ECOLI	-0.237	0.025
sp|P60716|LIPA_ECOLI	0.14	0.481
sp|P0A7T7|RS18_ECOLI	-0.034	0.749
sp|P0AGC3|SLT_ECOLI	0.474	9.94e-05
sp|P0A836|SUCC_ECOLI	-0.031	0.859
sp|P60560|GUAC_ECOLI	-0.349	0.005
sp|P76142|LSRB_ECOLI	1.237	4.663e-15
sp|P0AFB5|NTRB_ECOLI	0.344	0.008
sp|P0ACA3|SSPA_ECOLI	0.084	0.508
sp|P0A7S3|RS12_ECOLI	-0.054	0.594
sp|P0ABD3|BFR_ECOLI	0.519	1.665e-06
sp|P0ABZ6|SURA_ECOLI	0.112	0.393
sp|P0AF28|NARL_ECOLI	-0.24	0.01
sp|P31130|YDEI_ECOLI	0.569	0.0001152
sp|P0ADV7|MLAC_ECOLI	0.173	0.165
sp|P0C066|MLTC_ECOLI	-0.175	0.529
sp|P31806|NNR_ECOLI	0.619	1.056e-05
sp|P15639|PUR9_ECOLI	-0.219	0.008
sp|P0AD27|YEJM_ECOLI	0.403	0.01
sp|P75777|YBHG_ECOLI	0.097	0.385
sp|P0AD12|YEEZ_ECOLI	0.159	0.233
sp|P0A6L0|DEOC_ECOLI	0.4	0.0006468
sp|P65870|QUED_ECOLI	0.089	0.172
sp|P0AEG6|DSBC_ECOLI	-0.266	0.111
sp|P0AB65|ACYP_ECOLI	0.72	0.0004182
sp|P0A6X7|IHFA_ECOLI	0.218	0.074
sp|P06993|MALT_ECOLI	-0.253	0.0003746
sp|P0ABA0|ATPF_ECOLI	-0.108	0.361
sp|P0AF67|TSAE_ECOLI	-0.194	0.087
sp|P06992|RSMA_ECOLI	0.114	0.664
sp|P76004|YCGM_ECOLI	0.249	0.227
sp|P51981|AEEP_ECOLI	0.128	0.491
sp|P77552|YDHQ_ECOLI	-0.314	0.104
sp|P26648|FTSP_ECOLI	0.288	0.158
sp|P0A884|TYSY_ECOLI	-0.396	0.002
sp|P15993|AROP_ECOLI	0.085	0.829
sp|P06968|DUT_ECOLI	-0.354	0.146
sp|P0ACB7|HEMY_ECOLI	0.013	0.539
sp|P62399|RL5_ECOLI	-0.158	0.049
sp|P39451|ADHP_ECOLI	0.17	0.491
sp|P25535|UBII_ECOLI	-0.257	0.255
sp|P0AEN8|FUCM_ECOLI	-0.103	0.472
sp|P0AA57|YOBA_ECOLI	-0.204	0.381
sp|P0A9L5|PPIC_ECOLI	-0.129	0.222
sp|P0ABJ1|CYOA_ECOLI	0.06	0.797
sp|P39325|YTFQ_ECOLI	0.63	2.386e-08
sp|P0AEG1|DPPC_ECOLI	-0.079	0.822
sp|P0A759|NAGB_ECOLI	0.136	0.13
sp|P76558|MAO2_ECOLI	0.149	0.019
sp|P0A817|METK_ECOLI	-0.3	3.572e-05
sp|P0AG03|UBIX_ECOLI	0.119	0.421
sp|P0A6Y5|HSLO_ECOLI	-0.161	0.186
sp|P00960|SYGA_ECOLI	-0.126	0.104
sp|P67087|RSMI_ECOLI	-0.02	0.609
sp|P0AEX9|MALE_ECOLI	-0.451	9.623e-13
sp|P31473|RAVA_ECOLI	0.219	0.173
sp|P67095|YFCE_ECOLI	-0.044	0.875
sp|P23522|GARL_ECOLI	0.387	0.09
sp|P0AD96|LIVJ_ECOLI	-0.236	0.0003422
sp|P0ABH7|CISY_ECOLI	0.021	0.673
sp|P52074|GLCF_ECOLI	0.41	0.061
sp|P69411|RCSF_ECOLI	0.034	0.771
sp|P26612|AMY2_ECOLI	0.006	0.833
sp|P76085|PAAK_ECOLI	0.53	0.196
sp|P63284|CLPB_ECOLI	0.25	5.952e-06
sp|P0A6L4|NANA_ECOLI	-0.484	0.005
sp|P75796|GSIA_ECOLI	-0.179	0.419
sp|P0ADE8|YGFZ_ECOLI	0.06	0.696
sp|P04805|SYE_ECOLI	0.0007565	0.711
sp|P37351|RPIB_ECOLI	-0.284	0.146
sp|P60293|MUKF_ECOLI	0.204	0.147
sp|P0AC47|FRDB_ECOLI	0.288	0.032
sp|P0ABH9|CLPA_ECOLI	-0.141	0.042
sp|P0ADX7|YHHA_ECOLI	0.713	0.0005581
sp|P37329|MODA_ECOLI	0.023	0.85
sp|P27302|TKT1_ECOLI	-0.269	0.000234
sp|P60624|RL24_ECOLI	-0.038	0.501
sp|P0A8V2|RPOB_ECOLI	0.066	0.361
sp|P31120|GLMM_ECOLI	0.104	0.162
sp|P17854|CYSH_ECOLI	-0.302	0.025
sp|P32705|ACTP_ECOLI	0.362	0.005
sp|P52094|HISQ_ECOLI	0.223	0.309
sp|P30871|3PASE_ECOLI	0.059	0.728
sp|P09030|EX3_ECOLI	0.071	0.649
sp|P77215|RHMD_ECOLI	0.383	0.092
sp|P63386|MLAF_ECOLI	0.478	0.066
sp|P0AG59|RS14_ECOLI	-0.083	0.692
sp|P0A9H5|BTUR_ECOLI	0.035	0.678
sp|P56262|DLHH_ECOLI	-0.104	0.277
sp|P0AFV4|MEPS_ECOLI	-0.428	0.001
sp|P0A7V0|RS2_ECOLI	-0.144	0.053
sp|P22333|ADD_ECOLI	0.102	0.664
sp|P0AG67|RS1_ECOLI	-0.047	0.34
sp|P0AG24|SPOT_ECOLI	0.074	0.733
sp|P0A8E7|YAJQ_ECOLI	0.136	0.273
sp|P22564|RIHC_ECOLI	0.183	0.367
sp|Q6BEX0|YTFR_ECOLI	0.82	0.000279
sp|P0AAB4|UBID_ECOLI	0.136	0.154
sp|P0AD65|MRDA_ECOLI	-0.072	0.965
sp|P76086|PAAX_ECOLI	0.291	0.41
sp|P22524|MUKE_ECOLI	-0.087	0.583
sp|P0A821|SELA_ECOLI	0.068	0.652
sp|P76290|CMOA_ECOLI	-0.347	0.279
sp|P0A8I3|YAAA_ECOLI	-0.208	0.088
sp|P0AB67|PNTB_ECOLI	-0.072	0.478
sp|P0A7E1|PYRD_ECOLI	-0.336	0.005
sp|P32662|GPH_ECOLI	-0.29	0.142
sp|P20099|BISC_ECOLI	-0.302	0.183
sp|P0A6E4|ASSY_ECOLI	0.098	0.301
sp|P24554|RADA_ECOLI	0.14	0.568
sp|P31678|OTSB_ECOLI	0.336	0.259
sp|P0ABU9|TOLQ_ECOLI	0.461	0.007
sp|P0AFC3|NUOA_ECOLI	-0.203	0.46
sp|P0A6F3|GLPK_ECOLI	0.073	0.172
sp|P0A9Q9|DHAS_ECOLI	-0.375	0.0001118
sp|P63417|YHBS_ECOLI	0.099	0.599
sp|P76208|YNIB_ECOLI	-0.044	0.696
sp|P32157|YIIM_ECOLI	0.306	0.089
sp|P0A8T7|RPOC_ECOLI	-0.004	0.59
sp|P0A879|TRPB_ECOLI	-0.212	0.005
sp|P0ADY7|RL16_ECOLI	-0.197	0.152
sp|P76341|HIUH_ECOLI	-0.512	0.035
sp|P0A6U8|GLGA_ECOLI	0.132	0.396
sp|P00370|DHE4_ECOLI	-0.557	2.22e-16
sp|P75838|YCAO_ECOLI	-0.236	0.173
sp|P21367|YCAC_ECOLI	0.459	0.0001151
sp|P29680|DCUP_ECOLI	-0.14	0.53
sp|P77695|GNSB_ECOLI	-0.023	0.869
sp|P0A6W9|GSH1_ECOLI	-0.268	0.014
sp|P77739|YNIA_ECOLI	0.642	2.8e-05
sp|P0ABH0|FTSA_ECOLI	-0.182	0.083
sp|P0AFF2|NUPC_ECOLI	-0.282	0.274
sp|P30126|LEUD_ECOLI	0.544	5.31e-06
sp|P0C0L2|OSMC_ECOLI	0.459	0.000167
sp|P76097|YDCJ_ECOLI	0.846	9.884e-12
sp|P67826|CUTC_ECOLI	0.262	0.837
sp|P07623|METAS_ECOLI	0.074	0.511
sp|P17315|CIRA_ECOLI	-0.539	9.965e-06
sp|P77499|SUFC_ECOLI	0.053	0.468
sp|P0AC69|GLRX4_ECOLI	-0.162	0.238
sp|P0A887|UBIE_ECOLI	-0.125	0.21
sp|P0A7D4|PURA_ECOLI	0.1	0.218
sp|P37642|YHJD_ECOLI	0.124	0.771
sp|P0AA89|DOSC_ECOLI	0.297	0.114
sp|P0AEM0|FKBX_ECOLI	-0.43	0.013
sp|P0A7J7|RL11_ECOLI	-0.142	0.211
sp|P0A955|ALKH_ECOLI	-0.286	0.018
sp|P0ADA5|YAJG_ECOLI	-0.049	0.596
sp|P0AF70|YJEI_ECOLI	-0.109	0.627
sp|P77504|YBBP_ECOLI	0.205	0.771
sp|P36767|RDGC_ECOLI	-0.06	0.728
sp|P77717|YBAY_ECOLI	0.021	0.888
sp|Q46863|YGIS_ECOLI	0.166	0.342
sp|P15723|DGTP_ECOLI	0.279	0.161
sp|P0AG07|RPE_ECOLI	-0.137	0.285
sp|P37440|UCPA_ECOLI	0.281	0.033
sp|P64588|YQJI_ECOLI	-0.635	0.001
sp|P0A910|OMPA_ECOLI	-0.048	0.215
sp|P37648|YHJJ_ECOLI	0.3	0.021
sp|P76014|DHAL_ECOLI	-0.141	0.255
sp|P0A927|TSX_ECOLI	-0.181	0.41
sp|P0A8X0|YJGA_ECOLI	0.178	0.279
sp|P33570|TKT2_ECOLI	0.413	5.739e-08
sp|P0AD49|YFIA_ECOLI	0.106	0.622
sp|P32177|FDHD_ECOLI	0.465	0.078
sp|P0A8N0|MATP_ECOLI	-0.038	0.974
sp|P64534|RCNB_ECOLI	-0.107	0.632
sp|P0AFA7|NHAB_ECOLI	0.121	0.686
sp|P0AE08|AHPC_ECOLI	-0.155	0.026
sp|P68187|MALK_ECOLI	-0.289	0.033
sp|P0A738|MOAC_ECOLI	-0.108	0.875
sp|P0AFX9|RSEB_ECOLI	0.298	0.124
sp|P77330|BORD_ECOLI	-0.107	0.423
sp|P15770|AROE_ECOLI	-0.125	0.449
sp|P24183|FDNG_ECOLI	-0.75	0.005
sp|P06709|BIRA_ECOLI	0.257	0.282
sp|P0AAG3|GLTL_ECOLI	0.163	0.57
sp|P0ADP0|YIGB_ECOLI	-0.46	0.0004318
sp|P64612|ZAPE_ECOLI	-0.341	0.14
sp|P29018|CYDD_ECOLI	0.15	0.558
sp|P30843|BASR_ECOLI	0.193	0.645
sp|P06616|ERA_ECOLI	-0.283	0.144
sp|P15977|MALQ_ECOLI	-0.597	0.002
sp|P0C054|IBPA_ECOLI	-0.508	0.001
sp|P77756|QUEC_ECOLI	-0.086	0.731
sp|P28861|FENR_ECOLI	0.029	0.855
sp|P62768|YAEH_ECOLI	0.195	0.268
sp|P07024|USHA_ECOLI	-0.157	0.198
sp|P0AB38|LPOB_ECOLI	-0.107	0.721
sp|P62517|OPGH_ECOLI	0.382	0.0006492
sp|P10443|DPO3A_ECOLI	0.323	0.404
sp|P75823|LTAE_ECOLI	-0.343	0.002
sp|P75863|YCBX_ECOLI	-0.054	0.79
sp|P0A7N9|RL33_ECOLI	-0.345	0.059
sp|P0A7K2|RL7_ECOLI	-0.027	0.416
sp|P0AFH2|OPPB_ECOLI	0.104	0.804
sp|P0AEZ3|MIND_ECOLI	0.011	0.941
sp|P0ABF6|CDD_ECOLI	0.569	0.0002801
sp|P77804|YDGA_ECOLI	0.19	0.007
sp|P0ACJ0|LRP_ECOLI	0.07	0.933
sp|P0A6V8|GLK_ECOLI	0.095	0.458
sp|P22731|LIVF_ECOLI	-0.115	0.539
sp|P16681|YJDN_ECOLI	0.43	0.1
sp|P39401|OPGB_ECOLI	0.061	0.98
sp|P76177|YDGH_ECOLI	-0.106	0.365
sp|P05791|ILVD_ECOLI	-0.127	0.114
sp|P0A855|TOLB_ECOLI	-0.187	0.017
sp|P0A8W0|NANR_ECOLI	0.109	0.652
sp|P27303|EMRA_ECOLI	0.167	0.467
sp|P0ABC7|HFLK_ECOLI	-0.229	0.002
sp|P69503|APT_ECOLI	-0.126	0.317
sp|P77522|SUFB_ECOLI	-0.258	0.087
sp|P05793|ILVC_ECOLI	-0.642	0.0
sp|P39334|BDCR_ECOLI	-0.09	0.594
sp|P76193|YNHG_ECOLI	0.471	0.009
sp|P77243|PRPD_ECOLI	-0.326	5.119e-06
sp|P52007|YECM_ECOLI	-0.043	0.786
sp|P21865|KDPD_ECOLI	0.587	0.028
sp|P0A6P7|ENGB_ECOLI	-0.125	0.307
sp|P20605|FIC_ECOLI	-0.022	0.948
sp|P18196|MINC_ECOLI	-0.022	0.966
sp|P08244|PYRF_ECOLI	-0.166	0.173
sp|P69908|DCEA_ECOLI	0.507	7.696e-05
sp|P14081|SELB_ECOLI	0.076	0.432
sp|P36562|COBT_ECOLI	0.357	0.522
sp|P0A805|RRF_ECOLI	-0.11	0.491
sp|P0A9S3|GATD_ECOLI	0.382	5.844e-05
sp|P00895|TRPE_ECOLI	-0.012	0.85
sp|P10908|UGPQ_ECOLI	0.096	0.319
sp|P00959|SYM_ECOLI	-0.185	0.004
sp|P0ACB2|HEM2_ECOLI	-0.083	0.446
sp|P0A7L8|RL27_ECOLI	-0.242	0.073
sp|P0C0L7|PROP_ECOLI	-0.306	0.042
sp|P64503|YEBV_ECOLI	0.324	0.04
sp|P0AEI1|MIAB_ECOLI	-0.166	0.031
sp|P69222|IF1_ECOLI	0.167	0.842
sp|P0A8M3|SYT_ECOLI	0.2	0.007
sp|P00961|SYGB_ECOLI	0.038	0.646
sp|P76113|CURA_ECOLI	0.427	0.0001198
sp|P30750|METN_ECOLI	0.126	0.449
sp|P23331|KITH_ECOLI	-0.254	0.28
sp|P07003|POXB_ECOLI	0.714	8.882e-16
sp|P77257|LSRA_ECOLI	0.715	1.648e-06
sp|P09147|GALE_ECOLI	-0.141	0.189
sp|P0ACU7|YJDC_ECOLI	0.019	0.867
sp|P32684|RLUF_ECOLI	-0.124	0.442
sp|P0A850|TIG_ECOLI	-0.233	1.286e-05
sp|P0A800|RPOZ_ECOLI	0.01	0.91
sp|P60757|HIS1_ECOLI	-0.528	3.141e-09
sp|P77737|OPPF_ECOLI	-0.075	0.471
sp|P0ACA1|YIBF_ECOLI	0.079	0.913
sp|P76008|LDCA_ECOLI	-0.26	0.019
sp|P0AGD7|SRP54_ECOLI	0.059	0.706
sp|P0DMC7|RCSB_ECOLI	-4.238e-05	0.944
sp|P0A7F9|QUEA_ECOLI	-0.337	0.165
sp|P0A6P5|DER_ECOLI	0.218	0.017
sp|P0ADP9|YIHD_ECOLI	-0.17	0.23
sp|Q59385|COPA_ECOLI	0.197	0.017
sp|P30749|MOAE_ECOLI	-0.029	0.755
sp|P02916|MALF_ECOLI	-0.128	0.496
sp|P0AG14|SOHB_ECOLI	0.132	0.343
sp|P05804|BGLR_ECOLI	0.059	0.607
sp|P33355|YEHS_ECOLI	-0.12	0.589
sp|P0AB77|KBL_ECOLI	0.096	0.79
sp|P02931|OMPF_ECOLI	-0.18	0.025
sp|P37747|GLF_ECOLI	-0.166	0.095
sp|P0AE88|CPXR_ECOLI	0.304	0.019
sp|P0A7E5|PYRG_ECOLI	-0.169	0.057
sp|P0ADP2|YIGI_ECOLI	-0.175	0.371
sp|P16700|CYSP_ECOLI	0.08	0.439
sp|P0AD10|YECJ_ECOLI	-0.476	0.05
sp|P35340|AHPF_ECOLI	-0.208	0.004
sp|P37194|SLP_ECOLI	0.187	0.269
sp|P0A9K7|PHOU_ECOLI	0.124	0.229
sp|P0AF36|ZAPB_ECOLI	-0.006	0.821
sp|P0A6I9|COAE_ECOLI	0.352	0.273
sp|P37671|YIAJ_ECOLI	0.31	0.157
sp|P60782|PLSY_ECOLI	-0.086	0.618
sp|P0A7G6|RECA_ECOLI	0.015	0.9
sp|P0A9U6|PUUR_ECOLI	-0.566	0.015
sp|P50457|PUUE_ECOLI	-1.297	6.989e-10
sp|P29013|YCGB_ECOLI	0.561	0.004
sp|P77806|YBDL_ECOLI	-0.242	0.336
sp|P37685|ALDB_ECOLI	0.793	0.0
sp|P18843|NADE_ECOLI	0.012	0.944
sp|P37349|DHAM_ECOLI	-0.46	0.002
sp|P00509|AAT_ECOLI	-0.314	9.998e-07
sp|P0A9P4|TRXB_ECOLI	-0.401	6.699e-05
sp|P75931|YCEM_ECOLI	0.106	0.708
sp|P0AEX3|KGTP_ECOLI	0.251	0.028
sp|P0A9J0|RNG_ECOLI	-0.409	0.0003152
sp|Q47150|DINJ_ECOLI	-0.014	0.986
sp|P12281|MOEA_ECOLI	-0.01	0.997
sp|P0A784|ORN_ECOLI	0.034	0.665
sp|P33136|OPGG_ECOLI	-0.079	0.328
sp|P0A746|MSRB_ECOLI	0.068	0.679
sp|P02924|ARAF_ECOLI	0.866	1.31e-14
sp|P0C037|PPNP_ECOLI	-0.706	0.004
sp|P0A8F4|URK_ECOLI	-0.193	0.254
sp|P0AAZ4|RARA_ECOLI	0.251	0.21
sp|P0A968|CSPD_ECOLI	0.186	0.358
sp|P03819|KEFC_ECOLI	0.264	0.206
sp|P0C8J8|GATZ_ECOLI	0.231	0.029
sp|P13000|BIOD1_ECOLI	0.0001797	0.805
sp|P0A7J0|RIBB_ECOLI	-0.361	0.037
sp|P39172|ZNUA_ECOLI	-0.026	0.728
sp|P37128|NUDK_ECOLI	-0.289	0.464
sp|P0AE06|ACRA_ECOLI	0.017	0.939
sp|P00547|KHSE_ECOLI	-0.212	0.174
sp|P07862|DDLB_ECOLI	-0.009	0.893
sp|P0AE82|CPXA_ECOLI	0.227	0.11
sp|P0AGI1|RBSC_ECOLI	0.341	0.201
sp|P07023|TYRA_ECOLI	-0.253	0.021
sp|P0ADA3|NLPD_ECOLI	-0.223	0.07
sp|P36673|TRER_ECOLI	0.255	0.307
sp|P15038|HELD_ECOLI	0.176	0.283
sp|P21889|SYD_ECOLI	0.232	0.0007179
sp|P0AG51|RL30_ECOLI	-0.038	0.701
sp|P30177|YBIB_ECOLI	0.158	0.104
sp|P33362|YEHZ_ECOLI	0.136	0.506
sp|P39377|IADA_ECOLI	-0.005	0.839
sp|P0A7B8|HSLV_ECOLI	-0.155	0.759
sp|P36771|LRHA_ECOLI	0.525	0.02
sp|P0AGI4|XYLH_ECOLI	0.254	0.541
sp|P00888|AROF_ECOLI	-0.278	0.017
sp|P00582|DPO1_ECOLI	0.009	0.594
sp|P10100|RLPA_ECOLI	-0.005	0.967
sp|P31142|THTM_ECOLI	0.261	0.013
sp|P76578|A2MG_ECOLI	0.362	3.042e-07
sp|P0AES6|GYRB_ECOLI	-0.145	0.023
sp|P76446|PDEN_ECOLI	0.111	0.89
sp|P63228|GMHBB_ECOLI	-0.197	0.314
sp|P21177|FADB_ECOLI	0.144	0.017
sp|Q6BF17|DGOD_ECOLI	0.432	0.171
sp|P21362|YCIF_ECOLI	0.385	0.026
sp|P0A8A2|YEEN_ECOLI	-0.564	0.0002402
sp|P05852|TSAD_ECOLI	-0.161	0.326
sp|P04816|LIVK_ECOLI	-0.298	0.0007456
sp|P29208|MENC_ECOLI	0.402	0.26
sp|P32703|YJCE_ECOLI	0.017	1.0
sp|P04079|GUAA_ECOLI	-0.248	4.87e-05
sp|P08622|DNAJ_ECOLI	-0.272	0.011
sp|P06720|AGAL_ECOLI	0.292	0.041
sp|P0A7A7|PLSB_ECOLI	0.302	0.0001568
sp|P00579|RPOD_ECOLI	0.412	1.245e-05
sp|P06961|CCA_ECOLI	0.041	0.647
sp|P11880|MURF_ECOLI	-0.02	0.787
sp|P75876|RLMI_ECOLI	0.015	0.699
sp|P02918|PBPA_ECOLI	-0.068	0.62
sp|P17115|GUTQ_ECOLI	0.122	0.825
sp|P02929|TONB_ECOLI	-0.12	0.454
sp|P23845|CYSN_ECOLI	-0.632	1.296e-11
sp|P45955|CPOB_ECOLI	0.024	0.555
sp|P0AAN5|YAIA_ECOLI	-0.016	0.865
sp|P0AC02|BAMD_ECOLI	-0.263	0.004
sp|P00452|RIR1_ECOLI	-0.345	3.34e-06
sp|P0A8N5|SYK2_ECOLI	0.122	0.554
sp|P37051|PURU_ECOLI	-0.157	0.052
sp|P0ACR9|MPRA_ECOLI	-0.301	0.098
sp|P08178|PUR5_ECOLI	-0.268	0.025
sp|P0A6G3|PNCC_ECOLI	-0.018	0.592
sp|P31660|PRPC_ECOLI	-0.282	0.0004073
sp|P33030|YEIR_ECOLI	-0.061	0.748
sp|P77218|EUTD_ECOLI	0.255	0.837
sp|P77398|ARNA_ECOLI	0.002	0.701
sp|P15288|PEPD_ECOLI	-0.333	0.0001159
sp|P26602|UBIC_ECOLI	-0.085	0.374
sp|P0AG44|RL17_ECOLI	0.032	0.678
sp|P00561|AK1H_ECOLI	-0.427	3.153e-11
sp|P39332|YJGH_ECOLI	0.488	0.127
sp|P60872|YIDE_ECOLI	0.061	0.852
sp|P02919|PBPB_ECOLI	0.299	0.015
sp|P37649|PDEK_ECOLI	0.689	0.013
sp|P0A7N4|RL32_ECOLI	-0.311	0.079
sp|P06989|HIS2_ECOLI	-0.381	0.012
sp|P42616|YQJC_ECOLI	0.267	0.241
sp|P0AFD1|NUOE_ECOLI	-0.326	0.033
sp|P0AB10|PQIC_ECOLI	0.137	0.84
sp|P0ACR4|YEIE_ECOLI	0.067	0.771
sp|P45523|FKBA_ECOLI	-0.116	0.282
sp|P0AA43|RSUA_ECOLI	-0.098	0.466
sp|P61714|RISB_ECOLI	-0.345	0.106
sp|P00550|PTM3C_ECOLI	0.298	1.931e-05
sp|P45544|FRLR_ECOLI	0.065	0.849
sp|P52096|YAER_ECOLI	0.216	0.388
sp|P63177|RLMB_ECOLI	-0.272	0.194
sp|P0AF50|YJBR_ECOLI	0.355	0.229
sp|P42588|PAT_ECOLI	-0.35	0.021
sp|P21338|RNI_ECOLI	0.126	0.548
sp|P0A8F8|UVRB_ECOLI	0.28	9.785e-05
sp|P07650|TYPH_ECOLI	0.276	0.02
sp|P0AGG8|TLDD_ECOLI	0.047	0.998
sp|P0AB91|AROG_ECOLI	-0.279	0.0003983
sp|P0A9W0|ULAR_ECOLI	-0.027	1.0
sp|P0C8J6|GATY_ECOLI	0.331	2.996e-06
sp|P0A6A3|ACKA_ECOLI	0.153	0.078
sp|P0ABT2|DPS_ECOLI	0.108	0.203
sp|P0C0R7|RLME_ECOLI	-0.149	0.564
sp|P0A6K6|DEOB_ECOLI	0.208	0.036
sp|P45470|YHBO_ECOLI	0.359	0.006
sp|P0A9W3|ETTA_ECOLI	-0.038	0.845
sp|P77171|YDCI_ECOLI	-0.071	0.584
sp|P0A959|ALAA_ECOLI	-0.033	0.862
sp|P10384|FADL_ECOLI	0.12	0.28
sp|P31547|METI_ECOLI	0.223	0.367
sp|P0A9J6|RBSK_ECOLI	0.003	0.981
sp|P25539|RIBD_ECOLI	-0.114	0.436
sp|P31064|YEDE_ECOLI	-0.283	0.052
sp|P37339|LHGD_ECOLI	-0.212	0.45
sp|P06721|METC_ECOLI	-0.05	0.437
sp|P09832|GLTD_ECOLI	-0.209	0.015
sp|P04335|FRSA_ECOLI	0.052	0.69
sp|P0AES4|GYRA_ECOLI	-0.035	0.591
sp|P76268|KDGR_ECOLI	0.077	0.635
sp|P52095|DCLZ_ECOLI	0.396	0.128
sp|P42593|FADH_ECOLI	0.034	0.778
sp|P0ACY1|YDJA_ECOLI	-0.175	0.328
sp|P76550|YFFS_ECOLI	-0.221	0.251
sp|P0AF52|GHXP_ECOLI	-0.103	0.883
sp|P33025|PSUG_ECOLI	-0.66	0.0009836
sp|P0A7D1|PTH_ECOLI	0.105	0.523
sp|P0AET8|HDHA_ECOLI	0.161	0.439
sp|P31441|ADEC_ECOLI	-0.156	0.718
sp|P0ACY3|YEAG_ECOLI	0.427	2.543e-10
sp|P60546|KGUA_ECOLI	-0.044	0.711
sp|P0ACX3|YDHR_ECOLI	0.064	0.636
sp|P37760|RMLD_ECOLI	-0.393	0.01
sp|P76027|OPPD_ECOLI	-0.13	0.535
sp|P0AFT5|BTSR_ECOLI	0.619	0.082
sp|P0ACC3|ERPA_ECOLI	-0.127	0.633
sp|P66948|BEPA_ECOLI	0.218	0.186
sp|P26646|ACUI_ECOLI	0.221	0.015
sp|P15034|AMPP_ECOLI	0.025	0.937
sp|P36979|RLMN_ECOLI	0.029	0.722
sp|P0A6T5|GCH1_ECOLI	-0.452	1.017e-05
sp|P0AFG3|ODO1_ECOLI	-0.035	0.402
sp|P09053|AVTA_ECOLI	-0.571	2.303e-09
sp|P0AA10|RL13_ECOLI	0.015	0.672
sp|P24182|ACCC_ECOLI	-0.08	0.184
sp|P08142|ILVB_ECOLI	0.04	0.714
sp|P0AD61|KPYK1_ECOLI	0.368	6.599e-10
sp|P0AG00|WZZE_ECOLI	0.357	0.03
sp|P63020|NFUA_ECOLI	-0.177	0.128
sp|P00936|CYAA_ECOLI	0.319	0.241
sp|P0ACL2|EXUR_ECOLI	0.154	0.373
sp|P32664|NUDC_ECOLI	-0.099	0.465
sp|P0A6L9|HSCB_ECOLI	-0.156	0.083
sp|P16456|SELD_ECOLI	0.148	0.345
sp|P77554|YAHJ_ECOLI	0.062	0.852
sp|P75949|NAGZ_ECOLI	-0.001	0.691
sp|P0AC84|GLO2_ECOLI	0.267	0.29
