protein	log2FC	p-val
sp|P0ABJ1|CYOA_ECOLI	-0.223	0.003
sp|P0ACP1|CRA_ECOLI	0.362	0.004
sp|P0ABQ4|DYR_ECOLI	0.257	0.296
sp|P0A6R3|FIS_ECOLI	-0.868	0.0005256
sp|P0A7N9|RL33_ECOLI	-0.24	0.272
sp|P0ABC3|HFLC_ECOLI	-0.04	0.502
sp|P07004|PROA_ECOLI	0.143	0.093
sp|P31119|AAS_ECOLI	0.123	0.747
sp|P33602|NUOG_ECOLI	0.22	0.006
sp|P0AC86|PHSG_ECOLI	0.137	0.275
sp|P20099|BISC_ECOLI	0.173	0.556
sp|P16456|SELD_ECOLI	0.036	0.745
sp|P07650|TYPH_ECOLI	0.351	0.0002844
sp|P0AFI2|PARC_ECOLI	-0.118	0.12
sp|P0AC47|FRDB_ECOLI	0.739	4.415e-05
sp|P42616|YQJC_ECOLI	0.51	0.121
sp|P0ABA0|ATPF_ECOLI	-0.145	0.224
sp|P05041|PABB_ECOLI	0.177	0.46
sp|P0ABQ0|COABC_ECOLI	0.05	0.595
sp|P0A9F6|GCVA_ECOLI	0.66	0.0005156
sp|P22333|ADD_ECOLI	0.913	3.024e-09
sp|P32664|NUDC_ECOLI	-0.056	0.514
sp|P27250|AHR_ECOLI	0.415	0.04
sp|P77398|ARNA_ECOLI	0.321	0.354
sp|P60716|LIPA_ECOLI	0.206	0.056
sp|P0A799|PGK_ECOLI	-0.023	0.582
sp|P0A9B2|G3P1_ECOLI	-0.376	1.811e-10
sp|P0ABS5|DNAG_ECOLI	0.241	0.458
sp|P0AEQ3|GLNH_ECOLI	0.452	8.474e-09
sp|P37351|RPIB_ECOLI	0.05	0.669
sp|P76578|A2MG_ECOLI	0.098	0.275
sp|P16869|FHUE_ECOLI	0.262	0.284
sp|P0A6E4|ASSY_ECOLI	-0.672	0.0
sp|P64506|YEBY_ECOLI	-0.31	0.193
sp|P08395|SPPA_ECOLI	-0.108	0.458
sp|P0AFA7|NHAB_ECOLI	0.227	0.322
sp|P0A7Y0|RNC_ECOLI	-0.243	0.012
sp|P0A9Q5|ACCD_ECOLI	-0.096	0.398
sp|P0AD05|YECA_ECOLI	-0.053	0.834
sp|P36938|PGM_ECOLI	0.137	0.103
sp|P0AB89|PUR8_ECOLI	-0.374	7.458e-08
sp|P64588|YQJI_ECOLI	-0.353	0.006
sp|P0AB83|END3_ECOLI	0.589	0.074
sp|P0A993|F16PA_ECOLI	0.175	0.098
sp|Q46919|YQCC_ECOLI	-0.119	0.62
sp|P23909|MUTS_ECOLI	-0.181	0.194
sp|P08373|MURB_ECOLI	-0.101	0.639
sp|P0ACF0|DBHA_ECOLI	0.15	0.162
sp|P63020|NFUA_ECOLI	-0.232	0.029
sp|P19934|TOLA_ECOLI	0.177	0.437
sp|P25526|GABD_ECOLI	0.257	0.0004157
sp|P0AB98|ATP6_ECOLI	-0.218	0.231
sp|P0A935|MLTA_ECOLI	-0.123	0.27
sp|P0A7M6|RL29_ECOLI	-0.477	0.022
sp|P0A9P6|DEAD_ECOLI	-0.552	5.924e-11
sp|P32099|LPLA_ECOLI	0.026	0.845
sp|P78067|YNJE_ECOLI	0.209	0.86
sp|P23847|DPPA_ECOLI	0.471	1.776e-15
sp|P60757|HIS1_ECOLI	-0.054	0.459
sp|P0AC02|BAMD_ECOLI	-0.201	0.027
sp|P36659|CBPA_ECOLI	0.266	0.12
sp|P25746|HFLD_ECOLI	0.061	0.949
sp|P60560|GUAC_ECOLI	-0.743	4.441e-15
sp|P12282|MOEB_ECOLI	0.04	0.792
sp|P76290|CMOA_ECOLI	-0.167	0.345
sp|P03817|MIOC_ECOLI	-0.256	0.204
sp|P31678|OTSB_ECOLI	0.116	0.468
sp|P46852|YHHW_ECOLI	0.375	0.069
sp|P0AFL3|PPIA_ECOLI	0.156	0.298
sp|P0A847|TGT_ECOLI	-0.495	3.175e-06
sp|P08368|CREB_ECOLI	0.151	0.534
sp|P0A9I3|GCVR_ECOLI	-0.011	0.968
sp|P64585|YQJE_ECOLI	-0.183	0.227
sp|P76007|NHAP2_ECOLI	0.236	0.568
sp|P05719|T1SK_ECOLI	0.143	0.353
sp|P75728|UBIF_ECOLI	-0.071	0.46
sp|P0ABT2|DPS_ECOLI	0.559	3.031e-05
sp|P17993|UBIG_ECOLI	0.047	0.882
sp|P27838|CYAY_ECOLI	0.021	0.578
sp|P77150|PDXY_ECOLI	0.049	0.915
sp|P0A6B7|ISCS_ECOLI	-0.211	0.002
sp|P0A8W2|SLYA_ECOLI	-0.032	0.846
sp|P0ABH7|CISY_ECOLI	0.006	0.651
sp|P0A9Q9|DHAS_ECOLI	-0.332	3.078e-05
sp|P0A6W9|GSH1_ECOLI	0.213	0.039
sp|P11557|DAMX_ECOLI	0.1	0.43
sp|P0A731|MGSA_ECOLI	0.424	0.052
sp|P0AF67|TSAE_ECOLI	0.046	0.991
sp|P0A9F3|CYSB_ECOLI	-0.169	0.056
sp|P0AEC0|YOAE_ECOLI	-0.026	0.935
sp|P77485|CUSS_ECOLI	0.338	0.025
sp|P76503|FADI_ECOLI	0.653	6.257e-10
sp|P06987|HIS7_ECOLI	-0.062	0.498
sp|P76621|GLAH_ECOLI	-0.342	0.008
sp|P76268|KDGR_ECOLI	0.116	0.24
sp|P0A6U5|RSMG_ECOLI	-0.005	0.871
sp|P15254|PUR4_ECOLI	-0.227	1.099e-06
sp|P77552|YDHQ_ECOLI	0.017	0.823
sp|P0AF90|RRAB_ECOLI	-0.09	0.632
sp|P04425|GSHB_ECOLI	0.089	0.493
sp|P0AG51|RL30_ECOLI	-0.422	0.001
sp|P32160|YIIQ_ECOLI	-0.091	0.634
sp|P0A8H6|YIHI_ECOLI	-0.484	0.001
sp|P65556|YFCD_ECOLI	-0.39	0.016
sp|P0A817|METK_ECOLI	-0.225	0.000169
sp|P76034|YCIT_ECOLI	0.378	0.018
sp|P0A7R5|RS10_ECOLI	-0.177	0.175
sp|P0A7A7|PLSB_ECOLI	0.013	0.835
sp|P80668|FEAB_ECOLI	0.564	0.103
sp|P0AC33|FUMA_ECOLI	-0.089	0.092
sp|P76008|LDCA_ECOLI	0.134	0.443
sp|P25742|RFAQ_ECOLI	-0.054	0.66
sp|P76536|YFEX_ECOLI	0.282	0.026
sp|P29131|FTSN_ECOLI	-0.112	0.29
sp|P69811|PTFAH_ECOLI	-0.214	0.212
sp|P0ADG7|IMDH_ECOLI	-0.422	5.546e-09
sp|P23836|PHOP_ECOLI	0.277	0.005
sp|P21170|SPEA_ECOLI	-0.233	0.004
sp|P0C8J8|GATZ_ECOLI	0.286	0.0007289
sp|P22731|LIVF_ECOLI	0.193	0.228
sp|P39180|AG43_ECOLI	0.891	0.0001725
sp|P0A7U3|RS19_ECOLI	-0.466	0.0002206
sp|P11446|ARGC_ECOLI	-0.657	2.953e-08
sp|P0A7V8|RS4_ECOLI	-0.311	4.31e-05
sp|P0A921|PA1_ECOLI	0.191	0.467
sp|P0AFP4|YBBO_ECOLI	0.176	0.54
sp|P10907|UGPC_ECOLI	0.979	4.507e-07
sp|P0AGJ2|TRMH_ECOLI	-0.075	0.677
sp|P0AF28|NARL_ECOLI	-0.04	0.695
sp|P0AC81|LGUL_ECOLI	0.172	0.379
sp|P0A887|UBIE_ECOLI	0.004	0.961
sp|P0AGD3|SODF_ECOLI	0.537	4.583e-05
sp|P77182|MNMC_ECOLI	-0.422	0.078
sp|P0AAB4|UBID_ECOLI	0.064	0.584
sp|P77148|YDHS_ECOLI	0.188	0.071
sp|P0A715|KDSA_ECOLI	-0.198	0.007
sp|P60782|PLSY_ECOLI	0.516	0.031
sp|P0AC51|ZUR_ECOLI	-0.067	0.85
sp|P0A742|MSCL_ECOLI	-0.033	0.868
sp|P0AG00|WZZE_ECOLI	-0.241	0.104
sp|P76491|5DNU_ECOLI	-0.193	0.252
sp|P0A6B4|ALR1_ECOLI	0.29	0.88
sp|P00864|CAPP_ECOLI	-0.345	4.774e-13
sp|P39285|MSCM_ECOLI	0.021	0.801
sp|P36548|AMIA_ECOLI	0.028	0.642
sp|P09980|REP_ECOLI	0.032	0.741
sp|P0A8D3|YAII_ECOLI	-0.238	0.362
sp|P77212|RCLA_ECOLI	0.238	0.084
sp|P0A877|TRPA_ECOLI	-0.031	0.62
sp|P0AE06|ACRA_ECOLI	0.213	0.014
sp|P0AAC6|YCCA_ECOLI	-0.343	0.111
sp|P0A7X3|RS9_ECOLI	-0.344	0.0003083
sp|P0AES0|GSP_ECOLI	-0.009	0.949
sp|P76316|DCYD_ECOLI	-0.128	0.443
sp|P27848|YIGL_ECOLI	-0.165	0.122
sp|P63228|GMHBB_ECOLI	0.165	0.388
sp|P76142|LSRB_ECOLI	0.943	0.003
sp|P29217|YCEH_ECOLI	-0.267	0.04
sp|P0AFX4|RSD_ECOLI	0.497	0.031
sp|P0A9E5|FNR_ECOLI	-0.171	0.185
sp|P64604|MLAD_ECOLI	-0.09	0.704
sp|P37349|DHAM_ECOLI	-0.359	0.001
sp|P76535|MURQ_ECOLI	0.102	0.66
sp|P0A9T0|SERA_ECOLI	-0.413	1.147e-08
sp|P77611|RSXC_ECOLI	-0.143	0.431
sp|P0A9G6|ACEA_ECOLI	0.825	0.0
sp|P03018|UVRD_ECOLI	-0.139	0.489
sp|P63417|YHBS_ECOLI	0.299	0.137
sp|P0ACF4|DBHB_ECOLI	0.329	0.013
sp|P0A800|RPOZ_ECOLI	-0.014	0.945
sp|P0A7E9|PYRH_ECOLI	-0.283	0.009
sp|P0A9W0|ULAR_ECOLI	-0.504	0.019
sp|P12758|UDP_ECOLI	0.355	7.637e-05
sp|P27278|NADR_ECOLI	-0.077	0.745
sp|P07813|SYL_ECOLI	-0.071	0.134
sp|P0ABB8|ATMA_ECOLI	0.602	3.555e-06
sp|P76170|YNFB_ECOLI	0.163	0.537
sp|P68679|RS21_ECOLI	-0.073	0.423
sp|P31130|YDEI_ECOLI	0.123	0.56
sp|P31658|HCHA_ECOLI	0.267	0.264
sp|P38489|NFSB_ECOLI	0.244	0.054
sp|P0AAG3|GLTL_ECOLI	0.284	0.181
sp|P64602|MLAB_ECOLI	-0.082	0.384
sp|P0A9Z1|GLNB_ECOLI	-0.258	0.085
sp|P0AG14|SOHB_ECOLI	-0.309	0.002
sp|P0A915|OMPW_ECOLI	1.565	5.06e-11
sp|P28903|NRDD_ECOLI	0.148	0.203
sp|P02929|TONB_ECOLI	-0.4	0.017
sp|P29012|ALR2_ECOLI	0.403	0.015
sp|P0AD70|AMPH_ECOLI	0.443	0.203
sp|P0ACB7|HEMY_ECOLI	0.155	0.18
sp|P33644|POLOX_ECOLI	-0.071	0.775
sp|P0AET2|HDEB_ECOLI	0.733	0.246
sp|P0ABN5|DCUA_ECOLI	0.207	0.435
sp|P0AEI1|MIAB_ECOLI	-0.13	0.104
sp|P0ADE6|KBP_ECOLI	0.4	5.683e-06
sp|P15723|DGTP_ECOLI	0.163	0.55
sp|P0A9M2|HPRT_ECOLI	-0.271	0.026
sp|Q59385|COPA_ECOLI	0.193	0.008
sp|P69829|PTSN_ECOLI	0.187	0.482
sp|P0ADY1|PPID_ECOLI	-0.021	0.476
sp|P0AD96|LIVJ_ECOLI	0.29	8.893e-07
sp|P64455|YDCY_ECOLI	-0.126	0.217
sp|P77737|OPPF_ECOLI	0.121	0.375
sp|P0ABA4|ATPD_ECOLI	-0.016	0.603
sp|P37751|WBBK_ECOLI	-0.071	0.693
sp|P27298|OPDA_ECOLI	-0.003	0.681
sp|P34209|YDCF_ECOLI	0.869	7.56e-08
sp|P0AEE5|DGAL_ECOLI	0.754	0.0
sp|P08179|PUR3_ECOLI	-0.308	0.009
sp|P32695|DUSA_ECOLI	-0.118	0.434
sp|P26647|PLSC_ECOLI	-0.13	0.314
sp|P0AFG8|ODP1_ECOLI	-0.024	0.333
sp|P0A6J1|CYSC_ECOLI	-0.381	0.017
sp|P0A840|SURE_ECOLI	0.494	0.061
sp|P04693|TYRB_ECOLI	-0.042	0.548
sp|P60422|RL2_ECOLI	-0.368	5.788e-09
sp|P0A940|BAMA_ECOLI	0.151	0.014
sp|P0AA99|YAFK_ECOLI	-0.612	0.0006782
sp|P37643|YHJE_ECOLI	0.041	0.973
sp|P37750|WBBJ_ECOLI	-0.297	0.195
sp|P37689|GPMI_ECOLI	-0.788	2.62e-14
sp|P60546|KGUA_ECOLI	-0.317	0.034
sp|P32157|YIIM_ECOLI	0.182	0.284
sp|P02919|PBPB_ECOLI	0.102	0.229
sp|P77806|YBDL_ECOLI	-0.003	0.984
sp|P16701|CYST_ECOLI	-0.4	0.052
sp|P33368|YOHF_ECOLI	0.445	0.23
sp|P24182|ACCC_ECOLI	0.066	0.44
sp|P0AAQ2|YAJD_ECOLI	0.304	0.091
sp|P0ABV2|EXBD_ECOLI	-0.48	0.002
sp|P24186|FOLD_ECOLI	-0.328	0.002
sp|P37692|RFAF_ECOLI	-0.035	0.615
sp|P68187|MALK_ECOLI	0.655	2.515e-06
sp|P0ACN4|ALLR_ECOLI	-0.187	0.342
sp|P0ACE3|HHA_ECOLI	-0.408	0.016
sp|P04968|ILVA_ECOLI	-0.503	1.302e-07
sp|P69828|PTKA_ECOLI	0.426	3.103e-05
sp|P28304|QOR1_ECOLI	0.432	1.475e-05
sp|P0A6H8|CLSA_ECOLI	-0.063	0.847
sp|P07604|TYRR_ECOLI	-0.045	0.547
sp|P0AFD6|NUOI_ECOLI	0.16	0.211
sp|P68206|YJBJ_ECOLI	0.597	0.083
sp|P25552|GPPA_ECOLI	0.116	0.639
sp|P0A790|PAND_ECOLI	-0.059	0.509
sp|P69503|APT_ECOLI	-0.098	0.461
sp|P0AET8|HDHA_ECOLI	0.602	9.266e-06
sp|P75915|YCDY_ECOLI	-0.416	0.023
sp|P00350|6PGD_ECOLI	-0.414	7.314e-13
sp|P0ACL0|GLPR_ECOLI	0.251	0.601
sp|P77781|MENI_ECOLI	0.076	0.94
sp|P37344|PSPF_ECOLI	0.15	0.606
sp|P02359|RS7_ECOLI	-0.164	0.183
sp|P0ACC3|ERPA_ECOLI	-0.404	0.029
sp|P27303|EMRA_ECOLI	-0.316	0.003
sp|P0AEJ2|ENTC_ECOLI	-0.589	0.000684
sp|P0A9Q7|ADHE_ECOLI	-0.156	0.0002624
sp|P0A734|MINE_ECOLI	0.134	0.466
sp|P0ADA3|NLPD_ECOLI	0.147	0.316
sp|P76403|YEGQ_ECOLI	-0.085	0.522
sp|P0AFM2|PROX_ECOLI	-0.414	0.014
sp|P02916|MALF_ECOLI	0.703	0.0007912
sp|P0AAZ7|YCAR_ECOLI	-0.2	0.255
sp|P16676|CYSA_ECOLI	-0.474	6.937e-06
sp|P23830|PSS_ECOLI	0.284	0.014
sp|P0ACJ8|CRP_ECOLI	0.091	0.235
sp|P0A8R7|YCJF_ECOLI	0.375	0.154
sp|P61316|LOLA_ECOLI	-0.348	0.046
sp|Q47150|DINJ_ECOLI	-0.197	0.468
sp|P24202|MRR_ECOLI	-0.025	0.617
sp|P0A9W6|IBAG_ECOLI	0.73	0.003
sp|P64519|YODD_ECOLI	0.137	0.849
sp|P13024|FDHE_ECOLI	0.192	0.169
sp|P10100|RLPA_ECOLI	-0.075	0.652
sp|P08660|AK3_ECOLI	-0.67	0.0
sp|P32131|HEMN_ECOLI	0.225	0.321
sp|P0A858|TPIS_ECOLI	-0.177	0.016
sp|P37666|GHRB_ECOLI	-0.395	9.885e-05
sp|P46474|YHDP_ECOLI	0.813	0.002
sp|P75864|RLMKL_ECOLI	-0.097	0.459
sp|P00936|CYAA_ECOLI	-0.578	0.007
sp|P00811|AMPC_ECOLI	0.351	0.222
sp|P0A9S1|FUCO_ECOLI	0.789	8.739e-07
sp|P77488|DXS_ECOLI	0.1	0.719
sp|P39452|RIR3_ECOLI	-0.672	0.001
sp|P0A8Z3|YBGC_ECOLI	-0.151	0.72
sp|P0A7S9|RS13_ECOLI	-0.341	0.0001193
sp|P0A8D0|NRDR_ECOLI	0.158	0.564
sp|P0ADU2|YGIN_ECOLI	-0.025	0.84
sp|P10441|LPXB_ECOLI	0.248	0.269
sp|P77376|YDGJ_ECOLI	0.045	0.552
sp|P12996|BIOB_ECOLI	-0.723	2.082e-06
sp|P00550|PTM3C_ECOLI	0.356	0.0001356
sp|P0A825|GLYA_ECOLI	-0.275	2.894e-07
sp|P60595|HIS5_ECOLI	0.015	0.947
sp|P0A7N4|RL32_ECOLI	-0.275	0.283
sp|P0AEW4|CPDA_ECOLI	0.037	0.933
sp|P0ADE8|YGFZ_ECOLI	0.007	0.542
sp|P37188|PTKB_ECOLI	0.536	1.537e-06
sp|P0AFD4|NUOH_ECOLI	-0.008	1.0
sp|P0AEM6|FLIA_ECOLI	0.459	0.007
sp|P04036|DAPB_ECOLI	-0.445	2.644e-07
sp|P37749|WBBI_ECOLI	0.021	0.76
sp|P64463|YDFZ_ECOLI	0.87	0.000844
sp|P08192|FOLC_ECOLI	-0.048	0.627
sp|P69913|CSRA_ECOLI	0.016	0.985
sp|P0ABE2|BOLA_ECOLI	0.134	0.634
sp|P0A8R4|SLYX_ECOLI	-0.126	0.453
sp|P60624|RL24_ECOLI	-0.256	0.004
sp|P37649|PDEK_ECOLI	0.197	0.295
sp|P38038|CYSJ_ECOLI	-0.461	1.669e-12
sp|P0AFT2|YECS_ECOLI	0.033	0.813
sp|P0CE48|EFTU2_ECOLI	0.05	0.437
sp|P0ADN2|YIFE_ECOLI	-0.35	7.353e-05
sp|P30863|DKGB_ECOLI	0.09	0.48
sp|P39160|UXUB_ECOLI	0.56	0.002
sp|P0ACJ0|LRP_ECOLI	0.128	0.159
sp|P64534|RCNB_ECOLI	0.237	0.517
sp|P37339|LHGD_ECOLI	0.193	0.361
sp|P0A9K9|SLYD_ECOLI	-0.012	0.598
sp|P0AFH2|OPPB_ECOLI	-0.198	0.521
sp|P0AAG0|DPPD_ECOLI	0.259	0.04
sp|Q46893|ISPD_ECOLI	0.168	0.341
sp|P31475|YIEP_ECOLI	-0.106	0.444
sp|P60664|HIS6_ECOLI	-0.318	0.001
sp|P22255|CYSQ_ECOLI	0.231	0.041
sp|P0AB58|LAPB_ECOLI	0.162	0.187
sp|P12998|BIOF_ECOLI	-0.411	0.023
sp|P0AD27|YEJM_ECOLI	0.052	0.937
sp|P76128|DDPA_ECOLI	1.08	4.441e-16
sp|P60785|LEPA_ECOLI	-0.075	0.162
sp|P55734|YGAP_ECOLI	0.61	0.013
sp|P0AEQ6|GLNP_ECOLI	0.338	0.071
sp|P0AG18|PURE_ECOLI	-0.468	0.006
sp|P30750|METN_ECOLI	-0.299	0.008
sp|P0ACA1|YIBF_ECOLI	0.177	0.255
sp|P21420|NMPC_ECOLI	0.511	0.032
sp|P11454|ENTF_ECOLI	-0.07	0.502
sp|P23305|YIGA_ECOLI	-0.203	0.537
sp|P26646|ACUI_ECOLI	0.336	0.0003224
sp|P09152|NARG_ECOLI	0.071	0.867
sp|P0AC13|DHPS_ECOLI	-0.302	0.025
sp|P0A8X0|YJGA_ECOLI	0.064	0.962
sp|P0A761|NANE_ECOLI	0.516	0.006
sp|P0A6L9|HSCB_ECOLI	-0.466	0.002
sp|P0AFV4|MEPS_ECOLI	0.136	0.413
sp|P15373|PRLF_ECOLI	-0.024	0.642
sp|P0AB12|YCCF_ECOLI	-0.178	0.265
sp|P0A7U7|RS20_ECOLI	-0.274	0.08
sp|P0ADQ2|YIID_ECOLI	0.14	0.536
sp|P0ACI0|ROB_ECOLI	0.162	0.248
sp|P25906|PDXI_ECOLI	0.619	4.278e-08
sp|P31063|YEDD_ECOLI	0.076	0.916
sp|P06961|CCA_ECOLI	0.6	0.023
sp|P0AEW6|INGK_ECOLI	-0.615	0.000696
sp|P21645|LPXD_ECOLI	-0.1	0.623
sp|P77754|SPY_ECOLI	0.205	0.032
sp|P0A8X2|YCEI_ECOLI	0.389	0.002
sp|P29680|DCUP_ECOLI	-0.214	0.494
sp|P36649|CUEO_ECOLI	0.118	0.733
sp|P76402|YEGP_ECOLI	0.954	4.885e-05
sp|P10371|HIS4_ECOLI	-0.142	0.282
sp|P69228|BAER_ECOLI	0.047	0.787
sp|P30125|LEU3_ECOLI	0.495	1.643e-08
sp|P39199|PRMB_ECOLI	0.087	0.686
sp|P0AES6|GYRB_ECOLI	-0.169	0.0008984
sp|P0A812|RUVB_ECOLI	0.116	0.594
sp|P77695|GNSB_ECOLI	0.147	0.406
sp|P76346|MTFA_ECOLI	0.651	2.913e-05
sp|P07762|GLGB_ECOLI	0.126	0.389
sp|P0AAB6|GALF_ECOLI	-0.232	0.023
sp|Q46822|IDI_ECOLI	0.216	0.414
sp|P19926|AGP_ECOLI	0.594	6.052e-11
sp|P62399|RL5_ECOLI	-0.227	0.004
sp|P77795|YDCT_ECOLI	0.895	1.918e-06
sp|P75780|FIU_ECOLI	-0.532	5.707e-08
sp|P0A9F1|MNTR_ECOLI	-0.663	0.005
sp|P0AG16|PUR1_ECOLI	-0.415	1.261e-05
sp|P0ADK8|YIBL_ECOLI	-0.244	0.387
sp|P04983|RBSA_ECOLI	0.542	2.18e-06
sp|P0AG20|RELA_ECOLI	0.147	0.154
sp|P10408|SECA_ECOLI	0.033	0.596
sp|P0AC92|GNSA_ECOLI	0.028	1.0
sp|P09147|GALE_ECOLI	0.151	0.1
sp|P78061|PUUA_ECOLI	1.008	1.085e-07
sp|P05042|FUMC_ECOLI	0.505	3.588e-08
sp|P0AD14|BTSS_ECOLI	0.053	0.814
sp|P04391|OTC1_ECOLI	-0.325	0.003
sp|P0AEG1|DPPC_ECOLI	0.273	0.301
sp|P0AEN1|FRE_ECOLI	-0.09	0.702
sp|P15288|PEPD_ECOLI	0.061	0.4
sp|P0AFB8|NTRC_ECOLI	-0.158	0.234
sp|P23882|FMT_ECOLI	-0.176	0.244
sp|P0A698|UVRA_ECOLI	0.179	0.14
sp|P00960|SYGA_ECOLI	-0.049	0.697
sp|P0A6F3|GLPK_ECOLI	0.892	0.0
sp|P0ADW3|YHCB_ECOLI	-0.127	0.19
sp|P0ADR8|PPNN_ECOLI	0.1	0.312
sp|P0AFH6|OPPC_ECOLI	-0.172	0.387
sp|P64612|ZAPE_ECOLI	0.252	0.411
sp|P0AE67|CHEY_ECOLI	1.111	3.459e-07
sp|P0C0S1|MSCS_ECOLI	-0.876	2.019e-12
sp|P0ACS7|RPIR_ECOLI	0.167	0.58
sp|P75823|LTAE_ECOLI	0.296	0.018
sp|P21156|CYSD_ECOLI	-0.581	3.116e-07
sp|P76145|TAM_ECOLI	0.542	0.041
sp|P75867|LONH_ECOLI	-0.64	0.01
sp|P0AEX9|MALE_ECOLI	0.548	0.0
sp|P0ADS6|YGGE_ECOLI	0.088	0.444
sp|P09323|PTW3C_ECOLI	0.661	1.588e-13
sp|P0AC19|FOLX_ECOLI	0.049	0.876
sp|P0A8A0|YEBC_ECOLI	-0.084	0.452
sp|P0A738|MOAC_ECOLI	-0.096	0.43
sp|P0A6F9|CH10_ECOLI	0.184	0.099
sp|P0A6P9|ENO_ECOLI	-0.282	1.95e-06
sp|Q46868|UBIK_ECOLI	-0.038	0.63
sp|P21865|KDPD_ECOLI	0.32	0.297
sp|P24230|RECG_ECOLI	0.013	0.942
sp|P05852|TSAD_ECOLI	-0.122	0.262
sp|P76329|MPGP_ECOLI	0.605	0.053
sp|P09099|XYLB_ECOLI	0.721	0.001
sp|P0A9L5|PPIC_ECOLI	-0.068	0.376
sp|P77293|GTRB_ECOLI	0.027	0.453
sp|P0AAC4|YBHL_ECOLI	0.242	0.668
sp|P29018|CYDD_ECOLI	-0.07	0.646
sp|P16926|MREC_ECOLI	0.049	0.843
sp|Q46845|YGHU_ECOLI	0.416	5.154e-06
sp|P77689|SUFD_ECOLI	-0.104	0.482
sp|P18133|PNCB_ECOLI	-0.151	0.102
sp|P77243|PRPD_ECOLI	0.834	0.234
sp|P0AE88|CPXR_ECOLI	0.481	4.03e-05
sp|P23893|GSA_ECOLI	-0.204	0.021
sp|P00803|LEP_ECOLI	0.0004675	0.614
sp|P0AAH0|PSTB_ECOLI	-0.329	0.009
sp|P27828|WECB_ECOLI	-0.083	0.493
sp|P0AFC7|NUOB_ECOLI	0.025	0.966
sp|P07118|SYV_ECOLI	-0.016	0.525
sp|P77529|YDJN_ECOLI	-0.089	0.44
sp|P0A6E1|AROL_ECOLI	0.282	0.178
sp|P09373|PFLB_ECOLI	0.125	0.25
sp|P77213|GCS2_ECOLI	0.383	0.077
sp|P0A744|MSRA_ECOLI	0.175	0.293
sp|P77395|CNOX_ECOLI	0.04	0.96
sp|P0AEJ6|EUTB_ECOLI	0.049	0.942
sp|P20083|PARE_ECOLI	-0.104	0.354
sp|P09127|HEMX_ECOLI	0.226	0.043
sp|P69411|RCSF_ECOLI	0.124	0.726
sp|P17443|MURG_ECOLI	-0.232	0.195
sp|P77712|FADM_ECOLI	0.291	0.148
sp|P0A7A2|GPMB_ECOLI	0.102	0.671
sp|P0ABK5|CYSK_ECOLI	-0.006	0.989
sp|P64606|MLAE_ECOLI	-0.147	0.381
sp|P67697|HICB_ECOLI	0.31	0.188
sp|P23869|PPIB_ECOLI	-0.042	0.698
sp|P68688|GLRX1_ECOLI	0.179	0.87
sp|P0A6N4|EFP_ECOLI	-0.414	5.968e-05
sp|P0AB52|YCHN_ECOLI	0.252	0.158
sp|P19636|EUTC_ECOLI	0.102	0.944
sp|P33195|GCSP_ECOLI	-0.769	0.0
sp|P04949|FLIC_ECOLI	1.551	0.0
sp|P51981|AEEP_ECOLI	0.632	0.009
sp|P0AB24|EFEO_ECOLI	-0.507	5.355e-10
sp|P0A759|NAGB_ECOLI	0.426	0.002
sp|P0ADN6|YIFL_ECOLI	0.146	0.465
sp|P0AD01|DCUR_ECOLI	0.365	0.279
sp|P68191|SRA_ECOLI	0.231	0.179
sp|P37903|USPF_ECOLI	0.739	2.7e-09
sp|P37902|GLTI_ECOLI	0.283	0.001
sp|P25524|CODA_ECOLI	-0.383	0.0001509
sp|Q2M7R5|YIBT_ECOLI	-0.183	0.589
sp|P0ADT8|YGIM_ECOLI	0.323	0.02
sp|P0C0V0|DEGP_ECOLI	0.125	0.066
sp|P24215|UXUA_ECOLI	0.483	1.128e-06
sp|P76143|LSRF_ECOLI	0.982	0.048
sp|P31460|DGOR_ECOLI	0.324	0.213
sp|P37647|KDGK_ECOLI	-0.111	0.387
sp|P00363|FRDA_ECOLI	0.52	8.112e-07
sp|P06721|METC_ECOLI	0.03	0.6
sp|P31134|POTG_ECOLI	0.127	0.422
sp|P08142|ILVB_ECOLI	-0.132	0.114
sp|P0A9W3|ETTA_ECOLI	-0.237	1.71e-05
sp|P0AEC5|BARA_ECOLI	-0.02	0.53
sp|P0A7D7|PUR7_ECOLI	-0.278	0.002
sp|P0A6U8|GLGA_ECOLI	-0.019	0.619
sp|P0AD33|YFCZ_ECOLI	0.079	0.998
sp|P0A6I9|COAE_ECOLI	0.097	1.0
sp|P0ABU7|EXBB_ECOLI	-0.735	8.961e-09
sp|P00893|ILVI_ECOLI	-0.048	0.688
sp|P02931|OMPF_ECOLI	0.196	0.0002605
sp|P75798|GSIC_ECOLI	0.072	0.977
sp|P39838|RCSD_ECOLI	0.23	0.081
sp|P23538|PPSA_ECOLI	0.611	0.0
sp|P75820|AMID_ECOLI	0.266	0.49
sp|P76015|DHAK_ECOLI	0.192	0.008
sp|P0ABD5|ACCA_ECOLI	-0.015	0.842
sp|P25738|MSYB_ECOLI	0.389	0.08
sp|P76397|MDTA_ECOLI	-0.018	1.0
sp|P0ACD4|ISCU_ECOLI	-0.199	0.011
sp|P75829|YBJX_ECOLI	0.407	0.13
sp|P37615|YHHM_ECOLI	0.098	0.523
sp|P07023|TYRA_ECOLI	-0.653	1.64e-10
