protein	z-value
galU	0.7690480710111252
gyrA	1.1195408523139083
gltX	-1.1535443872209568
cysN	-6.412258013928283
sthA	5.798026334296741
yfgM	0.5155251935610661
pyrD	0.34813999861656847
glmS	-2.7770201479258194
panB	-1.0893469437258847
valS	-1.9949020650575509
stpA	-1.6189661547567449
pntA	-4.614713052758291
map	-0.6220626700633611
ileS	-0.5060738337627946
modC	3.4923953169363604
rplU	-2.2554040807999236
gpmA	1.425193275315611
glk	0.2733628776704037
zipA	1.0685546722174257
secD	0.8003752248462997
katG	7.3487
minD	2.8180876514469637
ilvN	3.0095411045067397
pifA	0.901248886317072
argI	0.9472345435763583
dcyD	2.3830297788103665
cnoX	0.4808760851683926
dcrB	0.9760135799101036
btuR	2.5058172650954043
tonB	-1.7458054710909303
dapD	-5.93297266048268
rpmI	-2.9024027112269413
gnd	-0.46903911431895884
aldA	7.3487
glyQ	0.3234272057783671
yhjE	0.6103718192460992
pyrC	1.7382282351990175
hfq	1.518591461003665
rihC	0.34893495219504933
panC	2.057172336914884
osmC	4.786908415695221
rplD	-3.9878496988160146
motA	1.5072174684255821
ilvE	-3.859801601608236
secG	-0.6522112803637372
agp	3.9463296386077387
ispG	-0.1423971324561106
rplE	-4.984552552783032
rpsM	-2.987080197140493
tktA	1.4474587271922867
metK	-5.34693530166553
dppD	0.5918565809991675
pykF	-6.447455250741557
hisG	-0.38071792341188426
motB	1.6111208578233789
pykA	7.226256749855738
guaA	-5.0722268771464485
galE	-5.080484546382659
ispF	1.0239412310868394
hslO	-0.14456253815805345
surA	0.1595066418583889
tyrB	2.7488622523059267
ppiC	-0.15308833112690737
ygfZ	2.6612031755596073
lpoB	-1.276458993865435
acrB	0.8931085688621361
tsx	0.2542706900487055
trg	7.3487
ybiT	0.17371533004953932
ppnN	2.0746381219114896
yuaX	3.919395227340812
slyD	1.7261370219429515
glmM	1.2315615011102665
mprA	0.21501947906755237
rplB	-4.065457814637465
cspD	6.078766854827688
pmbA	-1.4969222463450265
groL	6.6956815116884965
purB	-1.24673099187308
manA	0.1688445736331883
rho	-2.2109538616625253
rpsT	-4.443455000051797
adk	-0.7771521183753859
ppc	-3.7737479312693454
rplS	-3.2063973931487713
traT	5.406128907475077
hisS	-0.15461396170012373
fliC	7.3487
ybeZ	0.9051294747093898
rraB	0.009240250520636869
proA	0.26958230478025164
hslU	-0.09993762054375957
ihfB	1.870374016826696
infB	-0.07939207948462632
wrbA	3.6059315562311314
pyrG	-1.9054133381741831
rplF	-3.099765636856314
aroF	-0.3759141920852488
trpB	-0.21358039273660046
bamC	4.115380026508516
gstA	3.188190927305509
nmpC	5.166491944809557
ecnB	3.457099867468985
narL	-0.560098015185027
udp	3.8648258707774596
hupA	6.233484454050652
pepB	5.015939271176833
yqjI	-1.4821565159966972
metH	-0.3428761449220156
rbsC	4.538018525769786
fabH	-0.547161440627541
rpsB	-5.631230103776153
rlmN	-0.06175786472314223
cysK	-1.7783090007516031
rpsD	-5.746634387273986
kdpC	-0.18439320950629415
nlpA	-1.3260253262759307
flgL	4.479041975042459
lptB	2.0956208268222216
tufA	-1.0963458888644824
pdxH	1.4288423204686198
thrA	-5.648937968297472
secB	4.171956404343967
ushA	1.4883968699964005
nuoF	2.9706796294112827
gsiB	1.8057200030922782
tpiA	-0.34944179717983676
rplL	-1.364588085129859
ahpF	-0.4945745893099068
thrC	-4.378680276608598
rpsP	-1.3393342329936004
aroA	-4.05906477863541
flgN	4.011602347333938
sdhA	6.751797636753857
rpsQ	-1.772176628199468
slyB	1.905812369613878
atpD	5.983619589786679
ydjA	-0.44552329574348504
galK	-4.368919904900934
rbsD	4.9273402482873445
aroG	-6.664075609598439
grpE	-0.12423511582790134
ghxP	0.08974045029139067
iscS	2.3553911549347784
leuA	1.7527935558030399
rpoC	2.722782196854034
sucB	3.6674524394717403
gcvP	0.6233732651672927
leuD	-0.6182504410218654
iscR	2.541871225732356
metQ	4.843102485473025
hcxB	-0.1838481633367496
pepP	2.57823945507842
ompX	-4.0707417498464284
hflK	1.3382819872312357
rpoA	0.9855204133876553
hemL	0.16962461696748857
glnA	-6.2498444438749345
infC	-0.3165838294458314
lpdA	5.48094050366703
nrdA	0.978113824009109
rplR	0.012870939101024577
efp	-1.2505554715054228
aspS	-1.150586283778179
pliG	-0.32251724140982335
uspF	4.3461176415662
trxA	-0.687654036883051
metE	-7.3487
cysS	-0.24848666687230922
eda	-0.8159096070568599
metL	-0.6402017901468263
oxaA	0.2118509469233644
ydiJ	-0.07927584208886186
flgE	4.122706100375169
purH	-3.0253674123707226
damX	1.1690880729257533
roxA	0.8283637702012662
alaS	-0.055977843423129954
acrA	1.147029906488897
mdh	6.734143048726366
corC	0.0
ackA	4.306820813262472
rpmG	-0.7094054859280667
fumA	7.3487
rpmF	-2.8358844363940054
cpoB	-0.7885048954031072
ettA	0.5207252160352053
yihD	1.0194019631795177
pyrE	-0.6490230762224176
rpoB	2.5266818466271306
trmB	-2.0539087606656996
nuoG	2.728966527827411
potF	0.8341565791050797
gpt	-0.9521452916144352
hupB	4.634091620569005
acs	7.3487
melA	4.379711005059069
pal	-3.8563995998766405
bfr	3.3747000829622675
fadB	7.3487
rpsR	-0.550893266929593
atpG	2.308811055448966
pepD	2.6101867380975374
rdgB	-0.11854625950814514
ftsY	0.5783066039693615
ftsZ	2.1145844322334986
ilvA	0.22058850932399823
gltJ	3.490429486656712
rpsF	-3.6330052718274604
glcB	3.9078409033346513
ytfQ	3.1143848849731928
mukB	0.9238184731472017
ydjN	-3.5295074940663955
yncE	-1.628910807708437
hisJ	-3.18268006657499
ftnA	2.455551038742517
srmB	1.2183812302221289
fkpA	3.150043900074027
yifL	0.7836698627886627
proS	-0.30856290688354016
ahpC	7.1106454053129315
artP	0.8690223330035973
ilvC	-3.038957241542846
rpsI	-1.7798016888922847
yeeX	-1.0800485684023955
cysD	-2.34646759968527
aceF	-3.3986840795949296
yjcH	4.4798755874928435
ppsA	6.980019683165203
pepA	2.284211050007448
rplO	-3.0514362257445593
gltA	7.3487
metG	0.12234032785797229
arnA	-0.15841194003928227
yajG	2.516291316490646
hisF	0.528101135746484
grxB	2.3527658109311256
trpGD	-2.030499719969889
phoP	0.9654360315437102
fliZ	3.9923170194898074
lysS	-1.9875297097524514
rpmB	-1.6026279506428958
sucA	6.461420520445327
yidA	0.21981038945239156
rne	0.5976326974164031
cysH	-1.1137259633655603
accC	0.2816529810435124
accD	0.7327466135942012
yecJ	1.4243807151537877
mglA	6.140000686576104
ppa	-0.878661679439565
eno	-7.3487
glnB	0.6366707478778283
yfcZ	-0.6615100500003294
rplW	-1.8021835380544526
glyA	-3.212924224580071
hldD	-0.002712724930559498
dksA	2.5339062863602813
grxC	2.495361709871674
ucpA	2.0981579989068435
ilvH	0.6906094054853306
prs	0.9960477068366489
argE	-2.3236796808596516
nusA	-0.39806768561082084
arcA	6.069116810968271
yfeX	0.5043541708470624
rplC	-2.819090175817109
nlpD	0.4133849732204094
mtnN	0.43139363952972876
can	0.49014204438180065
mlaD	-0.38013150413427443
rpmD	-2.405099885361683
ydgA	-0.7151183869682322
thrS	-0.23034325967405003
frr	-2.5937261271775944
ilvB	3.306482751598342
erpA	0.7420599345907861
fumC	3.2635365097670026
leuC	0.7957893056417966
sodB	-0.22102047878032516
artI	1.4169293776527343
gltL	4.571277674691349
dut	-0.06797899502588235
hscA	0.7188936648268439
sdhE	0.44294570717974235
fklB	-0.047742064715099876
folD	-0.6594002723463462
yjeI	3.170974936054305
argC	-0.9118488036847833
ydgH	3.788672057789137
yajQ	-2.228001176305078
mglC	0.5546978944760602
accB	0.0670919828344071
hcxA	2.1602105707324335
aceA	7.249798554021705
engB	0.892820218429591
rpsC	-4.0006673673094335
secA	1.4859337188639616
glnH	6.725358201750778
ndk	7.10845272337898
rpsG	-5.5583193387362435
dnaJ	0.0840311533649782
cheA	7.3487
minE	1.4011915101442791
dnaK	2.0597362454070804
yeiP	-0.7207923059802064
rpmC	-2.799347691728975
gabT	2.9223758157518462
metF	-0.5278270135159546
acpP	1.0745190144807344
argS	-0.6300124912984273
argD	-0.21062794841836407
skp	3.257534493232927
pepN	3.747036501175069
lpxA	1.1598620862441347
thiF	0.469797072952147
crp	4.754247078817956
acnA	4.062853566438957
nagD	0.3700008987422851
rpoZ	-1.0380194010701194
mipA	-1.5498984556354438
mlaB	0.25959223029062095
cheY	5.919860351917723
fliM	1.2844128281284395
cheW	5.882272563655788
nfsB	-0.5909027995674897
fliA	2.335840969487037
pnp	3.397694927561924
ygiM	3.2371326507139893
ilvG	0.6121489021628578
clpB	5.011566389965711
cusC	-1.6114795450390784
ghrA	1.0926231685500982
yuaY	4.490093061940776
ldhA	1.693897600469965
glpK	4.179082944522834
rpmA	-1.0882754301831634
fldA	-0.2253309684474487
argA	-0.2842941143328368
murA	0.2650117835416072
thiB	-0.5024954282457318
ycaR	1.0272865651916185
basR	-0.11920749333326258
yfbU	1.871600429863418
ftsE	-0.7517511909103136
folE	-1.8192052688100993
degP	7.0117946655291306
ydeN	4.304693194990969
apt	-1.2463947642709428
flgH	0.5389755685228653
tig	-3.942987791660574
leuS	-1.3633495619771976
gltI	7.3487
wzzB	-0.9117951077624604
solA	1.0267110486400628
tsr	5.061394438712312
yfgD	2.1116452336598264
yagU	-1.57391288769266
gltD	-6.909166429448483
rpsE	-2.5380255497889355
atpH	2.0544401741325364
prmB	1.5056825327194459
fabZ	-0.7058213530666386
nrdB	-0.22240006795112457
bamB	1.1876490574422247
greA	1.0819969418731674
hisD	0.08878827630208314
alaA	0.1960676898042561
tap	7.3487
fabI	-1.8745526065031473
metI	0.6474063441350226
rpsL	-1.3134368640675838
rplA	-5.739360634246322
pheS	-0.4820654274790992
rpsU	-3.3280162377188067
fliG	4.075565330866634
pheA	-0.1029036122947137
cyoA	-0.24457011507185838
fabD	-1.4374524822745276
yceI	0.19022386318295817
nusG	0.990600687186944
hldE	1.8593833005024247
carB	-6.655261435573297
yhgF	-1.7237633208932588
yhcB	2.521145120333219
artJ	-1.8411212347480255
pyrH	-0.863400748951542
prlC	1.0651893184453198
clpA	1.1219471767362927
typA	-4.713103789645132
yqjD	3.507754591606583
galM	-1.4256383502466892
purA	-5.057506662705596
metB	2.229513349669833
pgi	-2.206283948427895
fliI	2.0663465506075704
ribE	1.6237428302283214
zapB	-0.5188326046194022
trxB	1.9998917592080232
metAS	2.4777906237235987
atpF	2.3291897151676864
rplJ	-3.18709782488292
mglB	7.3487
asd	-4.543135155247684
trpS	-0.599579596338492
pepQ	3.5706232005581433
purF	-2.375642208513229
yfdI	0.20066137257851652
lepA	0.39906319876266666
gapA	-6.717837418253969
fliN	0.09684985640001174
rpsJ	-4.70590127521263
ptsN	0.0
ssb	1.8454570568560311
ilvI	2.0640009711481584
btuE	2.7443828712215015
hsdM	0.6675194887685711
ysgA	2.0368471877040104
mreB	0.8457202625208713
nfuA	1.0539963965012407
rapZ	1.6494349051159658
aspC	5.388411445809934
infA	-2.095861721700159
thiC	-1.2217632109466716
rbfA	-0.8441045470837709
aroC	0.643328926523359
purM	-2.7701182932806474
btuB	1.0361580124587761
serA	-7.3487
maeB	5.693640940866409
cueO	-0.12993032608786093
rpsA	-5.935467481951407
ybjQ	2.2414144121371646
serS	-0.21106549201869299
maeA	1.3429553726267405
galT	-0.7045257450881667
pdxB	0.9878847241038632
ptsG	-4.067064695946746
rbsB	7.3487
clpX	0.5268491799123156
nuoC	4.124779969858159
oxyR	1.0795832336852618
dnaN	1.3313873105382732
lacZ	7.3487
avtA	-0.1966628501350639
dppC	0.44094969690136243
pflB	7.3487
rplI	-4.32374236469884
rplT	-2.3347578684213888
bglA	1.3023270314902609
hslV	-0.5251074280354114
rplV	-4.169588267067221
fliF	1.526377728838707
fliD	7.143900271135178
fadA	3.8476399468491964
purU	-2.677037699225117
sopB	1.116447498705868
argT	7.3487
lpp	3.4422386145974433
tyrS	0.04438052467841273
livG	1.317212849210264
fusA	-5.198739850163038
livJ	3.983567071222885
kdgR	1.0029296764389706
argH	-4.833510914138937
lrp	2.9207519512150126
icd	7.064532976190954
speA	-0.021214241287166213
cysJ	-5.03832708217208
livK	-3.1199998544739174
upp	-2.022328534155126
gltB	-7.3487
purL	-1.6691144374879134
atpA	6.326837196605699
rpe	0.5862160386851624
rlpA	0.0
fre	-2.365618126864292
flgM	1.1146510149326596
murF	-2.17009037758456
aceB	3.3030805300267256
sopA	0.43920876346190996
trpE	-1.720412032774408
fbaB	2.7644888617646783
mdoG	0.6052616911510728
ycdY	1.9015211301731694
mrp	0.31148028420928164
dacA	-0.3245768996608497
cydA	1.89579256654214
yegQ	0.0
pdxK	1.2868184514477203
speE	-2.19458665225107
ltaE	0.125661346855074
proB	0.8683970311974659
yahO	3.1505045572333206
crl	-1.179691715382279
ybiB	-0.07778384164691525
yggE	0.0
pstS	-0.47833092204137934
ycfP	0.7359698593459704
hisA	0.18121924151505497
copA	-0.016905999482623668
glnQ	2.702130287489718
ybaB	0.6508745020797835
ais	-0.39937499646184693
emrA	1.1595711867667196
fadD	3.3883162770296646
rsmI	-0.058898378853169474
polA	1.1766031675888153
tgt	-0.9133864360805227
prr	3.8445603711828067
ghrB	1.2321400941089966
livF	0.5227771968916912
coaBC	0.7399041413475617
cpxR	2.4922246705579156
yggS	0.5475513533264015
mlaC	1.5374372307498603
prpC	2.6520698079021954
cmk	-1.069318815708095
metJ	0.17734193153477223
hisP	0.18022782304122412
ppnP	1.669018173606588
hxpB	1.3327193869882754
deoB	1.936479439866318
xthA	0.34167660572779074
aphA	3.406053443842238
nuoI	-0.6697769334559661
ytfP	0.1322390323272341
glgB	0.9800838884998873
speD	-0.7157354435032207
arnC	0.20674027177068635
kdsC	0.3073078805730893
fecB	0.6588376927361879
bamE	0.9889930879555836
ydhR	2.246517070942136
mgsA	0.08581507452687226
ynfB	1.2824991756596007
ybiS	-1.6782054891308444
lpoA	0.5364594774996638
ycaO	0.946249570147705
slyA	-0.02816380806475358
ftsA	1.1782102039091031
glgC	0.0
aroH	-2.004654461765096
ndh	-1.408067459572368
csdE	0.09287860877725637
uspG	1.7828560381552065
grcA	-2.256704853483043
gabD	1.4992285065681292
araF	0.18189423524078507
cpdB	-0.41057452690982804
mtlD	1.5101702020458228
diaA	1.1330689462436168
gcvT	2.0098731027975956
aroL	0.0
pgl	0.8121549176239193
rsgA	0.7671371097840483
mdoD	-1.7449130810524889
ppsR	-0.5533847195556729
sstT	1.3693270355899625
ynjH	2.1288202750978806
gshB	1.7576601624171397
folX	0.03065947561413625
yjhC	2.8955233484461687
pssA	1.4299569394227893
mug	1.0291123761110101
yggL	-2.1570727044790092
mukE	0.8168414367270822
cheB	-1.3984090026998663
yaeH	2.529471517302711
frmA	-0.3737616594364291
glcG	1.5674908641334397
fkpB	0.21595365960340104
ycdX	1.6797806567981284
yjbR	0.0
dhaK	3.1956781760876174
trmJ	-0.28510566536099613
fadE	2.440878855957808
gpr	1.94540429458463
moeA	0.3014423901938099
guaC	0.2891529979578177
nagB	1.2865459471527658
fadR	0.4579338037636521
yhbS	1.1157421318255367
thiH	0.21642166200121965
ompR	2.660205803682381
qorA	2.8835615494320166
ybjP	1.1951137950419253
yciT	-0.34876103819358273
rcnB	1.9993672427787954
arnB	0.8158242721523288
oppF	1.9215976840733753
asmA	0.9404242269409588
pdeH	1.2208529096090637
rihA	0.8434085352803097
rsd	0.42203427492796314
uxuB	0.5599482784660783
ydcL	1.953556409094256
pdxJ	2.04119296360997
dxs	0.0
fliL	-0.052848559623881616
acuI	1.627286094936698
deoC	1.816856285657536
gshA	-0.06065560219827312
fliH	2.6049339689864195
nuoA	1.3050113869380495
allR	0.12672577927687764
cusR	-0.5350387157431872
rsfS	-1.1700024075004787
gnsB	1.8040326276532461
yiaF	0.2554346120714423
cysB	0.47133351039900917
atpB	1.2991386680643175
azoR	-0.08259280659635526
dppB	2.6120541412292777
prpB	3.405677887970757
yhbY	1.2128130119378706
proC	1.078932839751291
prpD	2.2921771410816367
mtlA	1.1007625841705069
yhjJ	1.2695156802788978
aspA	0.9153650878428141
topA	-0.9668682244806089
matP	0.0
iscA	-0.29645779479500556
ygdI	2.8781617390954826
sbp	-1.1825185740471165
osmE	3.4727543035088875
ivy	1.2646411356610803
gor	0.0
pqqL	1.2007646504513956
lpxD	0.03927508042219732
uxuA	0.6356570136975825
ybaY	1.0027116650265493
pitA	-2.0140908120181393
ruvA	0.0
serB	-0.012533469508069278
cusA	-1.414080333759483
yedD	1.9431337511050664
tsaD	-1.0222465590248826
fliS	-0.250759571882916
cvrA	-0.032591936696663076
seqA	0.8815312793723663
thiD	0.1397937399541473
exbB	-2.507498062416577
cheR	0.0
ptsH	0.19294760763479377
pth	1.1356587794412496
cyaY	1.2350032785217322
yfcD	0.0
kdsD	0.3535099546071248
orn	-0.9239316537452393
ygiF	0.0
hemB	0.0
yfdH	0.0
lysA	0.17753548550055592
rhlB	-1.6645628612027215
lptD	-0.5388360302784503
yfcL	-1.3689976803623412
yceH	1.9953933101678247
yeeZ	1.9431337511050664
yahK	2.8070337683438042
dps	2.6120541412292777
actP	3.2905267314918945
rcsF	1.621082250852408
lgt	0.0
zapA	1.0342913060346124
argP	0.9002259857014332
iraP	-0.9462913579615762
gmk	0.7504229716004976
lexA	-2.345530970806674
glmU	0.0
hsdS	-1.5674908641334397
rsuA	-1.2480848111275475
rph	-0.39885506564233686
sspB	1.9033108187089975
pyrF	-0.9965149641613582
cspA	-3.2905267314918945
yibL	0.6619550962881617
zntA	0.0
ygiB	0.28714669431474543
nlpE	0.0
